original_event_time_msc,tick_index,time_msc,bid,ask,flags
1767391200005,4526,1767391685405,4319.420000000000,4319.620000000000,4
1767391200005,4527,1767391685433,4319.410000000000,4319.610000000000,134
1767391200005,4528,1767391685637,4319.430000000000,4319.630000000000,134
1767391200005,4529,1767391686033,4319.370000000000,4319.500000000000,134
1767391200005,4530,1767391686039,4319.300000000000,4319.500000000000,130
1767391200005,4531,1767391686087,4319.330000000000,4319.530000000000,134
1767391200005,4532,1767391686134,4319.310000000000,4319.510000000000,134
1767391200005,4533,1767391686289,4319.240000000000,4319.400000000000,134
1767391200005,4534,1767391686335,4319.240000000000,4319.410000000000,4
1767391200005,4535,1767391686362,4319.210000000000,4319.410000000000,130
1767391200005,4536,1767391686384,4319.230000000000,4319.430000000000,134
1767391200005,4537,1767391686435,4319.200000000000,4319.400000000000,134
1767391200005,4538,1767391686462,4319.220000000000,4319.400000000000,130
1767391200005,4539,1767391686486,4319.230000000000,4319.430000000000,134
1767391200005,4540,1767391686586,4319.220000000000,4319.420000000000,134
1767391200005,4541,1767391687235,4319.210000000000,4319.410000000000,134
1767391200005,4542,1767391687335,4319.180000000000,4319.360000000000,134
1767391200005,4543,1767391687392,4319.180000000000,4319.320000000000,4
1767391200005,4544,1767391687418,4319.120000000000,4319.320000000000,130
1767391200005,4545,1767391687537,4319.110000000000,4319.310000000000,134
1767391200005,4546,1767391687686,4319.120000000000,4319.320000000000,134
1767391200005,4547,1767391687737,4319.130000000000,4319.330000000000,134
1767391200005,4548,1767391687788,4319.100000000000,4319.250000000000,134
1767391200005,4549,1767391687819,4319.050000000000,4319.250000000000,130
1767391200005,4550,1767391687836,4319.040000000000,4319.240000000000,134
1767391200005,4551,1767391687940,4319.020000000000,4319.220000000000,134
1767391200005,4552,1767391688096,4319.140000000000,4319.260000000000,134
1767391200005,4553,1767391688120,4319.140000000000,4319.330000000000,4
1767391200005,4554,1767391688141,4319.120000000000,4319.320000000000,134
1767391200005,4555,1767391688239,4319.140000000000,4319.340000000000,134
1767391200005,4556,1767391688290,4319.110000000000,4319.310000000000,134
1767391200005,4557,1767391688321,4319.190000000000,4319.310000000000,130
1767391200005,4558,1767391688344,4319.410000000000,4319.460000000000,134
1767391200005,4559,1767391688387,4319.430000000000,4319.470000000000,134
1767391200005,4560,1767391688421,4319.430000000000,4319.630000000000,4
1767391200005,4561,1767391688522,4319.430000000000,4319.570000000000,4
1767391200005,4562,1767391688538,4319.350000000000,4319.550000000000,134
1767391200005,4563,1767391688587,4319.360000000000,4319.560000000000,134
1767391200005,4564,1767391688989,4319.340000000000,4319.540000000000,134
1767391200005,4565,1767391689238,4319.370000000000,4319.570000000000,134
1767391200005,4566,1767391689288,4319.350000000000,4319.550000000000,134
1767391200005,4567,1767391689639,4319.340000000000,4319.540000000000,134
1767391200005,4568,1767391689748,4319.310000000000,4319.460000000000,134
1767391200005,4569,1767391689757,4319.260000000000,4319.460000000000,130
1767391200005,4570,1767391689993,4319.270000000000,4319.470000000000,134
1767391200005,4571,1767391690049,4319.260000000000,4319.460000000000,134
1767391200005,4572,1767391690291,4319.270000000000,4319.470000000000,134
1767391200005,4573,1767391690343,4319.260000000000,4319.460000000000,134
1767391200005,4574,1767391690391,4319.270000000000,4319.470000000000,134
1767391200005,4575,1767391690543,4319.240000000000,4319.410000000000,134
1767391200005,4576,1767391690563,4319.210000000000,4319.410000000000,130
1767391200005,4577,1767391690642,4319.250000000000,4319.450000000000,134
1767391200005,4578,1767391690691,4319.260000000000,4319.450000000000,130
1767391200005,4579,1767391690740,4319.270000000000,4319.450000000000,130
1767391200005,4580,1767391690763,4319.270000000000,4319.470000000000,4
1767391200005,4581,1767391690794,4319.250000000000,4319.450000000000,134
1767391200005,4582,1767391691046,4319.240000000000,4319.440000000000,134
1767391200005,4583,1767391691392,4319.250000000000,4319.450000000000,134
1767391200005,4584,1767391692046,4319.240000000000,4319.440000000000,134
1767391200005,4585,1767391692148,4319.250000000000,4319.450000000000,134
1767391200005,4586,1767391692397,4319.200000000000,4319.400000000000,134
1767391200005,4587,1767391692447,4319.220000000000,4319.420000000000,134
1767391200005,4588,1767391692647,4319.200000000000,4319.400000000000,134
1767391200005,4589,1767391692702,4319.220000000000,4319.420000000000,134
1767391200005,4590,1767391692748,4319.210000000000,4319.410000000000,134
1767391200005,4591,1767391693249,4319.200000000000,4319.400000000000,134
1767391200005,4592,1767391693400,4319.140000000000,4319.280000000000,134
1767391200005,4593,1767391693449,4319.140000000000,4319.290000000000,4
1767391200005,4594,1767391693467,4319.090000000000,4319.290000000000,130
1767391200005,4595,1767391693499,4319.080000000000,4319.280000000000,134
1767391200005,4596,1767391693549,4319.090000000000,4319.290000000000,134
1767391200005,4597,1767391693601,4319.080000000000,4319.280000000000,134
1767391200005,4598,1767391693656,4319.070000000000,4319.270000000000,134
1767391200005,4599,1767391693749,4319.130000000000,4319.320000000000,134
1767391200005,4600,1767391693771,4319.130000000000,4319.330000000000,4
1767391200005,4601,1767391693799,4319.150000000000,4319.350000000000,134
1767391200005,4602,1767391694168,4319.140000000000,4319.340000000000,134
1767391200005,4603,1767391694209,4319.170000000000,4319.370000000000,134
1767391200005,4604,1767391694256,4319.160000000000,4319.360000000000,134
1767391200005,4605,1767391694408,4319.120000000000,4319.290000000000,134
1767391200005,4606,1767391694472,4319.100000000000,4319.290000000000,130
1767391200005,4607,1767391694702,4319.100000000000,4319.280000000000,4
1767391200005,4608,1767391694752,4319.110000000000,4319.310000000000,134
1767391200005,4609,1767391694803,4319.120000000000,4319.320000000000,134
1767391200005,4610,1767391694854,4319.140000000000,4319.340000000000,134
1767391200005,4611,1767391694903,4319.100000000000,4319.290000000000,134
1767391200005,4612,1767391694953,4319.110000000000,4319.310000000000,134
1767391200005,4613,1767391695104,4319.100000000000,4319.300000000000,134
1767391200005,4614,1767391695252,4319.090000000000,4319.290000000000,134
1767391200005,4615,1767391695302,4319.110000000000,4319.310000000000,134
1767391200005,4616,1767391696155,4319.080000000000,4319.260000000000,134
1767391200005,4617,1767391696161,4319.060000000000,4319.260000000000,130
1767391200005,4618,1767391696554,4319.090000000000,4319.290000000000,134
1767391200005,4619,1767391696654,4319.100000000000,4319.300000000000,134
1767391200005,4620,1767391696704,4319.080000000000,4319.280000000000,134
1767391200005,4621,1767391696763,4319.090000000000,4319.290000000000,134
1767391200005,4622,1767391696857,4319.080000000000,4319.280000000000,134
1767391200005,4623,1767391697054,4319.090000000000,4319.290000000000,134
1767391200005,4624,1767391697113,4319.070000000000,4319.270000000000,134
1767391200005,4625,1767391697810,4319.140000000000,4319.340000000000,134
1767391200005,4626,1767391698305,4319.140000000000,4319.330000000000,4
1767391200005,4627,1767391698310,4319.060000000000,4319.250000000000,134
1767391200005,4628,1767391698360,4319.060000000000,4319.210000000000,4
1767391200005,4629,1767391698404,4319.010000000000,4319.210000000000,130
1767391200005,4630,1767391698411,4318.980000000000,4319.180000000000,134
1767391200005,4631,1767391698460,4319.010000000000,4319.210000000000,134
1767391200005,4632,1767391698504,4319.010000000000,4319.200000000000,4
1767391200005,4633,1767391698510,4318.990000000000,4319.190000000000,134
1767391200005,4634,1767391698615,4319.010000000000,4319.210000000000,134
1767391200005,4635,1767391698660,4318.980000000000,4319.180000000000,134
1767391200005,4636,1767391698710,4318.990000000000,4319.190000000000,134
1767391200005,4637,1767391698761,4318.980000000000,4319.180000000000,134
1767391200005,4638,1767391698909,4319.000000000000,4319.200000000000,134
1767391200005,4639,1767391698958,4318.970000000000,4319.160000000000,134
1767391200005,4640,1767391699007,4318.980000000000,4319.160000000000,130
1767391200005,4641,1767391699011,4318.980000000000,4319.170000000000,4
1767391200005,4642,1767391699061,4318.980000000000,4319.160000000000,4
1767391200005,4643,1767391699108,4318.960000000000,4319.160000000000,130
1767391200005,4644,1767391699111,4318.970000000000,4319.170000000000,134
1767391200005,4645,1767391699213,4318.960000000000,4319.160000000000,134
1767391200005,4646,1767391699312,4319.010000000000,4319.200000000000,134
1767391200005,4647,1767391699364,4318.960000000000,4319.160000000000,134
1767391200005,4648,1767391699411,4318.980000000000,4319.180000000000,134
1767391200005,4649,1767391699460,4318.970000000000,4319.170000000000,134
1767391200005,4650,1767391699510,4318.940000000000,4319.140000000000,134
1767391200005,4651,1767391699561,4318.930000000000,4319.100000000000,134
1767391200005,4652,1767391699609,4318.900000000000,4319.100000000000,130
1767391200005,4653,1767391699659,4318.910000000000,4319.110000000000,134
1767391200005,4654,1767391699711,4318.900000000000,4319.090000000000,134
1767391200005,4655,1767391699711,4318.910000000000,4319.090000000000,130
1767391200005,4656,1767391699761,4318.920000000000,4319.120000000000,134
1767391200005,4657,1767391699810,4318.900000000000,4319.100000000000,134
1767391200005,4658,1767391700263,4318.960000000000,4319.150000000000,134
1767391200005,4659,1767391700343,4318.960000000000,4319.160000000000,4
1767391200005,4660,1767391701012,4318.930000000000,4319.130000000000,134
1767391200005,4661,1767391701062,4318.940000000000,4319.140000000000,134
1767391200005,4662,1767391701114,4318.930000000000,4319.130000000000,134
1767391200005,4663,1767391701215,4318.950000000000,4319.150000000000,134
1767391200005,4664,1767391701314,4318.940000000000,4319.140000000000,134
1767391200005,4665,1767391701562,4318.950000000000,4319.150000000000,134
1767391200005,4666,1767391702221,4318.940000000000,4319.140000000000,134
1767391200005,4667,1767391702665,4318.950000000000,4319.150000000000,134
1767391200005,4668,1767391703166,4318.880000000000,4319.060000000000,134
1767391200005,4669,1767391703219,4318.880000000000,4319.070000000000,4
1767391200005,4670,1767391703261,4318.870000000000,4319.070000000000,130
1767391200005,4671,1767391703267,4318.890000000000,4319.090000000000,134
1767391200005,4672,1767391703319,4318.900000000000,4319.100000000000,134
1767391200005,4673,1767391703361,4318.920000000000,4319.100000000000,130
1767391200005,4674,1767391703367,4318.930000000000,4319.130000000000,134
1767391200005,4675,1767391703520,4318.940000000000,4319.140000000000,134
1767391200005,4676,1767391703560,4318.950000000000,4319.140000000000,130
1767391200005,4677,1767391703720,4318.950000000000,4319.150000000000,4
1767391200005,4678,1767391703764,4318.970000000000,4319.150000000000,130
1767391200005,4679,1767391703768,4318.980000000000,4319.180000000000,134
1767391200005,4680,1767391703867,4318.970000000000,4319.160000000000,134
1767391200005,4681,1767391703917,4319.020000000000,4319.220000000000,134
1767391200005,4682,1767391703967,4319.000000000000,4319.200000000000,134
1767391200005,4683,1767391704017,4318.970000000000,4319.160000000000,134
1767391200005,4684,1767391704063,4318.960000000000,4319.160000000000,130
1767391200005,4685,1767391704162,4318.970000000000,4319.160000000000,130
1767391200005,4686,1767391704167,4318.970000000000,4319.170000000000,4
1767391200005,4687,1767391704216,4318.970000000000,4319.160000000000,4
1767391200005,4688,1767391704262,4319.000000000000,4319.160000000000,130
1767391200005,4689,1767391704265,4319.010000000000,4319.210000000000,134
1767391200005,4690,1767391704324,4319.020000000000,4319.220000000000,134
1767391200005,4691,1767391704374,4318.980000000000,4319.170000000000,134
1767391200005,4692,1767391704419,4318.980000000000,4319.160000000000,4
1767391200005,4693,1767391704465,4318.960000000000,4319.160000000000,130
1767391200005,4694,1767391704471,4318.970000000000,4319.170000000000,134
1767391200005,4695,1767391704519,4318.960000000000,4319.160000000000,134
1767391200005,4696,1767391705118,4318.950000000000,4319.150000000000,134
1767391200005,4697,1767391705178,4318.960000000000,4319.160000000000,134
1767391200005,4698,1767391705233,4318.950000000000,4319.150000000000,134
1767391200005,4699,1767391705526,4318.940000000000,4319.140000000000,134
1767391200005,4700,1767391706128,4318.960000000000,4319.160000000000,134
1767391200005,4701,1767391707224,4319.020000000000,4319.190000000000,134
1767391200005,4702,1767391707274,4319.060000000000,4319.190000000000,130
1767391200005,4703,1767391707298,4319.060000000000,4319.260000000000,4
1767391200005,4704,1767391707377,4319.070000000000,4319.270000000000,134
1767391200005,4705,1767391707398,4319.120000000000,4319.270000000000,130
1767391200005,4706,1767391707424,4319.140000000000,4319.340000000000,134
1767391200005,4707,1767391707822,4319.130000000000,4319.330000000000,134
1767391200005,4708,1767391707871,4319.150000000000,4319.350000000000,134
1767391200005,4709,1767391707922,4319.160000000000,4319.360000000000,134
1767391200005,4710,1767391708471,4319.150000000000,4319.350000000000,134
1767391200005,4711,1767391708515,4319.310000000000,4319.350000000000,130
1767391200005,4712,1767391708525,4319.340000000000,4319.540000000000,134
1767391200005,4713,1767391708574,4319.330000000000,4319.530000000000,134
1767391200005,4714,1767391709273,4319.330000000000,4319.470000000000,4
1767391200005,4715,1767391709320,4319.270000000000,4319.470000000000,130
1767391200005,4716,1767391709324,4319.260000000000,4319.460000000000,134
1767391200005,4717,1767391709372,4319.240000000000,4319.440000000000,134
1767391200005,4718,1767391709420,4319.270000000000,4319.440000000000,130
1767391200005,4719,1767391709423,4319.270000000000,4319.450000000000,4
1767391200005,4720,1767391709521,4319.250000000000,4319.450000000000,130
1767391200005,4721,1767391709524,4319.260000000000,4319.460000000000,134
1767391200005,4722,1767391709575,4319.250000000000,4319.450000000000,134
1767391200005,4723,1767391709673,4319.260000000000,4319.460000000000,134
1767391200005,4724,1767391709875,4319.290000000000,4319.490000000000,134
1767391200005,4725,1767391709923,4319.330000000000,4319.490000000000,130
1767391200005,4726,1767391709931,4319.330000000000,4319.530000000000,4
1767391200005,4727,1767391709978,4319.350000000000,4319.550000000000,134
1767391200005,4728,1767391710323,4319.360000000000,4319.560000000000,134
1767391200005,4729,1767391710429,4319.350000000000,4319.550000000000,134
1767391200005,4730,1767391710577,4319.420000000000,4319.590000000000,134
1767391200005,4731,1767391710625,4319.430000000000,4319.590000000000,130
1767391200005,4732,1767391710627,4319.430000000000,4319.630000000000,4
1767391200005,4733,1767391710677,4319.400000000000,4319.600000000000,134
1767391200005,4734,1767391710725,4319.390000000000,4319.540000000000,134
1767391200005,4735,1767391710728,4319.340000000000,4319.540000000000,130
1767391200005,4736,1767391711276,4319.420000000000,4319.590000000000,134
1767391200005,4737,1767391711332,4319.420000000000,4319.620000000000,4
1767391200005,4738,1767391711477,4319.400000000000,4319.470000000000,134
1767391200005,4739,1767391711526,4319.400000000000,4319.450000000000,4
1767391200005,4740,1767391711531,4319.250000000000,4319.450000000000,130
1767391200005,4741,1767391711626,4319.260000000000,4319.460000000000,134
1767391200005,4742,1767391711827,4319.240000000000,4319.440000000000,134
1767391200005,4743,1767391712679,4319.220000000000,4319.410000000000,134
1767391200005,4744,1767391712730,4319.220000000000,4319.420000000000,4
1767391200005,4745,1767391712929,4319.230000000000,4319.430000000000,134
1767391200005,4746,1767391713533,4319.200000000000,4319.270000000000,134
1767391200005,4747,1767391713579,4319.200000000000,4319.290000000000,4
1767391200005,4748,1767391713594,4319.090000000000,4319.290000000000,130
1767391200005,4749,1767391714501,4319.140000000000,4319.290000000000,130
1767391200005,4750,1767391714536,4319.180000000000,4319.380000000000,134
1767391200005,4751,1767391714583,4319.240000000000,4319.410000000000,134
1767391200005,4752,1767391714609,4319.240000000000,4319.440000000000,4
1767391200005,4753,1767391715030,4319.250000000000,4319.450000000000,134
1767391200005,4754,1767391715532,4319.230000000000,4319.430000000000,134
1767391200005,4755,1767391715584,4319.190000000000,4319.350000000000,134
1767391200005,4756,1767391715643,4319.150000000000,4319.350000000000,130
1767391200005,4757,1767391715732,4319.250000000000,4319.390000000000,134
1767391200005,4758,1767391715743,4319.250000000000,4319.450000000000,4
1767391200005,4759,1767391716032,4319.240000000000,4319.440000000000,134
1767391200005,4760,1767391716083,4319.220000000000,4319.420000000000,134
1767391200005,4761,1767391716134,4319.340000000000,4319.460000000000,134
1767391200005,4762,1767391716145,4319.340000000000,4319.540000000000,4
1767391200005,4763,1767391716386,4319.320000000000,4319.520000000000,134
1767391200005,4764,1767391716584,4319.300000000000,4319.450000000000,134
1767391200005,4765,1767391716650,4319.250000000000,4319.450000000000,130
1767391200005,4766,1767391716791,4319.310000000000,4319.480000000000,134
1767391200005,4767,1767391716851,4319.310000000000,4319.510000000000,4
1767391200005,4768,1767391717083,4319.320000000000,4319.520000000000,134
1767391200005,4769,1767391717138,4319.330000000000,4319.530000000000,134
1767391200005,4770,1767391717264,4319.340000000000,4319.530000000000,130
1767391200005,4771,1767391717283,4319.340000000000,4319.540000000000,4
1767391200005,4772,1767391717363,4319.360000000000,4319.540000000000,130
1767391200005,4773,1767391717383,4319.360000000000,4319.520000000000,4
1767391200005,4774,1767391717432,4319.360000000000,4319.530000000000,4
1767391200005,4775,1767391717464,4319.330000000000,4319.530000000000,130
1767391200005,4776,1767391717766,4319.340000000000,4319.530000000000,130
1767391200005,4777,1767391717793,4319.340000000000,4319.520000000000,4
1767391200005,4778,1767391717834,4319.340000000000,4319.510000000000,4
1767391200005,4779,1767391717865,4319.320000000000,4319.510000000000,130
1767391200005,4780,1767391718434,4319.330000000000,4319.530000000000,134
1767391200005,4781,1767391718477,4319.360000000000,4319.530000000000,130
1767391200005,4782,1767391718482,4319.360000000000,4319.510000000000,4
1767391200005,4783,1767391718577,4319.330000000000,4319.510000000000,130
1767391200005,4784,1767391718961,4319.350000000000,4319.510000000000,130
1767391200005,4785,1767391719063,4319.320000000000,4319.510000000000,130
1767391200005,4786,1767391719096,4319.320000000000,4319.490000000000,4
1767391200005,4787,1767391719146,4319.320000000000,4319.440000000000,4
1767391200005,4788,1767391719163,4319.240000000000,4319.440000000000,130
1767391200005,4789,1767391719190,4319.260000000000,4319.460000000000,134
1767391200005,4790,1767391719237,4319.250000000000,4319.450000000000,134
1767391200005,4791,1767391719291,4319.260000000000,4319.460000000000,134
1767391200005,4792,1767391719334,4319.270000000000,4319.470000000000,134
1767391200005,4793,1767391719386,4319.250000000000,4319.450000000000,134
1767391200005,4794,1767391719439,4319.260000000000,4319.460000000000,134
1767391200005,4795,1767391719488,4319.240000000000,4319.430000000000,134
1767391200005,4796,1767391719535,4319.260000000000,4319.460000000000,134
1767391200005,4797,1767391719591,4319.250000000000,4319.450000000000,134
1767391200005,4798,1767391719785,4319.260000000000,4319.460000000000,134
1767391200005,4799,1767391719837,4319.250000000000,4319.450000000000,134
1767391200005,4800,1767391720035,4319.260000000000,4319.460000000000,134
1767391200005,4801,1767391720095,4319.230000000000,4319.430000000000,134
1767391200005,4802,1767391720140,4319.320000000000,4319.490000000000,134
1767391200005,4803,1767391720169,4319.320000000000,4319.520000000000,4
1767391200005,4804,1767391720240,4319.340000000000,4319.540000000000,134
1767391200005,4805,1767391720369,4319.390000000000,4319.540000000000,130
1767391200005,4806,1767391720390,4319.410000000000,4319.610000000000,134
1767391200005,4807,1767391720470,4319.420000000000,4319.610000000000,130
1767391200005,4808,1767391720692,4319.420000000000,4319.620000000000,4
1767391200005,4809,1767391720841,4319.410000000000,4319.610000000000,134
1767391200005,4810,1767391721093,4319.420000000000,4319.620000000000,134
1767391200005,4811,1767391721390,4319.410000000000,4319.610000000000,134
1767391200005,4812,1767391721441,4319.430000000000,4319.630000000000,134
1767391200005,4813,1767391721642,4319.420000000000,4319.620000000000,134
1767391200005,4814,1767391721992,4319.410000000000,4319.610000000000,134
1767391200005,4815,1767391722098,4319.490000000000,4319.660000000000,134
1767391200005,4816,1767391722127,4319.490000000000,4319.690000000000,4
1767391200005,4817,1767391722146,4319.520000000000,4319.720000000000,134
1767391200005,4818,1767391722291,4319.510000000000,4319.710000000000,134
1767391200005,4819,1767391722592,4319.530000000000,4319.730000000000,134
1767391200005,4820,1767391722841,4319.510000000000,4319.710000000000,134
1767391200005,4821,1767391722941,4319.530000000000,4319.730000000000,134
1767391200005,4822,1767391723003,4319.510000000000,4319.710000000000,134
1767391200005,4823,1767391723242,4319.530000000000,4319.730000000000,134
1767391200005,4824,1767391723295,4319.610000000000,4319.740000000000,134
1767391200005,4825,1767391723324,4319.620000000000,4319.810000000000,134
1767391200005,4826,1767391723345,4319.680000000000,4319.880000000000,134
1767391200005,4827,1767391723398,4319.620000000000,4319.760000000000,134
1767391200005,4828,1767391723425,4319.580000000000,4319.760000000000,130
1767391200005,4829,1767391723444,4319.660000000000,4319.850000000000,134
1767391200005,4830,1767391723495,4319.640000000000,4319.840000000000,134
1767391200005,4831,1767391723624,4319.640000000000,4319.830000000000,4
1767391200005,4832,1767391724885,4319.640000000000,4319.840000000000,4
1767391200005,4833,1767391724899,4319.730000000000,4319.860000000000,134
1767391200005,4834,1767391724950,4319.710000000000,4319.860000000000,130
1767391200005,4835,1767391724984,4319.710000000000,4319.910000000000,4
1767391200005,4836,1767391725049,4319.720000000000,4319.920000000000,134
1767391200005,4837,1767391725101,4319.710000000000,4319.910000000000,134
1767391200005,4838,1767391725148,4319.690000000000,4319.890000000000,134
1767391200005,4839,1767391725248,4319.700000000000,4319.900000000000,134
1767391200005,4840,1767391725448,4319.750000000000,4319.950000000000,134
1767391200005,4841,1767391725948,4319.730000000000,4319.930000000000,134
1767391200005,4842,1767391725998,4319.740000000000,4319.940000000000,134
1767391200005,4843,1767391726200,4319.720000000000,4319.880000000000,134
1767391200005,4844,1767391726252,4319.720000000000,4319.900000000000,4
1767391200005,4845,1767391726279,4319.700000000000,4319.900000000000,130
1767391200005,4846,1767391726554,4319.820000000000,4319.940000000000,134
1767391200005,4847,1767391726581,4319.920000000000,4320.020000000000,134
1767391200005,4848,1767391726603,4319.920000000000,4320.100000000000,4
1767391200005,4849,1767391726653,4319.920000000000,4320.110000000000,4
1767391200005,4850,1767391726706,4319.990000000000,4320.190000000000,134
1767391200005,4851,1767391726753,4320.010000000000,4320.190000000000,130
1767391200005,4852,1767391726783,4320.010000000000,4320.210000000000,4
1767391200005,4853,1767391726902,4320.000000000000,4320.200000000000,134
1767391200005,4854,1767391727052,4319.990000000000,4320.190000000000,134
1767391200005,4855,1767391727203,4319.970000000000,4320.170000000000,134
1767391200005,4856,1767391727612,4319.960000000000,4320.160000000000,134
1767391200005,4857,1767391728220,4319.970000000000,4320.160000000000,130
1767391200005,4858,1767391728266,4319.970000000000,4320.170000000000,4
1767391200005,4859,1767391728360,4319.960000000000,4320.160000000000,134
1767391200005,4860,1767391728406,4320.000000000000,4320.200000000000,134
1767391200005,4861,1767391728455,4319.970000000000,4320.170000000000,134
1767391200005,4862,1767391728706,4319.940000000000,4320.100000000000,134
1767391200005,4863,1767391728773,4319.900000000000,4320.100000000000,130
1767391200005,4864,1767391728812,4319.910000000000,4320.110000000000,134
1767391200005,4865,1767391729055,4319.940000000000,4320.140000000000,134
1767391200005,4866,1767391729161,4319.920000000000,4320.120000000000,134
1767391200005,4867,1767391729315,4320.000000000000,4320.180000000000,134
1767391200005,4868,1767391729355,4319.920000000000,4320.120000000000,134
1767391200005,4869,1767391729706,4319.940000000000,4320.140000000000,134
1767391200005,4870,1767391729758,4319.920000000000,4320.120000000000,134
1767391200005,4871,1767391730334,4319.920000000000,4320.100000000000,4
1767391200005,4872,1767391730366,4319.850000000000,4320.050000000000,134
1767391200005,4873,1767391730416,4319.830000000000,4319.920000000000,134
1767391200005,4874,1767391730441,4319.720000000000,4319.920000000000,130
1767391200005,4875,1767391730521,4319.740000000000,4319.940000000000,134
1767391200005,4876,1767391730564,4319.730000000000,4319.930000000000,134
1767391200005,4877,1767391730760,4319.740000000000,4319.940000000000,134
1767391200005,4878,1767391730812,4319.830000000000,4319.980000000000,134
1767391200005,4879,1767391730847,4319.830000000000,4320.030000000000,4
1767391200005,4880,1767391730861,4319.810000000000,4320.010000000000,134
1767391200005,4881,1767391731349,4319.820000000000,4320.010000000000,130
1767391200005,4882,1767391731361,4319.910000000000,4320.090000000000,134
1767391200005,4883,1767391731411,4319.980000000000,4320.090000000000,130
1767391200005,4884,1767391731447,4319.980000000000,4320.180000000000,4
1767391200005,4885,1767391731561,4319.930000000000,4319.990000000000,134
1767391200005,4886,1767391731648,4319.790000000000,4319.990000000000,130
1767391200005,4887,1767391731758,4319.780000000000,4319.980000000000,134
1767391200005,4888,1767391731810,4319.740000000000,4319.920000000000,134
1767391200005,4889,1767391731850,4319.720000000000,4319.920000000000,130
1767391200005,4890,1767391732016,4319.740000000000,4319.940000000000,134
1767391200005,4891,1767391732511,4319.790000000000,4319.960000000000,134
1767391200005,4892,1767391732563,4319.790000000000,4319.990000000000,4
1767391200005,4893,1767391732909,4319.800000000000,4320.000000000000,134
1767391200005,4894,1767391733261,4319.780000000000,4319.980000000000,134
1767391200005,4895,1767391733764,4319.720000000000,4319.900000000000,134
1767391200005,4896,1767391733841,4319.700000000000,4319.880000000000,134
1767391200005,4897,1767391733918,4319.710000000000,4319.880000000000,130
1767391200005,4898,1767391733939,4319.710000000000,4319.910000000000,4
1767391200005,4899,1767391734038,4319.710000000000,4319.780000000000,4
1767391200005,4900,1767391734065,4319.560000000000,4319.760000000000,134
1767391200005,4901,1767391734113,4319.570000000000,4319.770000000000,134
1767391200005,4902,1767391734162,4319.540000000000,4319.740000000000,134
1767391200005,4903,1767391734211,4319.530000000000,4319.730000000000,134
1767391200005,4904,1767391734265,4319.550000000000,4319.750000000000,134
1767391200005,4905,1767391734317,4319.510000000000,4319.700000000000,134
1767391200005,4906,1767391734341,4319.500000000000,4319.600000000000,134
1767391200005,4907,1767391734366,4319.350000000000,4319.550000000000,134
1767391200005,4908,1767391734411,4319.360000000000,4319.560000000000,134
1767391200005,4909,1767391734463,4319.350000000000,4319.550000000000,134
1767391200005,4910,1767391734510,4319.360000000000,4319.560000000000,134
1767391200005,4911,1767391734616,4319.360000000000,4319.550000000000,4
1767391200005,4912,1767391734644,4319.380000000000,4319.550000000000,130
1767391200005,4913,1767391734710,4319.440000000000,4319.640000000000,134
1767391200005,4914,1767391734960,4319.450000000000,4319.650000000000,134
1767391200005,4915,1767391735113,4319.450000000000,4319.630000000000,4
1767391200005,4916,1767391735146,4319.440000000000,4319.630000000000,130
1767391200005,4917,1767391735314,4319.510000000000,4319.710000000000,134
1767391200005,4918,1767391735413,4319.540000000000,4319.740000000000,134
1767391200005,4919,1767391735471,4319.530000000000,4319.730000000000,134
1767391200005,4920,1767391735512,4319.540000000000,4319.740000000000,134
1767391200005,4921,1767391735562,4319.560000000000,4319.760000000000,134
1767391200005,4922,1767391735612,4319.570000000000,4319.770000000000,134
1767391200005,4923,1767391735761,4319.560000000000,4319.760000000000,134
1767391200005,4924,1767391736264,4319.520000000000,4319.710000000000,134
1767391200005,4925,1767391736331,4319.510000000000,4319.710000000000,130
1767391200005,4926,1767391736363,4319.500000000000,4319.700000000000,134
1767391200005,4927,1767391736462,4319.510000000000,4319.710000000000,134
1767391200005,4928,1767391736514,4319.530000000000,4319.730000000000,134
1767391200005,4929,1767391736563,4319.500000000000,4319.700000000000,134
1767391200005,4930,1767391736763,4319.510000000000,4319.710000000000,134
1767391200005,4931,1767391737117,4319.600000000000,4319.750000000000,134
1767391200005,4932,1767391737147,4319.600000000000,4319.800000000000,4
1767391200005,4933,1767391737164,4319.610000000000,4319.810000000000,134
1767391200005,4934,1767391737215,4319.540000000000,4319.580000000000,134
1767391200005,4935,1767391737246,4319.340000000000,4319.520000000000,134
1767391200005,4936,1767391737264,4319.330000000000,4319.520000000000,130
1767391200005,4937,1767391737312,4319.360000000000,4319.520000000000,130
1767391200005,4938,1767391737347,4319.360000000000,4319.560000000000,4
1767391200005,4939,1767391737365,4319.400000000000,4319.600000000000,134
1767391200005,4940,1767391737413,4319.350000000000,4319.530000000000,134
1767391200005,4941,1767391737448,4319.330000000000,4319.530000000000,130
1767391200005,4942,1767391737513,4319.360000000000,4319.560000000000,134
1767391200005,4943,1767391737563,4319.340000000000,4319.540000000000,134
1767391200005,4944,1767391737648,4319.390000000000,4319.540000000000,130
1767391200005,4945,1767391737663,4319.390000000000,4319.550000000000,4
1767391200005,4946,1767391737714,4319.390000000000,4319.580000000000,4
1767391200005,4947,1767391737748,4319.380000000000,4319.580000000000,130
1767391200005,4948,1767391738117,4319.400000000000,4319.600000000000,134
