research_join_key,signal_time,signal_time_msc,arm,max_layers,status,base_entry_bid,m5_atr,stop_distance,layers_opened,checkpoint_pass_count,checkpoint_reject_count,checkpoint_missing_count,protected_exit_count,hard_sl_exit_count,time_exit_count,gross_total_r,nominal_total_r_1bps,stress_total_r_2bps,incremental_gross_r_vs_control,incremental_nominal_r_vs_control,incremental_stress_r_vs_control
1783698000056_SELL,2026.07.10 15:40:00,1783698000056,PYRAMID_L7,7,OK,4101.18,5.41,6.76,3,2,4,0,2,0,1,-0.38620690,-0.56823449,-0.75026209,-0.26486986,-0.38621148,-0.50755310
1783698000056_SELL,2026.07.10 15:40:00,1783698000056,PYRAMID_L10,10,OK,4101.18,5.41,6.76,2,1,8,0,1,0,1,-0.20568107,-0.32704518,-0.44840929,-0.08434403,-0.14502217,-0.20570030
1783704900028_SELL,2026.07.10 17:35:00,1783704900028,CONTROL_L1,1,OK,4090.10,8.91,11.13,1,0,0,0,0,1,0,-1.00226125,-1.03899376,-1.07572628,0.00000000,0.00000000,0.00000000
1783704900028_SELL,2026.07.10 17:35:00,1783704900028,PYRAMID_L3,3,OK,4090.10,8.91,11.13,1,0,2,0,0,1,0,-1.00226125,-1.03899376,-1.07572628,0.00000000,0.00000000,0.00000000
1783704900028_SELL,2026.07.10 17:35:00,1783704900028,PYRAMID_L5,5,OK,4090.10,8.91,11.13,1,0,4,0,0,1,0,-1.00226125,-1.03899376,-1.07572628,0.00000000,0.00000000,0.00000000
1783704900028_SELL,2026.07.10 17:35:00,1783704900028,PYRAMID_L7,7,OK,4090.10,8.91,11.13,1,0,6,0,0,1,0,-1.00226125,-1.03899376,-1.07572628,0.00000000,0.00000000,0.00000000
1783704900028_SELL,2026.07.10 17:35:00,1783704900028,PYRAMID_L10,10,OK,4090.10,8.91,11.13,2,1,8,0,1,1,0,-1.01124208,-1.08469813,-1.15815418,-0.00898084,-0.04570437,-0.08242790
1783933200017_SELL,2026.07.13 09:00:00,1783933200017,CONTROL_L1,1,OK,4053.55,6.12,7.65,1,0,0,0,0,0,1,0.05359477,0.00060719,-0.05238039,0.00000000,0.00000000,0.00000000
1783933200017_SELL,2026.07.13 09:00:00,1783933200017,PYRAMID_L3,3,OK,4053.55,6.12,7.65,2,1,1,0,1,1,0,-1.00522876,-1.11109765,-1.21696654,-1.05882353,-1.11170484,-1.16458614
1783933200017_SELL,2026.07.13 09:00:00,1783933200017,PYRAMID_L5,5,OK,4053.55,6.12,7.65,2,1,3,0,1,0,1,-0.07058824,-0.17655124,-0.28251425,-0.12418301,-0.17715843,-0.23013386
1783933200017_SELL,2026.07.13 09:00:00,1783933200017,PYRAMID_L7,7,OK,4053.55,6.12,7.65,2,1,5,0,1,0,1,-0.06797386,-0.17393830,-0.27990275,-0.12156863,-0.17454549,-0.22752235
1783933200017_SELL,2026.07.13 09:00:00,1783933200017,PYRAMID_L10,10,OK,4053.55,6.12,7.65,2,1,8,0,1,0,1,-0.07058824,-0.17655124,-0.28251425,-0.12418301,-0.17715843,-0.23013386
1783948200078_SELL,2026.07.13 13:10:00,1783948200078,CONTROL_L1,1,OK,4068.96,3.00,3.75,1,0,0,0,0,0,1,0.10140577,-0.00717739,-0.11576055,0.00000000,0.00000000,0.00000000
1783948200078_SELL,2026.07.13 13:10:00,1783948200078,PYRAMID_L3,3,OK,4068.96,3.00,3.75,2,1,1,0,1,0,1,-0.37626876,-0.59339239,-0.81051601,-0.47767453,-0.58621499,-0.69475545
1783948200078_SELL,2026.07.13 13:10:00,1783948200078,PYRAMID_L5,5,OK,4068.96,3.00,3.75,3,2,2,0,2,0,1,-0.47767453,-0.80333675,-1.12899896,-0.57908030,-0.79615935,-1.01323841
1783948200078_SELL,2026.07.13 13:10:00,1783948200078,PYRAMID_L7,7,OK,4068.96,3.00,3.75,3,2,4,0,2,0,1,-0.41896593,-0.74464442,-1.07032292,-0.52037169,-0.73746703,-0.95456236
1783948200078_SELL,2026.07.13 13:10:00,1783948200078,PYRAMID_L10,10,OK,4068.96,3.00,3.75,3,2,7,0,2,0,1,-0.33624017,-0.66192747,-0.98761477,-0.43764594,-0.65475008,-0.87185422
1783960500078_SELL,2026.07.13 16:35:00,1783960500078,CONTROL_L1,1,OK,4058.54,4.43,5.53,1,0,0,0,0,0,1,0.62513309,0.55180570,0.47847831,0.00000000,0.00000000,0.00000000
1783960500078_SELL,2026.07.13 16:35:00,1783960500078,PYRAMID_L3,3,OK,4058.54,4.43,5.53,2,1,1,0,1,0,1,0.47155993,0.32491997,0.17828001,-0.15357316,-0.22688573,-0.30019830
1783960500078_SELL,2026.07.13 16:35:00,1783960500078,PYRAMID_L5,5,OK,4058.54,4.43,5.53,2,1,3,0,1,0,1,0.46613970,0.31950028,0.17286086,-0.15899339,-0.23230542,-0.30561745
1783960500078_SELL,2026.07.13 16:35:00,1783960500078,PYRAMID_L7,7,OK,4058.54,4.43,5.53,2,1,5,0,1,0,1,0.33244072,0.18581394,0.03918717,-0.29269237,-0.36599175,-0.43929114
1783960500078_SELL,2026.07.13 16:35:00,1783960500078,PYRAMID_L10,10,OK,4058.54,4.43,5.53,2,1,8,0,1,0,1,0.46613970,0.31950028,0.17286086,-0.15899339,-0.23230542,-0.30561745
1783982400076_SELL,2026.07.13 22:40:00,1783982400076,CONTROL_L1,1,OK,3995.20,4.07,5.09,1,0,0,0,0,0,1,-0.42238204,-0.50087044,-0.57935885,0.00000000,0.00000000,0.00000000
1783982400076_SELL,2026.07.13 22:40:00,1783982400076,PYRAMID_L3,3,OK,3995.20,4.07,5.09,1,0,2,0,0,0,1,-0.42238204,-0.50087044,-0.57935885,0.00000000,0.00000000,0.00000000
1783982400076_SELL,2026.07.13 22:40:00,1783982400076,PYRAMID_L5,5,OK,3995.20,4.07,5.09,1,0,4,0,0,0,1,-0.42238204,-0.50087044,-0.57935885,0.00000000,0.00000000,0.00000000
1783982400076_SELL,2026.07.13 22:40:00,1783982400076,PYRAMID_L7,7,OK,3995.20,4.07,5.09,1,0,6,0,0,0,1,-0.42238204,-0.50087044,-0.57935885,0.00000000,0.00000000,0.00000000
1783982400076_SELL,2026.07.13 22:40:00,1783982400076,PYRAMID_L10,10,OK,3995.20,4.07,5.09,1,0,9,0,0,0,1,-0.42238204,-0.50087044,-0.57935885,0.00000000,0.00000000,0.00000000
1783995600224_SELL,2026.07.14 02:20:00,1783995600224,CONTROL_L1,1,OK,3999.35,2.00,2.49,1,0,0,0,0,0,1,0.68146027,0.52114273,0.36082520,0.00000000,0.00000000,0.00000000
1783995600224_SELL,2026.07.14 02:20:00,1783995600224,PYRAMID_L3,3,OK,3999.35,2.00,2.49,2,1,1,0,1,0,1,0.04409449,-0.27647885,-0.59705220,-0.63736578,-0.79762159,-0.95787739
1783995600224_SELL,2026.07.14 02:20:00,1783995600224,PYRAMID_L5,5,OK,3999.35,2.00,2.49,2,1,3,0,1,0,1,0.32469578,0.00409437,-0.31650703,-0.35676450,-0.51704836,-0.67733223
1783995600224_SELL,2026.07.14 02:20:00,1783995600224,PYRAMID_L7,7,OK,3999.35,2.00,2.49,2,1,5,0,1,0,1,0.47702219,0.15640555,-0.16421108,-0.20443808,-0.36473718,-0.52503628
1783995600224_SELL,2026.07.14 02:20:00,1783995600224,PYRAMID_L10,10,OK,3999.35,2.00,2.49,2,1,8,0,1,0,1,0.26456693,-0.05603287,-0.37663267,-0.41689334,-0.57717560,-0.73745787
1784002500017_SELL,2026.07.14 04:15:00,1784002500017,CONTROL_L1,1,OK,3995.20,7.53,9.42,1,0,0,0,0,1,0,-1.00457002,-1.04699558,-1.08942114,0.00000000,0.00000000,0.00000000
1784002500017_SELL,2026.07.14 04:15:00,1784002500017,PYRAMID_L3,3,OK,3995.20,7.53,9.42,1,0,2,0,0,1,0,-1.00457002,-1.04699558,-1.08942114,0.00000000,0.00000000,0.00000000
1784002500017_SELL,2026.07.14 04:15:00,1784002500017,PYRAMID_L5,5,OK,3995.20,7.53,9.42,1,0,4,0,0,1,0,-1.00457002,-1.04699558,-1.08942114,0.00000000,0.00000000,0.00000000
1784002500017_SELL,2026.07.14 04:15:00,1784002500017,PYRAMID_L7,7,OK,3995.20,7.53,9.42,1,0,6,0,0,1,0,-1.00457002,-1.04699558,-1.08942114,0.00000000,0.00000000,0.00000000
1784002500017_SELL,2026.07.14 04:15:00,1784002500017,PYRAMID_L10,10,OK,3995.20,7.53,9.42,1,0,9,0,0,1,0,-1.00457002,-1.04699558,-1.08942114,0.00000000,0.00000000,0.00000000
1784003400048_SELL,2026.07.14 04:30:00,1784003400048,CONTROL_L1,1,OK,3997.81,6.96,8.70,1,0,0,0,0,0,1,0.00229814,-0.04363955,-0.08957725,0.00000000,0.00000000,0.00000000
1784003400048_SELL,2026.07.14 04:30:00,1784003400048,PYRAMID_L3,3,OK,3997.81,6.96,8.70,2,1,1,0,1,0,1,-0.14248487,-0.23434670,-0.32620853,-0.14478301,-0.19070715,-0.23663128
1784003400048_SELL,2026.07.14 04:30:00,1784003400048,PYRAMID_L5,5,OK,3997.81,6.96,8.70,2,1,3,0,1,0,1,-0.30335488,-0.39520062,-0.48704637,-0.30565302,-0.35156107,-0.39746912
1784003400048_SELL,2026.07.14 04:30:00,1784003400048,PYRAMID_L7,7,OK,3997.81,6.96,8.70,2,1,5,0,1,0,1,-0.50674054,-0.59856594,-0.69039135,-0.50903868,-0.55492639,-0.60081410
1784003400048_SELL,2026.07.14 04:30:00,1784003400048,PYRAMID_L10,10,OK,3997.81,6.96,8.70,2,1,8,0,1,0,1,-0.30335488,-0.39520062,-0.48704637,-0.30565302,-0.35156107,-0.39746912
1784111100010_SELL,2026.07.15 10:25:00,1784111100010,CONTROL_L1,1,OK,4025.87,3.96,4.95,1,0,0,0,0,0,1,0.36976367,0.28841829,0.20707291,0.00000000,0.00000000,0.00000000
1784111100010_SELL,2026.07.15 10:25:00,1784111100010,PYRAMID_L3,3,OK,4025.87,3.96,4.95,2,1,1,0,1,0,1,-0.22428288,-0.38691787,-0.54955286,-0.59404655,-0.67533616,-0.75662577
1784111100010_SELL,2026.07.15 10:25:00,1784111100010,PYRAMID_L5,5,OK,4025.87,3.96,4.95,2,1,3,0,1,0,1,-0.29904384,-0.46167135,-0.62429887,-0.66880750,-0.75008964,-0.83137178
1784111100010_SELL,2026.07.15 10:25:00,1784111100010,PYRAMID_L7,7,OK,4025.87,3.96,4.95,3,2,4,0,2,1,0,-1.06281797,-1.30674803,-1.55067809,-1.43258163,-1.59516631,-1.75775099
1784111100010_SELL,2026.07.15 10:25:00,1784111100010,PYRAMID_L10,10,OK,4025.87,3.96,4.95,2,1,8,0,1,0,1,0.15962475,-0.00304661,-0.16571797,-0.21013891,-0.29146490,-0.37279088
1786653000045_SELL,2026.08.13 20:30:00,1786653000045,CONTROL_L1,1,OK,4363.13,4.36,5.44,1,0,0,0,0,0,1,0.26080682,0.18067062,0.10053442,0.00000000,0.00000000,0.00000000
1786653000045_SELL,2026.08.13 20:30:00,1786653000045,PYRAMID_L3,3,OK,4363.13,4.36,5.44,3,2,0,0,1,0,2,0.20019679,-0.04015856,-0.28051390,-0.06061004,-0.22082918,-0.38104832
1786653000045_SELL,2026.08.13 20:30:00,1786653000045,PYRAMID_L5,5,OK,4363.13,4.36,5.44,3,2,2,0,1,0,2,-0.03489669,-0.27523440,-0.51557211,-0.29570351,-0.45590502,-0.61610653
1786653000045_SELL,2026.08.13 20:30:00,1786653000045,PYRAMID_L7,7,OK,4363.13,4.36,5.44,3,2,4,0,1,0,2,0.09734339,-0.14299046,-0.38332432,-0.16346343,-0.32366108,-0.48385873
1786653000045_SELL,2026.08.13 20:30:00,1786653000045,PYRAMID_L10,10,OK,4363.13,4.36,5.44,3,2,7,0,1,0,2,-0.03489669,-0.27523440,-0.51557211,-0.29570351,-0.45590502,-0.61610653
1786673100025_SELL,2026.08.14 02:05:00,1786673100025,CONTROL_L1,1,OK,4349.49,4.28,5.35,1,0,0,0,0,1,0,-1.01308411,-1.09438299,-1.17568187,0.00000000,0.00000000,0.00000000
1786673100025_SELL,2026.08.14 02:05:00,1786673100025,PYRAMID_L3,3,OK,4349.49,4.28,5.35,1,0,2,0,0,1,0,-1.01308411,-1.09438299,-1.17568187,0.00000000,0.00000000,0.00000000
1786673100025_SELL,2026.08.14 02:05:00,1786673100025,PYRAMID_L5,5,OK,4349.49,4.28,5.35,1,0,4,0,0,1,0,-1.01308411,-1.09438299,-1.17568187,0.00000000,0.00000000,0.00000000
1786673100025_SELL,2026.08.14 02:05:00,1786673100025,PYRAMID_L7,7,OK,4349.49,4.28,5.35,1,0,6,0,0,1,0,-1.01308411,-1.09438299,-1.17568187,0.00000000,0.00000000,0.00000000
1786673100025_SELL,2026.08.14 02:05:00,1786673100025,PYRAMID_L10,10,OK,4349.49,4.28,5.35,1,0,9,0,0,1,0,-1.01308411,-1.09438299,-1.17568187,0.00000000,0.00000000,0.00000000
1786695000009_SELL,2026.08.14 08:10:00,1786695000009,CONTROL_L1,1,OK,4319.90,2.45,3.07,1,0,0,0,0,0,1,0.25765871,0.11676506,-0.02412860,0.00000000,0.00000000,0.00000000
1786695000009_SELL,2026.08.14 08:10:00,1786695000009,PYRAMID_L3,3,OK,4319.90,2.45,3.07,2,1,1,0,1,0,1,0.10110658,-0.18066539,-0.46243737,-0.15655213,-0.29743045,-0.43830877
1786695000009_SELL,2026.08.14 08:10:00,1786695000009,PYRAMID_L5,5,OK,4319.90,2.45,3.07,2,1,3,0,1,0,1,0.02283052,-0.25893363,-0.54069778,-0.23482819,-0.37569868,-0.51656918
1786695000009_SELL,2026.08.14 08:10:00,1786695000009,PYRAMID_L7,7,OK,4319.90,2.45,3.07,2,1,5,0,1,0,1,-0.06523005,-0.34698539,-0.62874073,-0.32288876,-0.46375045,-0.60461214
1786695000009_SELL,2026.08.14 08:10:00,1786695000009,PYRAMID_L10,10,OK,4319.90,2.45,3.07,2,1,8,0,1,0,1,0.02283052,-0.25893363,-0.54069778,-0.23482819,-0.37569868,-0.51656918
1787688600090_SELL,2026.08.25 20:10:00,1787688600090,CONTROL_L1,1,OK,4636.10,4.67,5.84,1,0,0,0,0,1,0,-1.02004890,-1.09939535,-1.17874181,0.00000000,0.00000000,0.00000000
1787688600090_SELL,2026.08.25 20:10:00,1787688600090,PYRAMID_L3,3,OK,4636.10,4.67,5.84,1,0,2,0,0,1,0,-1.02004890,-1.09939535,-1.17874181,0.00000000,0.00000000,0.00000000
1787688600090_SELL,2026.08.25 20:10:00,1787688600090,PYRAMID_L5,5,OK,4636.10,4.67,5.84,1,0,4,0,0,1,0,-1.02004890,-1.09939535,-1.17874181,0.00000000,0.00000000,0.00000000
1787688600090_SELL,2026.08.25 20:10:00,1787688600090,PYRAMID_L7,7,OK,4636.10,4.67,5.84,2,1,5,0,1,1,0,-1.01320293,-1.17187188,-1.33054083,0.00684597,-0.07247653,-0.15179902
1787688600090_SELL,2026.08.25 20:10:00,1787688600090,PYRAMID_L10,10,OK,4636.10,4.67,5.84,1,0,9,0,0,1,0,-1.02004890,-1.09939535,-1.17874181,0.00000000,0.00000000,0.00000000
1787899200150_SELL,2026.08.28 06:40:00,1787899200150,CONTROL_L1,1,OK,4582.90,3.92,4.90,1,0,0,0,0,0,1,0.40627051,0.31270784,0.21914517,0.00000000,0.00000000,0.00000000
1787899200150_SELL,2026.08.28 06:40:00,1787899200150,PYRAMID_L3,3,OK,4582.90,3.92,4.90,3,2,0,0,0,0,3,0.50834852,0.22773156,-0.05288540,0.10207802,-0.08497627,-0.27203057
1787899200150_SELL,2026.08.28 06:40:00,1787899200150,PYRAMID_L5,5,OK,4582.90,3.92,4.90,2,1,3,0,1,0,1,0.13270142,-0.05439738,-0.24149617,-0.27356908,-0.36710521,-0.46064134
1787899200150_SELL,2026.08.28 06:40:00,1787899200150,PYRAMID_L7,7,OK,4582.90,3.92,4.90,2,1,5,0,1,0,1,0.02449872,-0.16258925,-0.34967723,-0.38177178,-0.47529709,-0.56882240
1787899200150_SELL,2026.08.28 06:40:00,1787899200150,PYRAMID_L10,10,OK,4582.90,3.92,4.90,2,1,8,0,1,0,1,0.13270142,-0.05439738,-0.24149617,-0.27356908,-0.36710521,-0.46064134
