candidate_id,research_join_key,symbol,entry_timeframe,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,status,stop_atr_multiplier,m5_atr,m5_atr_points,entry_bid,entry_ask,entry_mid,spread_points,policy_id,policy_type,policy_spec,activated,activation_time,activation_time_msc,time_to_activation_seconds,highest_stage,protection_updates,max_favorable_r,stop_distance,hard_stop_price,final_stop_price,final_locked_r,exit_mode,exit_time,exit_time_msc,exit_ask,holding_seconds,realized_r,realized_bps,ticks_scanned,target_time,target_time_msc,target_delay_milliseconds,target_ask
P2F4_CANDIDATE_S1,1772080500027_SELL,XAUUSD,PERIOD_M5,2026.02.26 04:35:00,1772080500027,2026.02.26 04:35:00,SELL,10,OK,1.250000,7.01,700.64,5178.92,5178.96,5178.94,4.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.02.26 04:40:41,1772080841192,341.165,1,1,0.527516,8.76,5187.68,5181.11,-0.250000,TIME_EXIT,2026.02.26 04:45:00,1772081100031,5176.71,600.004,0.252340,4.2673,9097,2026.02.26 04:45:00,1772081100031,4,5176.71
P2F4_CANDIDATE_S1,1772080500027_SELL,XAUUSD,PERIOD_M5,2026.02.26 04:35:00,1772080500027,2026.02.26 04:35:00,SELL,10,OK,1.250000,7.01,700.64,5178.92,5178.96,5178.94,4.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.527516,8.76,5187.68,5187.68,-1.000000,TIME_EXIT,2026.02.26 04:45:00,1772081100031,5176.71,600.004,0.252340,4.2673,9097,2026.02.26 04:45:00,1772081100031,4,5176.71
P2F4_CANDIDATE_S1,1772109300063_SELL,XAUUSD,PERIOD_M5,2026.02.26 12:35:00,1772109300063,2026.02.26 12:35:00,SELL,10,OK,1.250000,4.06,405.71,5176.84,5176.88,5176.86,4.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.960282,5.07,5181.91,5181.91,-1.000000,TIME_EXIT,2026.02.26 12:45:00,1772109900088,5172.17,600.025,0.920845,9.0209,5283,2026.02.26 12:45:00,1772109900088,25,5172.17
P2F4_CANDIDATE_S1,1772109300063_SELL,XAUUSD,PERIOD_M5,2026.02.26 12:35:00,1772109300063,2026.02.26 12:35:00,SELL,10,OK,1.250000,4.06,405.71,5176.84,5176.88,5176.86,4.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,YES,2026.02.26 12:36:19,1772109379171,79.108,1,1,0.960282,5.07,5181.91,5176.84,0.000000,RETENTION_STOP,2026.02.26 12:40:41,1772109641238,5177.03,341.175,0.000000,0.0000,5283,2026.02.26 12:45:00,1772109900088,25,5172.17
P2F4_CANDIDATE_S1,1772109300063_SELL,XAUUSD,PERIOD_M5,2026.02.26 12:35:00,1772109300063,2026.02.26 12:35:00,SELL,10,OK,1.250000,4.06,405.71,5176.84,5176.88,5176.86,4.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.02.26 12:36:19,1772109379171,79.108,1,1,0.960282,5.07,5181.91,5178.11,-0.250000,RETENTION_STOP,2026.02.26 12:41:02,1772109662476,5178.11,362.413,-0.250000,-2.4491,5283,2026.02.26 12:45:00,1772109900088,25,5172.17
P2F4_CANDIDATE_S1,1772109300063_SELL,XAUUSD,PERIOD_M5,2026.02.26 12:35:00,1772109300063,2026.02.26 12:35:00,SELL,10,OK,1.250000,4.06,405.71,5176.84,5176.88,5176.86,4.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.960282,5.07,5181.91,5181.91,-1.000000,TIME_EXIT,2026.02.26 12:45:00,1772109900088,5172.17,600.025,0.920845,9.0209,5283,2026.02.26 12:45:00,1772109900088,25,5172.17
P2F4_CANDIDATE_S1,1772119200066_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:20:00,1772119200066,2026.02.26 15:20:00,SELL,10,OK,1.250000,6.05,605.29,5171.74,5171.80,5171.77,6.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.031721,7.57,5179.31,5179.31,-1.000000,TIME_EXIT,2026.02.26 15:30:00,1772119800066,5175.00,600.000,-0.430871,-6.3035,5686,2026.02.26 15:30:00,1772119800066,0,5175.00
P2F4_CANDIDATE_S1,1772119200066_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:20:00,1772119200066,2026.02.26 15:20:00,SELL,10,OK,1.250000,6.05,605.29,5171.74,5171.80,5171.77,6.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,NO,,,,0,0,0.031721,7.57,5179.31,5179.31,-1.000000,TIME_EXIT,2026.02.26 15:30:00,1772119800066,5175.00,600.000,-0.430871,-6.3035,5686,2026.02.26 15:30:00,1772119800066,0,5175.00
P2F4_CANDIDATE_S1,1772119200066_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:20:00,1772119200066,2026.02.26 15:20:00,SELL,10,OK,1.250000,6.05,605.29,5171.74,5171.80,5171.77,6.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,NO,,,,0,0,0.031721,7.57,5179.31,5179.31,-1.000000,TIME_EXIT,2026.02.26 15:30:00,1772119800066,5175.00,600.000,-0.430871,-6.3035,5686,2026.02.26 15:30:00,1772119800066,0,5175.00
P2F4_CANDIDATE_S1,1772119200066_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:20:00,1772119200066,2026.02.26 15:20:00,SELL,10,OK,1.250000,6.05,605.29,5171.74,5171.80,5171.77,6.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.031721,7.57,5179.31,5179.31,-1.000000,TIME_EXIT,2026.02.26 15:30:00,1772119800066,5175.00,600.000,-0.430871,-6.3035,5686,2026.02.26 15:30:00,1772119800066,0,5175.00
P2F4_CANDIDATE_S1,1772119800033_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:30:00,1772119800033,2026.02.26 15:30:00,SELL,10,OK,1.250000,6.07,606.86,5174.58,5175.00,5174.79,42.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,1.104708,7.59,5182.17,5182.17,-1.000000,TIME_EXIT,2026.02.26 15:40:00,1772120400043,5173.54,600.010,0.137100,2.0098,7240,2026.02.26 15:40:00,1772120400043,10,5173.54
P2F4_CANDIDATE_S1,1772119800033_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:30:00,1772119800033,2026.02.26 15:30:00,SELL,10,OK,1.250000,6.07,606.86,5174.58,5175.00,5174.79,42.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,YES,2026.02.26 15:30:17,1772119817998,17.965,1,1,1.104708,7.59,5182.17,5174.58,0.000000,RETENTION_STOP,2026.02.26 15:32:20,1772119940757,5175.19,140.724,0.000000,0.0000,7240,2026.02.26 15:40:00,1772120400043,10,5173.54
P2F4_CANDIDATE_S1,1772119800033_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:30:00,1772119800033,2026.02.26 15:30:00,SELL,10,OK,1.250000,6.07,606.86,5174.58,5175.00,5174.79,42.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.02.26 15:30:17,1772119817998,17.965,2,2,1.104708,7.59,5182.17,5172.68,0.250000,RETENTION_STOP,2026.02.26 15:31:41,1772119901841,5172.83,101.808,0.250000,3.6649,7240,2026.02.26 15:40:00,1772120400043,10,5173.54
P2F4_CANDIDATE_S1,1772119800033_SELL,XAUUSD,PERIOD_M5,2026.02.26 15:30:00,1772119800033,2026.02.26 15:30:00,SELL,10,OK,1.250000,6.07,606.86,5174.58,5175.00,5174.79,42.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,YES,2026.02.26 15:30:39,1772119839681,39.648,1,3,1.104708,7.59,5182.17,5171.89,0.354708,RETENTION_STOP,2026.02.26 15:31:13,1772119873898,5171.89,73.865,0.354708,5.1999,7240,2026.02.26 15:40:00,1772120400043,10,5173.54
P2F4_CANDIDATE_S1,1772135100062_SELL,XAUUSD,PERIOD_M5,2026.02.26 19:45:00,1772135100062,2026.02.26 19:45:00,SELL,10,OK,1.250000,5.94,593.57,5174.82,5174.90,5174.86,8.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,1.310036,7.42,5182.24,5182.24,-1.000000,TIME_EXIT,2026.02.26 19:55:00,1772135700062,5167.16,600.000,1.032395,14.8024,6971,2026.02.26 19:55:00,1772135700062,0,5167.16
P2F4_CANDIDATE_S1,1772135100062_SELL,XAUUSD,PERIOD_M5,2026.02.26 19:45:00,1772135100062,2026.02.26 19:45:00,SELL,10,OK,1.250000,5.94,593.57,5174.82,5174.90,5174.86,8.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,YES,2026.02.26 19:49:07,1772135347167,247.105,1,1,1.310036,7.42,5182.24,5174.82,0.000000,TIME_EXIT,2026.02.26 19:55:00,1772135700062,5167.16,600.000,1.032395,14.8024,6971,2026.02.26 19:55:00,1772135700062,0,5167.16
P2F4_CANDIDATE_S1,1772135100062_SELL,XAUUSD,PERIOD_M5,2026.02.26 19:45:00,1772135100062,2026.02.26 19:45:00,SELL,10,OK,1.250000,5.94,593.57,5174.82,5174.90,5174.86,8.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.02.26 19:49:07,1772135347167,247.105,2,2,1.196823,7.42,5182.24,5172.97,0.250000,RETENTION_STOP,2026.02.26 19:51:03,1772135463770,5172.99,363.708,0.250000,3.5845,6971,2026.02.26 19:55:00,1772135700062,0,5167.16
P2F4_CANDIDATE_S1,1772135100062_SELL,XAUUSD,PERIOD_M5,2026.02.26 19:45:00,1772135100062,2026.02.26 19:45:00,SELL,10,OK,1.250000,5.94,593.57,5174.82,5174.90,5174.86,8.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,YES,2026.02.26 19:49:17,1772135357979,257.917,1,2,1.196823,7.42,5182.24,5171.50,0.446823,RETENTION_STOP,2026.02.26 19:50:47,1772135447377,5171.53,347.315,0.446823,6.4065,6971,2026.02.26 19:55:00,1772135700062,0,5167.16
P2F4_CANDIDATE_S1,1772495400108_SELL,XAUUSD,PERIOD_M5,2026.03.02 23:50:00,1772495400108,2026.03.02 23:50:00,SELL,10,NO_TICK_NEAR_TARGET,1.250000,6.03,603.21,5327.23,5327.96,5327.59,73.0,CONTROL,CONTROL,NO_RETENTION,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1772495400108_SELL,XAUUSD,PERIOD_M5,2026.03.02 23:50:00,1772495400108,2026.03.02 23:50:00,SELL,10,NO_TICK_NEAR_TARGET,1.250000,6.03,603.21,5327.23,5327.96,5327.59,73.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1772495400108_SELL,XAUUSD,PERIOD_M5,2026.03.02 23:50:00,1772495400108,2026.03.02 23:50:00,SELL,10,NO_TICK_NEAR_TARGET,1.250000,6.03,603.21,5327.23,5327.96,5327.59,73.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1772495400108_SELL,XAUUSD,PERIOD_M5,2026.03.02 23:50:00,1772495400108,2026.03.02 23:50:00,SELL,10,NO_TICK_NEAR_TARGET,1.250000,6.03,603.21,5327.23,5327.96,5327.59,73.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1772533800012_SELL,XAUUSD,PERIOD_M5,2026.03.03 10:30:00,1772533800012,2026.03.03 10:30:00,SELL,10,OK,1.250000,8.47,847.07,5312.34,5312.43,5312.39,9.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,1.203204,10.59,5322.93,5322.93,-1.000000,TIME_EXIT,2026.03.03 10:40:00,1772534400097,5300.06,600.085,1.159761,23.1160,7450,2026.03.03 10:40:00,1772534400097,85,5300.06
P2F4_CANDIDATE_S1,1772533800012_SELL,XAUUSD,PERIOD_M5,2026.03.03 10:30:00,1772533800012,2026.03.03 10:30:00,SELL,10,OK,1.250000,8.47,847.07,5312.34,5312.43,5312.39,9.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,YES,2026.03.03 10:32:04,1772533924413,124.401,1,1,1.203204,10.59,5322.93,5312.34,0.000000,TIME_EXIT,2026.03.03 10:40:00,1772534400097,5300.06,600.085,1.159761,23.1160,7450,2026.03.03 10:40:00,1772534400097,85,5300.06
P2F4_CANDIDATE_S1,1772533800012_SELL,XAUUSD,PERIOD_M5,2026.03.03 10:30:00,1772533800012,2026.03.03 10:30:00,SELL,10,OK,1.250000,8.47,847.07,5312.34,5312.43,5312.39,9.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.03.03 10:32:04,1772533924413,124.401,2,2,1.203204,10.59,5322.93,5309.69,0.250000,TIME_EXIT,2026.03.03 10:40:00,1772534400097,5300.06,600.085,1.159761,23.1160,7450,2026.03.03 10:40:00,1772534400097,85,5300.06
P2F4_CANDIDATE_S1,1772533800012_SELL,XAUUSD,PERIOD_M5,2026.03.03 10:30:00,1772533800012,2026.03.03 10:30:00,SELL,10,OK,1.250000,8.47,847.07,5312.34,5312.43,5312.39,9.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,YES,2026.03.03 10:39:06,1772534346476,546.464,1,29,1.203204,10.59,5322.93,5307.54,0.453204,TIME_EXIT,2026.03.03 10:40:00,1772534400097,5300.06,600.085,1.159761,23.1160,7450,2026.03.03 10:40:00,1772534400097,85,5300.06
P2F4_CANDIDATE_S1,1772550600012_SELL,XAUUSD,PERIOD_M5,2026.03.03 15:10:00,1772550600012,2026.03.03 15:10:00,SELL,10,OK,1.250000,19.81,1980.79,5152.70,5152.84,5152.77,14.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.244751,24.76,5177.46,5177.46,-1.000000,TIME_EXIT,2026.03.03 15:20:00,1772551200035,5174.86,600.023,-0.894998,-43.0066,11799,2026.03.03 15:20:00,1772551200035,23,5174.86
P2F4_CANDIDATE_S1,1772550600012_SELL,XAUUSD,PERIOD_M5,2026.03.03 15:10:00,1772550600012,2026.03.03 15:10:00,SELL,10,OK,1.250000,19.81,1980.79,5152.70,5152.84,5152.77,14.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,NO,,,,0,0,0.244751,24.76,5177.46,5177.46,-1.000000,TIME_EXIT,2026.03.03 15:20:00,1772551200035,5174.86,600.023,-0.894998,-43.0066,11799,2026.03.03 15:20:00,1772551200035,23,5174.86
P2F4_CANDIDATE_S1,1772550600012_SELL,XAUUSD,PERIOD_M5,2026.03.03 15:10:00,1772550600012,2026.03.03 15:10:00,SELL,10,OK,1.250000,19.81,1980.79,5152.70,5152.84,5152.77,14.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,NO,,,,0,0,0.244751,24.76,5177.46,5177.46,-1.000000,TIME_EXIT,2026.03.03 15:20:00,1772551200035,5174.86,600.023,-0.894998,-43.0066,11799,2026.03.03 15:20:00,1772551200035,23,5174.86
P2F4_CANDIDATE_S1,1772550600012_SELL,XAUUSD,PERIOD_M5,2026.03.03 15:10:00,1772550600012,2026.03.03 15:10:00,SELL,10,OK,1.250000,19.81,1980.79,5152.70,5152.84,5152.77,14.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.244751,24.76,5177.46,5177.46,-1.000000,TIME_EXIT,2026.03.03 15:20:00,1772551200035,5174.86,600.023,-0.894998,-43.0066,11799,2026.03.03 15:20:00,1772551200035,23,5174.86
P2F4_CANDIDATE_S1,1772566200026_SELL,XAUUSD,PERIOD_M5,2026.03.03 19:30:00,1772566200026,2026.03.03 19:30:00,SELL,10,OK,1.250000,15.69,1569.14,5083.15,5083.19,5083.17,4.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.904953,19.61,5102.76,5102.76,-1.000000,TIME_EXIT,2026.03.03 19:40:00,1772566800040,5074.90,600.014,0.420612,16.2301,11966,2026.03.03 19:40:00,1772566800040,14,5074.90
P2F4_CANDIDATE_S1,1772566200026_SELL,XAUUSD,PERIOD_M5,2026.03.03 19:30:00,1772566200026,2026.03.03 19:30:00,SELL,10,OK,1.250000,15.69,1569.14,5083.15,5083.19,5083.17,4.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,YES,2026.03.03 19:33:16,1772566396433,196.407,1,1,0.904953,19.61,5102.76,5083.15,0.000000,TIME_EXIT,2026.03.03 19:40:00,1772566800040,5074.90,600.014,0.420612,16.2301,11966,2026.03.03 19:40:00,1772566800040,14,5074.90
P2F4_CANDIDATE_S1,1772566200026_SELL,XAUUSD,PERIOD_M5,2026.03.03 19:30:00,1772566200026,2026.03.03 19:30:00,SELL,10,OK,1.250000,15.69,1569.14,5083.15,5083.19,5083.17,4.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.03.03 19:33:16,1772566396433,196.407,1,1,0.904953,19.61,5102.76,5088.05,-0.250000,TIME_EXIT,2026.03.03 19:40:00,1772566800040,5074.90,600.014,0.420612,16.2301,11966,2026.03.03 19:40:00,1772566800040,14,5074.90
P2F4_CANDIDATE_S1,1772566200026_SELL,XAUUSD,PERIOD_M5,2026.03.03 19:30:00,1772566200026,2026.03.03 19:30:00,SELL,10,OK,1.250000,15.69,1569.14,5083.15,5083.19,5083.17,4.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.904953,19.61,5102.76,5102.76,-1.000000,TIME_EXIT,2026.03.03 19:40:00,1772566800040,5074.90,600.014,0.420612,16.2301,11966,2026.03.03 19:40:00,1772566800040,14,5074.90
P2F4_CANDIDATE_S1,1772578200046_SELL,XAUUSD,PERIOD_M5,2026.03.03 22:50:00,1772578200046,2026.03.03 22:50:00,SELL,10,OK,1.250000,11.65,1165.00,5104.64,5104.82,5104.73,18.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,1.273820,14.56,5119.20,5119.20,-1.000000,TIME_EXIT,2026.03.03 23:00:00,1772578800073,5097.48,600.027,0.491674,14.0265,12446,2026.03.03 23:00:00,1772578800073,27,5097.48
P2F4_CANDIDATE_S1,1772578200046_SELL,XAUUSD,PERIOD_M5,2026.03.03 22:50:00,1772578200046,2026.03.03 22:50:00,SELL,10,OK,1.250000,11.65,1165.00,5104.64,5104.82,5104.73,18.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,YES,2026.03.03 22:51:34,1772578294294,94.248,1,1,1.273820,14.56,5119.20,5104.64,0.000000,TIME_EXIT,2026.03.03 23:00:00,1772578800073,5097.48,600.027,0.491674,14.0265,12446,2026.03.03 23:00:00,1772578800073,27,5097.48
P2F4_CANDIDATE_S1,1772578200046_SELL,XAUUSD,PERIOD_M5,2026.03.03 22:50:00,1772578200046,2026.03.03 22:50:00,SELL,10,OK,1.250000,11.65,1165.00,5104.64,5104.82,5104.73,18.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,YES,2026.03.03 22:51:34,1772578294294,94.248,2,2,1.273820,14.56,5119.20,5101.00,0.250000,RETENTION_STOP,2026.03.03 22:56:13,1772578573670,5101.02,373.624,0.250000,7.1320,12446,2026.03.03 23:00:00,1772578800073,27,5097.48
P2F4_CANDIDATE_S1,1772578200046_SELL,XAUUSD,PERIOD_M5,2026.03.03 22:50:00,1772578200046,2026.03.03 22:50:00,SELL,10,OK,1.250000,11.65,1165.00,5104.64,5104.82,5104.73,18.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,YES,2026.03.03 22:52:01,1772578321558,121.512,1,23,1.273820,14.56,5119.20,5097.01,0.523820,RETENTION_STOP,2026.03.03 22:54:32,1772578472536,5097.03,272.490,0.523820,14.9435,12446,2026.03.03 23:00:00,1772578800073,27,5097.48
P2F4_CANDIDATE_S1,1772601000125_SELL,XAUUSD,PERIOD_M5,2026.03.04 05:10:00,1772601000125,2026.03.04 05:10:00,SELL,10,OK,1.250000,11.30,1129.79,5152.52,5152.65,5152.59,13.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.058772,14.12,5166.64,5166.64,-1.000000,TIME_EXIT,2026.03.04 05:20:00,1772601600132,5160.95,600.007,-0.596927,-16.3609,7963,2026.03.04 05:20:00,1772601600132,7,5160.95
P2F4_CANDIDATE_S1,1772601000125_SELL,XAUUSD,PERIOD_M5,2026.03.04 05:10:00,1772601000125,2026.03.04 05:10:00,SELL,10,OK,1.250000,11.30,1129.79,5152.52,5152.65,5152.59,13.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,NO,,,,0,0,0.058772,14.12,5166.64,5166.64,-1.000000,TIME_EXIT,2026.03.04 05:20:00,1772601600132,5160.95,600.007,-0.596927,-16.3609,7963,2026.03.04 05:20:00,1772601600132,7,5160.95
P2F4_CANDIDATE_S1,1772601000125_SELL,XAUUSD,PERIOD_M5,2026.03.04 05:10:00,1772601000125,2026.03.04 05:10:00,SELL,10,OK,1.250000,11.30,1129.79,5152.52,5152.65,5152.59,13.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,NO,,,,0,0,0.058772,14.12,5166.64,5166.64,-1.000000,TIME_EXIT,2026.03.04 05:20:00,1772601600132,5160.95,600.007,-0.596927,-16.3609,7963,2026.03.04 05:20:00,1772601600132,7,5160.95
P2F4_CANDIDATE_S1,1772601000125_SELL,XAUUSD,PERIOD_M5,2026.03.04 05:10:00,1772601000125,2026.03.04 05:10:00,SELL,10,OK,1.250000,11.30,1129.79,5152.52,5152.65,5152.59,13.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.058772,14.12,5166.64,5166.64,-1.000000,TIME_EXIT,2026.03.04 05:20:00,1772601600132,5160.95,600.007,-0.596927,-16.3609,7963,2026.03.04 05:20:00,1772601600132,7,5160.95
P2F4_CANDIDATE_S1,1772662800108_SELL,XAUUSD,PERIOD_M5,2026.03.04 22:20:00,1772662800108,2026.03.04 22:20:00,SELL,10,OK,1.250000,5.33,532.79,5128.15,5128.27,5128.21,12.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.040542,6.66,5134.81,5134.81,-1.000000,HARD_SL,2026.03.04 22:26:19,1772663179573,5134.84,379.465,-1.000000,-12.9868,6349,2026.03.04 22:30:00,1772663400127,19,5137.54
P2F4_CANDIDATE_S1,1772662800108_SELL,XAUUSD,PERIOD_M5,2026.03.04 22:20:00,1772662800108,2026.03.04 22:20:00,SELL,10,OK,1.250000,5.33,532.79,5128.15,5128.27,5128.21,12.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,NO,,,,0,0,0.040542,6.66,5134.81,5134.81,-1.000000,HARD_SL,2026.03.04 22:26:19,1772663179573,5134.84,379.465,-1.000000,-12.9868,6349,2026.03.04 22:30:00,1772663400127,19,5137.54
P2F4_CANDIDATE_S1,1772662800108_SELL,XAUUSD,PERIOD_M5,2026.03.04 22:20:00,1772662800108,2026.03.04 22:20:00,SELL,10,OK,1.250000,5.33,532.79,5128.15,5128.27,5128.21,12.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,NO,,,,0,0,0.040542,6.66,5134.81,5134.81,-1.000000,HARD_SL,2026.03.04 22:26:19,1772663179573,5134.84,379.465,-1.000000,-12.9868,6349,2026.03.04 22:30:00,1772663400127,19,5137.54
P2F4_CANDIDATE_S1,1772662800108_SELL,XAUUSD,PERIOD_M5,2026.03.04 22:20:00,1772662800108,2026.03.04 22:20:00,SELL,10,OK,1.250000,5.33,532.79,5128.15,5128.27,5128.21,12.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.040542,6.66,5134.81,5134.81,-1.000000,HARD_SL,2026.03.04 22:26:19,1772663179573,5134.84,379.465,-1.000000,-12.9868,6349,2026.03.04 22:30:00,1772663400127,19,5137.54
P2F4_CANDIDATE_S1,1772744400016_SELL,XAUUSD,PERIOD_M5,2026.03.05 21:00:00,1772744400016,2026.03.05 21:00:00,SELL,10,OK,1.250000,9.00,900.14,5069.51,5069.65,5069.58,14.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.161752,11.25,5080.76,5080.76,-1.000000,HARD_SL,2026.03.05 21:06:24,1772744784620,5080.82,384.604,-1.000000,-22.1950,8634,2026.03.05 21:10:00,1772745000027,11,5076.70
P2F4_CANDIDATE_S1,1772744400016_SELL,XAUUSD,PERIOD_M5,2026.03.05 21:00:00,1772744400016,2026.03.05 21:00:00,SELL,10,OK,1.250000,9.00,900.14,5069.51,5069.65,5069.58,14.0,LEGACY_BE_050,BREAK_EVEN,0.50:0.00,NO,,,,0,0,0.161752,11.25,5080.76,5080.76,-1.000000,HARD_SL,2026.03.05 21:06:24,1772744784620,5080.82,384.604,-1.000000,-22.1950,8634,2026.03.05 21:10:00,1772745000027,11,5076.70
P2F4_CANDIDATE_S1,1772744400016_SELL,XAUUSD,PERIOD_M5,2026.03.05 21:00:00,1772744400016,2026.03.05 21:00:00,SELL,10,OK,1.250000,9.00,900.14,5069.51,5069.65,5069.58,14.0,STEPLOCK_V1,STEP_LOCK,0.50:-0.25|1.00:0.25|2.00:1.00,NO,,,,0,0,0.161752,11.25,5080.76,5080.76,-1.000000,HARD_SL,2026.03.05 21:06:24,1772744784620,5080.82,384.604,-1.000000,-22.1950,8634,2026.03.05 21:10:00,1772745000027,11,5076.70
P2F4_CANDIDATE_S1,1772744400016_SELL,XAUUSD,PERIOD_M5,2026.03.05 21:00:00,1772744400016,2026.03.05 21:00:00,SELL,10,OK,1.250000,9.00,900.14,5069.51,5069.65,5069.58,14.0,GIVEBACK_100_075,MFE_GIVEBACK,TRIGGER=1.00|GAP=0.75|FLOOR=0.00,NO,,,,0,0,0.161752,11.25,5080.76,5080.76,-1.000000,HARD_SL,2026.03.05 21:06:24,1772744784620,5080.82,384.604,-1.000000,-22.1950,8634,2026.03.05 21:10:00,1772745000027,11,5076.70
P2F4_CANDIDATE_S1,1772745600001_SELL,XAUUSD,PERIOD_M5,2026.03.05 21:20:00,1772745600001,2026.03.05 21:20:00,SELL,10,OK,1.250000,8.29,828.79,5070.25,5070.31,5070.28,6.0,CONTROL,CONTROL,NO_RETENTION,NO,,,,0,0,0.647695,10.36,5080.61,5080.61,-1.000000,TIME_EXIT,2026.03.05 21:30:00,1772746200019,5067.06,600.018,0.307920,6.2916,8337,2026.03.05 21:30:00,1772746200019,18,5067.06
