signal_id,symbol,timeframe,magic,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,target_time,target_time_msc,observed_time,observed_time_msc,delay_milliseconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,entry_spread_bps,future_bid,future_ask,future_mid,future_spread_points,future_spread_bps,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,spread_drag_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
272,XAUUSD,PERIOD_M5,26090401,2026.07.06 03:10:00,1783307400030,2026.07.06 03:10:00,SELL,10,2026.07.06 03:20:00,1783308000030,2026.07.06 03:20:00,1783308000053,23,OK,4176.56,4176.73,4176.65,17.0,0.4070,4178.29,4178.46,4178.38,17.0,0.4069,-173.0,-190.0,-4.1421,-4.5492,0.4071,4185.50803986,4185.46676741,4183.72243189,4184.65887946
272,XAUUSD,PERIOD_M5,26090401,2026.07.06 03:10:00,1783307400030,2026.07.06 03:10:00,SELL,15,2026.07.06 03:25:00,1783308300030,2026.07.06 03:25:00,1783308300248,218,OK,4176.56,4176.73,4176.65,17.0,0.4070,4177.21,4177.38,4177.30,17.0,0.4070,-65.0,-82.0,-1.5563,-1.9633,0.4071,4185.50803986,4185.46676741,4183.72243189,4184.65887946
272,XAUUSD,PERIOD_M5,26090401,2026.07.06 03:10:00,1783307400030,2026.07.06 03:10:00,SELL,30,2026.07.06 03:40:00,1783309200030,2026.07.06 03:40:00,1783309200066,36,OK,4176.56,4176.73,4176.65,17.0,0.4070,4184.70,4184.87,4184.78,17.0,0.4062,-814.0,-831.0,-19.4893,-19.8968,0.4074,4185.50803986,4185.46676741,4183.72243189,4184.65887946
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,1,2026.07.06 04:06:00,1783310760015,2026.07.06 04:06:00,1783310760046,31,OK,4187.14,4187.31,4187.23,17.0,0.4060,4185.29,4185.46,4185.38,17.0,0.4062,-185.0,-202.0,-4.4182,-4.8241,0.4059,4182.02252140,4182.52338925,4183.04601712,4182.94308114
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,3,2026.07.06 04:08:00,1783310880015,2026.07.06 04:08:00,1783310880108,93,OK,4187.14,4187.31,4187.23,17.0,0.4060,4177.69,4177.86,4177.77,17.0,0.4069,-945.0,-962.0,-22.5686,-22.9742,0.4055,4182.02252140,4182.52338925,4183.04601712,4182.94308114
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,1,2026.07.06 04:11:00,1783311060006,2026.07.06 04:11:00,1783311060020,14,OK,4181.03,4181.21,4181.12,18.0,0.4305,4181.15,4181.32,4181.23,17.0,0.4066,-11.5,-29.0,-0.2750,-0.6936,0.4186,4183.04601712,4182.94308114,4182.64281369,4182.76916467
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,3,2026.07.06 04:13:00,1783311180006,2026.07.06 04:13:00,1783311180034,28,OK,4181.03,4181.21,4181.12,18.0,0.4305,4184.13,4184.30,4184.22,17.0,0.4063,-309.5,-327.0,-7.4023,-7.8210,0.4187,4183.04601712,4182.94308114,4182.64281369,4182.76916467
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,5,2026.07.06 04:10:00,1783311000015,2026.07.06 04:10:00,1783311000039,24,OK,4187.14,4187.31,4187.23,17.0,0.4060,4180.96,4181.13,4181.05,17.0,0.4066,-618.0,-635.0,-14.7592,-15.1649,0.4057,4182.02252140,4182.52338925,4183.04601712,4182.94308114
272,XAUUSD,PERIOD_M5,26090401,2026.07.06 03:10:00,1783307400030,2026.07.06 03:10:00,SELL,60,2026.07.06 04:10:00,1783311000030,2026.07.06 04:10:00,1783311000039,9,OK,4176.56,4176.73,4176.65,17.0,0.4070,4180.96,4181.13,4181.05,17.0,0.4066,-440.0,-457.0,-10.5348,-10.9420,0.4072,4185.50803986,4185.46676741,4183.72243189,4184.65887946
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,1,2026.07.06 04:16:00,1783311360097,2026.07.06 04:16:00,1783311360171,74,OK,4188.82,4188.99,4188.90,17.0,0.4058,4190.31,4190.43,4190.37,12.0,0.2864,146.5,132.0,3.4973,3.1511,0.3462,4182.64281369,4182.76916467,4183.87825095,4183.31924061
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,3,2026.07.06 04:18:00,1783311480097,2026.07.06 04:18:00,1783311480148,51,OK,4188.82,4188.99,4188.90,17.0,0.4058,4187.02,4187.19,4187.10,17.0,0.4060,-180.0,-197.0,-4.2971,-4.7028,0.4057,4182.64281369,4182.76916467,4183.87825095,4183.31924061
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,5,2026.07.06 04:15:00,1783311300006,2026.07.06 04:15:00,1783311300097,91,OK,4181.03,4181.21,4181.12,18.0,0.4305,4188.82,4188.99,4188.90,17.0,0.4058,-778.5,-796.0,-18.6194,-19.0384,0.4190,4183.04601712,4182.94308114,4182.64281369,4182.76916467
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,10,2026.07.06 04:15:00,1783311300015,2026.07.06 04:15:00,1783311300097,82,OK,4187.14,4187.31,4187.23,17.0,0.4060,4188.82,4188.99,4188.90,17.0,0.4058,168.0,151.0,4.0122,3.6061,0.4061,4182.02252140,4182.52338925,4183.04601712,4182.94308114
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,5,2026.07.06 04:20:00,1783311600097,2026.07.06 04:20:00,1783311600217,120,OK,4188.82,4188.99,4188.90,17.0,0.4058,4188.73,4188.90,4188.81,17.0,0.4058,-9.0,-26.0,-0.2149,-0.6207,0.4058,4182.64281369,4182.76916467,4183.87825095,4183.31924061
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,10,2026.07.06 04:20:00,1783311600006,2026.07.06 04:20:00,1783311600017,11,OK,4181.03,4181.21,4181.12,18.0,0.4305,4188.72,4188.89,4188.81,17.0,0.4058,-768.5,-786.0,-18.3802,-18.7992,0.4190,4183.04601712,4182.94308114,4182.64281369,4182.76916467
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,15,2026.07.06 04:20:00,1783311600015,2026.07.06 04:20:00,1783311600017,2,OK,4187.14,4187.31,4187.23,17.0,0.4060,4188.72,4188.89,4188.81,17.0,0.4058,158.0,141.0,3.7734,3.3673,0.4061,4182.02252140,4182.52338925,4183.04601712,4182.94308114
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,10,2026.07.06 04:25:00,1783311900097,2026.07.06 04:25:00,1783311900515,418,OK,4188.82,4188.99,4188.90,17.0,0.4058,4184.34,4184.51,4184.43,17.0,0.4063,-448.0,-465.0,-10.6949,-11.1005,0.4056,4182.64281369,4182.76916467,4183.87825095,4183.31924061
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,15,2026.07.06 04:25:00,1783311900006,2026.07.06 04:25:00,1783311900021,15,OK,4181.03,4181.21,4181.12,18.0,0.4305,4184.40,4184.57,4184.48,17.0,0.4063,-336.5,-354.0,-8.0481,-8.4668,0.4187,4183.04601712,4182.94308114,4182.64281369,4182.76916467
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,15,2026.07.06 04:30:00,1783312200097,2026.07.06 04:30:00,1783312200188,91,OK,4188.82,4188.99,4188.90,17.0,0.4058,4189.53,4189.69,4189.61,16.0,0.3819,70.5,54.0,1.6830,1.2891,0.3939,4182.64281369,4182.76916467,4183.87825095,4183.31924061
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,30,2026.07.06 04:35:00,1783312500015,2026.07.06 04:35:00,1783312500087,72,OK,4187.14,4187.31,4187.23,17.0,0.4060,4197.83,4198.00,4197.91,17.0,0.4050,1069.0,1052.0,25.5300,25.1235,0.4065,4182.02252140,4182.52338925,4183.04601712,4182.94308114
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,30,2026.07.06 04:40:00,1783312800006,2026.07.06 04:40:00,1783312800136,130,OK,4181.03,4181.21,4181.12,18.0,0.4305,4196.40,4196.57,4196.48,17.0,0.4051,-1536.5,-1554.0,-36.7485,-37.1679,0.4193,4183.04601712,4182.94308114,4182.64281369,4182.76916467
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,30,2026.07.06 04:45:00,1783313100097,2026.07.06 04:45:00,1783313100202,105,OK,4188.82,4188.99,4188.90,17.0,0.4058,4198.19,4198.37,4198.28,18.0,0.4287,937.5,920.0,22.3806,21.9623,0.4182,4182.64281369,4182.76916467,4183.87825095,4183.31924061
273,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:05:00,1783310700015,2026.07.06 04:05:00,BUY,60,2026.07.06 05:05:00,1783314300015,2026.07.06 05:05:00,1783314300138,123,OK,4187.14,4187.31,4187.23,17.0,0.4060,4185.32,4185.47,4185.40,15.0,0.3584,-183.0,-199.0,-4.3704,-4.7525,0.3820,4182.02252140,4182.52338925,4183.04601712,4182.94308114
274,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:10:00,1783311000006,2026.07.06 04:10:00,SELL,60,2026.07.06 05:10:00,1783314600006,2026.07.06 05:10:00,1783314600201,195,OK,4181.03,4181.21,4181.12,18.0,0.4305,4180.96,4181.13,4181.05,17.0,0.4066,7.5,-10.0,0.1794,-0.2392,0.4186,4183.04601712,4182.94308114,4182.64281369,4182.76916467
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,1,2026.07.06 05:16:00,1783314960120,2026.07.06 05:16:00,1783314960249,129,OK,4181.09,4181.15,4181.12,6.0,0.1435,4181.36,4181.53,4181.44,17.0,0.4066,-32.5,-44.0,-0.7773,-1.0524,0.2751,4187.88451363,4187.37617050,4186.52561091,4186.80470046
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,3,2026.07.06 05:18:00,1783315080120,2026.07.06 05:18:00,1783315080190,70,OK,4181.09,4181.15,4181.12,6.0,0.1435,4181.76,4181.93,4181.85,17.0,0.4065,-72.5,-84.0,-1.7340,-2.0090,0.2751,4187.88451363,4187.37617050,4186.52561091,4186.80470046
275,XAUUSD,PERIOD_M5,26090401,2026.07.06 04:15:00,1783311300097,2026.07.06 04:15:00,BUY,60,2026.07.06 05:15:00,1783314900097,2026.07.06 05:15:00,1783314900120,23,OK,4188.82,4188.99,4188.90,17.0,0.4058,4181.09,4181.15,4181.12,6.0,0.1435,-778.5,-790.0,-18.5848,-18.8590,0.2742,4182.64281369,4182.76916467,4183.87825095,4183.31924061
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,5,2026.07.06 05:20:00,1783315200120,2026.07.06 05:20:00,1783315200317,197,OK,4181.09,4181.15,4181.12,6.0,0.1435,4183.76,4183.90,4183.83,14.0,0.3346,-271.0,-281.0,-6.4815,-6.7207,0.2392,4187.88451363,4187.37617050,4186.52561091,4186.80470046
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,10,2026.07.06 05:25:00,1783315500120,2026.07.06 05:25:00,1783315500174,54,OK,4181.09,4181.15,4181.12,6.0,0.1435,4178.43,4178.60,4178.52,17.0,0.4068,260.5,249.0,6.2304,5.9554,0.2750,4187.88451363,4187.37617050,4186.52561091,4186.80470046
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,15,2026.07.06 05:30:00,1783315800120,2026.07.06 05:30:00,1783315800122,2,OK,4181.09,4181.15,4181.12,6.0,0.1435,4177.63,4177.77,4177.70,14.0,0.3351,342.0,332.0,8.1796,7.9405,0.2391,4187.88451363,4187.37617050,4186.52561091,4186.80470046
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,30,2026.07.06 05:45:00,1783316700120,2026.07.06 05:45:00,1783316700152,32,OK,4181.09,4181.15,4181.12,6.0,0.1435,4172.63,4172.80,4172.72,17.0,0.4074,840.5,829.0,20.1023,19.8274,0.2749,4187.88451363,4187.37617050,4186.52561091,4186.80470046
276,XAUUSD,PERIOD_M5,26090401,2026.07.06 05:15:00,1783314900120,2026.07.06 05:15:00,SELL,60,2026.07.06 06:15:00,1783318500120,2026.07.06 06:15:00,1783318500232,112,OK,4181.09,4181.15,4181.12,6.0,0.1435,4166.56,4166.73,4166.65,17.0,0.4080,1447.5,1436.0,34.6199,34.3451,0.2748,4187.88451363,4187.37617050,4186.52561091,4186.80470046
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,1,2026.07.06 10:41:00,1783334460032,2026.07.06 10:41:00,1783334460084,52,OK,4158.54,4158.69,4158.61,15.0,0.3607,4160.45,4160.57,4160.51,12.0,0.2884,189.5,176.0,4.5568,4.2321,0.3247,4153.67741217,4153.85149587,4154.64992974,4154.27772352
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,3,2026.07.06 10:43:00,1783334580032,2026.07.06 10:43:00,1783334580156,124,OK,4158.54,4158.69,4158.61,15.0,0.3607,4161.60,4161.71,4161.66,11.0,0.2643,304.0,291.0,7.3101,6.9974,0.3127,4153.67741217,4153.85149587,4154.64992974,4154.27772352
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,5,2026.07.06 10:45:00,1783334700032,2026.07.06 10:45:00,1783334700063,31,OK,4158.54,4158.69,4158.61,15.0,0.3607,4163.62,4163.77,4163.69,15.0,0.3603,508.0,493.0,12.2156,11.8547,0.3609,4153.67741217,4153.85149587,4154.64992974,4154.27772352
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,10,2026.07.06 10:50:00,1783335000032,2026.07.06 10:50:00,1783335000035,3,OK,4158.54,4158.69,4158.61,15.0,0.3607,4165.91,4166.06,4165.99,15.0,0.3601,737.0,722.0,17.7222,17.3612,0.3610,4153.67741217,4153.85149587,4154.64992974,4154.27772352
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,15,2026.07.06 10:55:00,1783335300032,2026.07.06 10:55:00,1783335300134,102,OK,4158.54,4158.69,4158.61,15.0,0.3607,4164.10,4164.23,4164.16,13.0,0.3122,555.0,541.0,13.3458,13.0089,0.3369,4153.67741217,4153.85149587,4154.64992974,4154.27772352
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,30,2026.07.06 11:10:00,1783336200032,2026.07.06 11:10:00,1783336200040,8,OK,4158.54,4158.69,4158.61,15.0,0.3607,4161.60,4161.73,4161.66,13.0,0.3124,305.0,291.0,7.3342,6.9974,0.3368,4153.67741217,4153.85149587,4154.64992974,4154.27772352
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,1,2026.07.06 11:36:00,1783337760009,2026.07.06 11:36:00,1783337760021,12,OK,4154.34,4154.47,4154.41,13.0,0.3129,4154.96,4155.09,4155.02,13.0,0.3129,-62.0,-75.0,-1.4924,-1.8053,0.3129,4157.94133175,4157.52476071,4157.22106540,4157.23523701
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,3,2026.07.06 11:38:00,1783337880009,2026.07.06 11:38:00,1783337880009,0,OK,4154.34,4154.47,4154.41,13.0,0.3129,4150.97,4151.10,4151.03,13.0,0.3132,337.0,324.0,8.1119,7.7991,0.3128,4157.94133175,4157.52476071,4157.22106540,4157.23523701
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,5,2026.07.06 11:40:00,1783338000009,2026.07.06 11:40:00,1783338000102,93,OK,4154.34,4154.47,4154.41,13.0,0.3129,4151.13,4151.26,4151.19,13.0,0.3132,321.0,308.0,7.7267,7.4139,0.3128,4157.94133175,4157.52476071,4157.22106540,4157.23523701
277,XAUUSD,PERIOD_M5,26090401,2026.07.06 10:40:00,1783334400032,2026.07.06 10:40:00,BUY,60,2026.07.06 11:40:00,1783338000032,2026.07.06 11:40:00,1783338000102,70,OK,4158.54,4158.69,4158.61,15.0,0.3607,4151.13,4151.26,4151.19,13.0,0.3132,-742.0,-756.0,-17.8425,-18.1788,0.3363,4153.67741217,4153.85149587,4154.64992974,4154.27772352
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,10,2026.07.06 11:45:00,1783338300009,2026.07.06 11:45:00,1783338300009,0,OK,4154.34,4154.47,4154.41,13.0,0.3129,4149.09,4149.22,4149.16,13.0,0.3133,525.0,512.0,12.6372,12.3245,0.3127,4157.94133175,4157.52476071,4157.22106540,4157.23523701
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,15,2026.07.06 11:50:00,1783338600009,2026.07.06 11:50:00,1783338600037,28,OK,4154.34,4154.47,4154.41,13.0,0.3129,4148.87,4149.00,4148.93,13.0,0.3133,547.0,534.0,13.1667,12.8540,0.3127,4157.94133175,4157.52476071,4157.22106540,4157.23523701
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,30,2026.07.06 12:05:00,1783339500009,2026.07.06 12:05:00,1783339500020,11,OK,4154.34,4154.47,4154.41,13.0,0.3129,4148.88,4149.01,4148.94,13.0,0.3133,546.0,533.0,13.1427,12.8300,0.3127,4157.94133175,4157.52476071,4157.22106540,4157.23523701
278,XAUUSD,PERIOD_M5,26090401,2026.07.06 11:35:00,1783337700009,2026.07.06 11:35:00,SELL,60,2026.07.06 12:35:00,1783341300009,2026.07.06 12:35:00,1783341300009,0,OK,4154.34,4154.47,4154.41,13.0,0.3129,4137.72,4137.83,4137.77,11.0,0.2658,1663.0,1651.0,40.0298,39.7416,0.2882,4157.94133175,4157.52476071,4157.22106540,4157.23523701
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,1,2026.07.06 13:36:00,1783344960010,2026.07.06 13:36:00,1783344960040,30,OK,4154.20,4154.31,4154.26,11.0,0.2648,4152.92,4153.05,4152.99,13.0,0.3130,-127.0,-139.0,-3.0571,-3.3459,0.2888,4147.01002735,4147.39558658,4148.44802188,4148.01416962
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,3,2026.07.06 13:38:00,1783345080010,2026.07.06 13:38:00,1783345080031,21,OK,4154.20,4154.31,4154.26,11.0,0.2648,4153.56,4153.69,4153.63,13.0,0.3130,-63.0,-75.0,-1.5165,-1.8054,0.2888,4147.01002735,4147.39558658,4148.44802188,4148.01416962
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,5,2026.07.06 13:40:00,1783345200010,2026.07.06 13:40:00,1783345200173,163,OK,4154.20,4154.31,4154.26,11.0,0.2648,4153.14,4153.27,4153.20,13.0,0.3130,-105.0,-117.0,-2.5275,-2.8164,0.2888,4147.01002735,4147.39558658,4148.44802188,4148.01416962
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,10,2026.07.06 13:45:00,1783345500010,2026.07.06 13:45:00,1783345500019,9,OK,4154.20,4154.31,4154.26,11.0,0.2648,4154.43,4154.56,4154.50,13.0,0.3129,24.0,12.0,0.5777,0.2889,0.2889,4147.01002735,4147.39558658,4148.44802188,4148.01416962
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,15,2026.07.06 13:50:00,1783345800010,2026.07.06 13:50:00,1783345800095,85,OK,4154.20,4154.31,4154.26,11.0,0.2648,4153.75,4153.76,4153.76,1.0,0.0241,-50.0,-56.0,-1.2036,-1.3480,0.1444,4147.01002735,4147.39558658,4148.44802188,4148.01416962
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,30,2026.07.06 14:05:00,1783346700010,2026.07.06 14:05:00,1783346700141,131,OK,4154.20,4154.31,4154.26,11.0,0.2648,4152.35,4152.48,4152.41,13.0,0.3131,-184.0,-196.0,-4.4292,-4.7180,0.2888,4147.01002735,4147.39558658,4148.44802188,4148.01416962
279,XAUUSD,PERIOD_M5,26090401,2026.07.06 13:35:00,1783344900010,2026.07.06 13:35:00,BUY,60,2026.07.06 14:35:00,1783348500010,2026.07.06 14:35:00,1783348500032,22,OK,4154.20,4154.31,4154.26,11.0,0.2648,4157.50,4157.58,4157.54,8.0,0.1924,328.5,319.0,7.9076,7.6788,0.2288,4147.01002735,4147.39558658,4148.44802188,4148.01416962
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,1,2026.07.06 15:31:00,1783351860022,2026.07.06 15:31:00,1783351860042,20,OK,4145.74,4145.87,4145.81,13.0,0.3136,4144.33,4144.52,4144.43,19.0,0.4584,138.0,122.0,3.3287,2.9428,0.3859,4153.85303231,4153.64724213,4152.23042585,4152.92840194
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,3,2026.07.06 15:33:00,1783351980022,2026.07.06 15:33:00,1783351980111,89,OK,4145.74,4145.87,4145.81,13.0,0.3136,4144.03,4144.16,4144.09,13.0,0.3137,171.0,158.0,4.1247,3.8111,0.3135,4153.85303231,4153.64724213,4152.23042585,4152.92840194
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,5,2026.07.06 15:35:00,1783352100022,2026.07.06 15:35:00,1783352100027,5,OK,4145.74,4145.87,4145.81,13.0,0.3136,4143.90,4144.02,4143.96,12.0,0.2896,184.5,172.0,4.4503,4.1488,0.3014,4153.85303231,4153.64724213,4152.23042585,4152.92840194
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,10,2026.07.06 15:40:00,1783352400022,2026.07.06 15:40:00,1783352400032,10,OK,4145.74,4145.87,4145.81,13.0,0.3136,4139.69,4139.82,4139.75,13.0,0.3140,605.0,592.0,14.5931,14.2797,0.3133,4153.85303231,4153.64724213,4152.23042585,4152.92840194
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,15,2026.07.06 15:45:00,1783352700022,2026.07.06 15:45:00,1783352700063,41,OK,4145.74,4145.87,4145.81,13.0,0.3136,4133.59,4133.72,4133.66,13.0,0.3145,1215.0,1202.0,29.3067,28.9936,0.3131,4153.85303231,4153.64724213,4152.23042585,4152.92840194
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,30,2026.07.06 16:00:00,1783353600022,2026.07.06 16:00:00,1783353600050,28,OK,4145.74,4145.87,4145.81,13.0,0.3136,4139.65,4139.78,4139.72,13.0,0.3140,609.0,596.0,14.6895,14.3762,0.3133,4153.85303231,4153.64724213,4152.23042585,4152.92840194
280,XAUUSD,PERIOD_M5,26090401,2026.07.06 15:30:00,1783351800022,2026.07.06 15:30:00,SELL,60,2026.07.06 16:30:00,1783355400022,2026.07.06 16:30:00,1783355400062,40,OK,4145.74,4145.87,4145.81,13.0,0.3136,4142.36,4142.49,4142.42,13.0,0.3138,338.0,325.0,8.1528,7.8394,0.3134,4153.85303231,4153.64724213,4152.23042585,4152.92840194
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,1,2026.07.06 18:31:37,1783362697517,2026.07.06 18:31:38,1783362698166,649,OK,4148.75,4148.88,4148.82,13.0,0.3133,4148.35,4148.46,4148.41,11.0,0.2652,-41.0,-53.0,-0.9882,-1.2775,0.2892,4140.41619376,4140.45209031,4142.45895500,4141.37735483
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,3,2026.07.06 18:33:37,1783362817517,2026.07.06 18:33:37,1783362817565,48,OK,4148.75,4148.88,4148.82,13.0,0.3133,4150.14,4150.26,4150.20,12.0,0.2891,138.5,126.0,3.3383,3.0370,0.3013,4140.41619376,4140.45209031,4142.45895500,4141.37735483
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,5,2026.07.06 18:35:37,1783362937517,2026.07.06 18:35:37,1783362937518,1,OK,4148.75,4148.88,4148.82,13.0,0.3133,4149.65,4149.80,4149.73,15.0,0.3615,91.0,77.0,2.1934,1.8559,0.3375,4140.41619376,4140.45209031,4142.45895500,4141.37735483
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,10,2026.07.06 18:40:37,1783363237517,2026.07.06 18:40:37,1783363237545,28,OK,4148.75,4148.88,4148.82,13.0,0.3133,4149.36,4149.49,4149.42,13.0,0.3133,61.0,48.0,1.4703,1.1569,0.3134,4140.41619376,4140.45209031,4142.45895500,4141.37735483
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,15,2026.07.06 18:45:37,1783363537517,2026.07.06 18:45:37,1783363537576,59,OK,4148.75,4148.88,4148.82,13.0,0.3133,4149.98,4150.11,4150.05,13.0,0.3132,123.0,110.0,2.9647,2.6513,0.3134,4140.41619376,4140.45209031,4142.45895500,4141.37735483
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,30,2026.07.06 19:00:37,1783364437517,2026.07.06 19:00:37,1783364437932,415,OK,4148.75,4148.88,4148.82,13.0,0.3133,4146.56,4146.69,4146.63,13.0,0.3135,-219.0,-232.0,-5.2786,-5.5919,0.3133,4140.41619376,4140.45209031,4142.45895500,4141.37735483
281,XAUUSD,PERIOD_M5,26090401,2026.07.06 18:30:37,1783362637517,2026.07.06 18:30:00,BUY,60,2026.07.06 19:30:37,1783366237517,2026.07.06 19:30:37,1783366237650,133,OK,4148.75,4148.88,4148.82,13.0,0.3133,4146.35,4146.48,4146.41,13.0,0.3135,-240.0,-253.0,-5.7848,-6.0980,0.3132,4140.41619376,4140.45209031,4142.45895500,4141.37735483
