candidate_id,research_join_key,symbol,entry_timeframe,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,status,stop_atr_multiplier,m5_atr,m5_atr_points,entry_bid,entry_ask,entry_mid,spread_points,policy_id,policy_type,trigger_r,initial_lock_r,trail_gap_r,activated,activation_time,activation_time_msc,time_to_activation_seconds,max_favorable_r,stop_distance,hard_stop_price,final_stop_price,final_locked_r,exit_mode,exit_time,exit_time_msc,exit_ask,holding_seconds,realized_r,realized_bps,ticks_scanned,target_time,target_time_msc,target_delay_milliseconds,target_ask
P2F4_CANDIDATE_S1,1777445700158_SELL,XAUUSD,PERIOD_M5,2026.04.29 06:55:00,1777445700158,2026.04.29 06:55:00,SELL,10,OK,1.250000,3.72,372.36,4595.07,4595.28,4595.17,21.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.330865,4.65,4599.72,4599.72,-1.000000,TIME_EXIT,2026.04.29 07:05:00,1777446300496,4598.06,600.338,-0.642394,-6.5070,1832,2026.04.29 07:05:00,1777446300496,338,4598.06
P2F4_CANDIDATE_S1,1777452000029_SELL,XAUUSD,PERIOD_M5,2026.04.29 08:40:00,1777452000029,2026.04.29 08:40:00,SELL,10,OK,1.250000,3.02,301.86,4595.46,4595.63,4595.55,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.002650,3.77,4599.23,4599.23,-1.000000,HARD_SL,2026.04.29 08:44:20,1777452260252,4599.27,260.223,-1.000000,-8.2107,2906,2026.04.29 08:50:00,1777452600173,144,4599.65
P2F4_CANDIDATE_S1,1777452000029_SELL,XAUUSD,PERIOD_M5,2026.04.29 08:40:00,1777452000029,2026.04.29 08:40:00,SELL,10,OK,1.250000,3.02,301.86,4595.46,4595.63,4595.55,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.002650,3.77,4599.23,4599.23,-1.000000,HARD_SL,2026.04.29 08:44:20,1777452260252,4599.27,260.223,-1.000000,-8.2107,2906,2026.04.29 08:50:00,1777452600173,144,4599.65
P2F4_CANDIDATE_S1,1777452000029_SELL,XAUUSD,PERIOD_M5,2026.04.29 08:40:00,1777452000029,2026.04.29 08:40:00,SELL,10,OK,1.250000,3.02,301.86,4595.46,4595.63,4595.55,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.002650,3.77,4599.23,4599.23,-1.000000,HARD_SL,2026.04.29 08:44:20,1777452260252,4599.27,260.223,-1.000000,-8.2107,2906,2026.04.29 08:50:00,1777452600173,144,4599.65
P2F4_CANDIDATE_S1,1777452000029_SELL,XAUUSD,PERIOD_M5,2026.04.29 08:40:00,1777452000029,2026.04.29 08:40:00,SELL,10,OK,1.250000,3.02,301.86,4595.46,4595.63,4595.55,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.002650,3.77,4599.23,4599.23,-1.000000,HARD_SL,2026.04.29 08:44:20,1777452260252,4599.27,260.223,-1.000000,-8.2107,2906,2026.04.29 08:50:00,1777452600173,144,4599.65
P2F4_CANDIDATE_S1,1777465800083_SELL,XAUUSD,PERIOD_M5,2026.04.29 12:30:00,1777465800083,2026.04.29 12:30:00,SELL,10,OK,1.250000,5.58,557.86,4565.74,4565.78,4565.76,4.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.407273,6.97,4572.71,4572.71,-1.000000,TIME_EXIT,2026.04.29 12:40:00,1777466400114,4564.72,600.031,0.146274,2.2340,3827,2026.04.29 12:40:00,1777466400114,31,4564.72
P2F4_CANDIDATE_S1,1777465800083_SELL,XAUUSD,PERIOD_M5,2026.04.29 12:30:00,1777465800083,2026.04.29 12:30:00,SELL,10,OK,1.250000,5.58,557.86,4565.74,4565.78,4565.76,4.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.407273,6.97,4572.71,4572.71,-1.000000,TIME_EXIT,2026.04.29 12:40:00,1777466400114,4564.72,600.031,0.146274,2.2340,3827,2026.04.29 12:40:00,1777466400114,31,4564.72
P2F4_CANDIDATE_S1,1777465800083_SELL,XAUUSD,PERIOD_M5,2026.04.29 12:30:00,1777465800083,2026.04.29 12:30:00,SELL,10,OK,1.250000,5.58,557.86,4565.74,4565.78,4565.76,4.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.407273,6.97,4572.71,4572.71,-1.000000,TIME_EXIT,2026.04.29 12:40:00,1777466400114,4564.72,600.031,0.146274,2.2340,3827,2026.04.29 12:40:00,1777466400114,31,4564.72
P2F4_CANDIDATE_S1,1777465800083_SELL,XAUUSD,PERIOD_M5,2026.04.29 12:30:00,1777465800083,2026.04.29 12:30:00,SELL,10,OK,1.250000,5.58,557.86,4565.74,4565.78,4565.76,4.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.407273,6.97,4572.71,4572.71,-1.000000,TIME_EXIT,2026.04.29 12:40:00,1777466400114,4564.72,600.031,0.146274,2.2340,3827,2026.04.29 12:40:00,1777466400114,31,4564.72
P2F4_CANDIDATE_S1,1777470900034_SELL,XAUUSD,PERIOD_M5,2026.04.29 13:55:00,1777470900034,2026.04.29 13:55:00,SELL,10,OK,1.250000,4.89,488.93,4566.54,4566.71,4566.63,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.395968,6.11,4572.65,4572.65,-1.000000,TIME_EXIT,2026.04.29 14:05:00,1777471500252,4568.29,600.218,-0.286340,-3.8322,3277,2026.04.29 14:05:00,1777471500252,218,4568.29
P2F4_CANDIDATE_S1,1777470900034_SELL,XAUUSD,PERIOD_M5,2026.04.29 13:55:00,1777470900034,2026.04.29 13:55:00,SELL,10,OK,1.250000,4.89,488.93,4566.54,4566.71,4566.63,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.395968,6.11,4572.65,4572.65,-1.000000,TIME_EXIT,2026.04.29 14:05:00,1777471500252,4568.29,600.218,-0.286340,-3.8322,3277,2026.04.29 14:05:00,1777471500252,218,4568.29
P2F4_CANDIDATE_S1,1777470900034_SELL,XAUUSD,PERIOD_M5,2026.04.29 13:55:00,1777470900034,2026.04.29 13:55:00,SELL,10,OK,1.250000,4.89,488.93,4566.54,4566.71,4566.63,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.395968,6.11,4572.65,4572.65,-1.000000,TIME_EXIT,2026.04.29 14:05:00,1777471500252,4568.29,600.218,-0.286340,-3.8322,3277,2026.04.29 14:05:00,1777471500252,218,4568.29
P2F4_CANDIDATE_S1,1777470900034_SELL,XAUUSD,PERIOD_M5,2026.04.29 13:55:00,1777470900034,2026.04.29 13:55:00,SELL,10,OK,1.250000,4.89,488.93,4566.54,4566.71,4566.63,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.395968,6.11,4572.65,4572.65,-1.000000,TIME_EXIT,2026.04.29 14:05:00,1777471500252,4568.29,600.218,-0.286340,-3.8322,3277,2026.04.29 14:05:00,1777471500252,218,4568.29
P2F4_CANDIDATE_S1,1777472700059_SELL,XAUUSD,PERIOD_M5,2026.04.29 14:25:00,1777472700059,2026.04.29 14:25:00,SELL,10,OK,1.250000,4.40,440.14,4566.22,4566.39,4566.31,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.436222,5.50,4571.72,4571.72,-1.000000,TIME_EXIT,2026.04.29 14:35:00,1777473300262,4567.66,600.203,-0.261733,-3.1536,3391,2026.04.29 14:35:00,1777473300262,203,4567.66
P2F4_CANDIDATE_S1,1777472700059_SELL,XAUUSD,PERIOD_M5,2026.04.29 14:25:00,1777472700059,2026.04.29 14:25:00,SELL,10,OK,1.250000,4.40,440.14,4566.22,4566.39,4566.31,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.436222,5.50,4571.72,4571.72,-1.000000,TIME_EXIT,2026.04.29 14:35:00,1777473300262,4567.66,600.203,-0.261733,-3.1536,3391,2026.04.29 14:35:00,1777473300262,203,4567.66
P2F4_CANDIDATE_S1,1777472700059_SELL,XAUUSD,PERIOD_M5,2026.04.29 14:25:00,1777472700059,2026.04.29 14:25:00,SELL,10,OK,1.250000,4.40,440.14,4566.22,4566.39,4566.31,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.436222,5.50,4571.72,4571.72,-1.000000,TIME_EXIT,2026.04.29 14:35:00,1777473300262,4567.66,600.203,-0.261733,-3.1536,3391,2026.04.29 14:35:00,1777473300262,203,4567.66
P2F4_CANDIDATE_S1,1777472700059_SELL,XAUUSD,PERIOD_M5,2026.04.29 14:25:00,1777472700059,2026.04.29 14:25:00,SELL,10,OK,1.250000,4.40,440.14,4566.22,4566.39,4566.31,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.436222,5.50,4571.72,4571.72,-1.000000,TIME_EXIT,2026.04.29 14:35:00,1777473300262,4567.66,600.203,-0.261733,-3.1536,3391,2026.04.29 14:35:00,1777473300262,203,4567.66
P2F4_CANDIDATE_S1,1777493100042_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:05:00,1777493100042,2026.04.29 20:05:00,SELL,10,OK,1.250000,6.01,601.21,4545.09,4545.20,4545.15,11.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.174314,7.52,4552.61,4552.61,-1.000000,TIME_EXIT,2026.04.29 20:15:00,1777493700080,4550.72,600.038,-0.749151,-12.3870,3763,2026.04.29 20:15:00,1777493700080,38,4550.72
P2F4_CANDIDATE_S1,1777493100042_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:05:00,1777493100042,2026.04.29 20:05:00,SELL,10,OK,1.250000,6.01,601.21,4545.09,4545.20,4545.15,11.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.174314,7.52,4552.61,4552.61,-1.000000,TIME_EXIT,2026.04.29 20:15:00,1777493700080,4550.72,600.038,-0.749151,-12.3870,3763,2026.04.29 20:15:00,1777493700080,38,4550.72
P2F4_CANDIDATE_S1,1777493100042_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:05:00,1777493100042,2026.04.29 20:05:00,SELL,10,OK,1.250000,6.01,601.21,4545.09,4545.20,4545.15,11.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.174314,7.52,4552.61,4552.61,-1.000000,TIME_EXIT,2026.04.29 20:15:00,1777493700080,4550.72,600.038,-0.749151,-12.3870,3763,2026.04.29 20:15:00,1777493700080,38,4550.72
P2F4_CANDIDATE_S1,1777493100042_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:05:00,1777493100042,2026.04.29 20:05:00,SELL,10,OK,1.250000,6.01,601.21,4545.09,4545.20,4545.15,11.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.174314,7.52,4552.61,4552.61,-1.000000,TIME_EXIT,2026.04.29 20:15:00,1777493700080,4550.72,600.038,-0.749151,-12.3870,3763,2026.04.29 20:15:00,1777493700080,38,4550.72
P2F4_CANDIDATE_S1,1777494900097_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:35:00,1777494900097,2026.04.29 20:35:00,SELL,10,OK,1.250000,5.08,507.86,4544.39,4544.47,4544.43,8.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.228411,6.35,4550.74,4550.74,-1.000000,TIME_EXIT,2026.04.29 20:45:00,1777495500135,4544.93,600.038,-0.085063,-1.1883,3913,2026.04.29 20:45:00,1777495500135,38,4544.93
P2F4_CANDIDATE_S1,1777494900097_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:35:00,1777494900097,2026.04.29 20:35:00,SELL,10,OK,1.250000,5.08,507.86,4544.39,4544.47,4544.43,8.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.228411,6.35,4550.74,4550.74,-1.000000,TIME_EXIT,2026.04.29 20:45:00,1777495500135,4544.93,600.038,-0.085063,-1.1883,3913,2026.04.29 20:45:00,1777495500135,38,4544.93
P2F4_CANDIDATE_S1,1777494900097_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:35:00,1777494900097,2026.04.29 20:35:00,SELL,10,OK,1.250000,5.08,507.86,4544.39,4544.47,4544.43,8.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.228411,6.35,4550.74,4550.74,-1.000000,TIME_EXIT,2026.04.29 20:45:00,1777495500135,4544.93,600.038,-0.085063,-1.1883,3913,2026.04.29 20:45:00,1777495500135,38,4544.93
P2F4_CANDIDATE_S1,1777494900097_SELL,XAUUSD,PERIOD_M5,2026.04.29 20:35:00,1777494900097,2026.04.29 20:35:00,SELL,10,OK,1.250000,5.08,507.86,4544.39,4544.47,4544.43,8.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.228411,6.35,4550.74,4550.74,-1.000000,TIME_EXIT,2026.04.29 20:45:00,1777495500135,4544.93,600.038,-0.085063,-1.1883,3913,2026.04.29 20:45:00,1777495500135,38,4544.93
P2F4_CANDIDATE_S1,1777872300036_SELL,XAUUSD,PERIOD_M5,2026.05.04 05:25:00,1777872300036,2026.05.04 05:25:00,SELL,10,OK,1.250000,5.24,524.14,4598.42,4598.63,4598.52,21.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.079095,6.55,4604.97,4604.97,-1.000000,TIME_EXIT,2026.05.04 05:35:00,1777872900083,4595.76,600.047,0.405996,5.7846,3147,2026.05.04 05:35:00,1777872900083,47,4595.76
P2F4_CANDIDATE_S1,1777872300036_SELL,XAUUSD,PERIOD_M5,2026.05.04 05:25:00,1777872300036,2026.05.04 05:25:00,SELL,10,OK,1.250000,5.24,524.14,4598.42,4598.63,4598.52,21.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.04 05:27:53,1777872473894,173.858,1.079095,6.55,4604.97,4598.42,0.000000,TIME_EXIT,2026.05.04 05:35:00,1777872900083,4595.76,600.047,0.405996,5.7846,3147,2026.05.04 05:35:00,1777872900083,47,4595.76
P2F4_CANDIDATE_S1,1777872300036_SELL,XAUUSD,PERIOD_M5,2026.05.04 05:25:00,1777872300036,2026.05.04 05:25:00,SELL,10,OK,1.250000,5.24,524.14,4598.42,4598.63,4598.52,21.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.04 05:28:38,1777872518492,218.456,1.079095,6.55,4604.97,4596.78,0.250000,TIME_EXIT,2026.05.04 05:35:00,1777872900083,4595.76,600.047,0.405996,5.7846,3147,2026.05.04 05:35:00,1777872900083,47,4595.76
P2F4_CANDIDATE_S1,1777872300036_SELL,XAUUSD,PERIOD_M5,2026.05.04 05:25:00,1777872300036,2026.05.04 05:25:00,SELL,10,OK,1.250000,5.24,524.14,4598.42,4598.63,4598.52,21.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.05.04 05:28:54,1777872534621,234.585,1.079095,6.55,4604.97,4594.63,0.579095,RETENTION_STOP,2026.05.04 05:33:25,1777872805296,4594.70,505.260,0.579095,8.2509,3147,2026.05.04 05:35:00,1777872900083,47,4595.76
P2F4_CANDIDATE_S1,1777881600022_SELL,XAUUSD,PERIOD_M5,2026.05.04 08:00:00,1777881600022,2026.05.04 08:00:00,SELL,10,OK,1.250000,3.71,371.43,4605.97,4606.14,4606.06,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.514769,4.64,4610.61,4610.61,-1.000000,TIME_EXIT,2026.05.04 08:10:00,1777882200061,4606.34,600.039,-0.079692,-0.8033,2449,2026.05.04 08:10:00,1777882200061,39,4606.34
P2F4_CANDIDATE_S1,1777881600022_SELL,XAUUSD,PERIOD_M5,2026.05.04 08:00:00,1777881600022,2026.05.04 08:00:00,SELL,10,OK,1.250000,3.71,371.43,4605.97,4606.14,4606.06,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.04 08:03:37,1777881817273,217.251,0.514769,4.64,4610.61,4605.97,0.000000,RETENTION_STOP,2026.05.04 08:06:20,1777881980899,4606.16,380.877,0.000000,0.0000,2449,2026.05.04 08:10:00,1777882200061,39,4606.34
P2F4_CANDIDATE_S1,1777881600022_SELL,XAUUSD,PERIOD_M5,2026.05.04 08:00:00,1777881600022,2026.05.04 08:00:00,SELL,10,OK,1.250000,3.71,371.43,4605.97,4606.14,4606.06,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.514769,4.64,4610.61,4610.61,-1.000000,TIME_EXIT,2026.05.04 08:10:00,1777882200061,4606.34,600.039,-0.079692,-0.8033,2449,2026.05.04 08:10:00,1777882200061,39,4606.34
P2F4_CANDIDATE_S1,1777881600022_SELL,XAUUSD,PERIOD_M5,2026.05.04 08:00:00,1777881600022,2026.05.04 08:00:00,SELL,10,OK,1.250000,3.71,371.43,4605.97,4606.14,4606.06,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.514769,4.64,4610.61,4610.61,-1.000000,TIME_EXIT,2026.05.04 08:10:00,1777882200061,4606.34,600.039,-0.079692,-0.8033,2449,2026.05.04 08:10:00,1777882200061,39,4606.34
P2F4_CANDIDATE_S1,1777899300047_SELL,XAUUSD,PERIOD_M5,2026.05.04 12:55:00,1777899300047,2026.05.04 12:55:00,SELL,10,OK,1.250000,3.07,306.64,4579.21,4579.38,4579.30,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,7.325786,3.83,4583.04,4583.04,-1.000000,TIME_EXIT,2026.05.04 13:05:00,1777899900068,4560.35,600.021,4.920382,41.1861,6102,2026.05.04 13:05:00,1777899900068,21,4560.35
P2F4_CANDIDATE_S1,1777899300047_SELL,XAUUSD,PERIOD_M5,2026.05.04 12:55:00,1777899300047,2026.05.04 12:55:00,SELL,10,OK,1.250000,3.07,306.64,4579.21,4579.38,4579.30,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.04 12:57:44,1777899464765,164.718,7.325786,3.83,4583.04,4579.21,0.000000,TIME_EXIT,2026.05.04 13:05:00,1777899900068,4560.35,600.021,4.920382,41.1861,6102,2026.05.04 13:05:00,1777899900068,21,4560.35
P2F4_CANDIDATE_S1,1777899300047_SELL,XAUUSD,PERIOD_M5,2026.05.04 12:55:00,1777899300047,2026.05.04 12:55:00,SELL,10,OK,1.250000,3.07,306.64,4579.21,4579.38,4579.30,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.04 12:57:49,1777899469039,168.992,7.325786,3.83,4583.04,4578.25,0.250000,TIME_EXIT,2026.05.04 13:05:00,1777899900068,4560.35,600.021,4.920382,41.1861,6102,2026.05.04 13:05:00,1777899900068,21,4560.35
P2F4_CANDIDATE_S1,1777899300047_SELL,XAUUSD,PERIOD_M5,2026.05.04 12:55:00,1777899300047,2026.05.04 12:55:00,SELL,10,OK,1.250000,3.07,306.64,4579.21,4579.38,4579.30,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.05.04 12:57:53,1777899473837,173.790,1.784486,3.83,4583.04,4574.29,1.284486,RETENTION_STOP,2026.05.04 12:58:18,1777899498012,4574.29,197.965,1.284486,10.7518,6102,2026.05.04 13:05:00,1777899900068,21,4560.35
P2F4_CANDIDATE_S1,1777912200005_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:30:00,1777912200005,2026.05.04 16:30:00,SELL,10,OK,1.250000,6.95,694.64,4561.07,4561.24,4561.15,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.620751,8.68,4569.75,4569.75,-1.000000,HARD_SL,2026.05.04 16:33:11,1777912391317,4569.90,191.312,-1.000000,-19.0373,8379,2026.05.04 16:40:00,1777912800042,37,4566.96
P2F4_CANDIDATE_S1,1777912200005_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:30:00,1777912200005,2026.05.04 16:30:00,SELL,10,OK,1.250000,6.95,694.64,4561.07,4561.24,4561.15,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.04 16:31:46,1777912306781,106.776,0.620751,8.68,4569.75,4561.07,0.000000,RETENTION_STOP,2026.05.04 16:32:37,1777912357921,4561.16,157.916,0.000000,0.0000,8379,2026.05.04 16:40:00,1777912800042,37,4566.96
P2F4_CANDIDATE_S1,1777912200005_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:30:00,1777912200005,2026.05.04 16:30:00,SELL,10,OK,1.250000,6.95,694.64,4561.07,4561.24,4561.15,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.620751,8.68,4569.75,4569.75,-1.000000,HARD_SL,2026.05.04 16:33:11,1777912391317,4569.90,191.312,-1.000000,-19.0373,8379,2026.05.04 16:40:00,1777912800042,37,4566.96
P2F4_CANDIDATE_S1,1777912200005_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:30:00,1777912200005,2026.05.04 16:30:00,SELL,10,OK,1.250000,6.95,694.64,4561.07,4561.24,4561.15,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.620751,8.68,4569.75,4569.75,-1.000000,HARD_SL,2026.05.04 16:33:11,1777912391317,4569.90,191.312,-1.000000,-19.0373,8379,2026.05.04 16:40:00,1777912800042,37,4566.96
P2F4_CANDIDATE_S1,1777913400016_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:50:00,1777913400016,2026.05.04 16:50:00,SELL,10,OK,1.250000,7.46,746.00,4561.52,4561.69,4561.60,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.412869,9.33,4570.85,4570.85,-1.000000,TIME_EXIT,2026.05.04 17:00:00,1777914000079,4564.18,600.063,-0.285255,-5.8314,6650,2026.05.04 17:00:00,1777914000079,63,4564.18
P2F4_CANDIDATE_S1,1777913400016_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:50:00,1777913400016,2026.05.04 16:50:00,SELL,10,OK,1.250000,7.46,746.00,4561.52,4561.69,4561.60,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,NO,,,,0.412869,9.33,4570.85,4570.85,-1.000000,TIME_EXIT,2026.05.04 17:00:00,1777914000079,4564.18,600.063,-0.285255,-5.8314,6650,2026.05.04 17:00:00,1777914000079,63,4564.18
P2F4_CANDIDATE_S1,1777913400016_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:50:00,1777913400016,2026.05.04 16:50:00,SELL,10,OK,1.250000,7.46,746.00,4561.52,4561.69,4561.60,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.412869,9.33,4570.85,4570.85,-1.000000,TIME_EXIT,2026.05.04 17:00:00,1777914000079,4564.18,600.063,-0.285255,-5.8314,6650,2026.05.04 17:00:00,1777914000079,63,4564.18
P2F4_CANDIDATE_S1,1777913400016_SELL,XAUUSD,PERIOD_M5,2026.05.04 16:50:00,1777913400016,2026.05.04 16:50:00,SELL,10,OK,1.250000,7.46,746.00,4561.52,4561.69,4561.60,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.412869,9.33,4570.85,4570.85,-1.000000,TIME_EXIT,2026.05.04 17:00:00,1777914000079,4564.18,600.063,-0.285255,-5.8314,6650,2026.05.04 17:00:00,1777914000079,63,4564.18
P2F4_CANDIDATE_S1,1777918200034_SELL,XAUUSD,PERIOD_M5,2026.05.04 18:10:00,1777918200034,2026.05.04 18:10:00,SELL,10,OK,1.250000,8.64,863.79,4557.95,4558.12,4558.03,17.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,1.840271,10.80,4568.75,4568.75,-1.000000,TIME_EXIT,2026.05.04 18:20:00,1777918800034,4540.63,600.000,1.604102,37.9995,7510,2026.05.04 18:20:00,1777918800034,0,4540.63
P2F4_CANDIDATE_S1,1777918200034_SELL,XAUUSD,PERIOD_M5,2026.05.04 18:10:00,1777918200034,2026.05.04 18:10:00,SELL,10,OK,1.250000,8.64,863.79,4557.95,4558.12,4558.03,17.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.04 18:13:40,1777918420049,220.015,1.840271,10.80,4568.75,4557.95,0.000000,TIME_EXIT,2026.05.04 18:20:00,1777918800034,4540.63,600.000,1.604102,37.9995,7510,2026.05.04 18:20:00,1777918800034,0,4540.63
P2F4_CANDIDATE_S1,1777918200034_SELL,XAUUSD,PERIOD_M5,2026.05.04 18:10:00,1777918200034,2026.05.04 18:10:00,SELL,10,OK,1.250000,8.64,863.79,4557.95,4558.12,4558.03,17.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,YES,2026.05.04 18:14:27,1777918467894,267.860,1.080824,10.80,4568.75,4555.25,0.250000,RETENTION_STOP,2026.05.04 18:16:51,1777918611216,4555.47,411.182,0.250000,5.9222,7510,2026.05.04 18:20:00,1777918800034,0,4540.63
P2F4_CANDIDATE_S1,1777918200034_SELL,XAUUSD,PERIOD_M5,2026.05.04 18:10:00,1777918200034,2026.05.04 18:10:00,SELL,10,OK,1.250000,8.64,863.79,4557.95,4558.12,4558.03,17.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,YES,2026.05.04 18:15:00,1777918500674,300.640,1.080824,10.80,4568.75,4551.68,0.580824,RETENTION_STOP,2026.05.04 18:15:31,1777918531715,4551.75,331.681,0.580824,13.7591,7510,2026.05.04 18:20:00,1777918800034,0,4540.63
P2F4_CANDIDATE_S1,1777945800279_SELL,XAUUSD,PERIOD_M5,2026.05.05 01:50:00,1777945800279,2026.05.05 01:50:00,SELL,10,OK,1.250000,3.30,330.43,4518.33,4518.39,4518.36,6.0,CONTROL,CONTROL,0.000000,0.000000,0.000000,NO,,,,0.605275,4.13,4522.46,4522.46,-1.000000,TIME_EXIT,2026.05.05 02:00:00,1777946400528,4517.74,600.249,0.142845,1.3058,1234,2026.05.05 02:00:00,1777946400528,249,4517.74
P2F4_CANDIDATE_S1,1777945800279_SELL,XAUUSD,PERIOD_M5,2026.05.05 01:50:00,1777945800279,2026.05.05 01:50:00,SELL,10,OK,1.250000,3.30,330.43,4518.33,4518.39,4518.36,6.0,BE_050,BREAK_EVEN,0.500000,0.000000,0.000000,YES,2026.05.05 01:52:48,1777945968161,167.882,0.605275,4.13,4522.46,4518.33,0.000000,TIME_EXIT,2026.05.05 02:00:00,1777946400528,4517.74,600.249,0.142845,1.3058,1234,2026.05.05 02:00:00,1777946400528,249,4517.74
P2F4_CANDIDATE_S1,1777945800279_SELL,XAUUSD,PERIOD_M5,2026.05.05 01:50:00,1777945800279,2026.05.05 01:50:00,SELL,10,OK,1.250000,3.30,330.43,4518.33,4518.39,4518.36,6.0,LOCK_075_025,LOCK,0.750000,0.250000,0.000000,NO,,,,0.605275,4.13,4522.46,4522.46,-1.000000,TIME_EXIT,2026.05.05 02:00:00,1777946400528,4517.74,600.249,0.142845,1.3058,1234,2026.05.05 02:00:00,1777946400528,249,4517.74
P2F4_CANDIDATE_S1,1777945800279_SELL,XAUUSD,PERIOD_M5,2026.05.05 01:50:00,1777945800279,2026.05.05 01:50:00,SELL,10,OK,1.250000,3.30,330.43,4518.33,4518.39,4518.36,6.0,TRAIL_100_050,TRAIL,1.000000,0.000000,0.500000,NO,,,,0.605275,4.13,4522.46,4522.46,-1.000000,TIME_EXIT,2026.05.05 02:00:00,1777946400528,4517.74,600.249,0.142845,1.3058,1234,2026.05.05 02:00:00,1777946400528,249,4517.74
