join_key,symbol,entry_timeframe,context_timeframe,signal_time,signal_time_msc,signal_bar_time,side,context_status,server_hour,server_minute,server_day_of_week,entry_bid,entry_ask,entry_mid,spread_points,spread_bps,m5_fast_ema_bar2,m5_slow_ema_bar2,m5_fast_ema_bar1,m5_slow_ema_bar1,m5_fast_slope_points,m5_slow_slope_points,m5_ema_separation_points,m5_ema_separation_bps,m5_signal_separation_bps,m5_atr_points,m5_atr_bps,spread_to_atr_ratio,m5_bar1_open,m5_bar1_high,m5_bar1_low,m5_bar1_close,m5_bar1_direction,m5_bar1_body_points,m5_bar1_range_points,m5_bar1_body_to_range,m5_bar1_range_to_atr,m5_momentum_3bar_bps,m5_signal_momentum_3bar_bps,m15_fast_ema_bar2,m15_slow_ema_bar2,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_fast_slope_points,m15_slow_slope_points,m15_ema_separation_points,m15_ema_separation_bps,m15_trend,m15_signal_alignment
2026.01.13 02:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 02:30:00,1768271400116,2026.01.13 02:30:00,SELL,OK,2,30,2,4588.31,4588.53,4588.42,22.0,0.4795,4592.59934568,4592.46868584,4591.74147654,4592.09062349,-85.79,-37.81,-34.91,-0.7609,0.7609,487.86,10.6324,0.045095,4592.53,4592.56,4588.19,4588.31,BEARISH,422.00,437.00,0.965675,0.895754,-10.0154,10.0154,4597.26099914,4596.94123729,4596.40852303,4596.60275740,-85.25,-33.85,-19.42,-0.4233,BEARISH,ALIGNED
2026.01.13 04:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 04:45:00,1768279500029,2026.01.13 04:45:00,BUY,OK,4,45,2,4589.23,4589.45,4589.34,22.0,0.4794,4585.76638401,4585.81770767,4586.45910721,4586.12791607,69.27,31.02,33.12,0.7217,0.7217,501.36,10.9244,0.043881,4588.26,4590.31,4586.88,4589.23,BULLISH,97.00,343.00,0.282799,0.684143,11.9334,11.9334,4589.86318094,4593.35663854,4589.80287800,4593.19480958,-6.03,-16.18,-339.19,-7.3909,BEARISH,COUNTER
2026.01.13 07:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 07:40:00,1768290000012,2026.01.13 07:40:00,SELL,OK,7,40,2,4590.72,4590.85,4590.78,13.0,0.2832,4596.09673950,4595.86389935,4595.02139160,4595.39627213,-107.53,-46.76,-37.49,-0.8166,0.8166,398.93,8.6898,0.032587,4590.94,4591.83,4586.34,4590.72,BEARISH,22.00,549.00,0.040073,1.376186,-16.1370,16.1370,4593.80862463,4594.14826749,4594.53446991,4594.43382563,72.58,28.56,10.06,0.2192,BULLISH,COUNTER
2026.01.13 10:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 10:20:00,1768299600015,2026.01.13 10:20:00,BUY,OK,10,20,2,4587.23,4587.39,4587.31,16.0,0.3488,4583.95637077,4584.13614805,4584.61109661,4584.41740732,65.47,28.13,19.37,0.4222,0.4222,368.93,8.0424,0.043369,4587.77,4587.86,4584.87,4587.23,BEARISH,54.00,299.00,0.180602,0.810455,4.7109,4.7109,4587.77198862,4591.14262862,4587.77179923,4591.01036867,-0.02,-13.23,-323.86,-7.0598,BEARISH,COUNTER
2026.01.13 11:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 11:55:00,1768305300296,2026.01.13 11:55:00,SELL,OK,11,55,2,4585.97,4586.10,4586.03,13.0,0.2835,4590.31682425,4589.98154890,4589.44745940,4589.61686264,-86.94,-36.47,-16.94,-0.3694,0.3694,294.14,6.4139,0.044196,4588.14,4588.61,4585.92,4585.97,BEARISH,217.00,269.00,0.806691,0.914522,-9.2153,9.2153,4589.37895950,4591.16763649,4589.51048716,4591.15165075,13.15,-1.60,-164.12,-3.5786,BEARISH,ALIGNED
2026.01.13 13:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 13:45:00,1768311900009,2026.01.13 13:45:00,BUY,OK,13,45,2,4589.78,4589.94,4589.86,16.0,0.3486,4585.91511990,4586.10953831,4586.68809592,4586.44321665,77.30,33.37,24.49,0.5335,0.5335,256.50,5.5884,0.062378,4586.28,4589.78,4585.72,4589.78,BULLISH,350.00,406.00,0.862069,1.582846,6.4533,6.4533,4587.61499259,4589.81841347,4587.82118378,4589.81690706,20.62,-0.15,-199.57,-4.3481,BEARISH,COUNTER
2026.01.13 14:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 14:15:00,1768313700469,2026.01.13 14:15:00,SELL,OK,14,15,2,4583.58,4583.72,4583.65,14.0,0.3054,4587.10025607,4586.81397641,4586.39620486,4586.51997856,-70.41,-29.40,-12.38,-0.2700,0.2700,297.14,6.4827,0.047115,4585.85,4586.27,4583.26,4583.58,BEARISH,227.00,301.00,0.754153,1.012981,-10.7660,10.7660,4587.88773770,4589.76604796,4587.47747697,4589.52345785,-41.03,-24.26,-204.60,-4.4636,BEARISH,ALIGNED
2026.01.13 14:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 14:55:00,1768316100053,2026.01.13 14:55:00,BUY,OK,14,55,2,4591.16,4591.32,4591.24,16.0,0.3485,4584.99821965,4585.24829889,4586.23057572,4585.78572626,123.24,53.74,44.48,0.9689,0.9689,338.71,7.3774,0.047237,4589.86,4593.59,4589.43,4591.16,BULLISH,130.00,416.00,0.312500,1.228174,15.8162,15.8162,4586.81962202,4589.17234185,4586.72346754,4589.04048531,-9.62,-13.19,-231.70,-5.0466,BEARISH,COUNTER
2026.01.13 17:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 17:35:00,1768325700006,2026.01.13 17:35:00,SELL,OK,17,35,2,4612.46,4612.64,4612.55,18.0,0.3902,4614.44229915,4614.35045418,4614.04583932,4614.17859471,-39.65,-17.19,-13.28,-0.2878,0.2878,981.14,21.2712,0.018346,4608.76,4614.02,4605.49,4612.46,BULLISH,370.00,853.00,0.433763,0.869394,12.2427,-12.2427,4605.72060272,4597.64933841,4606.00911674,4598.08465847,28.85,43.53,792.45,17.1802,BULLISH,COUNTER
2026.01.13 17:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 17:55:00,1768326900002,2026.01.13 17:55:00,BUY,OK,17,55,2,4615.67,4615.86,4615.76,19.0,0.4116,4613.83946973,4613.97891413,4614.20957579,4614.13446739,37.01,15.56,7.51,0.1627,0.1627,956.57,20.7240,0.019863,4615.44,4619.32,4612.85,4615.69,BULLISH,25.00,647.00,0.038640,0.676374,13.8633,13.8633,4606.00911674,4598.08465847,4606.84729610,4598.74055422,83.82,65.59,810.67,17.5632,BULLISH,ALIGNED
2026.01.13 18:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,OK,18,10,2,4607.51,4607.69,4607.60,18.0,0.3907,4614.67012850,4614.40534495,4613.23810280,4613.77849541,-143.20,-62.68,-54.04,-1.1728,1.1728,889.57,19.3066,0.020234,4612.61,4614.47,4606.67,4607.51,BEARISH,510.00,780.00,0.653846,0.876827,-17.7222,17.7222,4606.84729610,4598.74055422,4608.01422028,4599.53896386,116.69,79.84,847.53,18.3941,BULLISH,COUNTER
2026.01.14 01:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,OK,1,10,3,4592.98,4593.17,4593.07,19.0,0.4137,4587.98379572,4588.17082626,4588.98903657,4588.61075114,100.52,43.99,37.83,0.8236,0.8236,319.93,6.9655,0.059388,4591.82,4595.29,4591.39,4593.01,BULLISH,119.00,390.00,0.305128,1.219022,13.1022,13.1022,4593.84907773,4596.64712789,4593.11107033,4596.23351504,-73.80,-41.36,-312.24,-6.7982,BEARISH,COUNTER
2026.01.14 08:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,OK,8,10,3,4626.02,4626.22,4626.12,20.0,0.4323,4631.17674271,4630.91682949,4630.14539417,4630.47166317,-103.13,-44.52,-32.63,-0.7053,0.7053,587.64,12.7027,0.034034,4626.69,4629.05,4623.34,4626.02,BEARISH,67.00,571.00,0.117338,0.971679,-17.2636,17.2636,4622.67479099,4612.28422728,4622.40100137,4612.57896346,-27.38,29.47,982.20,21.2317,BULLISH,COUNTER
2026.01.14 08:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,OK,8,15,3,4633.53,4633.68,4633.60,15.0,0.3237,4630.14539417,4630.47166317,4630.82231533,4630.74969379,67.69,27.80,7.26,0.1567,0.1567,585.64,12.6390,0.025613,4626.02,4635.15,4625.06,4633.53,BULLISH,751.00,1009.00,0.744301,1.722893,29.7199,29.7199,4622.40100137,4612.57896346,4623.46090600,4613.40057274,105.99,82.16,1006.03,21.7117,BULLISH,ALIGNED
2026.01.14 08:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,OK,8,40,3,4629.26,4629.40,4629.33,14.0,0.3024,4631.02426036,4630.99906618,4630.66340829,4630.83733289,-36.09,-16.17,-17.39,-0.3757,0.3757,619.07,13.3728,0.022615,4626.49,4631.07,4626.13,4629.22,BULLISH,273.00,494.00,0.552632,0.797969,-11.7807,11.7807,4623.46090600,4613.40057274,4624.37129591,4614.16996204,91.04,76.94,1020.13,22.0363,BULLISH,COUNTER
2026.01.14 08:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,OK,8,55,3,4633.55,4633.74,4633.65,19.0,0.4100,4630.92538130,4630.92688669,4631.45030504,4631.16535153,52.49,23.85,28.50,0.6150,0.6150,591.57,12.7669,0.032118,4631.92,4633.65,4630.57,4633.55,BULLISH,163.00,308.00,0.529221,0.520647,9.3536,9.3536,4624.37129591,4614.16996204,4624.97688677,4614.81937530,60.56,64.94,1015.75,21.9212,BULLISH,ALIGNED
2026.01.14 10:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,OK,10,10,3,4624.37,4624.56,4624.47,19.0,0.4109,4634.09781392,4633.80967659,4632.15225114,4632.95152418,-194.56,-85.82,-79.93,-1.7284,1.7284,366.79,7.9314,0.051801,4631.12,4631.63,4624.37,4624.37,BEARISH,675.00,726.00,0.929752,1.979357,-20.8243,20.8243,4628.62347654,4617.95263996,4628.99457401,4618.52390898,37.11,57.13,1047.07,22.6419,BULLISH,COUNTER
2026.01.14 10:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,OK,10,55,3,4634.81,4634.97,4634.89,16.0,0.3452,4630.95368540,4631.28744928,4631.72494832,4631.60768117,77.13,32.02,11.73,0.2530,0.2530,415.36,8.9615,0.038521,4635.23,4636.39,4633.64,4634.81,BEARISH,42.00,275.00,0.152727,0.662081,8.1623,8.1623,4628.47555832,4619.11164378,4628.83979086,4619.62883422,36.42,51.72,921.10,19.8731,BULLISH,ALIGNED
2026.01.14 11:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,OK,11,45,3,4627.63,4627.79,4627.71,16.0,0.3457,4634.68210909,4633.95786577,4633.27168727,4633.38260525,-141.04,-57.53,-11.09,-0.2397,0.2397,312.07,6.7435,0.051270,4630.26,4630.54,4627.31,4627.63,BEARISH,263.00,323.00,0.814241,1.035019,-21.2830,21.2830,4630.96331989,4621.59085643,4630.64586085,4621.82768559,-31.75,23.68,881.82,19.0552,BULLISH,COUNTER
2026.01.14 12:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 12:30:00,1768393800027,2026.01.14 12:30:00,BUY,OK,12,30,3,4634.94,4635.04,4634.99,10.0,0.2158,4632.09942258,4632.36421334,4632.66953807,4632.59928485,57.01,23.51,7.03,0.1516,0.1516,333.36,7.1922,0.029998,4632.68,4637.00,4632.63,4634.95,BULLISH,227.00,437.00,0.519451,1.310906,7.1681,7.1681,4630.72012646,4622.53582972,4631.12297156,4623.02265993,40.28,48.68,810.03,17.4764,BULLISH,ALIGNED
2026.01.14 13:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 13:35:00,1768397700015,2026.01.14 13:35:00,SELL,OK,13,35,3,4627.85,4628.01,4627.93,16.0,0.3457,4633.79535181,4633.70317681,4632.60628145,4633.17106983,-118.91,-53.21,-56.48,-1.2204,1.2204,352.93,7.6261,0.045335,4630.26,4632.83,4627.44,4627.85,BEARISH,241.00,539.00,0.447124,1.527221,-15.0383,15.0383,4632.05812784,4624.34699458,4631.88306804,4624.57730852,-17.51,23.03,730.58,15.7862,BULLISH,COUNTER
2026.01.14 14:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 14:10:00,1768399800089,2026.01.14 14:10:00,BUY,OK,14,10,3,4636.99,4637.15,4637.07,16.0,0.3450,4631.58556344,4632.19516532,4632.66645075,4632.63105938,108.09,43.59,3.54,0.0763,0.0763,394.43,8.5060,0.040565,4634.74,4638.18,4634.74,4636.99,BULLISH,225.00,344.00,0.654070,0.872148,16.9145,16.9145,4631.77610918,4624.81976701,4631.64219402,4625.03742320,-13.39,21.77,660.48,14.2434,BULLISH,ALIGNED
2026.01.14 15:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 15:15:00,1768403700027,2026.01.14 15:15:00,SELL,OK,15,15,3,4628.67,4628.81,4628.74,14.0,0.3025,4634.71965143,4634.49571698,4633.50972114,4633.96610635,-120.99,-52.96,-45.64,-0.9860,0.9860,405.50,8.7605,0.034525,4629.79,4632.99,4627.34,4628.67,BEARISH,112.00,565.00,0.198230,1.393342,-21.6439,21.6439,4633.20074530,4626.70375622,4632.76924575,4626.78086382,-43.15,7.71,598.84,12.9374,BULLISH,COUNTER
2026.01.14 15:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 15:55:00,1768406100014,2026.01.14 15:55:00,BUY,OK,15,55,3,4635.43,4635.62,4635.52,19.0,0.4099,4633.38304398,4633.48877513,4633.80043519,4633.66888648,41.74,18.01,13.15,0.2838,0.2838,597.57,12.8911,0.031795,4634.00,4635.87,4629.40,4635.47,BULLISH,147.00,647.00,0.227202,1.082716,5.2665,5.2665,4632.63788901,4626.96161426,4633.02475673,4627.34351174,38.69,38.19,568.12,12.2559,BULLISH,ALIGNED
2026.01.14 16:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 16:35:00,1768408500008,2026.01.14 16:35:00,SELL,OK,16,35,3,4629.57,4629.76,4629.66,19.0,0.4104,4634.91379597,4634.39420258,4633.84703678,4633.95654780,-106.68,-43.77,-10.95,-0.2365,0.2365,575.14,12.4230,0.033035,4635.38,4635.38,4626.14,4629.58,BEARISH,580.00,924.00,0.627706,1.606557,-11.8445,11.8445,4633.37550380,4627.93073114,4633.56640820,4628.22285933,19.09,29.21,534.35,11.5420,BULLISH,COUNTER
2026.01.14 20:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 20:10:00,1768421400055,2026.01.14 20:10:00,BUY,OK,20,10,3,4621.01,4621.15,4621.08,14.0,0.3030,4613.39038587,4613.93092860,4614.91430870,4614.57448055,152.39,64.36,33.98,0.7354,0.7354,563.36,12.1910,0.024851,4621.01,4622.60,4620.45,4621.01,DOJI,0.00,215.00,0.000000,0.381641,18.5150,18.5150,4619.79461010,4622.95075929,4619.26940914,4622.61072952,-52.52,-34.00,-334.13,-7.2306,BEARISH,COUNTER
2026.01.14 22:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.14 22:45:00,1768430700017,2026.01.14 22:45:00,SELL,OK,22,45,3,4625.79,4625.86,4625.82,7.0,0.1513,4634.68014287,4634.10121635,4632.89811430,4633.34383304,-178.20,-75.74,-44.57,-0.9635,0.9635,630.36,13.6269,0.011105,4633.73,4634.31,4625.77,4625.77,BEARISH,796.00,854.00,0.932084,1.354788,-18.1047,18.1047,4629.15445986,4626.49685992,4628.83213035,4626.46835560,-32.23,-2.85,236.38,5.1100,BULLISH,COUNTER
2026.01.15 04:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 04:25:00,1768451100035,2026.01.15 04:25:00,BUY,OK,4,25,4,4608.95,4609.14,4609.05,19.0,0.4122,4607.77408279,4607.85538539,4608.00726623,4607.95398672,23.32,9.86,5.33,0.1156,0.1156,755.93,16.4010,0.025135,4614.02,4614.64,4607.44,4608.94,BEARISH,508.00,720.00,0.705556,0.952471,-2.9065,-2.9065,4614.31027473,4619.90871488,4614.26834380,4619.67190253,-4.19,-23.68,-540.36,-11.7238,BEARISH,COUNTER
2026.01.15 04:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 04:50:00,1768452600111,2026.01.15 04:50:00,SELL,OK,4,50,4,4604.10,4604.31,4604.20,21.0,0.4561,4608.11763225,4608.10131051,4607.31410580,4607.73755501,-80.35,-36.38,-42.34,-0.9197,0.9197,610.86,13.2674,0.034378,4607.42,4607.59,4599.97,4604.10,BEARISH,332.00,762.00,0.435696,1.247428,-12.7766,12.7766,4613.97040629,4619.33731812,4613.34655808,4618.86997231,-62.38,-46.73,-552.34,-11.9965,BEARISH,ALIGNED
2026.01.15 08:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 08:05:00,1768464300014,2026.01.15 08:05:00,BUY,OK,8,5,4,4599.18,4599.35,4599.27,17.0,0.3696,4591.59441095,4591.64069363,4593.12752876,4592.33335784,153.31,69.27,79.42,1.7267,1.7267,573.14,12.4616,0.029661,4595.32,4600.85,4593.68,4599.26,BULLISH,394.00,717.00,0.549512,1.250997,15.9846,15.9846,4598.38400567,4608.72278634,4598.09219561,4608.19718688,-29.18,-52.56,-1010.50,-21.9709,BEARISH,COUNTER
2026.01.15 10:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 10:05:00,1768471500011,2026.01.15 10:05:00,SELL,OK,10,5,4,4599.87,4600.06,4599.97,19.0,0.4130,4604.78727039,4604.66502854,4603.80581631,4604.23002594,-98.15,-43.50,-42.42,-0.9222,0.9222,374.14,8.1336,0.050783,4601.80,4604.48,4597.81,4599.88,BEARISH,192.00,667.00,0.287856,1.782742,-7.0170,7.0170,4602.66854085,4607.92858469,4602.58582267,4607.68824804,-8.27,-24.03,-510.24,-11.0923,BEARISH,ALIGNED
2026.01.15 10:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 10:45:00,1768473900278,2026.01.15 10:45:00,BUY,OK,10,45,4,4606.34,4606.53,4606.43,19.0,0.4125,4603.75235756,4603.94726822,4604.26988605,4604.16478929,51.75,21.75,10.51,0.2282,0.2282,404.79,8.7874,0.046938,4605.08,4607.18,4604.05,4606.34,BULLISH,126.00,313.00,0.402556,0.773249,8.9957,8.9957,4602.65111561,4607.32539160,4603.00243793,4607.28674879,35.13,-3.86,-428.43,-9.3007,BEARISH,COUNTER
2026.01.15 10:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 10:50:00,1768474200011,2026.01.15 10:50:00,SELL,OK,10,50,4,4603.24,4603.35,4603.30,11.0,0.2390,4604.26988605,4604.16478929,4604.05390884,4604.07617208,-21.60,-8.86,-2.23,-0.0484,0.0484,396.36,8.6103,0.027753,4606.34,4606.66,4602.08,4603.19,BEARISH,315.00,458.00,0.687773,1.155524,0.1086,-0.1086,4602.65111561,4607.32539160,4603.00243793,4607.28674879,35.13,-3.86,-428.43,-9.3071,BEARISH,ALIGNED
2026.01.15 11:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 11:35:00,1768476900007,2026.01.15 11:35:00,BUY,OK,11,35,4,4605.61,4605.74,4605.67,13.0,0.2823,4603.49798205,4603.68361033,4603.91838564,4603.85782757,42.04,17.42,6.06,0.1315,0.1315,321.64,6.9836,0.040417,4604.63,4606.15,4602.81,4605.60,BULLISH,97.00,334.00,0.290419,1.038419,6.4528,6.4528,4603.20303876,4607.04265430,4603.33893983,4606.94804041,13.59,-9.46,-360.91,-7.8362,BEARISH,COUNTER
2026.01.15 14:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 14:35:00,1768487700041,2026.01.15 14:35:00,SELL,OK,14,35,4,4615.64,4615.82,4615.73,18.0,0.3900,4616.70631152,4616.64246721,4616.49304921,4616.55133383,-21.33,-9.11,-5.83,-0.1263,0.1263,276.00,5.9796,0.065217,4616.52,4617.06,4615.36,4615.64,BEARISH,88.00,170.00,0.517647,0.615942,2.6222,-2.6222,4612.16602819,4610.23820474,4612.58069218,4610.48454965,41.47,24.63,209.61,4.5413,BULLISH,COUNTER
2026.01.15 14:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 14:40:00,1768488000003,2026.01.15 14:40:00,BUY,OK,14,40,4,4617.21,4617.40,4617.31,19.0,0.4115,4616.49304921,4616.55133383,4616.63643937,4616.61121257,14.34,5.99,2.52,0.0546,0.0546,274.71,5.9497,0.069163,4615.64,4617.39,4615.44,4617.21,BULLISH,157.00,195.00,0.805128,0.709828,2.8163,2.8163,4612.16602819,4610.23820474,4612.58069218,4610.48454965,41.47,24.63,209.61,4.5398,BULLISH,ALIGNED
2026.01.15 14:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 14:50:00,1768488600007,2026.01.15 14:50:00,SELL,OK,14,50,4,4614.31,4614.50,4614.41,19.0,0.4118,4616.74715150,4616.66382961,4616.26772120,4616.45348146,-47.94,-21.03,-18.58,-0.4026,0.4026,278.71,6.0401,0.068170,4617.19,4617.52,4613.36,4614.35,BEARISH,284.00,416.00,0.682692,1.492568,-2.7948,2.7948,4612.58069218,4610.48454965,4613.01967387,4610.74750849,43.90,26.30,227.22,4.9241,BULLISH,COUNTER
2026.01.15 16:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 16:50:00,1768495800027,2026.01.15 16:50:00,BUY,OK,16,50,4,4609.27,4609.41,4609.34,14.0,0.3037,4602.50725795,4602.84580601,4603.85980636,4603.42982364,135.25,58.40,43.00,0.9329,0.9329,746.64,16.1985,0.018751,4602.86,4610.08,4600.28,4609.27,BULLISH,641.00,980.00,0.654082,1.312542,2.3871,2.3871,4606.75764770,4608.39235334,4606.38453839,4608.17461399,-37.31,-21.77,-179.01,-3.8836,BEARISH,COUNTER
2026.01.15 18:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 18:45:00,1768502700039,2026.01.15 18:45:00,SELL,OK,18,45,4,4607.38,4607.52,4607.45,14.0,0.3039,4612.79149700,4612.44522012,4611.70919760,4611.98474556,-108.23,-46.05,-27.55,-0.5980,0.5980,544.50,11.8178,0.025712,4606.45,4607.84,4604.52,4607.38,BULLISH,93.00,332.00,0.280120,0.609734,-9.1942,9.1942,4610.59945378,4609.74815526,4610.29283913,4609.65528643,-30.66,-9.29,63.76,1.3837,BULLISH,COUNTER
2026.01.15 19:35_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 19:35:00,1768505700215,2026.01.15 19:35:00,BUY,OK,19,35,4,4613.95,4614.14,4614.05,19.0,0.4118,4610.17780205,4610.30856376,4610.93224164,4610.63960342,75.44,33.10,29.26,0.6342,0.6342,403.14,8.7373,0.047130,4610.81,4614.25,4610.21,4613.95,BULLISH,314.00,404.00,0.777228,1.002126,3.8594,3.8594,4609.83667784,4609.50619097,4609.92937519,4609.55732074,9.27,5.11,37.21,0.8064,BULLISH,ALIGNED
2026.01.15 22:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 22:00:00,1768514400016,2026.01.15 22:00:00,SELL,OK,22,0,4,4615.82,4616.02,4615.92,20.0,0.4333,4617.19770409,4617.14189726,4616.92416327,4617.02263387,-27.35,-11.93,-9.85,-0.2133,0.2133,237.29,5.1406,0.084287,4615.96,4616.32,4612.65,4615.83,BEARISH,13.00,367.00,0.035422,1.546659,-2.3392,2.3392,4614.39502035,4611.91745646,4614.53168507,4612.07088954,13.67,15.34,246.08,5.3311,BULLISH,COUNTER
2026.01.15 23:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.15 23:30:00,1768519800039,2026.01.15 23:30:00,BUY,OK,23,30,4,4614.05,4614.49,4614.27,44.0,0.9536,4610.49707916,4610.49791800,4611.22566333,4610.82901636,72.86,33.11,39.66,0.8596,0.8596,349.57,7.5759,0.125868,4613.89,4615.52,4613.57,4614.14,BULLISH,25.00,195.00,0.128205,0.557826,4.5316,4.5316,4611.80204432,4611.22948717,4612.02470676,4611.34362493,22.27,11.41,68.11,1.4760,BULLISH,ALIGNED
2026.01.16 01:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 01:35:00,1768527300046,2026.01.16 01:35:00,SELL,OK,1,35,5,4607.84,4607.92,4607.88,8.0,0.1736,4613.38054424,4613.17293868,4612.27243539,4612.68812608,-110.81,-48.48,-41.57,-0.9021,0.9021,288.79,6.2672,0.027702,4608.91,4611.28,4607.26,4607.84,BEARISH,107.00,402.00,0.266169,1.392036,-12.4199,12.4199,4612.83559699,4611.77757823,4612.46173061,4611.66512418,-37.39,-11.25,79.66,1.7288,BULLISH,COUNTER
2026.01.16 06:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 06:20:00,1768544400108,2026.01.16 06:20:00,BUY,OK,6,20,5,4600.29,4600.50,4600.40,21.0,0.4565,4597.37182776,4597.64598062,4597.95346221,4597.88543693,58.16,23.95,6.80,0.1479,0.1479,217.93,4.7372,0.096362,4598.57,4600.35,4598.43,4600.28,BULLISH,171.00,192.00,0.890625,0.881023,5.0457,5.0457,4601.54160883,4605.95263707,4601.25859847,4605.66312189,-28.30,-28.95,-440.45,-9.5742,BEARISH,COUNTER
2026.01.16 08:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 08:50:00,1768553400028,2026.01.16 08:50:00,SELL,OK,8,50,5,4596.80,4597.00,4596.90,20.0,0.4351,4604.03775397,4603.87028421,4602.58420317,4603.22480383,-145.36,-64.55,-64.06,-1.3935,1.3935,454.86,9.8949,0.043970,4595.99,4598.87,4594.11,4596.77,BULLISH,78.00,476.00,0.163866,1.046482,-20.4074,20.4074,4602.62418603,4604.89305113,4601.99235879,4604.54391187,-63.18,-34.91,-255.16,-5.5506,BEARISH,ALIGNED
2026.01.16 09:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.01.16 09:15:00,1768554900084,2026.01.16 09:15:00,BUY,OK,9,15,5,4610.09,4610.25,4610.17,16.0,0.3471,4601.90106562,4602.49328108,4603.53885250,4603.18389189,163.78,69.06,35.50,0.7700,0.7700,448.86,9.7362,0.035646,4606.23,4612.07,4606.02,4610.09,BULLISH,386.00,605.00,0.638017,1.347868,26.2504,26.2504,4601.61403891,4604.28807218,4602.42127330,4604.51559877,80.72,22.75,-209.43,-4.5428,BEARISH,COUNTER
