signal_id,symbol,timeframe,magic,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,target_time,target_time_msc,observed_time,observed_time_msc,delay_milliseconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,entry_spread_bps,future_bid,future_ask,future_mid,future_spread_points,future_spread_bps,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,spread_drag_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
102,XAUUSD,PERIOD_M5,26090401,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,3,2026.01.13 18:13:00,1768327980036,2026.01.13 18:13:00,1768327980109,73,OK,4607.51,4607.69,4607.60,18.0,0.3907,4613.08,4613.24,4613.16,16.0,0.3468,-556.0,-573.0,-12.0670,-12.4362,0.3692,4614.67012850,4614.40534495,4613.23810280,4613.77849541
101,XAUUSD,PERIOD_M5,26090401,2026.01.13 17:55:00,1768326900002,2026.01.13 17:55:00,BUY,15,2026.01.13 18:10:00,1768327800002,2026.01.13 18:10:00,1768327800036,34,OK,4615.67,4615.86,4615.76,19.0,0.4116,4607.51,4607.69,4607.60,18.0,0.3907,-816.5,-835.0,-17.6894,-18.0898,0.4004,4613.83946973,4613.97891413,4614.20957579,4614.13446739
102,XAUUSD,PERIOD_M5,26090401,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,5,2026.01.13 18:15:00,1768328100036,2026.01.13 18:15:00,1768328100036,0,OK,4607.51,4607.69,4607.60,18.0,0.3907,4612.45,4612.61,4612.53,16.0,0.3469,-493.0,-510.0,-10.6997,-11.0689,0.3692,4614.67012850,4614.40534495,4613.23810280,4613.77849541
102,XAUUSD,PERIOD_M5,26090401,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,10,2026.01.13 18:20:00,1768328400036,2026.01.13 18:20:00,1768328400039,3,OK,4607.51,4607.69,4607.60,18.0,0.3907,4609.63,4609.81,4609.72,18.0,0.3905,-212.0,-230.0,-4.6011,-4.9919,0.3908,4614.67012850,4614.40534495,4613.23810280,4613.77849541
102,XAUUSD,PERIOD_M5,26090401,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,15,2026.01.13 18:25:00,1768328700036,2026.01.13 18:25:00,1768328700225,189,OK,4607.51,4607.69,4607.60,18.0,0.3907,4606.06,4606.20,4606.13,14.0,0.3039,147.0,131.0,3.1904,2.8432,0.3472,4614.67012850,4614.40534495,4613.23810280,4613.77849541
101,XAUUSD,PERIOD_M5,26090401,2026.01.13 17:55:00,1768326900002,2026.01.13 17:55:00,BUY,30,2026.01.13 18:25:00,1768328700002,2026.01.13 18:25:00,1768328700026,24,OK,4615.67,4615.86,4615.76,19.0,0.4116,4606.05,4606.22,4606.14,17.0,0.3691,-963.0,-981.0,-20.8633,-21.2528,0.3895,4613.83946973,4613.97891413,4614.20957579,4614.13446739
100,XAUUSD,PERIOD_M5,26090401,2026.01.13 17:35:00,1768325700006,2026.01.13 17:35:00,SELL,60,2026.01.13 18:35:00,1768329300006,2026.01.13 18:35:00,1768329300033,27,OK,4612.46,4612.64,4612.55,18.0,0.3902,4605.68,4605.84,4605.76,16.0,0.3474,679.0,662.0,14.7207,14.3524,0.3683,4614.44229915,4614.35045418,4614.04583932,4614.17859471
102,XAUUSD,PERIOD_M5,26090401,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,30,2026.01.13 18:40:00,1768329600036,2026.01.13 18:40:00,1768329600036,0,OK,4607.51,4607.69,4607.60,18.0,0.3907,4607.51,4607.70,4607.60,19.0,0.4124,-0.5,-19.0,-0.0109,-0.4124,0.4015,4614.67012850,4614.40534495,4613.23810280,4613.77849541
101,XAUUSD,PERIOD_M5,26090401,2026.01.13 17:55:00,1768326900002,2026.01.13 17:55:00,BUY,60,2026.01.13 18:55:00,1768330500002,2026.01.13 18:55:00,1768330500006,4,OK,4615.67,4615.86,4615.76,19.0,0.4116,4612.74,4612.93,4612.84,19.0,0.4119,-293.0,-312.0,-6.3478,-6.7593,0.4115,4613.83946973,4613.97891413,4614.20957579,4614.13446739
102,XAUUSD,PERIOD_M5,26090401,2026.01.13 18:10:00,1768327800036,2026.01.13 18:10:00,SELL,60,2026.01.13 19:10:00,1768331400036,2026.01.13 19:10:00,1768331400049,13,OK,4607.51,4607.69,4607.60,18.0,0.3907,4611.42,4611.60,4611.51,18.0,0.3903,-391.0,-409.0,-8.4860,-8.8768,0.3908,4614.67012850,4614.40534495,4613.23810280,4613.77849541
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,1,2026.01.14 01:11:00,1768353060134,2026.01.14 01:11:00,1768353060393,259,OK,4592.98,4593.17,4593.07,19.0,0.4137,4594.03,4594.26,4594.15,23.0,0.5006,107.0,86.0,2.3296,1.8723,0.4572,4587.98379572,4588.17082626,4588.98903657,4588.61075114
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,3,2026.01.14 01:13:00,1768353180134,2026.01.14 01:13:03,1768353183348,3214,OK,4592.98,4593.17,4593.07,19.0,0.4137,4594.02,4594.20,4594.11,18.0,0.3918,103.5,85.0,2.2534,1.8506,0.4028,4587.98379572,4588.17082626,4588.98903657,4588.61075114
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,5,2026.01.14 01:15:00,1768353300134,2026.01.14 01:15:00,1768353300276,142,OK,4592.98,4593.17,4593.07,19.0,0.4137,4595.93,4596.16,4596.05,23.0,0.5004,297.0,276.0,6.4663,6.0089,0.4573,4587.98379572,4588.17082626,4588.98903657,4588.61075114
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,10,2026.01.14 01:20:00,1768353600134,2026.01.14 01:20:00,1768353600511,377,OK,4592.98,4593.17,4593.07,19.0,0.4137,4594.89,4595.12,4595.01,23.0,0.5005,193.0,172.0,4.2020,3.7447,0.4573,4587.98379572,4588.17082626,4588.98903657,4588.61075114
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,15,2026.01.14 01:25:00,1768353900134,2026.01.14 01:25:00,1768353900193,59,OK,4592.98,4593.17,4593.07,19.0,0.4137,4596.34,4596.57,4596.45,23.0,0.5004,338.0,317.0,7.3589,6.9016,0.4574,4587.98379572,4588.17082626,4588.98903657,4588.61075114
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,30,2026.01.14 01:40:00,1768354800134,2026.01.14 01:40:00,1768354800207,73,OK,4592.98,4593.17,4593.07,19.0,0.4137,4596.73,4596.96,4596.84,23.0,0.5003,377.0,356.0,8.2080,7.7506,0.4574,4587.98379572,4588.17082626,4588.98903657,4588.61075114
103,XAUUSD,PERIOD_M5,26090401,2026.01.14 01:10:00,1768353000134,2026.01.14 01:10:00,BUY,60,2026.01.14 02:10:00,1768356600134,2026.01.14 02:10:00,1768356600175,41,OK,4592.98,4593.17,4593.07,19.0,0.4137,4606.72,4606.94,4606.83,22.0,0.4776,1375.5,1355.0,29.9473,29.5003,0.4469,4587.98379572,4588.17082626,4588.98903657,4588.61075114
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,1,2026.01.14 08:11:00,1768378260056,2026.01.14 08:11:00,1768378260124,68,OK,4626.02,4626.22,4626.12,20.0,0.4323,4626.58,4626.78,4626.68,20.0,0.4323,-56.0,-76.0,-1.2105,-1.6429,0.4324,4631.17674271,4630.91682949,4630.14539417,4630.47166317
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,3,2026.01.14 08:13:00,1768378380056,2026.01.14 08:13:00,1768378380141,85,OK,4626.02,4626.22,4626.12,20.0,0.4323,4632.48,4632.68,4632.58,20.0,0.4317,-646.0,-666.0,-13.9642,-14.3968,0.4326,4631.17674271,4630.91682949,4630.14539417,4630.47166317
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,1,2026.01.14 08:16:00,1768378560048,2026.01.14 08:16:00,1768378560079,31,OK,4633.53,4633.68,4633.60,15.0,0.3237,4633.08,4633.24,4633.16,16.0,0.3453,-44.5,-60.0,-0.9604,-1.2949,0.3345,4630.14539417,4630.47166317,4630.82231533,4630.74969379
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,3,2026.01.14 08:18:00,1768378680048,2026.01.14 08:18:00,1768378680340,292,OK,4633.53,4633.68,4633.60,15.0,0.3237,4633.92,4634.08,4634.00,16.0,0.3453,39.5,24.0,0.8525,0.5179,0.3345,4630.14539417,4630.47166317,4630.82231533,4630.74969379
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,5,2026.01.14 08:15:00,1768378500056,2026.01.14 08:15:00,1768378500094,38,OK,4626.02,4626.22,4626.12,20.0,0.4323,4633.49,4633.68,4633.59,19.0,0.4100,-746.5,-766.0,-16.1366,-16.5585,0.4219,4631.17674271,4630.91682949,4630.14539417,4630.47166317
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,5,2026.01.14 08:20:00,1768378800048,2026.01.14 08:20:00,1768378800094,46,OK,4633.53,4633.68,4633.60,15.0,0.3237,4633.01,4633.21,4633.11,20.0,0.4317,-49.5,-67.0,-1.0683,-1.4459,0.3777,4630.14539417,4630.47166317,4630.82231533,4630.74969379
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,10,2026.01.14 08:20:00,1768378800056,2026.01.14 08:20:00,1768378800094,38,OK,4626.02,4626.22,4626.12,20.0,0.4323,4633.01,4633.21,4633.11,20.0,0.4317,-699.0,-719.0,-15.1099,-15.5425,0.4327,4631.17674271,4630.91682949,4630.14539417,4630.47166317
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,10,2026.01.14 08:25:00,1768379100048,2026.01.14 08:25:00,1768379100126,78,OK,4633.53,4633.68,4633.60,15.0,0.3237,4634.67,4634.83,4634.75,16.0,0.3452,114.5,99.0,2.4711,2.1365,0.3345,4630.14539417,4630.47166317,4630.82231533,4630.74969379
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,15,2026.01.14 08:25:00,1768379100056,2026.01.14 08:25:00,1768379100126,70,OK,4626.02,4626.22,4626.12,20.0,0.4323,4634.67,4634.83,4634.75,16.0,0.3452,-863.0,-881.0,-18.6549,-19.0444,0.3895,4631.17674271,4630.91682949,4630.14539417,4630.47166317
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,15,2026.01.14 08:30:00,1768379400048,2026.01.14 08:30:00,1768379400086,38,OK,4633.53,4633.68,4633.60,15.0,0.3237,4633.04,4633.16,4633.10,12.0,0.2590,-50.5,-64.0,-1.0899,-1.3812,0.2913,4630.14539417,4630.47166317,4630.82231533,4630.74969379
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,1,2026.01.14 08:41:00,1768380060001,2026.01.14 08:41:00,1768380060039,38,OK,4629.26,4629.40,4629.33,14.0,0.3024,4629.34,4629.54,4629.44,20.0,0.4320,-11.0,-28.0,-0.2376,-0.6048,0.3672,4631.02426036,4630.99906618,4630.66340829,4630.83733289
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,3,2026.01.14 08:43:00,1768380180001,2026.01.14 08:43:00,1768380180623,622,OK,4629.26,4629.40,4629.33,14.0,0.3024,4629.46,4629.66,4629.56,20.0,0.4320,-23.0,-40.0,-0.4968,-0.8641,0.3672,4631.02426036,4630.99906618,4630.66340829,4630.83733289
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,30,2026.01.14 08:40:00,1768380000056,2026.01.14 08:40:00,1768380000071,15,OK,4626.02,4626.22,4626.12,20.0,0.4323,4629.26,4629.41,4629.34,15.0,0.3240,-321.5,-339.0,-6.9497,-7.3281,0.3784,4631.17674271,4630.91682949,4630.14539417,4630.47166317
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,5,2026.01.14 08:45:00,1768380300001,2026.01.14 08:45:00,1768380300011,10,OK,4629.26,4629.40,4629.33,14.0,0.3024,4630.73,4630.91,4630.82,18.0,0.3887,-149.0,-165.0,-3.2186,-3.5643,0.3457,4631.02426036,4630.99906618,4630.66340829,4630.83733289
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,30,2026.01.14 08:45:00,1768380300048,2026.01.14 08:45:00,1768380300048,0,OK,4633.53,4633.68,4633.60,15.0,0.3237,4630.74,4630.91,4630.82,17.0,0.3671,-278.0,-294.0,-5.9996,-6.3448,0.3452,4630.14539417,4630.47166317,4630.82231533,4630.74969379
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,10,2026.01.14 08:50:00,1768380600001,2026.01.14 08:50:00,1768380600070,69,OK,4629.26,4629.40,4629.33,14.0,0.3024,4631.92,4632.08,4632.00,16.0,0.3454,-267.0,-282.0,-5.7676,-6.0917,0.3241,4631.02426036,4630.99906618,4630.66340829,4630.83733289
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,1,2026.01.14 08:56:00,1768380960045,2026.01.14 08:56:00,1768380960078,33,OK,4633.55,4633.74,4633.65,19.0,0.4100,4633.74,4633.93,4633.84,19.0,0.4100,19.0,0.0,0.4100,0.0000,0.4100,4630.92538130,4630.92688669,4631.45030504,4631.16535153
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,3,2026.01.14 08:58:00,1768381080045,2026.01.14 08:58:00,1768381080161,116,OK,4633.55,4633.74,4633.65,19.0,0.4100,4635.02,4635.06,4635.04,4.0,0.0863,139.5,128.0,3.0106,2.7623,0.2482,4630.92538130,4630.92688669,4631.45030504,4631.16535153
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,15,2026.01.14 08:55:00,1768380900001,2026.01.14 08:55:00,1768380900045,44,OK,4629.26,4629.40,4629.33,14.0,0.3024,4633.55,4633.74,4633.65,19.0,0.4100,-431.5,-448.0,-9.3210,-9.6776,0.3566,4631.02426036,4630.99906618,4630.66340829,4630.83733289
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,5,2026.01.14 09:00:00,1768381200045,2026.01.14 09:00:00,1768381200113,68,OK,4633.55,4633.74,4633.65,19.0,0.4100,4637.28,4637.44,4637.36,16.0,0.3450,371.5,354.0,8.0174,7.6396,0.3778,4630.92538130,4630.92688669,4631.45030504,4631.16535153
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,10,2026.01.14 09:05:00,1768381500045,2026.01.14 09:05:00,1768381500493,448,OK,4633.55,4633.74,4633.65,19.0,0.4100,4634.52,4634.70,4634.61,18.0,0.3884,96.5,78.0,2.0826,1.6833,0.3993,4630.92538130,4630.92688669,4631.45030504,4631.16535153
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,15,2026.01.14 09:10:00,1768381800045,2026.01.14 09:10:00,1768381800067,22,OK,4633.55,4633.74,4633.65,19.0,0.4100,4632.12,4632.28,4632.20,16.0,0.3454,-144.5,-162.0,-3.1185,-3.4961,0.3776,4630.92538130,4630.92688669,4631.45030504,4631.16535153
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,30,2026.01.14 09:10:00,1768381800001,2026.01.14 09:10:00,1768381800067,66,OK,4629.26,4629.40,4629.33,14.0,0.3024,4632.12,4632.28,4632.20,16.0,0.3454,-287.0,-302.0,-6.1996,-6.5237,0.3241,4631.02426036,4630.99906618,4630.66340829,4630.83733289
104,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:10:00,1768378200056,2026.01.14 08:10:00,SELL,60,2026.01.14 09:10:00,1768381800056,2026.01.14 09:10:00,1768381800067,11,OK,4626.02,4626.22,4626.12,20.0,0.4323,4632.12,4632.28,4632.20,16.0,0.3454,-608.0,-626.0,-13.1428,-13.5322,0.3894,4631.17674271,4630.91682949,4630.14539417,4630.47166317
105,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:15:00,1768378500048,2026.01.14 08:15:00,BUY,60,2026.01.14 09:15:00,1768382100048,2026.01.14 09:15:00,1768382100166,118,OK,4633.53,4633.68,4633.60,15.0,0.3237,4632.93,4633.05,4632.99,12.0,0.2590,-61.5,-75.0,-1.3273,-1.6186,0.2913,4630.14539417,4630.47166317,4630.82231533,4630.74969379
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,30,2026.01.14 09:25:00,1768382700045,2026.01.14 09:25:00,1768382700153,108,OK,4633.55,4633.74,4633.65,19.0,0.4100,4637.94,4638.14,4638.04,20.0,0.4312,439.5,420.0,9.4850,9.0640,0.4210,4630.92538130,4630.92688669,4631.45030504,4631.16535153
106,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:40:00,1768380000001,2026.01.14 08:40:00,SELL,60,2026.01.14 09:40:00,1768383600001,2026.01.14 09:40:00,1768383600125,124,OK,4629.26,4629.40,4629.33,14.0,0.3024,4636.68,4636.85,4636.77,17.0,0.3666,-743.5,-759.0,-16.0606,-16.3957,0.3351,4631.02426036,4630.99906618,4630.66340829,4630.83733289
107,XAUUSD,PERIOD_M5,26090401,2026.01.14 08:55:00,1768380900045,2026.01.14 08:55:00,BUY,60,2026.01.14 09:55:00,1768384500045,2026.01.14 09:55:00,1768384500462,417,OK,4633.55,4633.74,4633.65,19.0,0.4100,4634.02,4634.13,4634.08,11.0,0.2374,43.0,28.0,0.9280,0.6043,0.3237,4630.92538130,4630.92688669,4631.45030504,4631.16535153
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,1,2026.01.14 10:11:00,1768385460021,2026.01.14 10:11:00,1768385460102,81,OK,4624.37,4624.56,4624.47,19.0,0.4109,4626.78,4626.95,4626.86,17.0,0.3674,-240.0,-258.0,-5.1898,-5.5791,0.3893,4634.09781392,4633.80967659,4632.15225114,4632.95152418
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,3,2026.01.14 10:13:00,1768385580021,2026.01.14 10:13:00,1768385580242,221,OK,4624.37,4624.56,4624.47,19.0,0.4109,4626.37,4626.53,4626.45,16.0,0.3458,-198.5,-216.0,-4.2924,-4.6709,0.3785,4634.09781392,4633.80967659,4632.15225114,4632.95152418
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,5,2026.01.14 10:15:00,1768385700021,2026.01.14 10:15:00,1768385700026,5,OK,4624.37,4624.56,4624.47,19.0,0.4109,4627.32,4627.46,4627.39,14.0,0.3025,-292.5,-309.0,-6.3251,-6.6820,0.3569,4634.09781392,4633.80967659,4632.15225114,4632.95152418
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,10,2026.01.14 10:20:00,1768386000021,2026.01.14 10:20:00,1768386000054,33,OK,4624.37,4624.56,4624.47,19.0,0.4109,4625.00,4625.20,4625.10,20.0,0.4324,-63.5,-83.0,-1.3731,-1.7948,0.4217,4634.09781392,4633.80967659,4632.15225114,4632.95152418
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,15,2026.01.14 10:25:00,1768386300021,2026.01.14 10:25:00,1768386300040,19,OK,4624.37,4624.56,4624.47,19.0,0.4109,4627.79,4627.97,4627.88,18.0,0.3889,-341.5,-360.0,-7.3846,-7.7848,0.4002,4634.09781392,4633.80967659,4632.15225114,4632.95152418
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,30,2026.01.14 10:40:00,1768387200021,2026.01.14 10:40:01,1768387201079,1058,OK,4624.37,4624.56,4624.47,19.0,0.4109,4631.02,4631.10,4631.06,8.0,0.1727,-659.5,-673.0,-14.2611,-14.5533,0.2922,4634.09781392,4633.80967659,4632.15225114,4632.95152418
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,1,2026.01.14 10:56:00,1768388160000,2026.01.14 10:56:00,1768388160002,2,OK,4634.81,4634.97,4634.89,16.0,0.3452,4634.98,4635.13,4635.06,15.0,0.3236,16.5,1.0,0.3560,0.0216,0.3344,4630.95368540,4631.28744928,4631.72494832,4631.60768117
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,3,2026.01.14 10:58:00,1768388280000,2026.01.14 10:58:00,1768388280013,13,OK,4634.81,4634.97,4634.89,16.0,0.3452,4633.83,4633.99,4633.91,16.0,0.3453,-98.0,-114.0,-2.1144,-2.4596,0.3452,4630.95368540,4631.28744928,4631.72494832,4631.60768117
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,5,2026.01.14 11:00:00,1768388400000,2026.01.14 11:00:00,1768388400028,28,OK,4634.81,4634.97,4634.89,16.0,0.3452,4634.91,4635.08,4634.99,17.0,0.3668,10.5,-6.0,0.2265,-0.1295,0.3560,4630.95368540,4631.28744928,4631.72494832,4631.60768117
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,10,2026.01.14 11:05:00,1768388700000,2026.01.14 11:05:00,1768388700236,236,OK,4634.81,4634.97,4634.89,16.0,0.3452,4634.51,4634.69,4634.60,18.0,0.3884,-29.0,-46.0,-0.6257,-0.9925,0.3668,4630.95368540,4631.28744928,4631.72494832,4631.60768117
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,15,2026.01.14 11:10:00,1768389000000,2026.01.14 11:10:00,1768389000027,27,OK,4634.81,4634.97,4634.89,16.0,0.3452,4638.04,4638.21,4638.13,17.0,0.3665,323.5,307.0,6.9797,6.6236,0.3561,4630.95368540,4631.28744928,4631.72494832,4631.60768117
108,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:10:00,1768385400021,2026.01.14 10:10:00,SELL,60,2026.01.14 11:10:00,1768389000021,2026.01.14 11:10:00,1768389000027,6,OK,4624.37,4624.56,4624.47,19.0,0.4109,4638.04,4638.21,4638.13,17.0,0.3665,-1366.0,-1384.0,-29.5386,-29.9284,0.3898,4634.09781392,4633.80967659,4632.15225114,4632.95152418
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,30,2026.01.14 11:25:00,1768389900000,2026.01.14 11:25:00,1768389900086,86,OK,4634.81,4634.97,4634.89,16.0,0.3452,4637.29,4637.47,4637.38,18.0,0.3882,249.0,232.0,5.3723,5.0054,0.3669,4630.95368540,4631.28744928,4631.72494832,4631.60768117
110,XAUUSD,PERIOD_M5,26090401,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,1,2026.01.14 11:46:00,1768391160021,2026.01.14 11:46:00,1768391160373,352,OK,4627.63,4627.79,4627.71,16.0,0.3457,4627.66,4627.85,4627.76,19.0,0.4106,-4.5,-22.0,-0.0972,-0.4754,0.3782,4634.68210909,4633.95786577,4633.27168727,4633.38260525
110,XAUUSD,PERIOD_M5,26090401,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,3,2026.01.14 11:48:00,1768391280021,2026.01.14 11:48:00,1768391280052,31,OK,4627.63,4627.79,4627.71,16.0,0.3457,4627.91,4628.06,4627.99,15.0,0.3241,-27.5,-43.0,-0.5942,-0.9292,0.3350,4634.68210909,4633.95786577,4633.27168727,4633.38260525
110,XAUUSD,PERIOD_M5,26090401,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,5,2026.01.14 11:50:00,1768391400021,2026.01.14 11:50:00,1768391400021,0,OK,4627.63,4627.79,4627.71,16.0,0.3457,4629.71,4629.81,4629.76,10.0,0.2160,-205.0,-218.0,-4.4298,-4.7108,0.2810,4634.68210909,4633.95786577,4633.27168727,4633.38260525
110,XAUUSD,PERIOD_M5,26090401,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,10,2026.01.14 11:55:00,1768391700021,2026.01.14 11:55:00,1768391700042,21,OK,4627.63,4627.79,4627.71,16.0,0.3457,4629.51,4629.64,4629.58,13.0,0.2808,-186.5,-201.0,-4.0301,-4.3435,0.3134,4634.68210909,4633.95786577,4633.27168727,4633.38260525
109,XAUUSD,PERIOD_M5,26090401,2026.01.14 10:55:00,1768388100000,2026.01.14 10:55:00,BUY,60,2026.01.14 11:55:00,1768391700000,2026.01.14 11:55:00,1768391700042,42,OK,4634.81,4634.97,4634.89,16.0,0.3452,4629.51,4629.64,4629.58,13.0,0.2808,-531.5,-546.0,-11.4674,-11.7800,0.3126,4630.95368540,4631.28744928,4631.72494832,4631.60768117
110,XAUUSD,PERIOD_M5,26090401,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,15,2026.01.14 12:00:00,1768392000021,2026.01.14 12:00:00,1768392000080,59,OK,4627.63,4627.79,4627.71,16.0,0.3457,4630.42,4630.62,4630.52,20.0,0.4319,-281.0,-299.0,-6.0721,-6.4612,0.3891,4634.68210909,4633.95786577,4633.27168727,4633.38260525
110,XAUUSD,PERIOD_M5,26090401,2026.01.14 11:45:00,1768391100021,2026.01.14 11:45:00,SELL,30,2026.01.14 12:15:00,1768392900021,2026.01.14 12:15:00,1768392900496,475,OK,4627.63,4627.79,4627.71,16.0,0.3457,4631.66,4631.82,4631.74,16.0,0.3454,-403.0,-419.0,-8.7084,-9.0543,0.3459,4634.68210909,4633.95786577,4633.27168727,4633.38260525
111,XAUUSD,PERIOD_M5,26090401,2026.01.14 12:30:00,1768393800027,2026.01.14 12:30:00,BUY,1,2026.01.14 12:31:00,1768393860027,2026.01.14 12:31:00,1768393860088,61,OK,4634.94,4635.04,4634.99,10.0,0.2158,4632.94,4633.09,4633.01,15.0,0.3238,-197.5,-210.0,-4.2611,-4.5307,0.2696,4632.09942258,4632.36421334,4632.66953807,4632.59928485
111,XAUUSD,PERIOD_M5,26090401,2026.01.14 12:30:00,1768393800027,2026.01.14 12:30:00,BUY,3,2026.01.14 12:33:00,1768393980027,2026.01.14 12:33:00,1768393980103,76,OK,4634.94,4635.04,4634.99,10.0,0.2158,4633.89,4634.05,4633.97,16.0,0.3453,-102.0,-115.0,-2.2007,-2.4811,0.2804,4632.09942258,4632.36421334,4632.66953807,4632.59928485
