signal_id,symbol,timeframe,magic,signal_time,signal_bar_time,side,horizon_hours,target_time,observed_time,delay_seconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,future_bid,future_ask,future_mid,future_spread_points,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
20,XAUUSD,PERIOD_H1,26090401,2025.03.26 09:00:00,2025.03.26 09:00:00,BUY,2,2025.03.26 11:00:00,2025.03.26 11:00:00,0,OK,3026.03,3026.18,3026.11,15.0,3024.13,3024.28,3024.20,15.0,-190.0,-205.0,-6.2787,-6.7742,3020.25629763,3020.56652258,3020.81665024,3020.78509032
20,XAUUSD,PERIOD_H1,26090401,2025.03.26 09:00:00,2025.03.26 09:00:00,BUY,4,2025.03.26 13:00:00,2025.03.26 13:00:00,0,OK,3026.03,3026.18,3026.11,15.0,3023.30,3023.45,3023.38,15.0,-273.0,-288.0,-9.0215,-9.5169,3020.25629763,3020.56652258,3020.81665024,3020.78509032
20,XAUUSD,PERIOD_H1,26090401,2025.03.26 09:00:00,2025.03.26 09:00:00,BUY,8,2025.03.26 17:00:00,2025.03.26 17:00:00,0,OK,3026.03,3026.18,3026.11,15.0,3017.60,3017.75,3017.68,15.0,-843.0,-858.0,-27.8576,-28.3526,3020.25629763,3020.56652258,3020.81665024,3020.78509032
21,XAUUSD,PERIOD_H1,26090401,2025.03.26 19:00:00,2025.03.26 19:00:00,SELL,1,2025.03.26 20:00:00,2025.03.26 20:00:00,0,OK,3015.57,3015.72,3015.64,15.0,3018.84,3018.99,3018.91,15.0,-327.0,-342.0,-10.8435,-11.3411,3021.21647761,3021.15847703,3020.67967022,3020.93971323
21,XAUUSD,PERIOD_H1,26090401,2025.03.26 19:00:00,2025.03.26 19:00:00,SELL,2,2025.03.26 21:00:00,2025.03.26 21:00:00,0,OK,3015.57,3015.72,3015.64,15.0,3018.28,3018.43,3018.36,15.0,-271.0,-286.0,-8.9865,-9.4841,3021.21647761,3021.15847703,3020.67967022,3020.93971323
20,XAUUSD,PERIOD_H1,26090401,2025.03.26 09:00:00,2025.03.26 09:00:00,BUY,12,2025.03.26 21:00:00,2025.03.26 21:00:00,0,OK,3026.03,3026.18,3026.11,15.0,3018.28,3018.43,3018.36,15.0,-775.0,-790.0,-25.6105,-26.1055,3020.25629763,3020.56652258,3020.81665024,3020.78509032
21,XAUUSD,PERIOD_H1,26090401,2025.03.26 19:00:00,2025.03.26 19:00:00,SELL,4,2025.03.26 23:00:00,,,NO_TICK_NEAR_TARGET,3015.57,3015.72,3015.64,15.0,,,,,,,,,3021.21647761,3021.15847703,3020.67967022,3020.93971323
21,XAUUSD,PERIOD_H1,26090401,2025.03.26 19:00:00,2025.03.26 19:00:00,SELL,8,2025.03.27 03:00:00,2025.03.27 03:00:00,0,OK,3015.57,3015.72,3015.64,15.0,3025.41,3025.56,3025.48,15.0,-984.0,-999.0,-32.6298,-33.1281,3021.21647761,3021.15847703,3020.67967022,3020.93971323
22,XAUUSD,PERIOD_H1,26090401,2025.03.27 05:00:00,2025.03.27 05:00:00,BUY,1,2025.03.27 06:00:00,2025.03.27 06:00:00,0,OK,3031.70,3031.85,3031.77,15.0,3033.55,3033.70,3033.63,15.0,185.0,170.0,6.1020,5.6071,3020.82294190,3020.85157497,3021.86170934,3021.27817987
22,XAUUSD,PERIOD_H1,26090401,2025.03.27 05:00:00,2025.03.27 05:00:00,BUY,2,2025.03.27 07:00:00,2025.03.27 07:00:00,0,OK,3031.70,3031.85,3031.77,15.0,3034.18,3034.33,3034.26,15.0,248.0,233.0,8.1800,7.6851,3020.82294190,3020.85157497,3021.86170934,3021.27817987
21,XAUUSD,PERIOD_H1,26090401,2025.03.26 19:00:00,2025.03.26 19:00:00,SELL,12,2025.03.27 07:00:00,2025.03.27 07:00:00,0,OK,3015.57,3015.72,3015.64,15.0,3034.18,3034.33,3034.26,15.0,-1861.0,-1876.0,-61.7115,-62.2105,3021.21647761,3021.15847703,3020.67967022,3020.93971323
22,XAUUSD,PERIOD_H1,26090401,2025.03.27 05:00:00,2025.03.27 05:00:00,BUY,4,2025.03.27 09:00:00,2025.03.27 09:00:00,0,OK,3031.70,3031.85,3031.77,15.0,3029.65,3029.80,3029.73,15.0,-205.0,-220.0,-6.7617,-7.2563,3020.82294190,3020.85157497,3021.86170934,3021.27817987
20,XAUUSD,PERIOD_H1,26090401,2025.03.26 09:00:00,2025.03.26 09:00:00,BUY,24,2025.03.27 09:00:00,2025.03.27 09:00:00,0,OK,3026.03,3026.18,3026.11,15.0,3029.65,3029.80,3029.73,15.0,362.0,347.0,11.9626,11.4666,3020.25629763,3020.56652258,3020.81665024,3020.78509032
22,XAUUSD,PERIOD_H1,26090401,2025.03.27 05:00:00,2025.03.27 05:00:00,BUY,8,2025.03.27 13:00:00,2025.03.27 13:00:00,0,OK,3031.70,3031.85,3031.77,15.0,3051.46,3051.61,3051.53,15.0,1976.0,1961.0,65.1763,64.6800,3020.82294190,3020.85157497,3021.86170934,3021.27817987
22,XAUUSD,PERIOD_H1,26090401,2025.03.27 05:00:00,2025.03.27 05:00:00,BUY,12,2025.03.27 17:00:00,2025.03.27 17:00:00,0,OK,3031.70,3031.85,3031.77,15.0,3058.17,3058.29,3058.23,12.0,2645.5,2632.0,87.2591,86.8117,3020.82294190,3020.85157497,3021.86170934,3021.27817987
21,XAUUSD,PERIOD_H1,26090401,2025.03.26 19:00:00,2025.03.26 19:00:00,SELL,24,2025.03.27 19:00:00,2025.03.27 19:00:00,0,OK,3015.57,3015.72,3015.64,15.0,3048.25,3048.40,3048.32,15.0,-3268.0,-3283.0,-108.3682,-108.8683,3021.21647761,3021.15847703,3020.67967022,3020.93971323
22,XAUUSD,PERIOD_H1,26090401,2025.03.27 05:00:00,2025.03.27 05:00:00,BUY,24,2025.03.28 05:00:00,2025.03.28 05:00:00,0,OK,3031.70,3031.85,3031.77,15.0,3071.74,3071.89,3071.81,15.0,4004.0,3989.0,132.0678,131.5698,3020.82294190,3020.85157497,3021.86170934,3021.27817987
23,XAUUSD,PERIOD_H1,26090401,2025.04.03 16:00:00,2025.04.03 16:00:00,SELL,1,2025.04.03 17:00:00,2025.04.03 17:00:00,0,OK,3076.24,3076.35,3076.30,11.0,3088.56,3088.73,3088.64,17.0,-1235.0,-1249.0,-40.1457,-40.6015,3125.99506842,3124.42985811,3121.26696667,3122.54437348
23,XAUUSD,PERIOD_H1,26090401,2025.04.03 16:00:00,2025.04.03 16:00:00,SELL,2,2025.04.03 18:00:00,2025.04.03 18:00:00,0,OK,3076.24,3076.35,3076.30,11.0,3128.91,3129.08,3128.99,17.0,-5270.0,-5284.0,-171.3100,-171.7681,3125.99506842,3124.42985811,3121.26696667,3122.54437348
23,XAUUSD,PERIOD_H1,26090401,2025.04.03 16:00:00,2025.04.03 16:00:00,SELL,4,2025.04.03 20:00:00,2025.04.03 20:00:00,0,OK,3076.24,3076.35,3076.30,11.0,3107.51,3107.68,3107.60,17.0,-3130.0,-3144.0,-101.7458,-102.2027,3125.99506842,3124.42985811,3121.26696667,3122.54437348
23,XAUUSD,PERIOD_H1,26090401,2025.04.03 16:00:00,2025.04.03 16:00:00,SELL,8,2025.04.04 00:00:00,,,NO_TICK_NEAR_TARGET,3076.24,3076.35,3076.30,11.0,,,,,,,,,3125.99506842,3124.42985811,3121.26696667,3122.54437348
23,XAUUSD,PERIOD_H1,26090401,2025.04.03 16:00:00,2025.04.03 16:00:00,SELL,12,2025.04.04 04:00:00,2025.04.04 04:00:00,0,OK,3076.24,3076.35,3076.30,11.0,3110.57,3110.74,3110.65,17.0,-3436.0,-3450.0,-111.6928,-112.1499,3125.99506842,3124.42985811,3121.26696667,3122.54437348
23,XAUUSD,PERIOD_H1,26090401,2025.04.03 16:00:00,2025.04.03 16:00:00,SELL,24,2025.04.04 16:00:00,2025.04.04 16:00:00,0,OK,3076.24,3076.35,3076.30,11.0,3071.12,3071.29,3071.20,17.0,509.0,495.0,16.5459,16.0911,3125.99506842,3124.42985811,3121.26696667,3122.54437348
24,XAUUSD,PERIOD_H1,26090401,2025.04.09 14:00:00,2025.04.09 14:00:00,BUY,1,2025.04.09 15:00:00,2025.04.09 15:00:00,0,OK,3043.16,3043.37,3043.26,21.0,3066.54,3066.75,3066.64,21.0,2338.0,2317.0,76.8254,76.1327,3013.37849067,3014.68511572,3016.17482489,3015.78530726
24,XAUUSD,PERIOD_H1,26090401,2025.04.09 14:00:00,2025.04.09 14:00:00,BUY,2,2025.04.09 16:00:00,2025.04.09 16:00:00,0,OK,3043.16,3043.37,3043.26,21.0,3047.95,3048.16,3048.05,21.0,479.0,458.0,15.7397,15.0491,3013.37849067,3014.68511572,3016.17482489,3015.78530726
24,XAUUSD,PERIOD_H1,26090401,2025.04.09 14:00:00,2025.04.09 14:00:00,BUY,4,2025.04.09 18:00:00,2025.04.09 18:00:00,0,OK,3043.16,3043.37,3043.26,21.0,3070.05,3070.27,3070.16,22.0,2689.5,2668.0,88.3755,87.6660,3013.37849067,3014.68511572,3016.17482489,3015.78530726
24,XAUUSD,PERIOD_H1,26090401,2025.04.09 14:00:00,2025.04.09 14:00:00,BUY,8,2025.04.09 22:00:00,2025.04.09 22:00:00,0,OK,3043.16,3043.37,3043.26,21.0,3067.20,3067.41,3067.30,21.0,2404.0,2383.0,78.9941,78.3014,3013.37849067,3014.68511572,3016.17482489,3015.78530726
24,XAUUSD,PERIOD_H1,26090401,2025.04.09 14:00:00,2025.04.09 14:00:00,BUY,12,2025.04.10 02:00:00,2025.04.10 02:00:00,0,OK,3043.16,3043.37,3043.26,21.0,3080.24,3080.46,3080.35,22.0,3708.5,3687.0,121.8593,121.1486,3013.37849067,3014.68511572,3016.17482489,3015.78530726
24,XAUUSD,PERIOD_H1,26090401,2025.04.09 14:00:00,2025.04.09 14:00:00,BUY,24,2025.04.10 14:00:00,2025.04.10 14:00:00,0,OK,3043.16,3043.37,3043.26,21.0,3120.13,3120.33,3120.23,20.0,7696.5,7676.0,252.9027,252.2204,3013.37849067,3014.68511572,3016.17482489,3015.78530726
25,XAUUSD,PERIOD_H1,26090401,2025.04.23 06:00:00,2025.04.23 06:00:00,SELL,1,2025.04.23 07:00:00,2025.04.23 07:00:00,0,OK,3354.13,3354.34,3354.24,21.0,3338.93,3339.11,3339.02,18.0,1521.5,1502.0,45.3606,44.7806,3397.17508021,3396.21480452,3393.10888210,3394.57814552
25,XAUUSD,PERIOD_H1,26090401,2025.04.23 06:00:00,2025.04.23 06:00:00,SELL,2,2025.04.23 08:00:00,2025.04.23 08:00:00,0,OK,3354.13,3354.34,3354.24,21.0,3346.65,3346.83,3346.74,18.0,749.5,730.0,22.3449,21.7642,3397.17508021,3396.21480452,3393.10888210,3394.57814552
25,XAUUSD,PERIOD_H1,26090401,2025.04.23 06:00:00,2025.04.23 06:00:00,SELL,4,2025.04.23 10:00:00,2025.04.23 10:00:00,0,OK,3354.13,3354.34,3354.24,21.0,3301.19,3301.38,3301.28,19.0,5295.0,5275.0,157.8601,157.2688,3397.17508021,3396.21480452,3393.10888210,3394.57814552
25,XAUUSD,PERIOD_H1,26090401,2025.04.23 06:00:00,2025.04.23 06:00:00,SELL,8,2025.04.23 14:00:00,2025.04.23 14:00:00,0,OK,3354.13,3354.34,3354.24,21.0,3329.73,3329.78,3329.76,5.0,2448.0,2435.0,72.9824,72.5971,3397.17508021,3396.21480452,3393.10888210,3394.57814552
25,XAUUSD,PERIOD_H1,26090401,2025.04.23 06:00:00,2025.04.23 06:00:00,SELL,12,2025.04.23 18:00:00,2025.04.23 18:00:00,0,OK,3354.13,3354.34,3354.24,21.0,3287.38,3287.44,3287.41,6.0,6682.5,6669.0,199.2258,198.8295,3397.17508021,3396.21480452,3393.10888210,3394.57814552
25,XAUUSD,PERIOD_H1,26090401,2025.04.23 06:00:00,2025.04.23 06:00:00,SELL,24,2025.04.24 06:00:00,2025.04.24 06:00:00,0,OK,3354.13,3354.34,3354.24,21.0,3342.17,3342.35,3342.26,18.0,1197.5,1178.0,35.7011,35.1209,3397.17508021,3396.21480452,3393.10888210,3394.57814552
26,XAUUSD,PERIOD_H1,26090401,2025.04.28 23:00:00,2025.04.28 23:00:00,BUY,1,2025.04.29 00:00:00,,,NO_TICK_NEAR_TARGET,3352.05,3352.23,3352.14,18.0,,,,,,,,,3310.17182545,3311.16213386,3314.16117541,3312.76597175
26,XAUUSD,PERIOD_H1,26090401,2025.04.28 23:00:00,2025.04.28 23:00:00,BUY,2,2025.04.29 01:00:00,2025.04.29 01:00:00,0,OK,3352.05,3352.23,3352.14,18.0,3344.55,3344.66,3344.61,11.0,-753.5,-768.0,-22.4782,-22.9101,3310.17182545,3311.16213386,3314.16117541,3312.76597175
26,XAUUSD,PERIOD_H1,26090401,2025.04.28 23:00:00,2025.04.28 23:00:00,BUY,4,2025.04.29 03:00:00,2025.04.29 03:00:00,0,OK,3352.05,3352.23,3352.14,18.0,3337.91,3338.09,3338.00,18.0,-1414.0,-1432.0,-42.1820,-42.7178,3310.17182545,3311.16213386,3314.16117541,3312.76597175
26,XAUUSD,PERIOD_H1,26090401,2025.04.28 23:00:00,2025.04.28 23:00:00,BUY,8,2025.04.29 07:00:00,2025.04.29 07:00:00,0,OK,3352.05,3352.23,3352.14,18.0,3316.06,3316.24,3316.15,18.0,-3599.0,-3617.0,-107.3643,-107.8983,3310.17182545,3311.16213386,3314.16117541,3312.76597175
26,XAUUSD,PERIOD_H1,26090401,2025.04.28 23:00:00,2025.04.28 23:00:00,BUY,12,2025.04.29 11:00:00,2025.04.29 11:00:00,0,OK,3352.05,3352.23,3352.14,18.0,3323.15,3323.33,3323.24,18.0,-2890.0,-2908.0,-86.2136,-86.7482,3310.17182545,3311.16213386,3314.16117541,3312.76597175
27,XAUUSD,PERIOD_H1,26090401,2025.04.29 18:00:00,2025.04.29 18:00:00,SELL,1,2025.04.29 19:00:00,2025.04.29 19:00:00,0,OK,3314.48,3314.68,3314.58,20.0,3312.36,3312.55,3312.45,19.0,212.5,193.0,6.4111,5.8229,3315.40755929,3315.35497801,3315.32017269,3315.32105731
27,XAUUSD,PERIOD_H1,26090401,2025.04.29 18:00:00,2025.04.29 18:00:00,SELL,2,2025.04.29 20:00:00,2025.04.29 20:00:00,0,OK,3314.48,3314.68,3314.58,20.0,3328.86,3329.04,3328.95,18.0,-1437.0,-1456.0,-43.3539,-43.9285,3315.40755929,3315.35497801,3315.32017269,3315.32105731
28,XAUUSD,PERIOD_H1,26090401,2025.04.29 20:00:00,2025.04.29 20:00:00,BUY,1,2025.04.29 21:00:00,2025.04.29 21:00:00,0,OK,3328.86,3329.04,3328.95,18.0,3314.13,3314.32,3314.23,19.0,-1472.5,-1491.0,-44.2332,-44.7877,3315.03539434,3315.20376094,3316.33297583,3315.73145659
28,XAUUSD,PERIOD_H1,26090401,2025.04.29 20:00:00,2025.04.29 20:00:00,BUY,2,2025.04.29 22:00:00,2025.04.29 22:00:00,0,OK,3328.86,3329.04,3328.95,18.0,3319.94,3320.13,3320.03,19.0,-891.5,-910.0,-26.7802,-27.3352,3315.03539434,3315.20376094,3316.33297583,3315.73145659
27,XAUUSD,PERIOD_H1,26090401,2025.04.29 18:00:00,2025.04.29 18:00:00,SELL,4,2025.04.29 22:00:00,2025.04.29 22:00:00,0,OK,3314.48,3314.68,3314.58,20.0,3319.94,3320.13,3320.03,19.0,-545.5,-565.0,-16.4576,-17.0464,3315.40755929,3315.35497801,3315.32017269,3315.32105731
28,XAUUSD,PERIOD_H1,26090401,2025.04.29 20:00:00,2025.04.29 20:00:00,BUY,4,2025.04.30 00:00:00,,,NO_TICK_NEAR_TARGET,3328.86,3329.04,3328.95,18.0,,,,,,,,,3315.03539434,3315.20376094,3316.33297583,3315.73145659
26,XAUUSD,PERIOD_H1,26090401,2025.04.28 23:00:00,2025.04.28 23:00:00,BUY,24,2025.04.29 23:00:00,2025.04.29 23:00:00,0,OK,3352.05,3352.23,3352.14,18.0,3319.80,3320.00,3319.90,20.0,-3224.0,-3243.0,-96.1774,-96.7416,3310.17182545,3311.16213386,3314.16117541,3312.76597175
27,XAUUSD,PERIOD_H1,26090401,2025.04.29 18:00:00,2025.04.29 18:00:00,SELL,8,2025.04.30 02:00:00,2025.04.30 02:00:00,0,OK,3314.48,3314.68,3314.58,20.0,3318.95,3319.18,3319.06,23.0,-448.5,-470.0,-13.5311,-14.1802,3315.40755929,3315.35497801,3315.32017269,3315.32105731
28,XAUUSD,PERIOD_H1,26090401,2025.04.29 20:00:00,2025.04.29 20:00:00,BUY,8,2025.04.30 04:00:00,2025.04.30 04:00:00,0,OK,3328.86,3329.04,3328.95,18.0,3313.10,3313.28,3313.19,18.0,-1576.0,-1594.0,-47.3423,-47.8817,3315.03539434,3315.20376094,3316.33297583,3315.73145659
27,XAUUSD,PERIOD_H1,26090401,2025.04.29 18:00:00,2025.04.29 18:00:00,SELL,12,2025.04.30 06:00:00,2025.04.30 06:00:00,0,OK,3314.48,3314.68,3314.58,20.0,3306.67,3306.89,3306.78,22.0,780.0,759.0,23.5324,22.8995,3315.40755929,3315.35497801,3315.32017269,3315.32105731
29,XAUUSD,PERIOD_H1,26090401,2025.04.30 06:00:00,2025.04.30 06:00:00,SELL,1,2025.04.30 07:00:00,2025.04.30 07:00:00,0,OK,3306.67,3306.89,3306.78,22.0,3304.80,3304.98,3304.89,18.0,189.0,169.0,5.7155,5.1109,3315.91761023,3315.79145753,3315.03879021,3315.43453762
29,XAUUSD,PERIOD_H1,26090401,2025.04.30 06:00:00,2025.04.30 06:00:00,SELL,2,2025.04.30 08:00:00,2025.04.30 08:00:00,0,OK,3306.67,3306.89,3306.78,22.0,3308.07,3308.25,3308.16,18.0,-138.0,-158.0,-4.1732,-4.7782,3315.91761023,3315.79145753,3315.03879021,3315.43453762
28,XAUUSD,PERIOD_H1,26090401,2025.04.29 20:00:00,2025.04.29 20:00:00,BUY,12,2025.04.30 08:00:00,2025.04.30 08:00:00,0,OK,3328.86,3329.04,3328.95,18.0,3308.07,3308.25,3308.16,18.0,-2079.0,-2097.0,-62.4521,-62.9911,3315.03539434,3315.20376094,3316.33297583,3315.73145659
29,XAUUSD,PERIOD_H1,26090401,2025.04.30 06:00:00,2025.04.30 06:00:00,SELL,4,2025.04.30 10:00:00,2025.04.30 10:00:00,0,OK,3306.67,3306.89,3306.78,22.0,3305.84,3306.03,3305.94,19.0,84.5,64.0,2.5554,1.9355,3315.91761023,3315.79145753,3315.03879021,3315.43453762
29,XAUUSD,PERIOD_H1,26090401,2025.04.30 06:00:00,2025.04.30 06:00:00,SELL,8,2025.04.30 14:00:00,2025.04.30 14:00:00,0,OK,3306.67,3306.89,3306.78,22.0,3272.52,3272.69,3272.61,17.0,3417.5,3398.0,103.3483,102.7620,3315.91761023,3315.79145753,3315.03879021,3315.43453762
29,XAUUSD,PERIOD_H1,26090401,2025.04.30 06:00:00,2025.04.30 06:00:00,SELL,12,2025.04.30 18:00:00,2025.04.30 18:00:00,0,OK,3306.67,3306.89,3306.78,22.0,3310.05,3310.23,3310.14,18.0,-336.0,-356.0,-10.1609,-10.7661,3315.91761023,3315.79145753,3315.03879021,3315.43453762
27,XAUUSD,PERIOD_H1,26090401,2025.04.29 18:00:00,2025.04.29 18:00:00,SELL,24,2025.04.30 18:00:00,2025.04.30 18:00:00,0,OK,3314.48,3314.68,3314.58,20.0,3310.05,3310.23,3310.14,18.0,444.0,425.0,13.3954,12.8225,3315.40755929,3315.35497801,3315.32017269,3315.32105731
28,XAUUSD,PERIOD_H1,26090401,2025.04.29 20:00:00,2025.04.29 20:00:00,BUY,24,2025.04.30 20:00:00,2025.04.30 20:00:00,0,OK,3328.86,3329.04,3328.95,18.0,3310.80,3311.00,3310.90,20.0,-1805.0,-1824.0,-54.2213,-54.7906,3315.03539434,3315.20376094,3316.33297583,3315.73145659
29,XAUUSD,PERIOD_H1,26090401,2025.04.30 06:00:00,2025.04.30 06:00:00,SELL,24,2025.05.01 06:00:00,2025.05.01 06:00:00,0,OK,3306.67,3306.89,3306.78,22.0,3241.56,3241.74,3241.65,18.0,6513.0,6493.0,196.9590,196.3607,3315.91761023,3315.79145753,3315.03879021,3315.43453762
30,XAUUSD,PERIOD_H1,26090401,2025.05.05 12:00:00,2025.05.05 12:00:00,BUY,1,2025.05.05 13:00:00,2025.05.05 13:00:00,0,OK,3282.69,3282.87,3282.78,18.0,3308.64,3308.69,3308.66,5.0,2588.5,2577.0,78.8509,78.4984,3252.32795880,3253.09249861,3255.18434367,3254.23867513
30,XAUUSD,PERIOD_H1,26090401,2025.05.05 12:00:00,2025.05.05 12:00:00,BUY,2,2025.05.05 14:00:00,2025.05.05 14:00:00,0,OK,3282.69,3282.87,3282.78,18.0,3312.84,3313.02,3312.93,18.0,3015.0,2997.0,91.8429,91.2921,3252.32795880,3253.09249861,3255.18434367,3254.23867513
30,XAUUSD,PERIOD_H1,26090401,2025.05.05 12:00:00,2025.05.05 12:00:00,BUY,4,2025.05.05 16:00:00,2025.05.05 16:00:00,0,OK,3282.69,3282.87,3282.78,18.0,3319.58,3319.76,3319.67,18.0,3689.0,3671.0,112.3743,111.8229,3252.32795880,3253.09249861,3255.18434367,3254.23867513
30,XAUUSD,PERIOD_H1,26090401,2025.05.05 12:00:00,2025.05.05 12:00:00,BUY,8,2025.05.05 20:00:00,2025.05.05 20:00:00,0,OK,3282.69,3282.87,3282.78,18.0,3309.94,3310.12,3310.03,18.0,2725.0,2707.0,83.0089,82.4583,3252.32795880,3253.09249861,3255.18434367,3254.23867513
30,XAUUSD,PERIOD_H1,26090401,2025.05.05 12:00:00,2025.05.05 12:00:00,BUY,12,2025.05.06 00:00:00,,,NO_TICK_NEAR_TARGET,3282.69,3282.87,3282.78,18.0,,,,,,,,,3252.32795880,3253.09249861,3255.18434367,3254.23867513
30,XAUUSD,PERIOD_H1,26090401,2025.05.05 12:00:00,2025.05.05 12:00:00,BUY,24,2025.05.06 12:00:00,2025.05.06 12:00:00,0,OK,3282.69,3282.87,3282.78,18.0,3377.34,3377.52,3377.43,18.0,9465.0,9447.0,288.3227,287.7665,3252.32795880,3253.09249861,3255.18434367,3254.23867513
31,XAUUSD,PERIOD_H1,26090401,2025.05.08 14:00:00,2025.05.08 14:00:00,SELL,1,2025.05.08 15:00:00,2025.05.08 15:00:00,0,OK,3342.19,3342.37,3342.28,18.0,3344.39,3344.57,3344.48,18.0,-220.0,-238.0,-6.5823,-7.1211,3367.63742453,3366.73132956,3365.22338410,3365.77284605
31,XAUUSD,PERIOD_H1,26090401,2025.05.08 14:00:00,2025.05.08 14:00:00,SELL,2,2025.05.08 16:00:00,2025.05.08 16:00:00,0,OK,3342.19,3342.37,3342.28,18.0,3356.13,3356.31,3356.22,18.0,-1394.0,-1412.0,-41.7081,-42.2477,3367.63742453,3366.73132956,3365.22338410,3365.77284605
31,XAUUSD,PERIOD_H1,26090401,2025.05.08 14:00:00,2025.05.08 14:00:00,SELL,4,2025.05.08 18:00:00,2025.05.08 18:00:00,0,OK,3342.19,3342.37,3342.28,18.0,3357.10,3357.28,3357.19,18.0,-1491.0,-1509.0,-44.6103,-45.1500,3367.63742453,3366.73132956,3365.22338410,3365.77284605
31,XAUUSD,PERIOD_H1,26090401,2025.05.08 14:00:00,2025.05.08 14:00:00,SELL,8,2025.05.08 22:00:00,2025.05.08 22:00:00,0,OK,3342.19,3342.37,3342.28,18.0,3308.48,3308.66,3308.57,18.0,3371.0,3353.0,100.8593,100.3234,3367.63742453,3366.73132956,3365.22338410,3365.77284605
