research_join_key,signal_time,signal_time_msc,arm,max_layers,status,base_entry_bid,m5_atr,stop_distance,layers_opened,checkpoint_pass_count,checkpoint_reject_count,checkpoint_missing_count,protected_exit_count,hard_sl_exit_count,time_exit_count,gross_total_r,nominal_total_r_1bps,stress_total_r_2bps,incremental_gross_r_vs_control,incremental_nominal_r_vs_control,incremental_stress_r_vs_control
1774330800114_SELL,2026.03.24 05:40:00,1774330800114,PYRAMID_L3,3,OK,4342.09,14.03,17.54,2,1,1,0,1,0,1,-0.08723718,-0.13673397,-0.18623075,-0.18530774,-0.21004690,-0.23478605
1774330800114_SELL,2026.03.24 05:40:00,1774330800114,PYRAMID_L5,5,OK,4342.09,14.03,17.54,3,2,2,0,2,0,1,-0.14026371,-0.21449622,-0.28872874,-0.23833427,-0.28780915,-0.33728404
1774330800114_SELL,2026.03.24 05:40:00,1774330800114,PYRAMID_L7,7,OK,4342.09,14.03,17.54,3,2,4,0,2,0,1,-0.10662322,-0.18086549,-0.25510775,-0.20469378,-0.25417842,-0.30366306
1774330800114_SELL,2026.03.24 05:40:00,1774330800114,PYRAMID_L10,10,OK,4342.09,14.03,17.54,3,2,7,0,2,0,1,-0.14026371,-0.21449622,-0.28872874,-0.23833427,-0.28780915,-0.33728404
1774487100044_SELL,2026.03.26 01:05:00,1774487100044,CONTROL_L1,1,OK,4504.51,11.79,14.74,1,0,0,0,0,0,1,-0.31342904,-0.34398844,-0.37454784,0.00000000,0.00000000,0.00000000
1774487100044_SELL,2026.03.26 01:05:00,1774487100044,PYRAMID_L3,3,OK,4504.51,11.79,14.74,1,0,2,0,0,0,1,-0.31342904,-0.34398844,-0.37454784,0.00000000,0.00000000,0.00000000
1774487100044_SELL,2026.03.26 01:05:00,1774487100044,PYRAMID_L5,5,OK,4504.51,11.79,14.74,1,0,4,0,0,0,1,-0.31342904,-0.34398844,-0.37454784,0.00000000,0.00000000,0.00000000
1774487100044_SELL,2026.03.26 01:05:00,1774487100044,PYRAMID_L7,7,OK,4504.51,11.79,14.74,1,0,6,0,0,0,1,-0.31342904,-0.34398844,-0.37454784,0.00000000,0.00000000,0.00000000
1774487100044_SELL,2026.03.26 01:05:00,1774487100044,PYRAMID_L10,10,OK,4504.51,11.79,14.74,2,1,8,0,1,0,1,-0.46675147,-0.52785731,-0.58896315,-0.15332243,-0.18386887,-0.21441531
1774499700030_SELL,2026.03.26 04:35:00,1774499700030,CONTROL_L1,1,OK,4523.54,7.73,9.66,1,0,0,0,0,0,1,0.37985399,0.33303424,0.28621449,0.00000000,0.00000000,0.00000000
1774499700030_SELL,2026.03.26 04:35:00,1774499700030,PYRAMID_L3,3,OK,4523.54,7.73,9.66,2,1,1,0,0,0,2,-0.09418723,-0.18774133,-0.28129544,-0.47404122,-0.52077557,-0.56750993
1774499700030_SELL,2026.03.26 04:35:00,1774499700030,PYRAMID_L5,5,OK,4523.54,7.73,9.66,3,2,2,0,1,0,2,-0.19354958,-0.33386464,-0.47417970,-0.57340357,-0.66689888,-0.76039420
1774499700030_SELL,2026.03.26 04:35:00,1774499700030,PYRAMID_L7,7,OK,4523.54,7.73,9.66,4,3,3,0,2,0,2,-0.18630441,-0.37337515,-0.56044589,-0.56615840,-0.70640939,-0.84666038
1774499700030_SELL,2026.03.26 04:35:00,1774499700030,PYRAMID_L10,10,OK,4523.54,7.73,9.66,3,2,7,0,1,0,2,-0.33017281,-0.47045693,-0.61074104,-0.71002680,-0.80349117,-0.89695553
1774509300030_SELL,2026.03.26 07:15:00,1774509300030,CONTROL_L1,1,OK,4508.79,3.98,4.98,1,0,0,0,0,0,1,0.70100430,0.61044037,0.51987644,0.00000000,0.00000000,0.00000000
1774509300030_SELL,2026.03.26 07:15:00,1774509300030,PYRAMID_L3,3,OK,4508.79,3.98,4.98,2,1,1,0,1,0,1,0.40573888,0.22463974,0.04354060,-0.29526542,-0.38580063,-0.47633584
1774509300030_SELL,2026.03.26 07:15:00,1774509300030,PYRAMID_L5,5,OK,4508.79,3.98,4.98,2,1,3,0,1,0,1,0.39569584,0.21459770,0.03349957,-0.30530846,-0.39584267,-0.48637687
1774509300030_SELL,2026.03.26 07:15:00,1774509300030,PYRAMID_L7,7,OK,4508.79,3.98,4.98,3,2,4,0,2,0,1,0.26714491,-0.00448502,-0.27611495,-0.43385940,-0.61492539,-0.79599139
1774509300030_SELL,2026.03.26 07:15:00,1774509300030,PYRAMID_L10,10,OK,4508.79,3.98,4.98,3,2,7,0,2,0,1,0.36154950,0.08989265,-0.18176419,-0.33945481,-0.52054772,-0.70164063
1774533300023_SELL,2026.03.26 13:55:00,1774533300023,CONTROL_L1,1,OK,4427.45,9.45,11.82,1,0,0,0,0,0,1,0.15486211,0.11739521,0.07992831,0.00000000,0.00000000,0.00000000
1774533300023_SELL,2026.03.26 13:55:00,1774533300023,PYRAMID_L3,3,OK,4427.45,9.45,11.82,2,1,1,0,1,0,1,-0.05246694,-0.12738035,-0.20229375,-0.20732905,-0.24477556,-0.28222206
1774533300023_SELL,2026.03.26 13:55:00,1774533300023,PYRAMID_L5,5,OK,4427.45,9.45,11.82,2,1,3,0,1,0,1,-0.25302607,-0.32791941,-0.40281276,-0.40788818,-0.44531462,-0.48274107
1774533300023_SELL,2026.03.26 13:55:00,1774533300023,PYRAMID_L7,7,OK,4427.45,9.45,11.82,2,1,5,0,1,0,1,-0.45527767,-0.53015079,-0.60502392,-0.61013978,-0.64754600,-0.68495223
1774533300023_SELL,2026.03.26 13:55:00,1774533300023,PYRAMID_L10,10,OK,4427.45,9.45,11.82,3,2,7,0,2,0,1,-0.25641103,-0.36875875,-0.48110647,-0.41127314,-0.48615396,-0.56103478
1774536900013_SELL,2026.03.26 14:55:00,1774536900013,CONTROL_L1,1,OK,4432.56,10.89,13.61,1,0,0,0,0,0,1,-0.39162894,-0.42419778,-0.45676661,0.00000000,0.00000000,0.00000000
1774536900013_SELL,2026.03.26 14:55:00,1774536900013,PYRAMID_L3,3,OK,4432.56,10.89,13.61,2,1,1,0,1,0,1,-0.48641344,-0.55154162,-0.61666981,-0.09478449,-0.12734385,-0.15990320
1774536900013_SELL,2026.03.26 14:55:00,1774536900013,PYRAMID_L5,5,OK,4432.56,10.89,13.61,2,1,3,0,1,0,1,-0.60617989,-0.67129646,-0.73641304,-0.21455094,-0.24709869,-0.27964643
1774536900013_SELL,2026.03.26 14:55:00,1774536900013,PYRAMID_L7,7,OK,4432.56,10.89,13.61,2,1,5,0,1,0,1,-0.44747097,-0.51260496,-0.57773895,-0.05584203,-0.08840718,-0.12097234
1774536900013_SELL,2026.03.26 14:55:00,1774536900013,PYRAMID_L10,10,OK,4432.56,10.89,13.61,2,1,8,0,1,0,1,-0.60617989,-0.67129646,-0.73641304,-0.21455094,-0.24709869,-0.27964643
1774578300027_SELL,2026.03.27 02:25:00,1774578300027,CONTROL_L1,1,OK,4389.76,7.62,9.53,1,0,0,0,0,0,1,-0.61289355,-0.65896300,-0.70503244,0.00000000,0.00000000,0.00000000
1774578300027_SELL,2026.03.27 02:25:00,1774578300027,PYRAMID_L3,3,OK,4389.76,7.62,9.53,2,1,1,0,1,0,1,-0.88155922,-0.97367229,-1.06578537,-0.26866567,-0.31470930,-0.36075292
1774578300027_SELL,2026.03.27 02:25:00,1774578300027,PYRAMID_L5,5,OK,4389.76,7.62,9.53,2,1,3,0,1,0,1,-0.65382309,-0.74595894,-0.83809478,-0.04092954,-0.08699594,-0.13306234
1774578300027_SELL,2026.03.27 02:25:00,1774578300027,PYRAMID_L7,7,OK,4389.76,7.62,9.53,2,1,5,0,1,0,1,-0.83748126,-0.92959874,-1.02171622,-0.22458771,-0.27063574,-0.31668378
1774578300027_SELL,2026.03.27 02:25:00,1774578300027,PYRAMID_L10,10,OK,4389.76,7.62,9.53,3,2,7,0,2,1,0,-1.01799100,-1.15616849,-1.29434597,-0.40509745,-0.49720549,-0.58931352
1778600100002_SELL,2026.05.12 15:35:00,1778600100002,CONTROL_L1,1,OK,4692.72,5.81,7.26,1,0,0,0,0,1,0,-1.00090965,-1.06551747,-1.13012530,0.00000000,0.00000000,0.00000000
1778600100002_SELL,2026.05.12 15:35:00,1778600100002,PYRAMID_L3,3,OK,4692.72,5.81,7.26,1,0,2,0,0,1,0,-1.00090965,-1.06551747,-1.13012530,0.00000000,0.00000000,0.00000000
1778600100002_SELL,2026.05.12 15:35:00,1778600100002,PYRAMID_L5,5,OK,4692.72,5.81,7.26,1,0,4,0,0,1,0,-1.00090965,-1.06551747,-1.13012530,0.00000000,0.00000000,0.00000000
1778600100002_SELL,2026.05.12 15:35:00,1778600100002,PYRAMID_L7,7,OK,4692.72,5.81,7.26,1,0,6,0,0,1,0,-1.00090965,-1.06551747,-1.13012530,0.00000000,0.00000000,0.00000000
1778600100002_SELL,2026.05.12 15:35:00,1778600100002,PYRAMID_L10,10,OK,4692.72,5.81,7.26,1,0,9,0,0,1,0,-1.00090965,-1.06551747,-1.13012530,0.00000000,0.00000000,0.00000000
1778749800032_SELL,2026.05.14 09:10:00,1778749800032,CONTROL_L1,1,OK,4690.62,4.87,6.08,1,0,0,0,0,0,1,0.32544761,0.24834907,0.17125053,0.00000000,0.00000000,0.00000000
1778749800032_SELL,2026.05.14 09:10:00,1778749800032,PYRAMID_L3,3,OK,4690.62,4.87,6.08,2,1,1,0,0,0,2,0.07725271,-0.07688700,-0.23102671,-0.24819489,-0.32523607,-0.40227724
1778749800032_SELL,2026.05.14 09:10:00,1778749800032,PYRAMID_L5,5,OK,4690.62,4.87,6.08,3,2,2,0,1,0,2,0.09697681,-0.13422626,-0.36542934,-0.22847080,-0.38257533,-0.53667987
1778749800032_SELL,2026.05.14 09:10:00,1778749800032,PYRAMID_L7,7,OK,4690.62,4.87,6.08,3,2,4,0,1,0,2,0.07232169,-0.15886528,-0.39005225,-0.25312592,-0.40721435,-0.56130278
1778749800032_SELL,2026.05.14 09:10:00,1778749800032,PYRAMID_L10,10,OK,4690.62,4.87,6.08,4,3,6,0,2,0,2,0.08875844,-0.21949321,-0.52774485,-0.23668917,-0.46784228,-0.69899539
1778829600067_SELL,2026.05.15 07:20:00,1778829600067,CONTROL_L1,1,OK,4614.20,4.85,6.06,1,0,0,0,0,0,1,0.51509434,0.43891651,0.36273868,0.00000000,0.00000000,0.00000000
1778829600067_SELL,2026.05.15 07:20:00,1778829600067,PYRAMID_L3,3,OK,4614.20,4.85,6.06,2,1,1,0,0,0,2,0.36981132,0.21752170,0.06523208,-0.14528302,-0.22139481,-0.29750660
1778829600067_SELL,2026.05.15 07:20:00,1778829600067,PYRAMID_L5,5,OK,4614.20,4.85,6.06,2,1,3,0,0,0,2,0.42099057,0.26869583,0.11640108,-0.09410377,-0.17022068,-0.24633759
1778829600067_SELL,2026.05.15 07:20:00,1778829600067,PYRAMID_L7,7,OK,4614.20,4.85,6.06,3,2,4,0,1,0,2,0.14858491,-0.07979785,-0.30818061,-0.36650943,-0.51871436,-0.67091929
1778829600067_SELL,2026.05.15 07:20:00,1778829600067,PYRAMID_L10,10,OK,4614.20,4.85,6.06,4,3,6,0,2,0,2,0.24929245,-0.05524321,-0.35977887,-0.26580189,-0.49415972,-0.72251755
1778870100003_SELL,2026.05.15 18:35:00,1778870100003,CONTROL_L1,1,OK,4543.75,7.94,9.93,1,0,0,0,0,0,1,0.21763224,0.17185139,0.12607053,0.00000000,0.00000000,0.00000000
1778870100003_SELL,2026.05.15 18:35:00,1778870100003,PYRAMID_L3,3,OK,4543.75,7.94,9.93,2,1,1,0,1,0,1,0.07254408,-0.01900373,-0.11055154,-0.14508816,-0.19085511,-0.23662207
1778870100003_SELL,2026.05.15 18:35:00,1778870100003,PYRAMID_L5,5,OK,4543.75,7.94,9.93,1,0,4,0,0,0,1,0.21763224,0.17185139,0.12607053,0.00000000,0.00000000,0.00000000
1778870100003_SELL,2026.05.15 18:35:00,1778870100003,PYRAMID_L7,7,OK,4543.75,7.94,9.93,2,1,5,0,1,0,1,0.13098237,0.03942730,-0.05212776,-0.08664987,-0.13242408,-0.17819829
1778870100003_SELL,2026.05.15 18:35:00,1778870100003,PYRAMID_L10,10,OK,4543.75,7.94,9.93,2,1,8,0,1,0,1,0.05440806,-0.03713935,-0.12868675,-0.16322418,-0.20899073,-0.25475728
1778883300079_SELL,2026.05.15 22:15:00,1778883300079,CONTROL_L1,1,OK,4550.44,4.43,5.53,1,0,0,0,0,0,1,0.04519045,-0.03706412,-0.11931868,0.00000000,0.00000000,0.00000000
1778883300079_SELL,2026.05.15 22:15:00,1778883300079,PYRAMID_L3,3,OK,4550.44,4.43,5.53,2,1,1,0,1,0,1,-0.23137508,-0.39585836,-0.56034164,-0.27656553,-0.35879424,-0.44102296
1778883300079_SELL,2026.05.15 22:15:00,1778883300079,PYRAMID_L5,5,OK,4550.44,4.43,5.53,2,1,3,0,1,0,1,-0.06145901,-0.22595928,-0.39045955,-0.10664945,-0.18889516,-0.27114087
1778883300079_SELL,2026.05.15 22:15:00,1778883300079,PYRAMID_L7,7,OK,4550.44,4.43,5.53,2,1,5,0,1,0,1,-0.05422853,-0.21872953,-0.38323052,-0.09941898,-0.18166541,-0.26391184
1778883300079_SELL,2026.05.15 22:15:00,1778883300079,PYRAMID_L10,10,OK,4550.44,4.43,5.53,2,1,8,0,1,0,1,-0.00903809,-0.17354270,-0.33804731,-0.05422853,-0.13647858,-0.21872862
1779094800031_SELL,2026.05.18 09:00:00,1779094800031,CONTROL_L1,1,OK,4530.94,7.77,9.72,1,0,0,0,0,1,0,-1.00143356,-1.04806702,-1.09470047,0.00000000,0.00000000,0.00000000
1779094800031_SELL,2026.05.18 09:00:00,1779094800031,PYRAMID_L3,3,OK,4530.94,7.77,9.72,1,0,2,0,0,1,0,-1.00143356,-1.04806702,-1.09470047,0.00000000,0.00000000,0.00000000
1779094800031_SELL,2026.05.18 09:00:00,1779094800031,PYRAMID_L5,5,OK,4530.94,7.77,9.72,1,0,4,0,0,1,0,-1.00143356,-1.04806702,-1.09470047,0.00000000,0.00000000,0.00000000
1779094800031_SELL,2026.05.18 09:00:00,1779094800031,PYRAMID_L7,7,OK,4530.94,7.77,9.72,1,0,6,0,0,1,0,-1.00143356,-1.04806702,-1.09470047,0.00000000,0.00000000,0.00000000
1779094800031_SELL,2026.05.18 09:00:00,1779094800031,PYRAMID_L10,10,OK,4530.94,7.77,9.72,1,0,9,0,0,1,0,-1.00143356,-1.04806702,-1.09470047,0.00000000,0.00000000,0.00000000
1779187500003_SELL,2026.05.19 10:45:00,1779187500003,CONTROL_L1,1,OK,4542.13,5.31,6.64,1,0,0,0,0,1,0,-1.00559140,-1.07396755,-1.14234370,0.00000000,0.00000000,0.00000000
1779187500003_SELL,2026.05.19 10:45:00,1779187500003,PYRAMID_L3,3,OK,4542.13,5.31,6.64,1,0,2,0,0,1,0,-1.00559140,-1.07396755,-1.14234370,0.00000000,0.00000000,0.00000000
1779187500003_SELL,2026.05.19 10:45:00,1779187500003,PYRAMID_L5,5,OK,4542.13,5.31,6.64,1,0,4,0,0,1,0,-1.00559140,-1.07396755,-1.14234370,0.00000000,0.00000000,0.00000000
1779187500003_SELL,2026.05.19 10:45:00,1779187500003,PYRAMID_L7,7,OK,4542.13,5.31,6.64,1,0,6,0,0,1,0,-1.00559140,-1.07396755,-1.14234370,0.00000000,0.00000000,0.00000000
1779187500003_SELL,2026.05.19 10:45:00,1779187500003,PYRAMID_L10,10,OK,4542.13,5.31,6.64,1,0,9,0,0,1,0,-1.00559140,-1.07396755,-1.14234370,0.00000000,0.00000000,0.00000000
1779976200048_SELL,2026.05.28 13:50:00,1779976200048,CONTROL_L1,1,OK,4380.93,5.17,6.46,1,0,0,0,0,1,0,-1.00058083,-1.06843648,-1.13629212,0.00000000,0.00000000,0.00000000
1779976200048_SELL,2026.05.28 13:50:00,1779976200048,PYRAMID_L3,3,OK,4380.93,5.17,6.46,2,1,1,0,1,1,0,-1.03155857,-1.16726490,-1.30297123,-0.03097773,-0.09882842,-0.16667911
1779976200048_SELL,2026.05.28 13:50:00,1779976200048,PYRAMID_L5,5,OK,4380.93,5.17,6.46,2,1,3,0,1,1,0,-1.04085189,-1.17653545,-1.31221901,-0.04027106,-0.10809897,-0.17592689
1779976200048_SELL,2026.05.28 13:50:00,1779976200048,PYRAMID_L7,7,OK,4380.93,5.17,6.46,2,1,5,0,1,1,0,-1.05788964,-1.19359226,-1.32929487,-0.05730881,-0.12515578,-0.19300275
1779976200048_SELL,2026.05.28 13:50:00,1779976200048,PYRAMID_L10,10,OK,4380.93,5.17,6.46,2,1,8,0,1,1,0,-1.04085189,-1.17653545,-1.31221901,-0.04027106,-0.10809897,-0.17592689
1779981600010_SELL,2026.05.28 15:20:00,1779981600010,CONTROL_L1,1,OK,4388.35,4.25,5.31,1,0,0,0,0,0,1,0.52500000,0.44242352,0.35984704,0.00000000,0.00000000,0.00000000
1779981600010_SELL,2026.05.28 15:20:00,1779981600010,PYRAMID_L3,3,OK,4388.35,4.25,5.31,2,1,1,0,0,1,1,-0.47607527,-0.64109218,-0.80610909,-1.00107527,-1.08351570,-1.16595613
1779981600010_SELL,2026.05.28 15:20:00,1779981600010,PYRAMID_L5,5,OK,4388.35,4.25,5.31,2,1,3,0,0,1,1,-0.50994624,-0.67495374,-0.83996124,-1.03494624,-1.11737726,-1.19980828
1779981600010_SELL,2026.05.28 15:20:00,1779981600010,PYRAMID_L7,7,OK,4388.35,4.25,5.31,2,1,5,0,0,1,1,-0.47795699,-0.64296976,-0.80798253,-1.00295699,-1.08539328,-1.16782957
1779981600010_SELL,2026.05.28 15:20:00,1779981600010,PYRAMID_L10,10,OK,4388.35,4.25,5.31,3,2,7,0,1,1,1,-0.53064516,-0.77812809,-1.02561102,-1.05564516,-1.22055161,-1.38545806
1780305300197_SELL,2026.06.01 09:15:00,1780305300197,CONTROL_L1,1,OK,4514.15,5.04,6.30,1,0,0,0,0,0,1,1.27337681,1.20170332,1.13002983,0.00000000,0.00000000,0.00000000
1780305300197_SELL,2026.06.01 09:15:00,1780305300197,PYRAMID_L3,3,OK,4514.15,5.04,6.30,3,2,0,0,0,0,3,3.06753615,2.85259094,2.63764573,1.79415934,1.65088762,1.50761590
1780305300197_SELL,2026.06.01 09:15:00,1780305300197,PYRAMID_L5,5,OK,4514.15,5.04,6.30,4,3,1,0,0,0,4,2.95004253,2.66356291,2.37708330,1.67666572,1.46185960,1.24705347
1780305300197_SELL,2026.06.01 09:15:00,1780305300197,PYRAMID_L7,7,OK,4514.15,5.04,6.30,3,2,4,0,1,0,2,1.69571874,1.48083212,1.26594549,0.42234193,0.27912880,0.13591567
1780305300197_SELL,2026.06.01 09:15:00,1780305300197,PYRAMID_L10,10,OK,4514.15,5.04,6.30,2,1,8,0,1,0,1,1.24479728,1.10145252,0.95810776,-0.02857953,-0.10025080,-0.17192206
1780316700002_SELL,2026.06.01 12:25:00,1780316700002,CONTROL_L1,1,OK,4499.65,4.70,5.87,1,0,0,0,0,0,1,1.48470660,1.40809352,1.33148045,0.00000000,0.00000000,0.00000000
1780316700002_SELL,2026.06.01 12:25:00,1780316700002,PYRAMID_L3,3,OK,4499.65,4.70,5.87,3,2,0,0,0,0,3,3.24013378,3.01041596,2.78069813,1.75542718,1.60232243,1.44921768
1780316700002_SELL,2026.06.01 12:25:00,1780316700002,PYRAMID_L5,5,OK,4499.65,4.70,5.87,3,2,2,0,1,0,2,2.60845242,2.37866359,2.14887477,1.12374582,0.97057007,0.81739432
1780316700002_SELL,2026.06.01 12:25:00,1780316700002,PYRAMID_L7,7,OK,4499.65,4.70,5.87,3,2,4,0,1,0,2,2.61696564,2.38718840,2.15741115,1.13225905,0.97909487,0.82593070
1780316700002_SELL,2026.06.01 12:25:00,1780316700002,PYRAMID_L10,10,OK,4499.65,4.70,5.87,2,1,8,0,1,0,1,1.35530556,1.20209236,1.04887915,-0.12940103,-0.20600117,-0.28260130
1780327500017_SELL,2026.06.01 15:25:00,1780327500017,CONTROL_L1,1,OK,4501.90,4.32,5.40,1,0,0,0,0,1,0,-1.02306801,-1.10650551,-1.18994301,0.00000000,0.00000000,0.00000000
1780327500017_SELL,2026.06.01 15:25:00,1780327500017,PYRAMID_L3,3,OK,4501.90,4.32,5.40,1,0,2,0,0,1,0,-1.02306801,-1.10650551,-1.18994301,0.00000000,0.00000000,0.00000000
1780327500017_SELL,2026.06.01 15:25:00,1780327500017,PYRAMID_L5,5,OK,4501.90,4.32,5.40,1,0,4,0,0,1,0,-1.02306801,-1.10650551,-1.18994301,0.00000000,0.00000000,0.00000000
1780327500017_SELL,2026.06.01 15:25:00,1780327500017,PYRAMID_L7,7,OK,4501.90,4.32,5.40,1,0,6,0,0,1,0,-1.02306801,-1.10650551,-1.18994301,0.00000000,0.00000000,0.00000000
1780327500017_SELL,2026.06.01 15:25:00,1780327500017,PYRAMID_L10,10,OK,4501.90,4.32,5.40,1,0,9,0,0,1,0,-1.02306801,-1.10650551,-1.18994301,0.00000000,0.00000000,0.00000000
1780329600032_SELL,2026.06.01 16:00:00,1780329600032,CONTROL_L1,1,OK,4502.25,5.13,6.41,1,0,0,0,0,0,1,0.15757069,0.08733083,0.01709096,0.00000000,0.00000000,0.00000000
1780329600032_SELL,2026.06.01 16:00:00,1780329600032,PYRAMID_L3,3,OK,4502.25,5.13,6.41,2,1,1,0,1,0,1,-0.63496309,-0.77536528,-0.91576748,-0.79253378,-0.86269611,-0.93285844
1780329600032_SELL,2026.06.01 16:00:00,1780329600032,PYRAMID_L5,5,OK,4502.25,5.13,6.41,2,1,3,0,1,0,1,-0.19345313,-0.33389947,-0.47434582,-0.35102382,-0.42123030,-0.49143678
1780329600032_SELL,2026.06.01 16:00:00,1780329600032,PYRAMID_L7,7,OK,4502.25,5.13,6.41,2,1,5,0,1,0,1,0.00156011,-0.13890449,-0.27936909,-0.15601059,-0.22623532,-0.29646005
1780329600032_SELL,2026.06.01 16:00:00,1780329600032,PYRAMID_L10,10,OK,4502.25,5.13,6.41,2,1,8,0,1,0,1,-0.43682964,-0.57725165,-0.71767366,-0.59440033,-0.66458248,-0.73476462
1780353900068_SELL,2026.06.01 22:45:00,1780353900068,CONTROL_L1,1,OK,4483.52,2.02,2.53,1,0,0,0,0,0,1,1.30021171,1.12302250,0.94583328,0.00000000,0.00000000,0.00000000
1780353900068_SELL,2026.06.01 22:45:00,1780353900068,PYRAMID_L3,3,OK,4483.52,2.02,2.53,2,1,1,0,0,0,2,2.10642202,1.75209299,1.39776395,0.80621030,0.62907049,0.45193067
1780353900068_SELL,2026.06.01 22:45:00,1780353900068,PYRAMID_L5,5,OK,4483.52,2.02,2.53,3,2,2,0,0,0,3,1.99576570,1.46438854,0.93301138,0.69555399,0.34136604,-0.01282191
1780353900068_SELL,2026.06.01 22:45:00,1780353900068,PYRAMID_L7,7,OK,4483.52,2.02,2.53,3,2,4,0,0,0,3,2.12618207,1.59479187,1.06340167,0.82597036,0.47176937,0.11756838
