join_key,symbol,entry_timeframe,context_timeframe,signal_time,signal_time_msc,signal_bar_time,side,context_status,server_hour,server_minute,server_day_of_week,entry_bid,entry_ask,entry_mid,spread_points,spread_bps,m5_fast_ema_bar2,m5_slow_ema_bar2,m5_fast_ema_bar1,m5_slow_ema_bar1,m5_fast_slope_points,m5_slow_slope_points,m5_ema_separation_points,m5_ema_separation_bps,m5_signal_separation_bps,m5_atr_points,m5_atr_bps,spread_to_atr_ratio,m5_bar1_open,m5_bar1_high,m5_bar1_low,m5_bar1_close,m5_bar1_direction,m5_bar1_body_points,m5_bar1_range_points,m5_bar1_body_to_range,m5_bar1_range_to_atr,m5_momentum_3bar_bps,m5_signal_momentum_3bar_bps,m15_fast_ema_bar2,m15_slow_ema_bar2,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_fast_slope_points,m15_slow_slope_points,m15_ema_separation_points,m15_ema_separation_bps,m15_trend,m15_signal_alignment
2026.07.20 08:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.20 08:05:00,1784534700029,2026.07.20 08:05:00,SELL,OK,8,5,1,4017.80,4018.01,4017.91,21.0,0.5227,4021.73476396,4021.39659359,4020.94781117,4021.06963054,-78.70,-32.70,-12.18,-0.3032,0.3032,291.93,7.2657,0.071935,4018.97,4021.13,4016.88,4017.80,BEARISH,117.00,425.00,0.275294,1.455836,-5.6715,5.6715,4014.69750962,4007.79520726,4015.09679442,4008.23029717,39.93,43.51,686.65,17.0897,BULLISH,COUNTER
2026.07.20 10:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.20 10:40:00,1784544000001,2026.07.20 10:40:00,BUY,OK,10,40,1,4016.39,4016.62,4016.51,23.0,0.5726,4007.33428263,4007.85557214,4009.14542610,4008.63142921,181.11,77.59,51.40,1.2797,1.2797,370.71,9.2298,0.062042,4012.94,4018.06,4012.89,4016.39,BULLISH,345.00,517.00,0.667311,1.394605,19.5582,19.5582,4010.17772695,4007.94082315,4009.84746724,4007.89255558,-33.03,-4.83,195.49,4.8672,BULLISH,ALIGNED
2026.07.20 15:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.20 15:10:00,1784560200131,2026.07.20 15:10:00,SELL,OK,15,10,1,4015.94,4016.45,4016.19,51.0,1.2699,4024.71865709,4024.32530905,4022.96292568,4023.56300823,-175.57,-76.23,-60.01,-1.4942,1.4942,578.21,14.3971,0.088203,4014.28,4017.43,4012.69,4015.94,BULLISH,166.00,474.00,0.350211,0.819765,-29.5444,29.5444,4020.24129863,4014.81990594,4020.71641305,4015.22814492,47.51,40.82,548.83,13.6653,BULLISH,COUNTER
2026.07.20 18:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.20 18:10:00,1784571000009,2026.07.20 18:10:00,BUY,OK,18,10,1,4019.29,4019.53,4019.41,24.0,0.5971,4007.98748152,4008.47531023,4010.24798522,4009.45846384,226.05,98.32,78.95,1.9643,1.9643,532.21,13.2411,0.045095,4009.34,4019.34,4006.77,4019.29,BULLISH,995.00,1257.00,0.791567,2.361831,27.9185,27.9185,4011.98545335,4012.67839243,4011.42969589,4012.42237704,-55.58,-25.60,-99.27,-2.4697,BEARISH,COUNTER
2026.07.20 19:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.20 19:45:00,1784576700065,2026.07.20 19:45:00,SELL,OK,19,45,1,4009.58,4009.83,4009.70,25.0,0.6235,4012.38738158,4012.35153326,4011.82390527,4012.09866660,-56.35,-25.29,-27.48,-0.6852,0.6852,378.43,9.4378,0.066063,4012.02,4012.40,4001.38,4009.57,BEARISH,245.00,1102.00,0.222323,2.912042,-7.2773,7.2773,4012.32668297,4012.65271264,4012.06414174,4012.53182195,-26.25,-12.09,-46.77,-1.1664,BEARISH,ALIGNED
2026.07.20 22:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.20 22:30:00,1784586600081,2026.07.20 22:30:00,BUY,OK,22,30,1,4012.97,4013.29,4013.13,32.0,0.7974,4006.97561135,4007.42946329,4008.15248908,4007.92314844,117.69,49.37,22.93,0.5715,0.5715,308.57,7.6890,0.103704,4007.85,4012.93,4006.84,4012.86,BULLISH,501.00,609.00,0.822660,1.973611,20.5262,20.5262,4009.13445367,4010.94103832,4009.48926760,4011.01629171,35.48,7.53,-152.70,-3.8051,BEARISH,COUNTER
2026.07.21 01:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 01:10:00,1784596200106,2026.07.21 01:10:00,SELL,OK,1,10,2,4006.00,4006.62,4006.31,62.0,1.5476,4008.37785256,4008.33144573,4007.93428205,4008.13404157,-44.36,-19.74,-19.98,-0.4986,0.4986,391.86,9.7810,0.158221,4007.95,4008.09,4005.63,4006.16,BEARISH,179.00,246.00,0.727642,0.627780,-8.4548,8.4548,4009.13409926,4010.81016263,4008.91085171,4010.65250919,-22.32,-15.77,-174.17,-4.3473,BEARISH,ALIGNED
2026.07.21 02:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 02:55:00,1784602500089,2026.07.21 02:55:00,BUY,OK,2,55,2,4007.74,4008.21,4007.97,47.0,1.1727,4005.73743041,4005.84581595,4006.14394433,4006.02074178,40.65,17.49,12.32,0.3074,0.3074,423.57,10.5682,0.110961,4006.90,4008.02,4005.79,4007.77,BULLISH,87.00,223.00,0.390135,0.526476,6.7914,6.7914,4006.82233042,4009.33427723,4006.87639419,4009.25803106,5.41,-7.62,-238.16,-5.9422,BEARISH,COUNTER
2026.07.21 11:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 11:10:00,1784632200038,2026.07.21 11:10:00,SELL,OK,11,10,2,4066.58,4066.90,4066.74,32.0,0.7869,4070.74203423,4070.44857648,4069.90962739,4070.09688771,-83.24,-35.17,-18.73,-0.4605,0.4605,338.43,8.3219,0.094555,4066.14,4069.65,4065.42,4066.58,BULLISH,44.00,423.00,0.104019,1.249894,-9.3848,9.3848,4057.92355143,4039.73073378,4059.19559415,4040.96795990,127.20,123.72,1822.76,44.8212,BULLISH,COUNTER
2026.07.21 13:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 13:25:00,1784640300089,2026.07.21 13:25:00,BUY,OK,13,25,2,4067.27,4067.72,4067.49,45.0,1.1063,4065.22832756,4065.23598272,4065.63666205,4065.42089338,40.83,18.49,21.58,0.5305,0.5305,382.14,9.3950,0.117757,4067.30,4069.12,4066.93,4067.27,BEARISH,3.00,219.00,0.013699,0.573084,14.2805,14.2805,4061.84376337,4047.28614859,4062.25483352,4048.02629962,41.11,74.02,1422.85,34.9811,BULLISH,ALIGNED
2026.07.21 14:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 14:00:00,1784642400043,2026.07.21 14:00:00,SELL,OK,14,0,2,4062.87,4063.25,4063.06,38.0,0.9353,4065.80308850,4065.74542979,4065.22247080,4065.48675436,-58.06,-25.87,-26.43,-0.6505,0.6505,359.79,8.8550,0.105618,4064.77,4065.13,4062.38,4062.90,BEARISH,187.00,275.00,0.680000,0.764344,-9.9583,9.9583,4063.08157574,4049.47048266,4063.06428281,4049.99713040,-1.73,52.66,1306.72,32.1609,BULLISH,COUNTER
2026.07.21 17:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 17:15:00,1784654100075,2026.07.21 17:15:00,BUY,OK,17,15,2,4065.78,4066.21,4065.99,43.0,1.0576,4053.68669859,4054.87112353,4056.12535887,4055.87193048,243.87,100.08,25.34,0.6233,0.6233,618.57,15.2133,0.069515,4054.86,4065.89,4054.86,4065.88,BULLISH,1102.00,1103.00,0.999093,1.783141,31.4819,31.4819,4057.21687726,4051.99690864,4058.04193657,4052.54134360,82.51,54.44,550.06,13.5283,BULLISH,ALIGNED
2026.07.21 20:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 20:05:00,1784664300114,2026.07.21 20:05:00,SELL,OK,20,5,2,4070.34,4070.56,4070.45,22.0,0.5405,4073.68495391,4073.51851580,4073.01996313,4073.23137800,-66.50,-28.71,-21.14,-0.5194,0.5194,286.14,7.0298,0.076885,4071.41,4072.23,4069.14,4070.36,BEARISH,105.00,309.00,0.339806,1.079880,-4.8866,4.8866,4067.94346411,4059.40697615,4068.27361039,4059.87768297,33.01,47.07,839.59,20.6265,BULLISH,COUNTER
2026.07.21 21:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.21 21:25:00,1784669100014,2026.07.21 21:25:00,BUY,OK,21,25,2,4081.11,4081.47,4081.29,36.0,0.8821,4070.56448627,4070.84409117,4072.69358902,4071.78644652,212.91,94.24,90.71,2.2227,2.2227,268.86,6.5876,0.133900,4073.25,4081.69,4072.39,4081.21,BULLISH,796.00,930.00,0.855914,3.459086,23.2086,23.2086,4068.74894287,4061.34279889,4069.00904355,4061.74033619,26.01,39.75,726.87,17.8098,BULLISH,ALIGNED
2026.07.22 02:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 02:45:00,1784688300414,2026.07.22 02:45:00,SELL,OK,2,45,3,4080.40,4080.72,4080.56,32.0,0.7842,4081.44320338,4081.36141261,4081.23656270,4081.27492056,-20.66,-8.65,-3.84,-0.0940,0.0940,201.07,4.9275,0.159147,4081.92,4082.34,4079.16,4080.41,BEARISH,151.00,318.00,0.474843,1.581528,-1.7397,1.7397,4078.50191473,4070.02672728,4078.68363714,4070.43391444,18.17,40.72,824.97,20.2171,BULLISH,COUNTER
2026.07.22 03:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 03:05:00,1784689500005,2026.07.22 03:05:00,BUY,OK,3,5,3,4082.72,4083.02,4082.87,30.0,0.7348,4080.89840010,4081.09480132,4081.25872008,4081.24072847,36.03,14.59,1.80,0.0441,0.0441,216.93,5.3131,0.138294,4080.55,4082.80,4076.62,4082.70,BULLISH,215.00,618.00,0.347896,2.848864,4.7540,4.7540,4078.68363714,4070.43391444,4078.86233836,4070.83101584,17.87,39.71,803.13,19.6708,BULLISH,ALIGNED
2026.07.22 07:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 07:35:00,1784705700121,2026.07.22 07:35:00,SELL,OK,7,35,3,4126.68,4127.02,4126.85,34.0,0.8239,4129.47881198,4129.23488062,4128.91904959,4129.00261875,-55.98,-23.23,-8.36,-0.2025,0.2025,268.14,6.4975,0.126798,4128.75,4129.01,4124.93,4126.68,BEARISH,207.00,408.00,0.507353,1.521577,-3.2219,3.2219,4116.63141701,4096.06337200,4117.78556777,4097.34520055,115.42,128.18,2044.04,49.5302,BULLISH,COUNTER
2026.07.22 08:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 08:45:00,1784709900032,2026.07.22 08:45:00,BUY,OK,8,45,3,4132.44,4132.73,4132.58,29.0,0.7017,4127.45336596,4127.57412709,4128.44469277,4128.01375190,99.13,43.96,43.09,1.0428,1.0428,317.64,7.6863,0.091298,4132.51,4133.18,4130.08,4132.41,BEARISH,10.00,310.00,0.032258,0.975939,21.1461,21.1461,4120.65451349,4101.66466426,4121.77408363,4102.87036370,111.96,120.57,1890.37,45.7431,BULLISH,ALIGNED
2026.07.22 09:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 09:30:00,1784712600046,2026.07.22 09:30:00,SELL,OK,9,30,3,4117.39,4117.77,4117.58,38.0,0.9229,4129.32227844,4129.06965746,4126.92182275,4128.00150678,-240.05,-106.82,-107.97,-2.6221,2.6221,447.57,10.8698,0.084903,4125.02,4125.29,4113.80,4117.32,BEARISH,770.00,1149.00,0.670148,2.567188,-30.1952,30.1952,4123.33075780,4104.98514542,4122.75830468,4105.46886521,-57.25,48.37,1728.94,41.9893,BULLISH,COUNTER
2026.07.22 12:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 12:05:00,1784721900024,2026.07.22 12:05:00,BUY,OK,12,5,3,4119.89,4120.13,4120.01,24.0,0.5825,4116.41855057,4116.62126806,4117.11684045,4116.92024369,69.83,29.90,19.66,0.4772,0.4772,314.43,7.6317,0.076329,4118.29,4120.52,4117.74,4119.91,BULLISH,162.00,278.00,0.582734,0.884144,12.8079,12.8079,4118.36916291,4108.50504789,4118.36352835,4108.88955582,-0.56,38.45,947.40,22.9950,BULLISH,ALIGNED
2026.07.22 12:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 12:45:00,1784724300650,2026.07.22 12:45:00,SELL,OK,12,45,3,4115.99,4116.26,4116.13,27.0,0.6560,4118.05011282,4117.87267554,4117.64209026,4117.70334140,-40.80,-16.93,-6.13,-0.1488,0.1488,343.57,8.3470,0.078586,4114.47,4118.90,4114.32,4116.01,BULLISH,154.00,458.00,0.336245,1.333056,-6.5797,6.5797,4118.68411277,4109.75735621,4118.42943537,4110.00255793,-25.47,24.52,842.69,20.4728,BULLISH,COUNTER
2026.07.22 13:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 13:25:00,1784726700055,2026.07.22 13:25:00,BUY,OK,13,25,3,4121.54,4121.85,4121.69,31.0,0.7521,4116.84110639,4117.10079348,4117.75688511,4117.49344861,91.58,39.27,26.34,0.6391,0.6391,355.43,8.6234,0.087219,4117.49,4121.74,4117.49,4121.42,BULLISH,393.00,425.00,0.924706,1.195740,12.8032,12.8032,4118.10282247,4110.19853605,4118.04160129,4110.48329934,-6.12,28.48,755.83,18.3378,BULLISH,ALIGNED
2026.07.22 16:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 16:00:00,1784736000039,2026.07.22 16:00:00,SELL,OK,16,0,3,4112.95,4113.13,4113.04,18.0,0.4376,4123.67739419,4122.96285942,4121.50391535,4122.03987220,-217.35,-92.30,-53.60,-1.3031,1.3031,489.43,11.8994,0.036778,4117.98,4118.30,4106.52,4112.81,BEARISH,517.00,1178.00,0.438879,2.406888,-34.8180,34.8180,4121.06179498,4114.30416073,4120.27590974,4114.24556620,-78.59,-5.86,603.03,14.6615,BULLISH,COUNTER
2026.07.22 16:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 16:20:00,1784737200014,2026.07.22 16:20:00,BUY,OK,16,20,3,4130.75,4130.97,4130.86,22.0,0.5326,4121.98208466,4122.08169962,4123.71366773,4122.85972693,173.16,77.80,85.39,2.0672,2.0672,550.14,13.3179,0.039990,4125.56,4131.38,4124.95,4130.64,BULLISH,508.00,643.00,0.790047,1.168787,27.6263,27.6263,4120.27590974,4114.24556620,4120.78963262,4114.69358321,51.37,44.80,609.60,14.7573,BULLISH,ALIGNED
2026.07.22 19:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.22 19:35:00,1784748900168,2026.07.22 19:35:00,SELL,OK,19,35,3,4146.15,4146.53,4146.34,38.0,0.9165,4154.67894895,4154.17826593,4152.97315916,4153.44842357,-170.58,-72.98,-47.53,-1.1462,1.1462,396.43,9.5609,0.095856,4149.10,4150.54,4146.02,4146.15,BEARISH,295.00,452.00,0.652655,1.140180,-21.2276,21.2276,4143.57764334,4129.05174106,4144.10739160,4129.83951592,52.97,78.78,1426.79,34.4108,BULLISH,COUNTER
2026.07.23 03:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 03:00:00,1784775600036,2026.07.23 03:00:00,BUY,OK,3,0,4,4133.42,4133.67,4133.55,25.0,0.6048,4124.94768735,4124.97689814,4126.62814988,4125.73808921,168.05,76.12,89.01,2.1533,2.1533,457.14,11.0593,0.054688,4131.29,4134.32,4130.73,4133.35,BULLISH,206.00,359.00,0.573816,0.785313,23.5715,23.5715,4130.92188561,4130.95654894,4131.15313460,4131.05040976,23.12,9.39,10.27,0.2485,BULLISH,ALIGNED
2026.07.23 04:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 04:45:00,1784781900017,2026.07.23 04:45:00,SELL,OK,4,45,4,4121.49,4121.88,4121.68,39.0,0.9462,4131.85691641,4130.83066572,4129.78953312,4129.98424156,-206.74,-84.64,-19.47,-0.4724,0.4724,570.21,13.8345,0.068395,4123.07,4127.55,4121.41,4121.52,BEARISH,155.00,614.00,0.252443,1.076788,-38.5261,38.5261,4131.51103239,4131.16130795,4130.55950550,4130.78321744,-95.15,-37.81,-22.37,-0.5428,BEARISH,ALIGNED
2026.07.23 06:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 06:05:00,1784786700043,2026.07.23 06:05:00,BUY,OK,6,5,4,4126.20,4126.45,4126.32,25.0,0.6059,4122.17304984,4122.49001586,4122.97443987,4122.82546896,80.14,33.55,14.90,0.3610,0.3610,453.36,10.9869,0.055144,4128.10,4129.09,4125.93,4126.18,BEARISH,192.00,316.00,0.607595,0.697022,8.4896,8.4896,4126.62421499,4128.97255265,4126.76000404,4128.93637411,13.58,-3.62,-217.64,-5.2744,BEARISH,COUNTER
2026.07.23 07:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 07:45:00,1784792700056,2026.07.23 07:45:00,SELL,OK,7,45,4,4123.19,4123.42,4123.31,23.0,0.5578,4126.89287284,4126.46381999,4126.14429827,4126.16256362,-74.86,-30.13,-1.83,-0.0443,0.0443,304.43,7.3831,0.075551,4125.79,4125.84,4123.13,4123.15,BEARISH,264.00,271.00,0.974170,0.890192,-16.1025,16.1025,4127.38641032,4128.76684665,4126.98294267,4128.54657815,-40.35,-22.03,-156.36,-3.7922,BEARISH,ALIGNED
2026.07.23 08:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 08:40:00,1784796000005,2026.07.23 08:40:00,BUY,OK,8,40,4,4126.24,4126.49,4126.36,25.0,0.6059,4124.24326884,4124.46486332,4124.64661507,4124.62805756,40.33,16.32,1.86,0.0450,0.0450,308.21,7.4694,0.081112,4127.52,4128.49,4126.14,4126.26,BEARISH,126.00,235.00,0.536170,0.762457,11.7192,11.7192,4126.23664922,4128.10636453,4126.17887310,4128.00925220,-5.78,-9.71,-183.04,-4.4358,BEARISH,COUNTER
2026.07.23 09:10_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 09:10:00,1784797800021,2026.07.23 09:10:00,SELL,OK,9,10,4,4122.42,4122.66,4122.54,24.0,0.5822,4124.94847483,4124.89255147,4124.44277986,4124.66777406,-50.57,-22.48,-22.50,-0.5458,0.5458,366.07,8.8798,0.065561,4124.04,4124.84,4121.08,4122.42,BEARISH,162.00,376.00,0.430851,1.027122,-6.8117,6.8117,4126.31898043,4127.99516388,4126.10288705,4127.84045157,-21.61,-15.47,-173.76,-4.2148,BEARISH,ALIGNED
2026.07.23 22:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.23 22:30:00,1784845800010,2026.07.23 22:30:00,BUY,OK,22,30,4,4048.24,4048.42,4048.33,18.0,0.4446,4045.37399891,4045.39448621,4045.94719913,4045.65316928,57.32,25.87,29.40,0.7263,0.7263,267.79,6.6147,0.067218,4048.04,4049.22,4047.03,4048.24,BULLISH,20.00,219.00,0.091324,0.817818,12.7625,12.7625,4049.96189804,4067.68432583,4049.79790775,4066.92180325,-16.40,-76.25,-1712.39,-42.2987,BEARISH,COUNTER
2026.07.24 02:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 02:55:00,1784861700126,2026.07.24 02:55:00,SELL,OK,2,55,5,4047.58,4047.89,4047.73,31.0,0.7659,4048.77166112,4048.66352292,4048.53332889,4048.56502083,-23.83,-9.85,-3.17,-0.0783,0.0783,174.86,4.3199,0.177288,4048.46,4049.49,4047.18,4047.58,BEARISH,88.00,231.00,0.380952,1.321078,-1.9514,1.9514,4049.33031980,4061.98473753,4049.22362267,4061.44455174,-10.67,-54.02,-1222.09,-30.1920,BEARISH,ALIGNED
2026.07.24 03:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 03:50:00,1784865000134,2026.07.24 03:50:00,BUY,OK,3,50,5,4048.85,4049.21,4049.03,36.0,0.8891,4047.00258658,4047.21039256,4047.36206927,4047.35490233,35.95,14.45,0.72,0.0177,0.0177,308.43,7.6173,0.116721,4049.20,4050.63,4048.76,4048.80,BEARISH,40.00,187.00,0.213904,0.606299,6.6731,6.6731,4048.14114544,4059.59095663,4048.23532207,4059.18072304,9.42,-41.02,-1094.54,-27.0322,BEARISH,COUNTER
2026.07.24 04:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 04:05:00,1784865900029,2026.07.24 04:05:00,SELL,OK,4,5,5,4043.86,4044.32,4044.09,46.0,1.1375,4048.08372433,4047.69991928,4047.23897946,4047.35083571,-84.47,-34.91,-11.19,-0.2766,0.2766,360.14,8.9054,0.127727,4049.65,4050.15,4040.04,4043.86,BEARISH,579.00,1011.00,0.572700,2.807219,-12.2011,12.2011,4048.23532207,4059.18072304,4048.37481520,4058.80892998,13.95,-37.18,-1043.41,-25.8009,BEARISH,ALIGNED
2026.07.24 09:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 09:20:00,1784884800073,2026.07.24 09:20:00,BUY,OK,9,20,5,4033.88,4034.32,4034.10,44.0,1.0907,4026.94265329,4027.44718990,4028.34012264,4028.03653627,139.75,58.93,30.36,0.7526,0.7526,457.64,11.3444,0.096145,4030.94,4034.02,4029.09,4033.93,BULLISH,299.00,493.00,0.606491,1.077259,21.8377,21.8377,4032.35911596,4044.04740846,4032.22300968,4043.53300029,-13.61,-51.44,-1131.00,-28.0360,BEARISH,COUNTER
2026.07.24 14:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 14:50:00,1784904600072,2026.07.24 14:50:00,SELL,OK,14,50,5,4055.17,4055.45,4055.31,28.0,0.6905,4058.74183292,4058.65968512,4058.03146633,4058.34425920,-71.04,-31.54,-31.28,-0.7713,0.7713,246.50,6.0785,0.113590,4055.24,4056.77,4053.70,4055.19,BEARISH,5.00,307.00,0.016287,1.245436,-11.4290,11.4290,4052.90818048,4049.26473353,4053.13025853,4049.49905770,22.21,23.43,363.12,8.9542,BULLISH,COUNTER
2026.07.24 16:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 16:55:00,1784912100056,2026.07.24 16:55:00,BUY,OK,16,55,5,4059.59,4059.91,4059.75,32.0,0.7882,4052.44187998,4053.08324143,4053.87950398,4053.67840130,143.76,59.52,20.11,0.4954,0.4954,515.14,12.6890,0.062119,4058.17,4061.03,4055.81,4059.63,BULLISH,146.00,522.00,0.279693,1.013311,8.6536,8.6536,4053.14849429,4050.51734696,4053.04482817,4050.57784316,-10.37,6.05,246.70,6.0767,BULLISH,ALIGNED
2026.07.24 19:50_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.24 19:50:00,1784922600081,2026.07.24 19:50:00,SELL,OK,19,50,5,4065.24,4065.56,4065.40,32.0,0.7871,4072.05226839,4071.36249511,4070.68981471,4070.80590465,-136.25,-55.66,-11.61,-0.2856,0.2856,353.50,8.6953,0.090523,4067.67,4067.68,4064.22,4065.24,BEARISH,243.00,346.00,0.702312,0.978784,-17.4837,17.4837,4064.93085036,4057.48789630,4065.19172175,4057.88719449,26.09,39.93,730.45,17.9675,BULLISH,COUNTER
2026.07.27 01:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 01:05:00,1785114300054,2026.07.27 01:05:00,BUY,OK,1,5,1,4089.13,4089.92,4089.53,79.0,1.9318,4054.33361299,4055.69250524,4061.26089039,4058.71773203,692.73,302.52,254.32,6.2187,6.2187,866.07,21.1778,0.091216,4088.39,4096.67,4009.11,4088.97,BULLISH,58.00,8756.00,0.006624,10.110021,83.3753,83.3753,4059.95741854,4058.20325139,4059.35861678,4058.02547683,-59.88,-17.78,133.31,3.2599,BULLISH,ALIGNED
2026.07.27 05:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 05:40:00,1785130800065,2026.07.27 05:40:00,SELL,OK,5,40,1,4097.73,4097.97,4097.85,24.0,0.5857,4103.56571831,4102.97930617,4102.40057465,4102.50300561,-116.51,-47.63,-10.24,-0.2500,0.2500,390.14,9.5207,0.061516,4099.97,4101.23,4097.68,4097.74,BEARISH,223.00,355.00,0.628169,0.909923,-15.2048,15.2048,4092.52183999,4077.75711028,4093.52737904,4078.75016478,100.55,99.31,1477.72,36.0609,BULLISH,COUNTER
2026.07.27 08:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 08:15:00,1785140100299,2026.07.27 08:15:00,BUY,OK,8,15,1,4094.70,4094.95,4094.82,25.0,0.6105,4090.84917280,4091.21547817,4091.62933824,4091.53679833,78.02,32.13,9.25,0.2260,0.2260,239.50,5.8488,0.104384,4093.38,4094.78,4092.37,4094.75,BULLISH,137.00,241.00,0.568465,1.006263,10.9528,10.9528,4091.60183026,4082.67854659,4091.90165595,4083.15193692,29.98,47.34,874.97,21.3677,BULLISH,ALIGNED
2026.07.27 08:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 08:25:00,1785140700110,2026.07.27 08:25:00,SELL,OK,8,25,1,4088.23,4088.48,4088.36,25.0,0.6115,4091.67547059,4091.56618030,4090.96437647,4091.25289118,-71.11,-31.33,-28.85,-0.7057,0.7057,257.29,6.2931,0.097168,4091.86,4091.92,4088.11,4088.12,BEARISH,374.00,381.00,0.981627,1.480844,-12.8012,12.8012,4091.60183026,4082.67854659,4091.90165595,4083.15193692,29.98,47.34,874.97,21.4016,BULLISH,COUNTER
2026.07.27 09:10_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 09:10:00,1785143400104,2026.07.27 09:10:00,BUY,OK,9,10,1,4093.77,4094.02,4093.89,25.0,0.6107,4090.31381631,4090.33504519,4091.00705305,4090.64822290,69.32,31.32,35.88,0.8765,0.8765,371.93,9.0850,0.067217,4093.70,4094.69,4091.62,4093.78,BULLISH,8.00,307.00,0.026059,0.825427,12.0572,12.0572,4091.11314694,4083.48935046,4091.30332342,4083.86663084,19.02,37.73,743.67,18.1653,BULLISH,ALIGNED
2026.07.27 11:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 11:00:00,1785150000070,2026.07.27 11:00:00,SELL,OK,11,0,1,4088.59,4088.99,4088.79,40.0,0.9783,4098.49631416,4097.68811149,4096.51505133,4096.86101045,-198.13,-82.71,-34.60,-0.8461,0.8461,377.64,9.2361,0.105920,4094.08,4094.79,4088.42,4088.59,BEARISH,549.00,637.00,0.861852,1.686779,-21.0631,21.0631,4094.94938691,4087.40130960,4094.34373102,4087.44792491,-60.57,4.66,689.58,16.8652,BULLISH,COUNTER
2026.07.27 12:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.07.27 12:50:00,1785156600040,2026.07.27 12:50:00,BUY,OK,12,50,1,4097.25,4097.49,4097.37,24.0,0.5857,4093.03480243,4093.31326828,4093.85984195,4093.66297116,82.50,34.97,19.69,0.4805,0.4805,312.07,7.6164,0.076905,4094.14,4097.89,4093.75,4097.16,BULLISH,302.00,414.00,0.729469,1.326619,13.1238,13.1238,4093.49409681,4088.50476348,4093.55465902,4088.72536099,6.06,22.06,482.93,11.7863,BULLISH,ALIGNED
