candidate_id,research_join_key,symbol,entry_timeframe,signal_time,signal_time_msc,signal_bar_time,side,horizon_minutes,status,entry_bid,entry_ask,entry_mid,spread_points,m5_atr,m5_atr_points,stop_atr_multiplier,stop_distance,stop_price,stop_hit,stop_hit_time,stop_hit_time_msc,stop_hit_ask,time_to_stop_seconds,ticks_scanned,best_exit_ask,worst_exit_ask,mfe_points,mae_points,mfe_bps,mae_bps,mfe_atr,mae_atr,time_to_mfe_seconds,time_to_mae_seconds,observed_time,observed_time_msc,observation_delay_milliseconds,future_ask,time_exit_return_points,time_exit_return_bps,time_exit_return_r,simulated_exit_mode,simulated_return_bps,simulated_return_r
P2F4_CANDIDATE_S1,1769760000047_SELL,XAUUSD,PERIOD_M5,2026.01.30 08:00:00,1769760000047,2026.01.30 08:00:00,SELL,15,OK,5184.98,5185.14,5185.06,16.0,15.80,1580.43,1.250000,19.76,5204.74,YES,2026.01.30 08:10:52,1769760652040,5205.19,651.993,13376,5174.28,5205.56,1070.00,2058.00,20.6365,39.6916,0.677032,1.302178,456.855,653.108,2026.01.30 08:15:00,1769760900112,65,5191.26,-628.00,-12.1119,-0.317888,HARD_SL,-38.1011,-1.000000
P2F4_CANDIDATE_S1,1769784600035_SELL,XAUUSD,PERIOD_M5,2026.01.30 14:50:00,1769784600035,2026.01.30 14:50:00,SELL,5,OK,5066.15,5066.35,5066.25,20.0,22.65,2265.07,1.250000,28.31,5094.46,YES,2026.01.30 14:54:13,1769784853141,5094.48,253.106,2773,5065.28,5096.61,87.00,3046.00,1.7173,60.1246,0.038409,1.344770,0.110,260.323,2026.01.30 14:55:00,1769784900115,80,5090.44,-2429.00,-47.9457,-0.857898,HARD_SL,-55.8874,-1.000000
P2F4_CANDIDATE_S1,1769784600035_SELL,XAUUSD,PERIOD_M5,2026.01.30 14:50:00,1769784600035,2026.01.30 14:50:00,SELL,10,OK,5066.15,5066.35,5066.25,20.0,22.65,2265.07,1.250000,28.31,5094.46,YES,2026.01.30 14:54:13,1769784853141,5094.48,253.106,5852,5055.66,5096.61,1049.00,3046.00,20.7061,60.1246,0.463120,1.344770,593.616,260.323,2026.01.30 15:00:00,1769785200052,17,5064.74,141.00,2.7832,0.049800,HARD_SL,-55.8874,-1.000000
P2F4_CANDIDATE_S1,1769784600035_SELL,XAUUSD,PERIOD_M5,2026.01.30 14:50:00,1769784600035,2026.01.30 14:50:00,SELL,15,OK,5066.15,5066.35,5066.25,20.0,22.65,2265.07,1.250000,28.31,5094.46,YES,2026.01.30 14:54:13,1769784853141,5094.48,253.106,8933,5054.79,5100.05,1136.00,3390.00,22.4233,66.9147,0.501529,1.496642,658.790,893.460,2026.01.30 15:05:00,1769785500131,96,5098.26,-3211.00,-63.3815,-1.134092,HARD_SL,-55.8874,-1.000000
P2F4_CANDIDATE_S1,1769792400039_SELL,XAUUSD,PERIOD_M5,2026.01.30 17:00:00,1769792400039,2026.01.30 17:00:00,SELL,5,OK,5033.17,5033.37,5033.27,20.0,31.48,3147.93,1.250000,39.35,5072.52,NO,,,,,3814,4981.45,5034.85,5172.00,168.00,102.7583,3.3379,1.642985,0.053368,166.510,25.465,2026.01.30 17:05:00,1769792700105,66,4985.66,4751.00,94.3938,1.207397,TIME_EXIT,94.3938,1.207397
P2F4_CANDIDATE_S1,1769792400039_SELL,XAUUSD,PERIOD_M5,2026.01.30 17:00:00,1769792400039,2026.01.30 17:00:00,SELL,10,OK,5033.17,5033.37,5033.27,20.0,31.48,3147.93,1.250000,39.35,5072.52,NO,,,,,7469,4980.80,5034.85,5237.00,168.00,104.0497,3.3379,1.663634,0.053368,304.291,25.465,2026.01.30 17:10:00,1769793000046,7,5000.65,3252.00,64.6114,0.826448,TIME_EXIT,64.6114,0.826448
P2F4_CANDIDATE_S1,1769792400039_SELL,XAUUSD,PERIOD_M5,2026.01.30 17:00:00,1769792400039,2026.01.30 17:00:00,SELL,15,OK,5033.17,5033.37,5033.27,20.0,31.48,3147.93,1.250000,39.35,5072.52,NO,,,,,11037,4980.80,5046.28,5237.00,1311.00,104.0497,26.0472,1.663634,0.416464,304.291,823.535,2026.01.30 17:15:00,1769793300091,52,5027.84,533.00,10.5897,0.135454,TIME_EXIT,10.5897,0.135454
P2F4_CANDIDATE_S1,1769813100051_SELL,XAUUSD,PERIOD_M5,2026.01.30 22:45:00,1769813100051,2026.01.30 22:45:00,SELL,5,OK,4861.74,4862.01,4861.88,27.0,30.30,3030.36,1.250000,37.88,4899.62,NO,,,,,3083,4851.39,4879.86,1035.00,1812.00,21.2887,37.2706,0.341544,0.597949,71.092,152.834,2026.01.30 22:50:00,1769813400104,53,4863.54,-180.00,-3.7024,-0.047519,TIME_EXIT,-3.7024,-0.047519
P2F4_CANDIDATE_S1,1769813100051_SELL,XAUUSD,PERIOD_M5,2026.01.30 22:45:00,1769813100051,2026.01.30 22:45:00,SELL,10,OK,4861.74,4862.01,4861.88,27.0,30.30,3030.36,1.250000,37.88,4899.62,NO,,,,,6383,4836.02,4879.86,2572.00,1812.00,52.9029,37.2706,0.848745,0.597949,584.984,152.834,2026.01.30 22:55:00,1769813700148,97,4838.56,2318.00,47.6784,0.611941,TIME_EXIT,47.6784,0.611941
P2F4_CANDIDATE_S1,1769813100051_SELL,XAUUSD,PERIOD_M5,2026.01.30 22:45:00,1769813100051,2026.01.30 22:45:00,SELL,15,OK,4861.74,4862.01,4861.88,27.0,30.30,3030.36,1.250000,37.88,4899.62,NO,,,,,9846,4809.50,4879.86,5224.00,1812.00,107.4512,37.2706,1.723889,0.597949,695.608,152.834,2026.01.30 23:00:00,1769814000073,22,4848.44,1330.00,27.3565,0.351114,TIME_EXIT,27.3565,0.351114
P2F4_CANDIDATE_S1,1769994300011_SELL,XAUUSD,PERIOD_M5,2026.02.02 01:05:00,1769994300011,2026.02.02 01:05:00,SELL,5,OK,4828.32,4829.86,4829.09,154.0,31.01,3100.93,1.250000,38.76,4867.08,NO,,,,,2022,4810.85,4831.84,1747.00,352.00,36.1824,7.2903,0.563380,0.113514,131.042,9.506,2026.02.02 01:10:00,1769994600309,298,4816.98,1134.00,23.4864,0.292558,TIME_EXIT,23.4864,0.292558
P2F4_CANDIDATE_S1,1769994300011_SELL,XAUUSD,PERIOD_M5,2026.02.02 01:05:00,1769994300011,2026.02.02 01:05:00,SELL,10,OK,4828.32,4829.86,4829.09,154.0,31.01,3100.93,1.250000,38.76,4867.08,NO,,,,,4147,4713.02,4831.84,11530.00,352.00,238.7994,7.2903,3.718241,0.113514,414.991,9.506,2026.02.02 01:15:00,1769994900013,2,4742.67,8565.00,177.3909,2.209661,TIME_EXIT,177.3909,2.209661
P2F4_CANDIDATE_S1,1769994300011_SELL,XAUUSD,PERIOD_M5,2026.02.02 01:05:00,1769994300011,2026.02.02 01:05:00,SELL,15,OK,4828.32,4829.86,4829.09,154.0,31.01,3100.93,1.250000,38.76,4867.08,NO,,,,,9055,4699.26,4831.84,12906.00,352.00,267.2979,7.2903,4.161979,0.113514,818.773,9.506,2026.02.02 01:20:00,1769995200057,46,4718.99,10933.00,226.4349,2.820574,TIME_EXIT,226.4349,2.820574
P2F4_CANDIDATE_S1,1770000900026_SELL,XAUUSD,PERIOD_M5,2026.02.02 02:55:00,1770000900026,2026.02.02 02:55:00,SELL,5,OK,4791.37,4791.66,4791.51,29.0,34.86,3486.00,1.250000,43.57,4834.94,NO,,,,,6170,4760.19,4796.04,3118.00,467.00,65.0753,9.7467,0.894435,0.133964,114.480,4.757,2026.02.02 03:00:00,1770001200056,30,4767.26,2411.00,50.3196,0.553299,TIME_EXIT,50.3196,0.553299
P2F4_CANDIDATE_S1,1770000900026_SELL,XAUUSD,PERIOD_M5,2026.02.02 02:55:00,1770000900026,2026.02.02 02:55:00,SELL,10,OK,4791.37,4791.66,4791.51,29.0,34.86,3486.00,1.250000,43.57,4834.94,NO,,,,,13642,4731.80,4796.04,5957.00,467.00,124.3277,9.7467,1.708835,0.133964,324.649,4.757,2026.02.02 03:05:00,1770001500030,4,4756.21,3516.00,73.3819,0.806885,TIME_EXIT,73.3819,0.806885
P2F4_CANDIDATE_S1,1770000900026_SELL,XAUUSD,PERIOD_M5,2026.02.02 02:55:00,1770000900026,2026.02.02 02:55:00,SELL,15,OK,4791.37,4791.66,4791.51,29.0,34.86,3486.00,1.250000,43.57,4834.94,NO,,,,,20937,4648.90,4796.04,14247.00,467.00,297.3471,9.7467,4.086919,0.133964,891.938,4.757,2026.02.02 03:10:00,1770001800061,35,4656.69,13468.00,281.0887,3.090763,TIME_EXIT,281.0887,3.090763
P2F4_CANDIDATE_S1,1770008100047_SELL,XAUUSD,PERIOD_M5,2026.02.02 04:55:00,1770008100047,2026.02.02 04:55:00,SELL,5,OK,4727.83,4727.98,4727.90,15.0,27.54,2754.43,1.250000,34.43,4762.26,NO,,,,,5297,4698.59,4739.50,2924.00,1167.00,61.8466,24.6836,1.061563,0.423681,220.677,97.628,2026.02.02 05:00:00,1770008400086,39,4711.12,1671.00,35.3439,0.485328,TIME_EXIT,35.3439,0.485328
P2F4_CANDIDATE_S1,1770008100047_SELL,XAUUSD,PERIOD_M5,2026.02.02 04:55:00,1770008100047,2026.02.02 04:55:00,SELL,10,OK,4727.83,4727.98,4727.90,15.0,27.54,2754.43,1.250000,34.43,4762.26,NO,,,,,10716,4698.59,4739.50,2924.00,1167.00,61.8466,24.6836,1.061563,0.423681,220.677,97.628,2026.02.02 05:05:00,1770008700070,23,4707.00,2083.00,44.0583,0.604989,TIME_EXIT,44.0583,0.604989
P2F4_CANDIDATE_S1,1770008100047_SELL,XAUUSD,PERIOD_M5,2026.02.02 04:55:00,1770008100047,2026.02.02 04:55:00,SELL,15,OK,4727.83,4727.98,4727.90,15.0,27.54,2754.43,1.250000,34.43,4762.26,NO,,,,,16225,4698.59,4739.50,2924.00,1167.00,61.8466,24.6836,1.061563,0.423681,220.677,97.628,2026.02.02 05:10:00,1770009000078,31,4719.52,831.00,17.5768,0.241357,TIME_EXIT,17.5768,0.241357
P2F4_CANDIDATE_S1,1770060000091_SELL,XAUUSD,PERIOD_M5,2026.02.02 19:20:00,1770060000091,2026.02.02 19:20:00,SELL,5,OK,4678.05,4678.15,4678.10,10.0,27.38,2738.14,1.250000,34.23,4712.28,NO,,,,,3639,4666.56,4683.76,1149.00,571.00,24.5615,12.2059,0.419627,0.208536,252.125,115.102,2026.02.02 19:25:00,1770060300165,74,4672.16,589.00,12.5907,0.172087,TIME_EXIT,12.5907,0.172087
P2F4_CANDIDATE_S1,1770060000091_SELL,XAUUSD,PERIOD_M5,2026.02.02 19:20:00,1770060000091,2026.02.02 19:20:00,SELL,10,OK,4678.05,4678.15,4678.10,10.0,27.38,2738.14,1.250000,34.23,4712.28,NO,,,,,8057,4660.45,4683.76,1760.00,571.00,37.6225,12.2059,0.642771,0.208536,551.000,115.102,2026.02.02 19:30:00,1770060600120,29,4667.48,1057.00,22.5949,0.308822,TIME_EXIT,22.5949,0.308822
P2F4_CANDIDATE_S1,1770060000091_SELL,XAUUSD,PERIOD_M5,2026.02.02 19:20:00,1770060000091,2026.02.02 19:20:00,SELL,15,OK,4678.05,4678.15,4678.10,10.0,27.38,2738.14,1.250000,34.23,4712.28,NO,,,,,12951,4656.80,4688.32,2125.00,1027.00,45.4249,21.9536,0.776073,0.375072,622.905,832.646,2026.02.02 19:35:00,1770060900097,6,4674.41,364.00,7.7810,0.106349,TIME_EXIT,7.7810,0.106349
P2F4_CANDIDATE_S1,1770073200031_SELL,XAUUSD,PERIOD_M5,2026.02.02 23:00:00,1770073200031,2026.02.02 23:00:00,SELL,5,OK,4652.67,4652.82,4652.74,15.0,21.13,2112.71,1.250000,26.41,4679.08,NO,,,,,2045,4644.10,4666.29,857.00,1362.00,18.4195,29.2735,0.405639,0.644668,133.810,263.985,2026.02.02 23:05:00,1770073500099,68,4656.17,-350.00,-7.5226,-0.132531,TIME_EXIT,-7.5226,-0.132531
P2F4_CANDIDATE_S1,1770073200031_SELL,XAUUSD,PERIOD_M5,2026.02.02 23:00:00,1770073200031,2026.02.02 23:00:00,SELL,10,OK,4652.67,4652.82,4652.74,15.0,21.13,2112.71,1.250000,26.41,4679.08,NO,,,,,3174,4644.10,4666.29,857.00,1362.00,18.4195,29.2735,0.405639,0.644668,133.810,263.985,2026.02.02 23:10:00,1770073800331,300,4663.69,-1102.00,-23.6853,-0.417283,TIME_EXIT,-23.6853,-0.417283
P2F4_CANDIDATE_S1,1770073200031_SELL,XAUUSD,PERIOD_M5,2026.02.02 23:00:00,1770073200031,2026.02.02 23:00:00,SELL,15,OK,4652.67,4652.82,4652.74,15.0,21.13,2112.71,1.250000,26.41,4679.08,NO,,,,,4468,4644.10,4677.03,857.00,2436.00,18.4195,52.3570,0.405639,1.153019,133.810,869.237,2026.02.02 23:15:00,1770074100082,51,4675.53,-2286.00,-49.1331,-0.865616,TIME_EXIT,-49.1331,-0.865616
P2F4_CANDIDATE_S1,1770076500040_SELL,XAUUSD,PERIOD_M5,2026.02.02 23:55:00,1770076500040,2026.02.02 23:55:00,SELL,5,NO_TICK_NEAR_TARGET,4664.72,4665.16,4664.94,44.0,16.15,1614.79,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1770076500040_SELL,XAUUSD,PERIOD_M5,2026.02.02 23:55:00,1770076500040,2026.02.02 23:55:00,SELL,10,NO_TICK_NEAR_TARGET,4664.72,4665.16,4664.94,44.0,16.15,1614.79,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1770076500040_SELL,XAUUSD,PERIOD_M5,2026.02.02 23:55:00,1770076500040,2026.02.02 23:55:00,SELL,15,NO_TICK_NEAR_TARGET,4664.72,4665.16,4664.94,44.0,16.15,1614.79,1.250000,,,,,,,,,,,,,,,,,,,,,,,,,
P2F4_CANDIDATE_S1,1770288900046_SELL,XAUUSD,PERIOD_M5,2026.02.05 10:55:00,1770288900046,2026.02.05 10:55:00,SELL,5,OK,4904.71,4904.75,4904.73,4.0,12.06,1205.79,1.250000,15.07,4919.78,NO,,,,,2668,4903.64,4918.56,107.00,1385.00,2.1816,28.2382,0.088739,1.148629,4.351,188.567,2026.02.05 11:00:00,1770289200058,12,4912.44,-773.00,-15.7604,-0.512861,TIME_EXIT,-15.7604,-0.512861
P2F4_CANDIDATE_S1,1770288900046_SELL,XAUUSD,PERIOD_M5,2026.02.05 10:55:00,1770288900046,2026.02.05 10:55:00,SELL,10,OK,4904.71,4904.75,4904.73,4.0,12.06,1205.79,1.250000,15.07,4919.78,NO,,,,,7425,4881.86,4918.56,2285.00,1385.00,46.5879,28.2382,1.895030,1.148629,574.907,188.567,2026.02.05 11:05:00,1770289500090,44,4884.25,2046.00,41.7150,1.357455,TIME_EXIT,41.7150,1.357455
P2F4_CANDIDATE_S1,1770288900046_SELL,XAUUSD,PERIOD_M5,2026.02.05 10:55:00,1770288900046,2026.02.05 10:55:00,SELL,15,OK,4904.71,4904.75,4904.73,4.0,12.06,1205.79,1.250000,15.07,4919.78,NO,,,,,12595,4874.37,4918.56,3034.00,1385.00,61.8589,28.2382,2.516202,1.148629,781.124,188.567,2026.02.05 11:10:00,1770289800090,44,4879.66,2505.00,51.0734,1.661987,TIME_EXIT,51.0734,1.661987
P2F4_CANDIDATE_S1,1770299400010_SELL,XAUUSD,PERIOD_M5,2026.02.05 13:50:00,1770299400010,2026.02.05 13:50:00,SELL,5,OK,4871.72,4871.76,4871.74,4.0,10.79,1078.71,1.250000,13.48,4885.20,NO,,,,,2754,4864.63,4873.04,709.00,132.00,14.5534,2.7095,0.657264,0.122368,160.400,12.928,2026.02.05 13:55:00,1770299700049,39,4868.33,339.00,6.9585,0.251410,TIME_EXIT,6.9585,0.251410
P2F4_CANDIDATE_S1,1770299400010_SELL,XAUUSD,PERIOD_M5,2026.02.05 13:50:00,1770299400010,2026.02.05 13:50:00,SELL,10,OK,4871.72,4871.76,4871.74,4.0,10.79,1078.71,1.250000,13.48,4885.20,NO,,,,,4822,4864.63,4873.61,709.00,189.00,14.5534,3.8795,0.657264,0.175209,160.400,311.556,2026.02.05 14:00:00,1770300000082,72,4868.41,331.00,6.7943,0.245477,TIME_EXIT,6.7943,0.245477
P2F4_CANDIDATE_S1,1770299400010_SELL,XAUUSD,PERIOD_M5,2026.02.05 13:50:00,1770299400010,2026.02.05 13:50:00,SELL,15,OK,4871.72,4871.76,4871.74,4.0,10.79,1078.71,1.250000,13.48,4885.20,NO,,,,,8531,4861.00,4878.29,1072.00,657.00,22.0045,13.4860,0.993776,0.609058,894.479,807.700,2026.02.05 14:05:00,1770300300018,8,4863.94,778.00,15.9697,0.576983,TIME_EXIT,15.9697,0.576983
P2F4_CANDIDATE_S1,1770311700035_SELL,XAUUSD,PERIOD_M5,2026.02.05 17:15:00,1770311700035,2026.02.05 17:15:00,SELL,5,OK,4828.45,4828.65,4828.55,20.0,26.15,2615.43,1.250000,32.69,4861.14,NO,,,,,6387,4823.47,4845.67,498.00,1722.00,10.3139,35.6636,0.190409,0.658401,25.670,206.271,2026.02.05 17:20:00,1770312000051,16,4844.33,-1588.00,-32.8884,-0.485733,TIME_EXIT,-32.8884,-0.485733
P2F4_CANDIDATE_S1,1770311700035_SELL,XAUUSD,PERIOD_M5,2026.02.05 17:15:00,1770311700035,2026.02.05 17:15:00,SELL,10,OK,4828.45,4828.65,4828.55,20.0,26.15,2615.43,1.250000,32.69,4861.14,NO,,,,,13030,4823.47,4845.67,498.00,1722.00,10.3139,35.6636,0.190409,0.658401,25.670,206.271,2026.02.05 17:25:00,1770312300107,72,4831.29,-284.00,-5.8818,-0.086869,TIME_EXIT,-5.8818,-0.086869
P2F4_CANDIDATE_S1,1770312300005_SELL,XAUUSD,PERIOD_M5,2026.02.05 17:25:00,1770312300005,2026.02.05 17:25:00,SELL,5,OK,4831.24,4831.44,4831.34,20.0,24.84,2484.21,1.250000,31.05,4862.29,NO,,,,,6534,4813.62,4841.47,1762.00,1023.00,36.4710,21.1747,0.709279,0.411800,228.846,40.153,2026.02.05 17:30:00,1770312600015,10,4819.98,1126.00,23.3066,0.362610,TIME_EXIT,23.3066,0.362610
P2F4_CANDIDATE_S1,1770311700035_SELL,XAUUSD,PERIOD_M5,2026.02.05 17:15:00,1770311700035,2026.02.05 17:15:00,SELL,15,OK,4828.45,4828.65,4828.55,20.0,26.15,2615.43,1.250000,32.69,4861.14,NO,,,,,19563,4813.62,4845.67,1483.00,1722.00,30.7138,35.6636,0.567020,0.658401,828.816,206.271,2026.02.05 17:30:00,1770312600069,34,4819.96,849.00,17.5833,0.259690,TIME_EXIT,17.5833,0.259690
P2F4_CANDIDATE_S1,1770312300005_SELL,XAUUSD,PERIOD_M5,2026.02.05 17:25:00,1770312300005,2026.02.05 17:25:00,SELL,10,OK,4831.24,4831.44,4831.34,20.0,24.84,2484.21,1.250000,31.05,4862.29,NO,,,,,12738,4810.76,4841.47,2048.00,1023.00,42.3908,21.1747,0.824406,0.411800,581.266,40.153,2026.02.05 17:35:00,1770312900048,43,4814.74,1650.00,34.1527,0.531355,TIME_EXIT,34.1527,0.531355
P2F4_CANDIDATE_S1,1770312300005_SELL,XAUUSD,PERIOD_M5,2026.02.05 17:25:00,1770312300005,2026.02.05 17:25:00,SELL,15,OK,4831.24,4831.44,4831.34,20.0,24.84,2484.21,1.250000,31.05,4862.29,NO,,,,,18745,4810.76,4841.47,2048.00,1023.00,42.3908,21.1747,0.824406,0.411800,581.266,40.153,2026.02.05 17:40:00,1770313200034,29,4835.00,-376.00,-7.7827,-0.121085,TIME_EXIT,-7.7827,-0.121085
P2F4_CANDIDATE_S1,1770324900011_SELL,XAUUSD,PERIOD_M5,2026.02.05 20:55:00,1770324900011,2026.02.05 20:55:00,SELL,5,OK,4858.84,4858.88,4858.86,4.0,14.13,1412.50,1.250000,17.66,4876.50,NO,,,,,4058,4851.45,4858.88,739.00,4.00,15.2094,0.0823,0.523186,0.002832,206.166,0.000,2026.02.05 21:00:00,1770325200078,67,4858.40,44.00,0.9056,0.024920,TIME_EXIT,0.9056,0.024920
P2F4_CANDIDATE_S1,1770324900011_SELL,XAUUSD,PERIOD_M5,2026.02.05 20:55:00,1770324900011,2026.02.05 20:55:00,SELL,10,OK,4858.84,4858.88,4858.86,4.0,14.13,1412.50,1.250000,17.66,4876.50,NO,,,,,7885,4851.45,4862.30,739.00,346.00,15.2094,7.1210,0.523186,0.244956,206.166,426.107,2026.02.05 21:05:00,1770325500014,3,4854.78,406.00,8.3559,0.229947,TIME_EXIT,8.3559,0.229947
P2F4_CANDIDATE_S1,1770324900011_SELL,XAUUSD,PERIOD_M5,2026.02.05 20:55:00,1770324900011,2026.02.05 20:55:00,SELL,15,OK,4858.84,4858.88,4858.86,4.0,14.13,1412.50,1.250000,17.66,4876.50,NO,,,,,12161,4842.56,4865.52,1628.00,668.00,33.5059,13.7481,1.152566,0.472920,611.821,774.205,2026.02.05 21:10:00,1770325800028,17,4859.87,-103.00,-2.1198,-0.058336,TIME_EXIT,-2.1198,-0.058336
P2F4_CANDIDATE_S1,1770348000038_SELL,XAUUSD,PERIOD_M5,2026.02.06 03:20:00,1770348000038,2026.02.06 03:20:00,SELL,5,OK,4718.03,4718.07,4718.05,4.0,30.54,3053.64,1.250000,38.17,4756.20,NO,,,,,6423,4705.07,4728.40,1296.00,1037.00,27.4691,21.9795,0.424411,0.339594,250.437,52.501,2026.02.06 03:25:00,1770348300126,88,4716.16,187.00,3.9635,0.048991,TIME_EXIT,3.9635,0.048991
P2F4_CANDIDATE_S1,1770348000038_SELL,XAUUSD,PERIOD_M5,2026.02.06 03:20:00,1770348000038,2026.02.06 03:20:00,SELL,10,OK,4718.03,4718.07,4718.05,4.0,30.54,3053.64,1.250000,38.17,4756.20,NO,,,,,11907,4705.07,4730.46,1296.00,1243.00,27.4691,26.3457,0.424411,0.407055,250.437,434.549,2026.02.06 03:30:00,1770348600098,60,4712.14,589.00,12.4840,0.154308,TIME_EXIT,12.4840,0.154308
P2F4_CANDIDATE_S1,1770348000038_SELL,XAUUSD,PERIOD_M5,2026.02.06 03:20:00,1770348000038,2026.02.06 03:20:00,SELL,15,OK,4718.03,4718.07,4718.05,4.0,30.54,3053.64,1.250000,38.17,4756.20,NO,,,,,17334,4705.07,4746.11,1296.00,2808.00,27.4691,59.5164,0.424411,0.919557,250.437,873.777,2026.02.06 03:35:00,1770348900116,78,4741.44,-2341.00,-49.6182,-0.613300,TIME_EXIT,-49.6182,-0.613300
