join_key,symbol,entry_timeframe,context_timeframe,signal_time,signal_time_msc,signal_bar_time,side,context_status,server_hour,server_minute,server_day_of_week,entry_bid,entry_ask,entry_mid,spread_points,spread_bps,m5_fast_ema_bar2,m5_slow_ema_bar2,m5_fast_ema_bar1,m5_slow_ema_bar1,m5_fast_slope_points,m5_slow_slope_points,m5_ema_separation_points,m5_ema_separation_bps,m5_signal_separation_bps,m5_atr_points,m5_atr_bps,spread_to_atr_ratio,m5_bar1_open,m5_bar1_high,m5_bar1_low,m5_bar1_close,m5_bar1_direction,m5_bar1_body_points,m5_bar1_range_points,m5_bar1_body_to_range,m5_bar1_range_to_atr,m5_momentum_3bar_bps,m5_signal_momentum_3bar_bps,m15_fast_ema_bar2,m15_slow_ema_bar2,m15_fast_ema_bar1,m15_slow_ema_bar1,m15_fast_slope_points,m15_slow_slope_points,m15_ema_separation_points,m15_ema_separation_bps,m15_trend,m15_signal_alignment
2026.04.09 10:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.09 10:15:00,1775729700019,2026.04.09 10:15:00,BUY,OK,10,15,4,4724.52,4724.69,4724.60,17.0,0.3598,4716.39659529,4716.70086955,4718.01927623,4717.41079050,162.27,70.99,60.85,1.2879,1.2879,709.79,15.0232,0.023951,4725.31,4730.46,4722.10,4724.51,BEARISH,80.00,836.00,0.095694,1.177820,25.3578,25.3578,4717.86735995,4726.37261183,4718.49999234,4726.29956823,63.26,-7.30,-779.96,-16.5084,BEARISH,COUNTER
2026.04.09 10:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.09 10:25:00,1775730300004,2026.04.09 10:25:00,SELL,OK,10,25,4,4713.60,4713.77,4713.69,17.0,0.3607,4717.59742099,4717.27435500,4716.79793679,4716.94032273,-79.95,-33.40,-14.24,-0.3021,0.3021,745.86,15.8232,0.022793,4715.87,4716.13,4709.86,4713.60,BEARISH,227.00,627.00,0.362041,0.840644,-24.8026,24.8026,4717.86735995,4726.37261183,4718.49999234,4726.29956823,63.26,-7.30,-779.96,-16.5467,BEARISH,ALIGNED
2026.04.09 10:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.09 10:40:00,1775731200192,2026.04.09 10:40:00,BUY,OK,10,40,4,4729.32,4729.49,4729.40,17.0,0.3595,4715.91067955,4716.42952292,4718.59254364,4717.60138447,268.19,117.19,99.12,2.0957,2.0957,873.00,18.4590,0.019473,4719.04,4731.45,4718.40,4729.32,BULLISH,1028.00,1305.00,0.787739,1.494845,33.3503,33.3503,4718.49999234,4726.29956823,4717.54285021,4725.59958517,-95.71,-70.00,-805.67,-17.0354,BEARISH,COUNTER
2026.04.09 15:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.09 15:35:00,1775748900013,2026.04.09 15:35:00,SELL,OK,15,35,4,4742.32,4742.49,4742.40,17.0,0.3585,4743.54836773,4743.44074965,4743.30269418,4743.33886332,-24.57,-10.19,-3.62,-0.0763,0.0763,566.14,11.9379,0.030028,4737.61,4743.66,4735.17,4742.32,BULLISH,471.00,849.00,0.554770,1.499621,6.4567,-6.4567,4735.72479774,4731.17507978,4735.89767415,4731.42468450,17.29,24.96,447.30,9.4319,BULLISH,COUNTER
2026.04.09 16:00_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.09 16:00:00,1775750400015,2026.04.09 16:00:00,BUY,OK,16,0,4,4745.93,4746.10,4746.02,17.0,0.3582,4742.85716754,4743.10281628,4743.47173403,4743.35983298,61.46,25.70,11.19,0.2358,0.2358,606.79,12.7852,0.028016,4741.58,4747.38,4741.55,4745.93,BULLISH,435.00,583.00,0.746141,0.960800,4.3003,4.3003,4736.65884804,4731.91352040,4737.54181489,4732.46318627,88.30,54.97,507.86,10.7008,BULLISH,ALIGNED
2026.04.09 21:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.09 21:15:00,1775769300034,2026.04.09 21:15:00,SELL,OK,21,15,4,4783.91,4784.08,4783.99,17.0,0.3554,4792.54599164,4791.67264608,4790.81479331,4790.96513280,-173.12,-70.75,-15.03,-0.3143,0.3143,666.00,13.9214,0.025526,4785.93,4788.44,4780.71,4783.89,BEARISH,204.00,773.00,0.263907,1.160661,-29.1379,29.1379,4779.22216661,4759.63477092,4779.66672217,4760.58595637,44.46,95.12,1908.08,39.8846,BULLISH,COUNTER
2026.04.10 04:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 04:20:00,1775794800023,2026.04.10 04:20:00,BUY,OK,4,20,5,4763.70,4763.91,4763.81,21.0,0.4408,4758.99463667,4759.24951622,4759.92570933,4759.64956020,93.11,40.00,27.61,0.5797,0.5797,500.50,10.5063,0.041958,4760.61,4765.29,4758.06,4763.65,BULLISH,304.00,723.00,0.420470,1.444555,5.8603,5.8603,4764.81574807,4762.47872874,4764.41520063,4762.40544526,-40.05,-7.33,200.98,4.2188,BULLISH,ALIGNED
2026.04.10 05:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 05:15:00,1775798100104,2026.04.10 05:15:00,SELL,OK,5,15,5,4752.36,4752.57,4752.47,21.0,0.4419,4762.80211401,4762.48983270,4760.71369121,4761.56893882,-208.84,-92.09,-85.52,-1.7996,1.7996,711.57,14.9727,0.029512,4759.36,4759.42,4748.31,4752.36,BEARISH,700.00,1111.00,0.630063,1.561333,-25.5220,25.5220,4764.91700261,4762.84773073,4763.72109760,4762.43644717,-119.59,-41.13,128.47,2.7031,BULLISH,COUNTER
2026.04.10 06:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 06:20:00,1775802000052,2026.04.10 06:20:00,BUY,OK,6,20,5,4761.68,4761.89,4761.78,21.0,0.4410,4754.31318797,4754.95711441,4755.78655038,4755.56828583,147.34,61.12,21.83,0.4584,0.4584,560.21,11.7648,0.037486,4760.10,4762.14,4758.91,4761.68,BULLISH,158.00,323.00,0.489164,0.576565,14.4907,14.4907,4759.98847300,4760.93499041,4760.01052319,4760.90695157,2.21,-2.80,-89.64,-1.8825,BEARISH,COUNTER
2026.04.10 08:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 08:15:00,1775808900155,2026.04.10 08:15:00,SELL,OK,8,15,5,4759.89,4760.06,4759.98,17.0,0.3571,4762.55889793,4762.54954091,4762.02511835,4762.30776447,-53.38,-24.18,-28.26,-0.5938,0.5938,320.29,6.7287,0.053078,4761.73,4762.02,4758.90,4759.89,BEARISH,184.00,312.00,0.589744,0.974130,2.8160,-2.8160,4761.53358276,4761.43799659,4761.37705107,4761.37729085,-15.65,-6.07,-0.02,-0.0005,BEARISH,ALIGNED
2026.04.10 08:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 08:40:00,1775810400000,2026.04.10 08:40:00,BUY,OK,8,40,5,4765.13,4765.30,4765.22,17.0,0.3568,4761.88435247,4762.06852501,4762.53348198,4762.34684092,64.91,27.83,18.66,0.3917,0.3917,354.36,7.4363,0.047974,4764.93,4768.31,4763.72,4765.13,BULLISH,20.00,459.00,0.043573,1.295303,8.8218,8.8218,4761.37705107,4761.37729085,4761.21542716,4761.31073042,-16.16,-6.66,-9.53,-0.2000,BEARISH,COUNTER
2026.04.10 09:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 09:15:00,1775812500080,2026.04.10 09:15:00,SELL,OK,9,15,5,4756.30,4756.47,4756.39,17.0,0.3574,4763.08859470,4762.98105049,4761.73087576,4762.37368226,-135.77,-60.74,-64.28,-1.3515,1.3515,405.21,8.5194,0.041953,4759.25,4761.20,4755.60,4756.30,BEARISH,295.00,560.00,0.526786,1.381985,-20.1222,20.1222,4761.96519094,4761.61989379,4761.42564894,4761.41127050,-53.95,-20.86,1.44,0.0302,BULLISH,COUNTER
2026.04.10 12:25_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 12:25:00,1775823900007,2026.04.10 12:25:00,BUY,OK,12,25,5,4753.16,4753.32,4753.24,16.0,0.3366,4746.91703560,4747.49009799,4748.16562848,4748.00554363,124.86,51.54,16.01,0.3368,0.3368,671.79,14.1332,0.023817,4759.40,4759.40,4752.83,4753.16,BEARISH,624.00,657.00,0.949772,0.977990,23.1962,23.1962,4752.34063331,4756.78906055,4751.81104918,4756.39654838,-52.96,-39.25,-458.55,-9.6471,BEARISH,COUNTER
2026.04.10 13:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 13:15:00,1775826900166,2026.04.10 13:15:00,SELL,OK,13,15,5,4747.14,4747.31,4747.23,17.0,0.3581,4748.75216594,4748.61888579,4748.42973275,4748.48444162,-32.24,-13.44,-5.47,-0.1152,0.1152,519.86,10.9508,0.032701,4745.91,4747.55,4743.20,4747.14,BULLISH,123.00,435.00,0.282759,0.836768,-9.2602,9.2602,4751.43977609,4755.71000068,4751.03027360,4755.37392222,-40.95,-33.61,-434.36,-9.1499,BEARISH,ALIGNED
2026.04.10 13:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 13:20:00,1775827200101,2026.04.10 13:20:00,BUY,OK,13,20,5,4752.21,4752.38,4752.30,17.0,0.3577,4748.42973275,4748.48444162,4749.18578620,4748.82312875,75.61,33.87,36.27,0.7631,0.7631,529.57,11.1435,0.032101,4747.14,4752.31,4746.46,4752.21,BULLISH,507.00,585.00,0.866667,1.104667,9.6680,9.6680,4751.43977609,4755.71000068,4751.03027360,4755.37392222,-40.95,-33.61,-434.36,-9.1401,BEARISH,COUNTER
2026.04.10 18:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 18:40:00,1775846400033,2026.04.10 18:40:00,SELL,OK,18,40,5,4760.55,4760.72,4760.64,17.0,0.3571,4778.92635918,4778.47862631,4775.25108734,4776.84875119,-367.53,-162.99,-159.77,-3.3560,3.3560,882.64,18.5404,0.019260,4774.74,4775.24,4755.30,4760.55,BEARISH,1419.00,1994.00,0.711635,2.259124,-53.6955,53.6955,4771.22378121,4764.44029086,4771.67484967,4764.89204416,45.11,45.18,678.28,14.2477,BULLISH,COUNTER
2026.04.10 21:30_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 21:30:00,1775856600000,2026.04.10 21:30:00,BUY,OK,21,30,5,4765.89,4766.06,4765.98,17.0,0.3567,4762.29637964,4762.53650449,4763.01510371,4762.84136772,71.87,30.49,17.37,0.3645,0.3645,559.57,11.7410,0.030380,4764.62,4766.87,4763.75,4765.89,BULLISH,127.00,312.00,0.407051,0.557570,4.9123,4.9123,4765.11639321,4763.82619380,4765.19007004,4763.90712737,7.37,8.09,128.29,2.6919,BULLISH,ALIGNED
2026.04.10 22:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.10 22:45:00,1775861100025,2026.04.10 22:45:00,SELL,OK,22,45,5,4763.84,4764.01,4763.93,17.0,0.3568,4765.31231052,4765.28430752,4765.01784842,4765.15300684,-29.45,-13.13,-13.52,-0.2837,0.2837,387.07,8.1251,0.043920,4762.66,4764.17,4760.81,4763.84,BULLISH,118.00,336.00,0.351190,0.868057,0.5458,-0.5458,4765.38961666,4764.19960878,4765.24203412,4764.18550647,-14.76,-1.41,105.65,2.2178,BULLISH,COUNTER
2026.04.13 03:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 03:40:00,1776051600097,2026.04.13 03:40:00,BUY,OK,3,40,1,4677.30,4677.51,4677.41,21.0,0.4490,4671.64048622,4671.69696376,4672.77038897,4672.20542160,112.99,50.85,56.50,1.2079,1.2079,632.29,13.5179,0.033213,4680.10,4682.96,4675.66,4677.29,BEARISH,281.00,730.00,0.384932,1.154541,9.5231,9.5231,4703.80495827,4733.07008419,4700.86734320,4730.71282599,-293.76,-235.73,-2984.55,-63.8078,BEARISH,COUNTER
2026.04.13 07:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 07:20:00,1776064800072,2026.04.13 07:20:00,SELL,OK,7,20,1,4712.30,4712.51,4712.41,21.0,0.4456,4716.55274946,4716.44138972,4715.70219957,4716.06489975,-85.05,-37.65,-36.27,-0.7697,0.7697,438.29,9.3007,0.047914,4714.78,4715.82,4710.82,4712.30,BEARISH,248.00,500.00,0.496000,1.140808,-5.1753,5.1753,4712.48847703,4723.95282240,4712.70671731,4723.59310387,21.82,-35.97,-1088.64,-23.1016,BEARISH,ALIGNED
2026.04.13 07:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 07:50:00,1776066600035,2026.04.13 07:50:00,BUY,OK,7,50,1,4718.90,4719.11,4719.00,21.0,0.4450,4714.83340875,4715.30492555,4715.64672700,4715.63175050,81.33,32.68,1.50,0.0317,0.0317,430.57,9.1242,0.048772,4718.78,4719.30,4716.08,4718.90,BULLISH,12.00,322.00,0.037267,0.747843,12.7098,12.7098,4712.70798233,4723.16670764,4713.28722211,4722.99507205,57.92,-17.16,-970.78,-20.5718,BEARISH,COUNTER
2026.04.13 11:45_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 11:45:00,1776080700032,2026.04.13 11:45:00,SELL,OK,11,45,1,4721.44,4721.61,4721.52,17.0,0.3601,4732.40366172,4731.48536812,4730.21092938,4730.57215283,-219.27,-91.32,-36.12,-0.7651,0.7651,520.79,11.0300,0.032643,4730.07,4730.12,4720.91,4721.44,BEARISH,863.00,921.00,0.937025,1.768482,-22.4005,22.4005,4725.63126421,4725.35862986,4725.23209619,4725.20495810,-39.92,-15.37,2.71,0.0575,BULLISH,COUNTER
2026.04.13 14:05_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 14:05:00,1776089100036,2026.04.13 14:05:00,BUY,OK,14,5,1,4725.24,4725.41,4725.32,17.0,0.3598,4718.64170440,4718.65322878,4719.96136352,4719.25202617,131.97,59.88,70.93,1.5011,1.5011,392.86,8.3139,0.043273,4722.26,4726.51,4721.12,4725.24,BULLISH,298.00,539.00,0.552876,1.372000,7.6669,7.6669,4720.44403163,4722.88466630,4720.61698100,4722.86016958,17.29,-2.45,-224.32,-4.7472,BEARISH,COUNTER
2026.04.13 14:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 14:40:00,1776091200016,2026.04.13 14:40:00,SELL,OK,14,40,1,4712.28,4712.45,4712.36,17.0,0.3608,4720.49707552,4719.93694374,4718.85366042,4719.24085794,-164.34,-69.61,-38.72,-0.8217,0.8217,432.21,9.1719,0.039332,4720.02,4720.06,4710.53,4712.28,BEARISH,774.00,953.00,0.812172,2.204925,-16.3982,16.3982,4720.70012567,4722.80643744,4720.73630417,4722.73873401,3.62,-6.77,-200.24,-4.2493,BEARISH,ALIGNED
2026.04.13 15:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 15:55:00,1776095700016,2026.04.13 15:55:00,BUY,OK,15,55,1,4723.68,4723.85,4723.77,17.0,0.3599,4714.53308712,4714.62186078,4716.36046969,4715.44441889,182.74,82.26,91.61,1.9392,1.9392,662.79,14.0309,0.025649,4721.37,4724.91,4719.46,4723.67,BULLISH,230.00,545.00,0.422018,0.822287,26.1496,26.1496,4717.47482313,4720.96036945,4717.31531616,4720.75800202,-15.95,-20.24,-344.27,-7.2880,BEARISH,COUNTER
2026.04.13 17:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 17:25:00,1776101100018,2026.04.13 17:25:00,SELL,OK,17,25,1,4717.25,4717.41,4717.33,16.0,0.3392,4726.12161022,4725.51332308,4724.34528818,4724.76120280,-177.63,-75.21,-41.59,-0.8817,0.8817,945.79,20.0492,0.016917,4718.46,4721.35,4709.37,4717.24,BEARISH,122.00,1198.00,0.101836,1.266672,-16.8458,16.8458,4722.27290432,4722.40405191,4722.76596105,4722.60193223,49.31,19.79,16.40,0.3477,BULLISH,COUNTER
2026.04.13 19:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 19:20:00,1776108000003,2026.04.13 19:20:00,BUY,OK,19,20,1,4725.89,4726.06,4725.98,17.0,0.3597,4714.53080537,4714.66225851,4716.80264429,4715.68296228,227.18,102.07,111.97,2.3692,2.3692,617.00,13.0555,0.027553,4719.89,4729.77,4718.84,4725.89,BULLISH,600.00,1093.00,0.548948,1.771475,30.0952,30.0952,4717.87978904,4720.34041439,4718.07028532,4720.32235893,19.05,-1.81,-225.21,-4.7653,BEARISH,COUNTER
2026.04.13 21:20_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 21:20:00,1776115200019,2026.04.13 21:20:00,SELL,OK,21,20,1,4724.60,4724.77,4724.69,17.0,0.3598,4733.71466601,4733.36836855,4731.89173281,4732.57124413,-182.29,-79.71,-67.95,-1.4382,1.4382,603.36,12.7703,0.028176,4730.15,4731.14,4724.54,4724.60,BEARISH,555.00,660.00,0.840909,1.093879,-15.5327,15.5327,4727.17925254,4724.16378065,4727.46027611,4724.39775003,28.10,23.40,306.25,6.4820,BULLISH,COUNTER
2026.04.13 21:50_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.13 21:50:00,1776117000062,2026.04.13 21:50:00,BUY,OK,21,50,1,4735.72,4735.89,4735.81,17.0,0.3590,4731.66639501,4732.06066913,4732.47511601,4732.39242648,80.87,33.18,8.27,0.1746,0.1746,518.57,10.9500,0.032782,4733.54,4736.53,4733.43,4735.71,BULLISH,217.00,310.00,0.700000,0.597796,4.9648,4.9648,4727.44596410,4724.51195591,4728.02349133,4724.86482039,57.75,35.29,315.87,6.6698,BULLISH,ALIGNED
2026.04.14 06:35_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 06:35:00,1776148500089,2026.04.14 06:35:00,SELL,OK,6,35,2,4767.60,4767.81,4767.70,21.0,0.4405,4769.93112976,4769.69291386,4769.46490381,4769.50264897,-46.62,-19.03,-3.77,-0.0792,0.0792,368.57,7.7306,0.056977,4768.35,4769.61,4765.83,4767.60,BEARISH,75.00,378.00,0.198413,1.025581,-4.4447,4.4447,4763.26829322,4749.13789749,4763.75702720,4749.89327405,48.87,75.54,1386.38,29.0785,BULLISH,COUNTER
2026.04.14 06:55_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 06:55:00,1776149700052,2026.04.14 06:55:00,BUY,OK,6,55,2,4771.51,4771.72,4771.61,21.0,0.4401,4769.22395075,4769.32304205,4769.68116060,4769.52185641,45.72,19.88,15.93,0.3339,0.3339,309.43,6.4848,0.067867,4771.32,4771.95,4770.28,4771.51,BULLISH,19.00,167.00,0.113772,0.539705,9.5869,9.5869,4763.75702720,4749.89327405,4764.12873889,4750.59000841,37.17,69.67,1353.87,28.3735,BULLISH,ALIGNED
2026.04.14 07:00_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 07:00:00,1776150000039,2026.04.14 07:00:00,SELL,OK,7,0,2,4768.19,4768.40,4768.30,21.0,0.4404,4769.68116060,4769.52185641,4769.35092848,4769.38623310,-33.02,-13.56,-3.53,-0.0740,0.0740,307.29,6.4444,0.068340,4771.51,4771.81,4767.52,4768.03,BEARISH,348.00,429.00,0.811189,1.396095,0.7761,-0.7761,4764.12873889,4750.59000841,4764.50028757,4751.27392964,37.15,68.39,1322.64,27.7381,BULLISH,COUNTER
2026.04.14 07:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 07:20:00,1776151200041,2026.04.14 07:20:00,BUY,OK,7,20,2,4773.70,4773.91,4773.81,21.0,0.4399,4768.88959538,4769.13572735,4769.84967631,4769.54975213,96.01,41.40,29.99,0.6283,0.6283,285.50,5.9806,0.073555,4768.82,4773.73,4768.55,4773.69,BULLISH,487.00,518.00,0.940154,1.814361,11.4298,11.4298,4764.50028757,4751.27392964,4764.91168875,4751.96201084,41.14,68.81,1294.97,27.1265,BULLISH,ALIGNED
2026.04.14 08:15_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 08:15:00,1776154500011,2026.04.14 08:15:00,SELL,OK,8,15,2,4765.55,4765.71,4765.63,16.0,0.3357,4772.27563272,4771.78266470,4770.93050617,4771.21605882,-134.51,-56.66,-28.56,-0.5992,0.5992,285.86,5.9983,0.055972,4767.54,4768.37,4763.30,4765.55,BEARISH,199.00,507.00,0.392505,1.773613,-18.0555,18.0555,4767.41015583,4754.51990255,4767.23299813,4754.95245539,-17.72,43.26,1228.05,25.7690,BULLISH,COUNTER
2026.04.14 09:45_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 09:45:00,1776159900011,2026.04.14 09:45:00,BUY,OK,9,45,2,4769.63,4769.80,4769.72,17.0,0.3564,4765.80065327,4766.17836949,4766.57252262,4766.49488135,77.19,31.65,7.76,0.1628,0.1628,440.14,9.2279,0.038624,4767.60,4770.41,4767.36,4769.66,BULLISH,206.00,305.00,0.675410,0.692957,3.9222,3.9222,4766.02926851,4756.59841960,4766.37505246,4757.11063844,34.58,51.22,926.44,19.4234,BULLISH,ALIGNED
2026.04.14 12:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 12:40:00,1776170400002,2026.04.14 12:40:00,SELL,OK,12,40,2,4778.96,4779.13,4779.05,17.0,0.3557,4782.11938119,4781.95761229,4781.48750495,4781.68510208,-63.19,-27.25,-19.76,-0.4135,0.4135,471.93,9.8750,0.036022,4774.35,4779.56,4773.75,4778.96,BULLISH,461.00,581.00,0.793460,1.231119,-16.5869,16.5869,4776.85705193,4765.51672394,4777.02209460,4766.02940143,16.50,51.27,1099.27,23.0019,BULLISH,COUNTER
2026.04.14 13:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 13:20:00,1776172800155,2026.04.14 13:20:00,BUY,OK,13,20,2,4787.11,4787.28,4787.19,17.0,0.3551,4780.70820110,4780.82902403,4781.98856088,4781.40002185,128.04,57.10,58.85,1.2294,1.2294,491.71,10.2714,0.034573,4782.25,4787.13,4781.46,4787.11,BULLISH,486.00,567.00,0.857143,1.153109,15.0630,15.0630,4777.25840397,4766.97484538,4777.73379407,4767.57387105,47.54,59.90,1015.99,21.2231,BULLISH,ALIGNED
2026.04.14 13:40_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 13:40:00,1776174000026,2026.04.14 13:40:00,SELL,OK,13,40,2,4763.08,4763.23,4763.15,15.0,0.3149,4783.06118317,4782.09148148,4779.06494654,4780.36316498,-399.62,-172.83,-129.82,-2.7255,2.7255,671.21,14.0918,0.022348,4784.34,4784.37,4752.16,4763.08,BEARISH,2126.00,3221.00,0.660043,4.798766,-44.2077,44.2077,4777.73379407,4767.57387105,4778.32676606,4768.21646435,59.30,64.26,1011.03,21.2261,BULLISH,COUNTER
2026.04.14 16:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.14 16:15:00,1776183300004,2026.04.14 16:15:00,BUY,OK,16,15,2,4781.99,4782.16,4782.07,17.0,0.3555,4772.99723789,4773.24576161,4774.79579031,4774.04069237,179.86,79.49,75.51,1.5790,1.5790,674.07,14.0958,0.025220,4776.87,4782.11,4776.87,4781.99,BULLISH,512.00,524.00,0.977099,0.777366,22.2788,22.2788,4774.35012034,4769.52865529,4775.07772792,4770.01733548,72.76,48.87,506.04,10.5820,BULLISH,ALIGNED
2026.04.15 01:55_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 01:55:00,1776218100055,2026.04.15 01:55:00,SELL,OK,1,55,3,4836.28,4836.36,4836.32,8.0,0.1654,4840.39545944,4840.17664299,4839.57236755,4839.82240272,-82.31,-35.42,-25.00,-0.5170,0.5170,502.43,10.3887,0.015923,4837.85,4838.78,4835.08,4836.28,BEARISH,157.00,370.00,0.424324,0.736423,-7.7479,7.7479,4829.27705553,4808.05035832,4830.32114548,4809.31269721,104.41,126.23,2100.84,43.4389,BULLISH,COUNTER
2026.04.15 02:40_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 02:40:00,1776220800023,2026.04.15 02:40:00,BUY,OK,2,40,3,4842.29,4842.54,4842.41,25.0,0.5163,4838.54027049,4838.88617626,4839.30021639,4839.20016024,75.99,31.40,10.01,0.2066,0.2066,406.21,8.3887,0.061544,4841.15,4843.06,4838.67,4842.34,BULLISH,119.00,439.00,0.271071,1.080710,8.3087,8.3087,4831.39644789,4811.38142483,4831.84059571,4812.34921209,44.41,96.78,1949.14,40.2514,BULLISH,ALIGNED
2026.04.15 03:05_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 03:05:00,1776222300059,2026.04.15 03:05:00,SELL,OK,3,5,3,4838.21,4838.42,4838.32,21.0,0.4340,4839.36962463,4839.36079246,4839.13769971,4839.25617496,-23.19,-10.46,-11.85,-0.2449,0.2449,433.93,8.9686,0.048395,4837.18,4838.94,4832.92,4838.21,BULLISH,103.00,602.00,0.171096,1.387325,-6.9399,6.9399,4832.83577707,4813.52336064,4833.24760782,4814.45028767,41.18,92.69,1879.73,38.8510,BULLISH,COUNTER
2026.04.15 04:15_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 04:15:00,1776226500033,2026.04.15 04:15:00,BUY,OK,4,15,3,4850.26,4850.47,4850.36,21.0,0.4330,4834.55515016,4835.19874731,4837.69612013,4836.56795210,314.10,136.92,112.82,2.3259,2.3259,589.21,12.1478,0.035641,4840.59,4852.46,4839.36,4850.26,BULLISH,967.00,1310.00,0.738168,2.223300,30.6902,30.6902,4833.25079910,4817.22913261,4834.87072299,4818.52446075,161.99,129.53,1634.63,33.7011,BULLISH,ALIGNED
2026.04.15 05:30_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 05:30:00,1776231000070,2026.04.15 05:30:00,SELL,OK,5,30,3,4834.69,4834.90,4834.80,21.0,0.4344,4844.08055549,4843.30410785,4842.20244439,4842.52100714,-187.81,-78.31,-31.86,-0.6589,0.6589,747.79,15.4668,0.028083,4837.12,4837.26,4832.32,4834.69,BEARISH,243.00,494.00,0.491903,0.660617,-22.1240,22.1240,4838.73060027,4822.68499825,4838.34578120,4823.15578263,-38.48,47.08,1519.00,31.4181,BULLISH,COUNTER
2026.04.15 08:20_BUY,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 08:20:00,1776241200019,2026.04.15 08:20:00,BUY,OK,8,20,3,4829.97,4830.16,4830.07,19.0,0.3934,4825.39418010,4825.85653902,4826.30934408,4826.23049002,91.52,37.40,7.89,0.1633,0.1633,335.86,6.9535,0.056572,4826.84,4830.39,4826.19,4829.97,BULLISH,313.00,420.00,0.745238,1.250532,10.3420,10.3420,4829.86852944,4823.76750228,4829.57914568,4823.88760023,-28.94,12.01,569.15,11.7836,BULLISH,ALIGNED
2026.04.15 08:25_SELL,XAUUSD,PERIOD_M5,PERIOD_M15,2026.04.15 08:25:00,1776241500024,2026.04.15 08:25:00,SELL,OK,8,25,3,4825.38,4825.47,4825.43,9.0,0.1865,4826.30934408,4826.23049002,4826.12747527,4826.15499093,-18.19,-7.55,-2.75,-0.0570,0.0570,354.64,7.3495,0.025378,4829.97,4830.02,4824.49,4825.40,BEARISH,457.00,553.00,0.826401,1.559315,0.2487,-0.2487,4829.86852944,4823.76750228,4829.57914568,4823.88760023,-28.94,12.01,569.15,11.7949,BULLISH,COUNTER
