opportunity,time,cap,extra_cost_bps,tickets,total_R,incremental_R
1770892800280_SELL,2026.02.12 10:40:00,5,1,1,-0.42538898,0.0
1770913800023_SELL,2026.02.12 16:30:00,5,1,1,-1.05977857,0.0
1770919800044_SELL,2026.02.12 18:10:00,5,1,4,24.57316826,12.848759889999998
1770934800047_SELL,2026.02.12 22:20:00,5,1,4,2.45812644,1.19827123
1770965700033_SELL,2026.02.13 06:55:00,5,1,1,-0.8115719,0.0
1770982200032_SELL,2026.02.13 11:30:00,5,1,1,-0.07763679,0.0
1771292400019_SELL,2026.02.17 01:40:00,5,1,2,-0.92823666,-0.27545721
1771303500080_SELL,2026.02.17 04:45:00,5,1,1,-0.49813826,0.0
1771305300049_SELL,2026.02.17 05:15:00,5,1,4,-0.51281107,-1.00708082
1771365900046_SELL,2026.02.17 22:05:00,5,1,3,-0.56325286,-0.4124945099999999
1771922100025_SELL,2026.02.24 08:35:00,5,1,2,-1.15270961,-0.7574515
1772533800012_SELL,2026.03.03 10:30:00,5,1,3,1.54105937,0.4314701999999999
1772550600012_SELL,2026.03.03 15:10:00,5,1,1,-0.91580911,0.0
1772578200046_SELL,2026.03.03 22:50:00,5,1,2,0.03504556,-0.42157493999999995
1772601000125_SELL,2026.03.04 05:10:00,5,1,1,-0.63341229,0.0
1774248900012_SELL,2026.03.23 06:55:00,5,1,1,-1.03594935,0.0
1774250700030_SELL,2026.03.23 07:25:00,5,1,2,1.47991989,-0.10284613000000009
1774330800114_SELL,2026.03.24 05:40:00,5,1,3,-0.21449622,-0.28780914999999996
1774487100044_SELL,2026.03.26 01:05:00,5,1,1,-0.34398844,0.0
1774499700030_SELL,2026.03.26 04:35:00,5,1,3,-0.33386464,-0.66689888
1774509300030_SELL,2026.03.26 07:15:00,5,1,2,0.2145977,-0.39584266999999995
1774533300023_SELL,2026.03.26 13:55:00,5,1,2,-0.32791941,-0.44531462
1774536900013_SELL,2026.03.26 14:55:00,5,1,2,-0.67129646,-0.24709867999999996
1774578300027_SELL,2026.03.27 02:25:00,5,1,2,-0.74595894,-0.08699594
1778600100002_SELL,2026.05.12 15:35:00,5,1,1,-1.06551747,0.0
1778749800032_SELL,2026.05.14 09:10:00,5,1,3,-0.13422626,-0.38257533
1778829600067_SELL,2026.05.15 07:20:00,5,1,2,0.26869583,-0.17022067999999996
1778870100003_SELL,2026.05.15 18:35:00,5,1,1,0.17185139,0.0
1778883300079_SELL,2026.05.15 22:15:00,5,1,2,-0.22595928,-0.18889516
1779094800031_SELL,2026.05.18 09:00:00,5,1,1,-1.04806702,0.0
1779187500003_SELL,2026.05.19 10:45:00,5,1,1,-1.07396755,0.0
1779976200048_SELL,2026.05.28 13:50:00,5,1,2,-1.17653545,-0.10809897000000013
1779981600010_SELL,2026.05.28 15:20:00,5,1,2,-0.67495374,-1.11737726
1780305300197_SELL,2026.06.01 09:15:00,5,1,4,2.66356291,1.46185959
1780316700002_SELL,2026.06.01 12:25:00,5,1,3,2.37866359,0.97057007
1780327500017_SELL,2026.06.01 15:25:00,5,1,1,-1.10650551,0.0
1780329600032_SELL,2026.06.01 16:00:00,5,1,2,-0.33389947,-0.42123029999999995
1780353900068_SELL,2026.06.01 22:45:00,5,1,3,1.46438854,0.34136604000000004
1780368600011_SELL,2026.06.02 02:50:00,5,1,1,-1.1401937,0.0
1780372800001_SELL,2026.06.02 04:00:00,5,1,2,-1.16234379,-1.39151222
1780375200009_SELL,2026.06.02 04:40:00,5,1,2,0.37615252,-0.28214083
1780452000017_SELL,2026.06.03 02:00:00,5,1,2,-0.04075408,-0.44284484999999996
1780460100006_SELL,2026.06.03 04:15:00,5,1,2,0.2743225,-0.32675588
1780471800004_SELL,2026.06.03 07:30:00,5,1,3,2.05338109,0.5897220799999998
1780500300041_SELL,2026.06.03 15:25:00,5,1,3,1.38511612,0.26391067999999995
1780503900034_SELL,2026.06.03 16:25:00,5,1,2,-0.30053218,-0.45452099
1780510500038_SELL,2026.06.03 18:15:00,5,1,3,-0.010305039999999988,-0.28251315
1780535100018_SELL,2026.06.04 01:05:00,5,1,1,-1.10511272,0.0
1780650300042_SELL,2026.06.05 09:05:00,5,1,2,-0.13245842,-0.22771191
1780693500009_SELL,2026.06.05 21:05:00,5,1,3,2.2403351,0.8615391199999998
1780883400031_SELL,2026.06.08 01:50:00,5,1,3,0.59704541,0.18773310999999998
1780892100044_SELL,2026.06.08 04:15:00,5,1,4,-0.65434638,-1.22409555
1780904700039_SELL,2026.06.08 07:45:00,5,1,1,-1.10127293,0.0
1780916100039_SELL,2026.06.08 10:55:00,5,1,2,0.19446393,-0.10755980999999998
1781043300041_SELL,2026.06.09 22:15:00,5,1,4,0.01738746000000002,-0.34881036
1781087700145_SELL,2026.06.10 10:35:00,5,1,2,0.45666781,-0.18138200999999998
1781100300029_SELL,2026.06.10 14:05:00,5,1,1,-0.8559054,0.0
1781156400033_SELL,2026.06.11 05:40:00,5,1,3,1.23688774,0.15528977
1781178300012_SELL,2026.06.11 11:45:00,5,1,2,0.23294843,-0.20396627999999997
1781197800031_SELL,2026.06.11 17:10:00,5,1,2,-0.52849601,-0.40454817
1781207700011_SELL,2026.06.11 19:55:00,5,1,2,0.14497845,-0.34025755
1781580000011_SELL,2026.06.16 03:20:00,5,1,4,0.83482034,0.20885545000000005
1781586000015_SELL,2026.06.16 05:00:00,5,1,4,-0.4130944999999999,-0.6502792999999999
1781599200003_SELL,2026.06.16 08:40:00,5,1,1,-0.37000399,0.0
1781688000014_SELL,2026.06.17 09:20:00,5,1,2,-0.57365231,-0.35988596000000006
1781693700050_SELL,2026.06.17 10:55:00,5,1,2,-0.60696023,-0.3209043
1781706900042_SELL,2026.06.17 14:35:00,5,1,2,-0.45534644,-0.24554989000000002
1783337700009_SELL,2026.07.06 11:35:00,5,1,2,1.16364224,0.19291380999999996
1783351800022_SELL,2026.07.06 15:30:00,5,1,4,2.5904791,1.43966217
1783422000050_SELL,2026.07.07 11:00:00,5,1,1,-1.10147071,0.0
1783425600028_SELL,2026.07.07 12:00:00,5,1,1,-0.21628667,0.0
1783485000006_SELL,2026.07.08 04:30:00,5,1,3,-0.02512199999999999,-0.24125372
1783504500004_SELL,2026.07.08 09:55:00,5,1,2,0.64941767,-0.18428336
1783530600036_SELL,2026.07.08 17:10:00,5,1,3,0.68410131,-0.14221952000000004
1783560000085_SELL,2026.07.09 01:20:00,5,1,2,-0.09208653,-0.26592304
1783675800038_SELL,2026.07.10 09:30:00,5,1,2,-0.7034406,-0.39388028999999997
1783693800015_SELL,2026.07.10 14:30:00,5,1,3,0.20599318,-0.12631007
1783698000056_SELL,2026.07.10 15:40:00,5,1,3,-0.58301645,-0.40099344000000003
1783704900028_SELL,2026.07.10 17:35:00,5,1,1,-1.03899376,0.0
1783933200017_SELL,2026.07.13 09:00:00,5,1,2,-0.17655124,-0.17715843
1783948200078_SELL,2026.07.13 13:10:00,5,1,3,-0.80333675,-0.7961593600000001
1783960500078_SELL,2026.07.13 16:35:00,5,1,2,0.31950028,-0.23230541999999993
1783982400076_SELL,2026.07.13 22:40:00,5,1,1,-0.50087044,0.0
1783995600224_SELL,2026.07.14 02:20:00,5,1,2,0.004094370000000014,-0.51704836
1784002500017_SELL,2026.07.14 04:15:00,5,1,1,-1.04699558,0.0
1784003400048_SELL,2026.07.14 04:30:00,5,1,2,-0.39520062,-0.35156107000000003
1784111100010_SELL,2026.07.15 10:25:00,5,1,2,-0.46167135,-0.75008964
1786653000045_SELL,2026.08.13 20:30:00,5,1,3,-0.2752344,-0.45590502
1786673100025_SELL,2026.08.14 02:05:00,5,1,1,-1.09438299,0.0
1786695000009_SELL,2026.08.14 08:10:00,5,1,2,-0.25893363,-0.37569869
1787688600090_SELL,2026.08.25 20:10:00,5,1,1,-1.09939535,0.0
1787899200150_SELL,2026.08.28 06:40:00,5,1,2,-0.054397379999999995,-0.36710522
1769055300007_SELL,2026.01.22 04:15:00,5,1.5,2,0.13537821,-0.251311835
1769174100008_SELL,2026.01.23 13:15:00,5,1.5,2,-1.1997978299999998,-0.8859982799999999
1769469300010_SELL,2026.01.26 23:15:00,5,1.5,4,0.9384726999999999,0.04179901499999994
1769482200011_SELL,2026.01.27 02:50:00,5,1.5,2,-1.18110523,-0.09744502499999985
1769721300024_SELL,2026.01.29 21:15:00,5,1.5,1,-0.29696782,0.0
1769742000015_SELL,2026.01.30 03:00:00,5,1.5,3,2.6796475099999997,0.7580907099999996
1769760000047_SELL,2026.01.30 08:00:00,5,1.5,2,-0.6729825599999999,-0.2043629899999999
1769784600035_SELL,2026.01.30 14:50:00,5,1.5,1,-1.02742623,0.0
1769792400039_SELL,2026.01.30 17:00:00,5,1.5,3,0.5538999949999999,-0.25336164500000025
1769813100051_SELL,2026.01.30 22:45:00,5,1.5,2,0.28968366500000003,-0.30300526499999997
1769994300011_SELL,2026.02.02 01:05:00,5,1.5,3,3.04348695,0.8525109250000003
1770000900026_SELL,2026.02.02 02:55:00,5,1.5,3,-0.261260865,-1.051652025
1770008100047_SELL,2026.02.02 04:55:00,5,1.5,2,-0.027745985000000008,-0.612137985
1770060000091_SELL,2026.02.02 19:20:00,5,1.5,2,0.094004055,-0.19431669000000004
1770073200031_SELL,2026.02.02 23:00:00,5,1.5,2,-0.642779575,-0.1990697700000001
1770288900046_SELL,2026.02.05 10:55:00,5,1.5,2,1.0482171299999998,-0.2604262450000001
1770299400010_SELL,2026.02.05 13:50:00,5,1.5,3,-0.42649321,-0.617775885
1770311700035_SELL,2026.02.05 17:15:00,5,1.5,2,-0.15227997999999998,-0.04325715499999999
1770312300005_SELL,2026.02.05 17:25:00,5,1.5,3,0.92387321,0.415855395
1770324900011_SELL,2026.02.05 20:55:00,5,1.5,2,-0.121030295,-0.30969856
1770348000038_SELL,2026.02.06 03:20:00,5,1.5,2,-0.13895426,-0.27472116
1770700500091_SELL,2026.02.10 05:15:00,5,1.5,3,-0.66378647,-0.734006995
1770708000060_SELL,2026.02.10 07:20:00,5,1.5,4,-0.14653605499999994,-0.67243447
1770713700081_SELL,2026.02.10 08:55:00,5,1.5,1,-0.9370170200000001,0.0
1770754200012_SELL,2026.02.10 20:10:00,5,1.5,3,1.2358713099999998,0.1386762450000001
1770767100003_SELL,2026.02.10 23:45:00,5,1.5,2,-1.2934019650000002,-0.8258679000000002
1770871800022_SELL,2026.02.12 04:50:00,5,1.5,1,-0.853297325,0.0
1770892800280_SELL,2026.02.12 10:40:00,5,1.5,1,-0.46782736500000005,0.0
1770913800023_SELL,2026.02.12 16:30:00,5,1.5,1,-1.08332696,0.0
1770919800044_SELL,2026.02.12 18:10:00,5,1.5,4,24.471022565,12.772401254999998
1770934800047_SELL,2026.02.12 22:20:00,5,1.5,4,2.3707667949999998,1.1327749199999997
1770965700033_SELL,2026.02.13 06:55:00,5,1.5,1,-0.84557362,0.0
1770982200032_SELL,2026.02.13 11:30:00,5,1.5,1,-0.10655398999999999,0.0
1771292400019_SELL,2026.02.17 01:40:00,5,1.5,2,-1.00177728,-0.3122251599999999
1771303500080_SELL,2026.02.17 04:45:00,5,1.5,1,-0.54065704,0.0
1771305300049_SELL,2026.02.17 05:15:00,5,1.5,4,-0.679926595,-1.13240222
1771365900046_SELL,2026.02.17 22:05:00,5,1.5,3,-0.6444827799999999,-0.4666402599999999
1771922100025_SELL,2026.02.24 08:35:00,5,1.5,2,-1.216545095,-0.78934572
1772533800012_SELL,2026.03.03 10:30:00,5,1.5,3,1.46585164,0.381348145
1772550600012_SELL,2026.03.03 15:10:00,5,1.5,1,-0.926214475,0.0
1772578200046_SELL,2026.03.03 22:50:00,5,1.5,2,3.614999999999868e-05,-0.43905768999999994
1772601000125_SELL,2026.03.04 05:10:00,5,1.5,1,-0.651654755,0.0
1774248900012_SELL,2026.03.23 06:55:00,5,1.5,1,-1.0528366900000001,0.0
1774250700030_SELL,2026.03.23 07:25:00,5,1.5,2,1.44663569,-0.1194865850000002
1774330800114_SELL,2026.03.24 05:40:00,5,1.5,3,-0.25161247499999995,-0.31254658999999996
1774487100044_SELL,2026.03.26 01:05:00,5,1.5,1,-0.35926814,0.0
1774499700030_SELL,2026.03.26 04:35:00,5,1.5,3,-0.40402216999999996,-0.713646535
1774509300030_SELL,2026.03.26 07:15:00,5,1.5,2,0.12404863,-0.4411097749999999
1774533300023_SELL,2026.03.26 13:55:00,5,1.5,2,-0.36536608000000004,-0.46402784
1774536900013_SELL,2026.03.26 14:55:00,5,1.5,2,-0.7038547449999999,-0.26337254499999985
1774578300027_SELL,2026.03.27 02:25:00,5,1.5,2,-0.792026865,-0.11002913999999997
1778600100002_SELL,2026.05.12 15:35:00,5,1.5,1,-1.09782138,0.0
1778749800032_SELL,2026.05.14 09:10:00,5,1.5,3,-0.249827795,-0.459627595
1778829600067_SELL,2026.05.15 07:20:00,5,1.5,2,0.19254846000000003,-0.20827913499999995
1778870100003_SELL,2026.05.15 18:35:00,5,1.5,1,0.148960965,0.0
1778883300079_SELL,2026.05.15 22:15:00,5,1.5,2,-0.308209415,-0.23001801
1779094800031_SELL,2026.05.18 09:00:00,5,1.5,1,-1.0713837499999999,0.0
1779187500003_SELL,2026.05.19 10:45:00,5,1.5,1,-1.1081556250000002,0.0
1779976200048_SELL,2026.05.28 13:50:00,5,1.5,2,-1.24437723,-0.14201292500000018
1779981600010_SELL,2026.05.28 15:20:00,5,1.5,2,-0.75745749,-1.1585927699999998
1780305300197_SELL,2026.06.01 09:15:00,5,1.5,4,2.5203230999999997,1.3544565249999998
1780316700002_SELL,2026.06.01 12:25:00,5,1.5,3,2.263769175,0.8939821950000002
1780327500017_SELL,2026.06.01 15:25:00,5,1.5,1,-1.14822426,0.0
1780329600032_SELL,2026.06.01 16:00:00,5,1.5,2,-0.40412264,-0.45633354
1780353900068_SELL,2026.06.01 22:45:00,5,1.5,3,1.1986999600000001,0.16427206500000002
1780368600011_SELL,2026.06.02 02:50:00,5,1.5,1,-1.202078465,0.0
1780372800001_SELL,2026.06.02 04:00:00,5,1.5,2,-1.23884963,-1.429750795
1780375200009_SELL,2026.06.02 04:40:00,5,1.5,2,0.325131495,-0.307647555
1780452000017_SELL,2026.06.03 02:00:00,5,1.5,2,-0.13361632499999998,-0.48926727499999995
1780460100006_SELL,2026.06.03 04:15:00,5,1.5,2,0.21438091500000003,-0.35672067500000004
1780471800004_SELL,2026.06.03 07:30:00,5,1.5,3,1.8508769149999997,0.45474201999999986
1780500300041_SELL,2026.06.03 15:25:00,5,1.5,3,1.255344085,0.1774194200000001
1780503900034_SELL,2026.06.03 16:25:00,5,1.5,2,-0.35555806999999995,-0.48202444499999997
1780510500038_SELL,2026.06.03 18:15:00,5,1.5,3,-0.09295119499999999,-0.337596805
1780535100018_SELL,2026.06.04 01:05:00,5,1.5,1,-1.15235783,0.0
1780650300042_SELL,2026.06.05 09:05:00,5,1.5,2,-0.20709856499999998,-0.265028365
1780693500009_SELL,2026.06.05 21:05:00,5,1.5,3,2.15264628,0.8030931099999998
1780883400031_SELL,2026.06.08 01:50:00,5,1.5,3,0.53870537,0.1488449249999999
1780892100044_SELL,2026.06.08 04:15:00,5,1.5,4,-0.76332137,-1.3057829650000001
1780904700039_SELL,2026.06.08 07:45:00,5,1.5,1,-1.14034477,0.0
1780916100039_SELL,2026.06.08 10:55:00,5,1.5,2,0.14475374500000002,-0.13241409499999993
1781043300041_SELL,2026.06.09 22:15:00,5,1.5,4,-0.10860891,-0.443289545
1781087700145_SELL,2026.06.10 10:35:00,5,1.5,2,0.397204245,-0.21111099000000005
1781100300029_SELL,2026.06.10 14:05:00,5,1.5,1,-0.8789853650000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,5,1.5,3,1.17952638,0.1170823299999999
1781178300012_SELL,2026.06.11 11:45:00,5,1.5,2,0.17729289000000004,-0.2317907549999999
1781197800031_SELL,2026.06.11 17:10:00,5,1.5,2,-0.55888059,-0.419731515
1781207700011_SELL,2026.06.11 19:55:00,5,1.5,2,0.09929586000000001,-0.363091595
1781580000011_SELL,2026.06.16 03:20:00,5,1.5,4,0.640645635,0.06324295000000002
1781586000015_SELL,2026.06.16 05:00:00,5,1.5,4,-0.544315665,-0.74867982
1781599200003_SELL,2026.06.16 08:40:00,5,1.5,1,-0.416935705,0.0
1781688000014_SELL,2026.06.17 09:20:00,5,1.5,2,-0.6590325100000001,-0.4025691950000001
1781693700050_SELL,2026.06.17 10:55:00,5,1.5,2,-0.70121676,-0.36802700999999993
1781706900042_SELL,2026.06.17 14:35:00,5,1.5,2,-0.57434857,-0.30504799499999996
1783337700009_SELL,2026.07.06 11:35:00,5,1.5,2,1.07796152,0.15009289999999997
1783351800022_SELL,2026.07.06 15:30:00,5,1.5,4,2.41726027,1.30977321
1783422000050_SELL,2026.07.07 11:00:00,5,1.5,1,-1.1446373850000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,5,1.5,1,-0.25278255499999996,0.0
1783485000006_SELL,2026.07.08 04:30:00,5,1.5,3,-0.092269215,-0.28600573500000004
1783504500004_SELL,2026.07.08 09:55:00,5,1.5,2,0.5642444999999999,-0.22686751500000002
1783530600036_SELL,2026.07.08 17:10:00,5,1.5,3,0.6244373299999999,-0.18197594000000006
1783560000085_SELL,2026.07.09 01:20:00,5,1.5,2,-0.164945435,-0.302348245
1783675800038_SELL,2026.07.10 09:30:00,5,1.5,2,-0.78055002,-0.43242712999999994
1783693800015_SELL,2026.07.10 14:30:00,5,1.5,3,0.062103014999999984,-0.22222733
1783698000056_SELL,2026.07.10 15:40:00,5,1.5,3,-0.6740226250000001,-0.4616566250000001
1783704900028_SELL,2026.07.10 17:35:00,5,1.5,1,-1.057360015,0.0
1783933200017_SELL,2026.07.13 09:00:00,5,1.5,2,-0.22953273999999999,-0.20364613999999998
1783948200078_SELL,2026.07.13 13:10:00,5,1.5,3,-0.9661678600000001,-0.9046988900000001
1783960500078_SELL,2026.07.13 16:35:00,5,1.5,2,0.24618057000000004,-0.2689614349999999
1783982400076_SELL,2026.07.13 22:40:00,5,1.5,1,-0.5401146400000001,0.0
1783995600224_SELL,2026.07.14 02:20:00,5,1.5,2,-0.15620633499999997,-0.597190295
1784002500017_SELL,2026.07.14 04:15:00,5,1.5,1,-1.0682083599999999,0.0
1784003400048_SELL,2026.07.14 04:30:00,5,1.5,2,-0.44112349,-0.374515095
1784111100010_SELL,2026.07.15 10:25:00,5,1.5,2,-0.542985105,-0.790730705
1786653000045_SELL,2026.08.13 20:30:00,5,1.5,3,-0.395403255,-0.536005775
1786673100025_SELL,2026.08.14 02:05:00,5,1.5,1,-1.1350324299999999,0.0
1786695000009_SELL,2026.08.14 08:10:00,5,1.5,2,-0.399815705,-0.44613394
1787688600090_SELL,2026.08.25 20:10:00,5,1.5,1,-1.139068575,0.0
1787899200150_SELL,2026.08.28 06:40:00,5,1.5,2,-0.14794677999999997,-0.413873285
1769055300007_SELL,2026.01.22 04:15:00,5,2,2,0.09007752000000002,-0.27395773999999995
1769174100008_SELL,2026.01.23 13:15:00,5,2,2,-1.2832886899999998,-0.9277247699999998
1769469300010_SELL,2026.01.26 23:15:00,5,2,4,0.8684147799999999,-0.010714760000000045
1769482200011_SELL,2026.01.27 02:50:00,5,2,2,-1.2353148500000002,-0.12452651000000015
1769721300024_SELL,2026.01.29 21:15:00,5,2,1,-0.30615579,0.0
1769742000015_SELL,2026.01.30 03:00:00,5,2,3,2.64037964,0.7319487699999998
1769760000047_SELL,2026.01.30 08:00:00,5,2,2,-0.6992203499999999,-0.21747781
1769784600035_SELL,2026.01.30 14:50:00,5,2,1,-1.0363727900000002,0.0
1769792400039_SELL,2026.01.30 17:00:00,5,2,3,0.5348014699999999,-0.2660646400000002
1769813100051_SELL,2026.01.30 22:45:00,5,2,2,0.27686284000000005,-0.30940871000000003
1769994300011_SELL,2026.02.02 01:05:00,5,2,3,3.0249157,0.8401679000000004
1770000900026_SELL,2026.02.02 02:55:00,5,2,3,-0.27766508999999995,-1.0625584099999998
1770008100047_SELL,2026.02.02 04:55:00,5,2,2,-0.041448080000000005,-0.61897429
1770060000091_SELL,2026.02.02 19:20:00,5,2,2,0.08034474,-0.20114210000000002
1770073200031_SELL,2026.02.02 23:00:00,5,2,2,-0.6603887700000001,-0.20787007000000013
1770288900046_SELL,2026.02.05 10:55:00,5,2,2,1.01568654,-0.27668625
1770299400010_SELL,2026.02.05 13:50:00,5,2,3,-0.48065161,-0.65386937
1770311700035_SELL,2026.02.05 17:15:00,5,2,2,-0.16704841999999998,-0.05064102999999999
1770312300005_SELL,2026.02.05 17:25:00,5,2,3,0.9005659100000001,0.4003272000000001
1770324900011_SELL,2026.02.05 20:55:00,5,2,2,-0.14853597000000002,-0.32344469000000003
1770348000038_SELL,2026.02.06 03:20:00,5,2,2,-0.15130199,-0.28088869
1770700500091_SELL,2026.02.10 05:15:00,5,2,3,-0.73286724,-0.78004567
1770708000060_SELL,2026.02.10 07:20:00,5,2,4,-0.30108050999999997,-0.78831468
1770713700081_SELL,2026.02.10 08:55:00,5,2,1,-0.9670164700000001,0.0
1770754200012_SELL,2026.02.10 20:10:00,5,2,3,1.13786949,0.07336171000000014
1770767100003_SELL,2026.02.10 23:45:00,5,2,2,-1.3759745900000002,-0.8671388000000002
1770871800022_SELL,2026.02.12 04:50:00,5,2,1,-0.88626397,0.0
1770892800280_SELL,2026.02.12 10:40:00,5,2,1,-0.5102657500000001,0.0
1770913800023_SELL,2026.02.12 16:30:00,5,2,1,-1.10687535,0.0
1770919800044_SELL,2026.02.12 18:10:00,5,2,4,24.368876869999998,12.696042619999997
1770934800047_SELL,2026.02.12 22:20:00,5,2,4,2.28340715,1.06727861
1770965700033_SELL,2026.02.13 06:55:00,5,2,1,-0.87957534,0.0
1770982200032_SELL,2026.02.13 11:30:00,5,2,1,-0.13547119,0.0
1771292400019_SELL,2026.02.17 01:40:00,5,2,2,-1.0753179,-0.3489931099999999
1771303500080_SELL,2026.02.17 04:45:00,5,2,1,-0.58317582,0.0
1771305300049_SELL,2026.02.17 05:15:00,5,2,4,-0.84704212,-1.2577236200000002
1771365900046_SELL,2026.02.17 22:05:00,5,2,3,-0.7257126999999999,-0.5207860099999999
1771922100025_SELL,2026.02.24 08:35:00,5,2,2,-1.28038058,-0.8212399400000001
1772533800012_SELL,2026.03.03 10:30:00,5,2,3,1.3906439099999999,0.3312260899999999
1772550600012_SELL,2026.03.03 15:10:00,5,2,1,-0.93661984,0.0
1772578200046_SELL,2026.03.03 22:50:00,5,2,2,-0.03497325999999999,-0.45654044
1772601000125_SELL,2026.03.04 05:10:00,5,2,1,-0.66989722,0.0
1774248900012_SELL,2026.03.23 06:55:00,5,2,1,-1.0697240300000002,0.0
1774250700030_SELL,2026.03.23 07:25:00,5,2,2,1.4133514899999997,-0.1361270400000003
1774330800114_SELL,2026.03.24 05:40:00,5,2,3,-0.28872873,-0.33728402999999996
1774487100044_SELL,2026.03.26 01:05:00,5,2,1,-0.37454784,0.0
1774499700030_SELL,2026.03.26 04:35:00,5,2,3,-0.4741797,-0.76039419
1774509300030_SELL,2026.03.26 07:15:00,5,2,2,0.033499559999999984,-0.4863768799999999
1774533300023_SELL,2026.03.26 13:55:00,5,2,2,-0.40281275000000005,-0.48274106000000006
1774536900013_SELL,2026.03.26 14:55:00,5,2,2,-0.7364130299999999,-0.27964640999999985
1774578300027_SELL,2026.03.27 02:25:00,5,2,2,-0.8380947899999999,-0.13306233999999995
1778600100002_SELL,2026.05.12 15:35:00,5,2,1,-1.13012529,0.0
1778749800032_SELL,2026.05.14 09:10:00,5,2,3,-0.36542933,-0.53667986
1778829600067_SELL,2026.05.15 07:20:00,5,2,2,0.11640109000000004,-0.24633758999999994
1778870100003_SELL,2026.05.15 18:35:00,5,2,1,0.12607053999999998,0.0
1778883300079_SELL,2026.05.15 22:15:00,5,2,2,-0.39045955,-0.27114086
1779094800031_SELL,2026.05.18 09:00:00,5,2,1,-1.09470048,0.0
1779187500003_SELL,2026.05.19 10:45:00,5,2,1,-1.1423437000000003,0.0
1779976200048_SELL,2026.05.28 13:50:00,5,2,2,-1.3122190100000002,-0.17592688000000045
1779981600010_SELL,2026.05.28 15:20:00,5,2,2,-0.8399612399999999,-1.19980828
1780305300197_SELL,2026.06.01 09:15:00,5,2,4,2.37708329,1.2470534599999998
1780316700002_SELL,2026.06.01 12:25:00,5,2,3,2.14887476,0.81739432
1780327500017_SELL,2026.06.01 15:25:00,5,2,1,-1.1899430100000001,0.0
1780329600032_SELL,2026.06.01 16:00:00,5,2,2,-0.47434581,-0.49143677999999996
1780353900068_SELL,2026.06.01 22:45:00,5,2,3,0.9330113800000002,-0.012821909999999992
1780368600011_SELL,2026.06.02 02:50:00,5,2,1,-1.2639632299999999,0.0
1780372800001_SELL,2026.06.02 04:00:00,5,2,2,-1.31535547,-1.4679893700000002
1780375200009_SELL,2026.06.02 04:40:00,5,2,2,0.27411047,-0.33315428
1780452000017_SELL,2026.06.03 02:00:00,5,2,2,-0.22647857,-0.5356896999999999
1780460100006_SELL,2026.06.03 04:15:00,5,2,2,0.15443933000000004,-0.38668547000000003
1780471800004_SELL,2026.06.03 07:30:00,5,2,3,1.6483727399999997,0.3197619599999997
1780500300041_SELL,2026.06.03 15:25:00,5,2,3,1.12557205,0.09092816000000004
1780503900034_SELL,2026.06.03 16:25:00,5,2,2,-0.41058395999999997,-0.5095278999999999
1780510500038_SELL,2026.06.03 18:15:00,5,2,3,-0.17559734999999999,-0.39268046
1780535100018_SELL,2026.06.04 01:05:00,5,2,1,-1.19960294,0.0
1780650300042_SELL,2026.06.05 09:05:00,5,2,2,-0.28173870999999995,-0.30234481999999996
1780693500009_SELL,2026.06.05 21:05:00,5,2,3,2.0649574599999996,0.7446470999999995
1780883400031_SELL,2026.06.08 01:50:00,5,2,3,0.48036533000000003,0.10995674
1780892100044_SELL,2026.06.08 04:15:00,5,2,4,-0.87229636,-1.38747038
1780904700039_SELL,2026.06.08 07:45:00,5,2,1,-1.1794166099999999,0.0
1780916100039_SELL,2026.06.08 10:55:00,5,2,2,0.09504356000000003,-0.15726837999999993
1781043300041_SELL,2026.06.09 22:15:00,5,2,4,-0.23460527999999997,-0.53776873
1781087700145_SELL,2026.06.10 10:35:00,5,2,2,0.33774068,-0.24083997000000001
1781100300029_SELL,2026.06.10 14:05:00,5,2,1,-0.9020653300000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,5,2,3,1.12216502,0.07887488999999981
1781178300012_SELL,2026.06.11 11:45:00,5,2,2,0.12163735000000003,-0.2596152299999999
1781197800031_SELL,2026.06.11 17:10:00,5,2,2,-0.58926517,-0.43491486
1781207700011_SELL,2026.06.11 19:55:00,5,2,2,0.05361327000000002,-0.38592563999999996
1781580000011_SELL,2026.06.16 03:20:00,5,2,4,0.44647093000000004,-0.0823695499999999
1781586000015_SELL,2026.06.16 05:00:00,5,2,4,-0.6755368299999999,-0.8470803399999999
1781599200003_SELL,2026.06.16 08:40:00,5,2,1,-0.46386742000000003,0.0
1781688000014_SELL,2026.06.17 09:20:00,5,2,2,-0.7444127100000001,-0.4452524300000001
1781693700050_SELL,2026.06.17 10:55:00,5,2,2,-0.79547329,-0.41514971999999994
1781706900042_SELL,2026.06.17 14:35:00,5,2,2,-0.6933507000000001,-0.3645461000000001
1783337700009_SELL,2026.07.06 11:35:00,5,2,2,0.9922807999999999,0.10727198999999987
1783351800022_SELL,2026.07.06 15:30:00,5,2,4,2.24404144,1.1798842500000002
1783422000050_SELL,2026.07.07 11:00:00,5,2,1,-1.1878040600000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,5,2,1,-0.28927843999999997,0.0
1783485000006_SELL,2026.07.08 04:30:00,5,2,3,-0.15941643,-0.33075775
