opportunity,time,partition,deadline_minutes,delay_minutes,entry_bid,exit_ask,gross_executable_bps,control_bps,incremental_bps,entry_improvement_original_bps,entry_delay_ms
1775535000013_CTXSELL,2026.04.07 04:10:00,JAN_JUN,15,0,4644.46,4650.1,-12.143499997847602,-12.143499997847602,0.0,0.0,0
1775535000013_CTXSELL,2026.04.07 04:10:00,JAN_JUN,15,1,4636.4,4650.1,-29.548787852645866,-12.143499997847602,-17.405287854798264,-17.354008862172137,15
1775535000013_CTXSELL,2026.04.07 04:10:00,JAN_JUN,15,3,4639.0,4650.1,-23.92757059711223,-12.143499997847602,-11.784070599264627,-11.755941487277394,12
1775535000013_CTXSELL,2026.04.07 04:10:00,JAN_JUN,15,5,4640.58,4650.1,-20.514677044680703,-12.143499997847602,-8.3711770468331,-8.35403900561122,71
1775550600040_CTXSELL,2026.04.07 08:30:00,JAN_JUN,15,0,4632.62,4631.48,2.4608105132739735,2.4608105132739735,0.0,0.0,0
1775550600040_CTXSELL,2026.04.07 08:30:00,JAN_JUN,15,1,4626.28,4631.48,-11.240132460637527,2.4608105132739735,-13.7009429739115,-13.685560222941112,39
1775550600040_CTXSELL,2026.04.07 08:30:00,JAN_JUN,15,3,4635.56,4631.48,8.801525597772084,2.4608105132739735,6.340715084498111,6.346300797390049,73
1775550600040_CTXSELL,2026.04.07 08:30:00,JAN_JUN,15,5,4631.34,4631.48,-0.30228832260084104,2.4608105132739735,-2.7630988358748145,-2.7630153131483812,98
1775558100018_CTXSELL,2026.04.07 10:35:00,JAN_JUN,15,0,4642.79,4643.33,-1.1630937432017465,-1.1630937432017465,0.0,0.0,0
1775558100018_CTXSELL,2026.04.07 10:35:00,JAN_JUN,15,1,4644.92,4643.33,3.4230944774078895,-1.1630937432017465,4.586188220609636,4.587758653740766,81
1775558100018_CTXSELL,2026.04.07 10:35:00,JAN_JUN,15,3,4645.35,4643.33,4.348434455962277,-1.1630937432017465,5.511528199164023,5.513925893698402,53
1775558100018_CTXSELL,2026.04.07 10:35:00,JAN_JUN,15,5,4646.12,4643.33,6.005010632527709,-1.1630937432017465,7.168104375729455,7.172411416411096,121
1775679900028_CTXSELL,2026.04.08 20:25:00,JAN_JUN,15,0,4748.77,4737.36,24.027274431064807,24.027274431064807,0.0,0.0,0
1775679900028_CTXSELL,2026.04.08 20:25:00,JAN_JUN,15,1,4747.9,4737.36,22.199288106320616,24.027274431064807,-1.8279863247441916,-1.8320533527646112,10
1775679900028_CTXSELL,2026.04.08 20:25:00,JAN_JUN,15,3,4749.3,4737.36,25.140547027984145,24.027274431064807,1.1132725969193373,1.1160784792688323,4
1775679900028_CTXSELL,2026.04.08 20:25:00,JAN_JUN,15,5,4751.01,4737.36,28.73073304413282,24.027274431064807,4.703458613068012,4.717010931251211,84
1775697300009_CTXSELL,2026.04.09 01:15:00,JAN_JUN,15,0,4712.32,4714.01,-3.586343881571093,-3.586343881571093,0.0,0.0,0
1775697300009_CTXSELL,2026.04.09 01:15:00,JAN_JUN,15,1,4714.79,4714.01,1.654368487249157,-3.586343881571093,5.24071236882025,5.241579519218251,22
1775697300009_CTXSELL,2026.04.09 01:15:00,JAN_JUN,15,3,4712.82,4714.01,-2.525027478241285,-3.586343881571093,1.061316403329808,1.0610484856716014,140
1775697300009_CTXSELL,2026.04.09 01:15:00,JAN_JUN,15,5,4712.37,4714.01,-3.4802021063717987,-3.586343881571093,0.10614177519929413,0.10610484856754615,17
1775706900022_CTXSELL,2026.04.09 03:55:00,JAN_JUN,15,0,4709.61,4716.15,-13.8865001560638,-13.8865001560638,0.0,0.0,0
1775706900022_CTXSELL,2026.04.09 03:55:00,JAN_JUN,15,1,4708.64,4716.15,-15.949403649459946,-13.8865001560638,-2.0629034933961456,-2.0596185246747507,149
1775706900022_CTXSELL,2026.04.09 03:55:00,JAN_JUN,15,3,4710.58,4716.15,-11.82444624653378,-13.8865001560638,2.06205390953002,2.0596185246766816,96
1775706900022_CTXSELL,2026.04.09 03:55:00,JAN_JUN,15,5,4706.77,4716.15,-19.928740941238253,-13.8865001560638,-6.042240785174453,-6.03022330935945,29
1775715300152_CTXSELL,2026.04.09 06:15:00,JAN_JUN,15,0,4712.56,4712.89,-0.7002563362586942,-0.7002563362586942,0.0,0.0,0
1775715300152_CTXSELL,2026.04.09 06:15:00,JAN_JUN,15,1,4710.87,4712.89,-4.2879553033737645,-0.7002563362586942,-3.5876989671150703,-3.5861612372054874,83
1775715300152_CTXSELL,2026.04.09 06:15:00,JAN_JUN,15,3,4708.86,4712.89,-8.558334713711291,-0.7002563362586942,-7.858078377452597,-7.8513589216916655,20
1775715300152_CTXSELL,2026.04.09 06:15:00,JAN_JUN,15,5,4707.76,4712.89,-10.896902136047949,-0.7002563362586942,-10.196645799789255,-10.185546709220004,285
1775724900020_CTXSELL,2026.04.09 08:55:00,JAN_JUN,15,0,4708.64,4720.86,-25.952291956911857,-25.952291956911857,0.0,0.0,0
1775724900020_CTXSELL,2026.04.09 08:55:00,JAN_JUN,15,1,4708.47,4720.86,-26.31428043504454,-25.952291956911857,-0.36198847813268387,-0.3610384314793077,0
1775724900020_CTXSELL,2026.04.09 08:55:00,JAN_JUN,15,3,4713.82,4720.86,-14.93480871140596,-25.952291956911857,11.017483245505897,11.001053382716412,7
1775724900020_CTXSELL,2026.04.09 08:55:00,JAN_JUN,15,5,4713.23,4720.86,-16.18847372184279,-25.952291956911857,9.763818235069067,9.748037649935513,42
1775730300004_CTXSELL,2026.04.09 10:25:00,JAN_JUN,15,0,4713.6,4729.49,-33.71096401900759,-33.71096401900759,0.0,0.0,0
1775730300004_CTXSELL,2026.04.09 10:25:00,JAN_JUN,15,1,4711.58,4729.49,-38.01272609188394,-33.71096401900759,-4.30176207287635,-4.285471826205949,65
1775730300004_CTXSELL,2026.04.09 10:25:00,JAN_JUN,15,3,4708.24,4729.49,-45.13363804733829,-33.71096401900759,-11.422674028330697,-11.371350984386842,8
1775730300004_CTXSELL,2026.04.09 10:25:00,JAN_JUN,15,5,4708.45,4729.49,-44.68561840945526,-33.71096401900759,-10.974654390447668,-10.925831636117925,2
1775808900155_CTXSELL,2026.04.10 08:15:00,JAN_JUN,15,0,4759.89,4759.71,0.3781599994963981,0.3781599994963981,0.0,0.0,0
1775808900155_CTXSELL,2026.04.10 08:15:00,JAN_JUN,15,1,4758.83,4759.71,-1.8491940245819016,0.3781599994963981,-2.2273540240783,-2.2269422192538064,7
1775808900155_CTXSELL,2026.04.10 08:15:00,JAN_JUN,15,3,4760.05,4759.71,0.7142782113636318,0.3781599994963981,0.3361182118672337,0.3361422217737268,121
1775808900155_CTXSELL,2026.04.10 08:15:00,JAN_JUN,15,5,4760.1,4759.71,0.81931051868727,0.3781599994963981,0.4411505191908719,0.44118666607849416,187
1775826900166_CTXSELL,2026.04.10 13:15:00,JAN_JUN,15,0,4747.14,4758.41,-23.740610135786024,-23.740610135786024,0.0,0.0,0
1775826900166_CTXSELL,2026.04.10 13:15:00,JAN_JUN,15,1,4747.39,4758.41,-23.21275479789848,-23.740610135786024,0.5278553378875444,0.5266328779012205,482
1775826900166_CTXSELL,2026.04.10 13:15:00,JAN_JUN,15,3,4748.14,4758.41,-21.62952229715115,-23.740610135786024,2.111087838634873,2.106531511604882,24
1775826900166_CTXSELL,2026.04.10 13:15:00,JAN_JUN,15,5,4752.25,4758.41,-12.96228102477743,-23.740610135786024,10.778329111008594,10.764376024300258,259
1776064800072_CTXSELL,2026.04.13 07:20:00,JAN_JUN,15,0,4712.3,4713.12,-1.7401269019368653,-1.7401269019368653,0.0,0.0,0
1776064800072_CTXSELL,2026.04.13 07:20:00,JAN_JUN,15,1,4711.66,4713.12,-3.0986955765060222,-1.7401269019368653,-1.358568674569157,-1.3581478259031203,50
1776064800072_CTXSELL,2026.04.13 07:20:00,JAN_JUN,15,3,4710.84,4713.12,-4.839901164123055,-1.7401269019368653,-3.0997742621861897,-3.098274727839985,88
1776064800072_CTXSELL,2026.04.13 07:20:00,JAN_JUN,15,5,4712.44,4713.12,-1.4429891945580022,-1.7401269019368653,0.297137707378863,0.29709483691492033,110
1776091200016_CTXSELL,2026.04.13 14:40:00,JAN_JUN,15,0,4712.28,4707.84,9.422190531970935,9.422190531970935,0.0,0.0,0
1776091200016_CTXSELL,2026.04.13 14:40:00,JAN_JUN,15,1,4709.39,4707.84,3.2912967496855896,9.422190531970935,-6.130893782285346,-6.132912305719138,157
1776091200016_CTXSELL,2026.04.13 14:40:00,JAN_JUN,15,3,4710.47,4707.84,5.583306973614329,9.422190531970935,-3.8388835583566063,-3.8410281222666964,19
1776091200016_CTXSELL,2026.04.13 14:40:00,JAN_JUN,15,5,4707.7,4707.84,-0.297385134992305,9.422190531970935,-9.719575666963241,-9.719286629826597,70
1776255000026_CTXSELL,2026.04.15 12:10:00,JAN_JUN,15,0,4806.14,4804.49,3.4331084820678246,3.4331084820678246,0.0,0.0,0
1776255000026_CTXSELL,2026.04.15 12:10:00,JAN_JUN,15,1,4804.54,4804.49,0.10406823546100542,3.4331084820678246,-3.329040246606819,-3.329074891701789,5
1776255000026_CTXSELL,2026.04.15 12:10:00,JAN_JUN,15,3,4798.98,4804.49,-11.481606508050083,3.4331084820678246,-14.914714990117908,-14.897610140363708,166
1776255000026_CTXSELL,2026.04.15 12:10:00,JAN_JUN,15,5,4804.97,4804.49,0.9989656543130818,3.4331084820678246,-2.4341428277547426,-2.434386014556531,34
1776301203684_CTXSELL,2026.04.16 01:00:03,JAN_JUN,15,0,4790.26,4792.06,-3.757624847085924,-3.757624847085924,0.0,0.0,0
1776301203684_CTXSELL,2026.04.16 01:00:03,JAN_JUN,15,1,4795.56,4792.06,7.29841770304198,-3.757624847085924,11.056042550127904,11.064117605307816,63
1776301203684_CTXSELL,2026.04.16 01:00:03,JAN_JUN,15,3,4795.34,4792.06,6.839973807904643,-3.757624847085924,10.597598654990566,10.604852346219051,324
1776301203684_CTXSELL,2026.04.16 01:00:03,JAN_JUN,15,5,4797.87,4792.06,12.10954027516271,-3.757624847085924,15.867165122248633,15.886402825733201,403
1776358500013_CTXSELL,2026.04.16 16:55:00,JAN_JUN,15,0,4794.5,4799.91,-11.283762644696747,-11.283762644696747,0.0,0.0,0
1776358500013_CTXSELL,2026.04.16 16:55:00,JAN_JUN,15,1,4792.99,4799.91,-14.43775180002477,-11.283762644696747,-3.1539891553280235,-3.149442069037894,31
1776358500013_CTXSELL,2026.04.16 16:55:00,JAN_JUN,15,3,4791.28,4799.91,-18.011888263679246,-11.283762644696747,-6.728125618982499,-6.71602878298103,2
1776358500013_CTXSELL,2026.04.16 16:55:00,JAN_JUN,15,5,4794.84,4799.91,-10.573866906924337,-11.283762644696747,0.7098957377724098,0.7091458963398592,0
1776367800031_CTXSELL,2026.04.16 19:30:00,JAN_JUN,15,0,4799.32,4790.35,18.690147770932853,18.690147770932853,0.0,0.0,0
1776367800031_CTXSELL,2026.04.16 19:30:00,JAN_JUN,15,1,4797.26,4790.35,14.404055648432344,18.690147770932853,-4.286092122500509,-4.292274738920286,6
1776367800031_CTXSELL,2026.04.16 19:30:00,JAN_JUN,15,3,4797.02,4790.35,13.904465689115478,18.690147770932853,-4.7856820818173755,-4.792345582289309,541
1776367800031_CTXSELL,2026.04.16 19:30:00,JAN_JUN,15,5,4792.22,4790.35,3.9021580812230883,18.690147770932853,-14.787989689709764,-14.793762449679235,3
1776394800031_CTXSELL,2026.04.17 03:00:00,JAN_JUN,15,0,4791.76,4790.39,2.8590747449786527,2.8590747449786527,0.0,0.0,0
1776394800031_CTXSELL,2026.04.17 03:00:00,JAN_JUN,15,1,4788.86,4790.39,-3.194914864917026,2.8590747449786527,-6.0539896098956785,-6.052056029518477,95
1776394800031_CTXSELL,2026.04.17 03:00:00,JAN_JUN,15,3,4789.07,4790.39,-2.756276270759497,2.8590747449786527,-5.61535101573815,-5.613803696346456,179
1776394800031_CTXSELL,2026.04.17 03:00:00,JAN_JUN,15,5,4788.34,4790.39,-4.2812331622236135,2.8590747449786527,-7.140307907202266,-7.1372522830861165,98
1776399000008_CTXSELL,2026.04.17 04:10:00,JAN_JUN,15,0,4783.25,4774.36,18.585689646161768,18.585689646161768,0.0,0.0,0
1776399000008_CTXSELL,2026.04.17 04:10:00,JAN_JUN,15,1,4782.51,4774.36,17.041260760564107,18.585689646161768,-1.544428885597661,-1.5470652798824684,10
1776399000008_CTXSELL,2026.04.17 04:10:00,JAN_JUN,15,3,4778.8,4774.36,9.291035406379235,18.585689646161768,-9.294654239782533,-9.303297966863154,8
1776399000008_CTXSELL,2026.04.17 04:10:00,JAN_JUN,15,5,4778.77,4774.36,9.228316072965981,18.585689646161768,-9.357373573195787,-9.366016829560579,27
1776416400062_CTXSELL,2026.04.17 09:00:00,JAN_JUN,15,0,4794.24,4787.83,13.370210919770088,13.370210919770088,0.0,0.0,0
1776416400062_CTXSELL,2026.04.17 09:00:00,JAN_JUN,15,1,4792.01,4787.83,8.722853249472124,13.370210919770088,-4.647357670297964,-4.651415031370068,297
1776416400062_CTXSELL,2026.04.17 09:00:00,JAN_JUN,15,3,4790.87,4787.83,6.345402818277189,13.370210919770088,-7.024808101492899,-7.0292684554796825,46
1776416400062_CTXSELL,2026.04.17 09:00:00,JAN_JUN,15,5,4793.48,4787.83,11.786843796155688,13.370210919770088,-1.5833671236143996,-1.5852356160730758,7
1776431400081_CTXSELL,2026.04.17 13:10:00,JAN_JUN,15,0,4789.06,4792.76,-7.725942042905743,-7.725942042905743,0.0,0.0,0
1776431400081_CTXSELL,2026.04.17 13:10:00,JAN_JUN,15,1,4789.01,4792.76,-7.830428418399627,-7.725942042905743,-0.10448637549388451,-0.10440462220181392,122
1776431400081_CTXSELL,2026.04.17 13:10:00,JAN_JUN,15,3,4789.72,4792.76,-6.346926333898357,-7.725942042905743,1.379015709007386,1.3781410130586262,292
1776431400081_CTXSELL,2026.04.17 13:10:00,JAN_JUN,15,5,4791.34,4792.76,-2.9636803065532242,-7.725942042905743,4.762261736352519,4.760850772384863,64
1776665700047_CTXSELL,2026.04.20 06:15:00,JAN_JUN,15,0,4791.58,4795.38,-7.9305782226325805,-7.9305782226325805,0.0,0.0,0
1776665700047_CTXSELL,2026.04.20 06:15:00,JAN_JUN,15,1,4792.49,4795.38,-6.030268190440308,-7.9305782226325805,1.9003100321922721,1.899164784893197,2
1776665700047_CTXSELL,2026.04.20 06:15:00,JAN_JUN,15,3,4791.06,4795.38,-9.016793778411685,-7.9305782226325805,-1.0862155557791047,-1.0852370199381562,168
1776665700047_CTXSELL,2026.04.20 06:15:00,JAN_JUN,15,5,4791.86,4795.38,-7.345790569842268,-7.9305782226325805,0.5847876527903129,0.5843583953513148,42
1776683100027_CTXSELL,2026.04.20 11:05:00,JAN_JUN,15,0,4788.69,4788.71,-0.041765075627022336,-0.041765075627022336,0.0,0.0,0
1776683100027_CTXSELL,2026.04.20 11:05:00,JAN_JUN,15,1,4789.38,4788.71,1.3989284625568918,-0.041765075627022336,1.440693538183914,1.4408951091018825,1992
1776683100027_CTXSELL,2026.04.20 11:05:00,JAN_JUN,15,3,4787.28,4788.71,-2.9870824351203424,-0.041765075627022336,-2.94531735949332,-2.9444378316405,63
1776683100027_CTXSELL,2026.04.20 11:05:00,JAN_JUN,15,5,4788.41,4788.71,-0.6265127672863893,-0.041765075627022336,-0.5847476916593669,-0.5847110587650179,188
1776688500042_CTXSELL,2026.04.20 12:35:00,JAN_JUN,15,0,4786.16,4795.4,-19.30566466645449,-19.30566466645449,0.0,0.0,0
1776688500042_CTXSELL,2026.04.20 12:35:00,JAN_JUN,15,1,4786.79,4795.4,-17.98700172767068,-19.30566466645449,1.3186629387838096,1.3162953181676107,85
1776688500042_CTXSELL,2026.04.20 12:35:00,JAN_JUN,15,3,4785.72,4795.4,-20.226841520187936,-19.30566466645449,-0.9211768537334457,-0.919317365068447,34
1776688500042_CTXSELL,2026.04.20 12:35:00,JAN_JUN,15,5,4788.48,4795.4,-14.451349906442282,-19.30566466645449,4.854314760012208,4.847309743091976,200
1776694200012_CTXSELL,2026.04.20 14:10:00,JAN_JUN,15,0,4792.66,4789.48,6.635146244466102,6.635146244466102,0.0,0.0,0
1776694200012_CTXSELL,2026.04.20 14:10:00,JAN_JUN,15,1,4791.79,4789.48,4.820745483421436,6.635146244466102,-1.8144007610446664,-1.815275859334672,430
1776694200012_CTXSELL,2026.04.20 14:10:00,JAN_JUN,15,3,4787.62,4789.48,-3.8850201143776504,6.635146244466102,-10.520166358843753,-10.516080840284861,126
1776694200012_CTXSELL,2026.04.20 14:10:00,JAN_JUN,15,5,4789.82,4789.48,0.7098387830860984,6.635146244466102,-5.925307461380004,-5.925728092541815,11
1776770100006_CTXSELL,2026.04.21 11:15:00,JAN_JUN,15,0,4775.94,4787.44,-24.079029468544416,-24.079029468544416,0.0,0.0,0
1776770100006_CTXSELL,2026.04.21 11:15:00,JAN_JUN,15,1,4777.79,4787.44,-20.19762275026662,-24.079029468544416,3.8814067182777947,3.8735830014622543,58
1776770100006_CTXSELL,2026.04.21 11:15:00,JAN_JUN,15,3,4779.8,4787.44,-15.983932382106818,-24.079029468544416,8.095097086437598,8.082178586834388,55
1776770100006_CTXSELL,2026.04.21 11:15:00,JAN_JUN,15,5,4783.08,4787.44,-9.115465348686772,-24.079029468544416,14.963564119857644,14.94993655699261,6
1776774600018_CTXSELL,2026.04.21 12:30:00,JAN_JUN,15,0,4782.31,4787.31,-10.455198429210988,-10.455198429210988,0.0,0.0,0
1776774600018_CTXSELL,2026.04.21 12:30:00,JAN_JUN,15,1,4783.0,4787.31,-9.011080911562617,-10.455198429210988,1.4441175176483707,1.4428173832302795,269
1776774600018_CTXSELL,2026.04.21 12:30:00,JAN_JUN,15,3,4783.67,4787.31,-7.609220535698173,-10.455198429210988,2.8459778935128153,2.843813972744704,20
1776774600018_CTXSELL,2026.04.21 12:30:00,JAN_JUN,15,5,4784.81,4787.31,-5.224867863091742,-10.455198429210988,5.230330566119246,5.227599214605494,22
1776776400034_CTXSELL,2026.04.21 13:00:00,JAN_JUN,15,0,4783.72,4783.16,1.1706370774217558,1.1706370774217558,0.0,0.0,0
1776776400034_CTXSELL,2026.04.21 13:00:00,JAN_JUN,15,1,4784.25,4783.16,2.278309034854252,1.1706370774217558,1.1076719574324962,1.1079243768442661,32
1776776400034_CTXSELL,2026.04.21 13:00:00,JAN_JUN,15,3,4784.61,4783.16,3.030550034380688,1.1706370774217558,1.859912956958932,1.8604767837570297,222
1776776400034_CTXSELL,2026.04.21 13:00:00,JAN_JUN,15,5,4783.23,4783.16,0.1463446248658521,1.1706370774217558,-1.0242924525559038,-1.0243074427447494,52
1776780900019_CTXSELL,2026.04.21 14:15:00,JAN_JUN,15,0,4781.77,4783.71,-4.057075099805301,-4.057075099805301,0.0,0.0,0
1776780900019_CTXSELL,2026.04.21 14:15:00,JAN_JUN,15,1,4781.76,4783.71,-4.077996386267437,-4.057075099805301,-0.0209212864621362,-0.020912758246879874,4
1776780900019_CTXSELL,2026.04.21 14:15:00,JAN_JUN,15,3,4782.31,4783.71,-2.927455560178316,-4.057075099805301,1.1296195396269852,1.1292889453067871,15
1776780900019_CTXSELL,2026.04.21 14:15:00,JAN_JUN,15,5,4781.93,4783.71,-3.7223464166136795,-4.057075099805301,0.33472868319162163,0.33460413194247,233
1776785400004_CTXSELL,2026.04.21 15:30:00,JAN_JUN,15,0,4780.77,4778.99,3.7232496020529218,3.7232496020529218,0.0,0.0,0
1776785400004_CTXSELL,2026.04.21 15:30:00,JAN_JUN,15,1,4776.32,4778.99,-5.590077716736049,3.7232496020529218,-9.313327318788971,-9.308124005130402,14
1776785400004_CTXSELL,2026.04.21 15:30:00,JAN_JUN,15,3,4782.93,4778.99,8.237628399329509,3.7232496020529218,4.514378797276587,4.5181006406914666,5
1776785400004_CTXSELL,2026.04.21 15:30:00,JAN_JUN,15,5,4787.1,4778.99,16.94136324706102,3.7232496020529218,13.218113645008097,13.240544933138233,12
1776791700086_CTXSELL,2026.04.21 17:15:00,JAN_JUN,15,0,4778.42,4774.21,8.810443619439138,8.810443619439138,0.0,0.0,0
1776791700086_CTXSELL,2026.04.21 17:15:00,JAN_JUN,15,1,4777.95,4774.21,7.827624818174702,8.810443619439138,-0.9828188012644352,-0.9835887176101193,0
1776791700086_CTXSELL,2026.04.21 17:15:00,JAN_JUN,15,3,4778.52,4774.21,9.019529059207452,8.810443619439138,0.20908543976831417,0.20927419523684354,11
1776791700086_CTXSELL,2026.04.21 17:15:00,JAN_JUN,15,5,4777.75,4774.21,7.409345403170873,8.810443619439138,-1.4010982162682648,-1.4021371080819032,1
1776811200021_CTXSELL,2026.04.21 22:40:00,JAN_JUN,15,0,4701.19,4680.35,44.329201755298634,44.329201755298634,0.0,0.0,0
1776811200021_CTXSELL,2026.04.21 22:40:00,JAN_JUN,15,1,4699.48,4680.35,40.706631371979874,44.329201755298634,-3.6225703833187595,-3.637376919460895,19
1776811200021_CTXSELL,2026.04.21 22:40:00,JAN_JUN,15,3,4679.06,4680.35,-2.7569640055907887,44.329201755298634,-47.08616576088942,-47.073187852435666,4
1776811200021_CTXSELL,2026.04.21 22:40:00,JAN_JUN,15,5,4671.82,4680.35,-18.25840892842758,44.329201755298634,-62.58761068372621,-62.47354393249346,29
1776877800023_CTXSELL,2026.04.22 17:10:00,JAN_JUN,15,0,4746.13,4745.7,0.9060013105420437,0.9060013105420437,0.0,0.0,0
1776877800023_CTXSELL,2026.04.22 17:10:00,JAN_JUN,15,1,4746.52,4745.7,1.7275814702152703,0.9060013105420437,0.8215801596732266,0.8217221188638478,90
1776877800023_CTXSELL,2026.04.22 17:10:00,JAN_JUN,15,3,4743.24,4745.7,-5.186328332532271,0.9060013105420437,-6.092329643074314,-6.089171598755886,49
1776877800023_CTXSELL,2026.04.22 17:10:00,JAN_JUN,15,5,4745.36,4745.7,-0.7164893706697606,0.9060013105420437,-1.6224906812118043,-1.6223744398076676,11
1776893400039_CTXSELL,2026.04.22 21:30:00,JAN_JUN,15,0,4730.24,4739.61,-19.80872006494362,-19.80872006494362,0.0,0.0,0
1776893400039_CTXSELL,2026.04.22 21:30:00,JAN_JUN,15,1,4731.72,4739.61,-16.674697572974345,-19.80872006494362,3.134022491969276,3.128805303748801,69
1776893400039_CTXSELL,2026.04.22 21:30:00,JAN_JUN,15,3,4733.2,4739.61,-13.542635003802616,-19.80872006494362,6.2660850611410055,6.25761060749568,24
1776893400039_CTXSELL,2026.04.22 21:30:00,JAN_JUN,15,5,4733.2,4739.61,-13.542635003802616,-19.80872006494362,6.2660850611410055,6.25761060749568,434
1776907200045_CTXSELL,2026.04.23 01:20:00,JAN_JUN,15,0,4736.26,4734.49,3.737125917919279,3.737125917919279,0.0,0.0,0
1776907200045_CTXSELL,2026.04.23 01:20:00,JAN_JUN,15,1,4737.26,4734.49,5.847261919338259,3.737125917919279,2.1101360014189803,2.1113705750951173,43
1776907200045_CTXSELL,2026.04.23 01:20:00,JAN_JUN,15,3,4736.88,4734.49,5.045515191434715,3.737125917919279,1.308389273515436,1.3090497565587422,81
1776907200045_CTXSELL,2026.04.23 01:20:00,JAN_JUN,15,5,4735.29,4734.49,1.6894424628696065,3.737125917919279,-2.0476834550496728,-2.048029457842801,1110
1776919200001_CTXSELL,2026.04.23 04:40:00,JAN_JUN,15,0,4732.67,4724.98,16.248755987635963,16.248755987635963,0.0,0.0,0
1776919200001_CTXSELL,2026.04.23 04:40:00,JAN_JUN,15,1,4732.98,4724.98,16.90267019932474,16.248755987635963,0.6539142116887753,0.6550213727124239,5
1776919200001_CTXSELL,2026.04.23 04:40:00,JAN_JUN,15,3,4734.35,4724.98,19.79152365161173,16.248755987635963,3.5427676639757664,3.5497932456737757,115
1776919200001_CTXSELL,2026.04.23 04:40:00,JAN_JUN,15,5,4733.97,4724.98,18.990403403487328,16.248755987635963,2.7416474158513644,2.7468638210569973,11
1776933600214_CTXSELL,2026.04.23 08:40:00,JAN_JUN,15,0,4702.96,4712.36,-19.987412182964846,-19.987412182964846,0.0,0.0,0
1776933600214_CTXSELL,2026.04.23 08:40:00,JAN_JUN,15,1,4702.56,4712.36,-20.83971283726156,-19.987412182964846,-0.8523006542967124,-0.8505281779977636,478
1776933600214_CTXSELL,2026.04.23 08:40:00,JAN_JUN,15,3,4702.05,4712.36,-21.92660648015119,-19.987412182964846,-1.9391942971863436,-1.9349516049463624,11
1776933600214_CTXSELL,2026.04.23 08:40:00,JAN_JUN,15,5,4701.72,4712.36,-22.63001624937133,-19.987412182964846,-2.6426040664064843,-2.636637351795001,495
1776940200025_CTXSELL,2026.04.23 10:30:00,JAN_JUN,15,0,4706.11,4713.92,-16.595447195242784,-16.595447195242784,0.0,0.0,0
1776940200025_CTXSELL,2026.04.23 10:30:00,JAN_JUN,15,1,4704.68,4713.92,-19.64001802460482,-16.595447195242784,-3.044570829362037,-3.0386030075781947,136
1776940200025_CTXSELL,2026.04.23 10:30:00,JAN_JUN,15,3,4707.92,4713.92,-12.744481639450116,-16.595447195242784,3.8509655557926674,3.846063946657431,34
1776940200025_CTXSELL,2026.04.23 10:30:00,JAN_JUN,15,5,4710.86,4713.92,-6.495629248163605,-16.595447195242784,10.099817947079178,10.093261738463402,318
1776944700034_CTXSELL,2026.04.23 11:45:00,JAN_JUN,15,0,4703.82,4703.47,0.7440760913458727,0.7440760913458727,0.0,0.0,0
1776944700034_CTXSELL,2026.04.23 11:45:00,JAN_JUN,15,1,4702.75,4703.47,-1.531019084578714,0.7440760913458727,-2.2750951759245868,-2.274746907831739,33
1776944700034_CTXSELL,2026.04.23 11:45:00,JAN_JUN,15,3,4706.09,4703.47,5.5672543449018,0.7440760913458727,4.823178253555927,4.825864935308827,134
1776944700034_CTXSELL,2026.04.23 11:45:00,JAN_JUN,15,5,4705.92,4703.47,5.206208350332811,0.7440760913458727,4.462132258986938,4.46445654808297,198
1776980700137_CTXSELL,2026.04.23 21:45:00,JAN_JUN,15,0,4711.36,4701.28,21.395096108129984,21.395096108129984,0.0,0.0,0
1776980700137_CTXSELL,2026.04.23 21:45:00,JAN_JUN,15,1,4710.24,4701.28,19.02238527123891,21.395096108129984,-2.3727108368910734,-2.3772329009031172,195
1776980700137_CTXSELL,2026.04.23 21:45:00,JAN_JUN,15,3,4708.26,4701.28,14.825009663868334,21.395096108129984,-6.57008644426165,-6.579841064999182,62
1776980700137_CTXSELL,2026.04.23 21:45:00,JAN_JUN,15,5,4706.59,4701.28,11.282053461211621,21.395096108129984,-10.113042646918363,-10.124465122596295,43
1776999900091_CTXSELL,2026.04.24 03:05:00,JAN_JUN,15,0,4691.93,4697.18,-11.189425247179733,-11.189425247179733,0.0,0.0,0
1776999900091_CTXSELL,2026.04.24 03:05:00,JAN_JUN,15,1,4694.52,4697.18,-5.666180994009727,-11.189425247179733,5.523244253170006,5.520116455275644,13
1776999900091_CTXSELL,2026.04.24 03:05:00,JAN_JUN,15,3,4696.73,4697.18,-0.9581134108214175,-11.189425247179733,10.231311836358316,10.230331654562775,16
1776999900091_CTXSELL,2026.04.24 03:05:00,JAN_JUN,15,5,4696.47,4697.18,-1.5117737364446837,-11.189425247179733,9.67765151073505,9.676188689942014,84
1777005600031_CTXSELL,2026.04.24 04:40:00,JAN_JUN,15,0,4695.99,4695.79,0.4258952851258587,0.4258952851258587,0.0,0.0,0
1777005600031_CTXSELL,2026.04.24 04:40:00,JAN_JUN,15,1,4697.03,4695.79,2.639966106241139,0.4258952851258587,2.21407082111528,2.214655482656402,148
1777005600031_CTXSELL,2026.04.24 04:40:00,JAN_JUN,15,3,4695.37,4695.79,-0.8944981971603362,0.4258952851258587,-1.320393482286195,-1.3202753838911303,0
