view,arm,partition,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,event_days,ci95_low,ci95_high,ci98333_low,ci98333_high
EQUAL_HOLD,DELAY_5,2026.01,39,-0.13877287045825623,-1.194800229402,0.46153846153846156,0.5384615384615384,-2.173599990029515,-4.0462390235685,-5.752950050156194,-7.050409241993147,-83.843817822227,30.231671133077565,13,-6.473911424868893,7.659446278811153,-7.501028540630129,9.330389171910076
EQUAL_HOLD,CONTROL,2026.02,46,14.605330395435608,3.8580188635474997,0.6086956521739131,0.391304347826087,5.598087337099526,9.8558664493054,4.482352602057628,2.6089729167102442,-23.685324770507,44.38371701855119,9,2.1987200406277676,28.473980436518698,1.0548502699980589,32.20224750790522
EQUAL_HOLD,DELAY_1,2026.02,46,13.041310745283523,1.5710030295634998,0.5434782608695652,0.45652173913043476,4.135504263375921,8.345132044539733,3.1168146453169534,1.2743096099177804,-22.420177772439,43.81661412424426,9,0.9635741625664528,25.525181464119548,-0.3266334784922653,28.471639699489934
EQUAL_HOLD,DELAY_3,2026.02,46,11.669906542100087,-2.683600334048,0.391304347826087,0.6086956521739131,1.482532794328763,7.5759758246806,-0.00905332435816295,-3.5116023930852927,-57.516756003338,50.062378177646885,9,-0.686033043444111,24.01001384871452,-2.475006393415604,27.225381368244093
EQUAL_HOLD,DELAY_5,2026.02,46,10.433397181801283,-1.7066955694845,0.43478260869565216,0.5652173913043478,1.9118879523425527,5.528417415664844,-0.4158161348725581,-3.034996606294171,-53.921443898799,49.38713091670458,9,-1.7802002113707276,28.163604651738183,-3.72062298872781,32.756850382922025
EQUAL_HOLD,CONTROL,2026.03,61,-0.9621410606164591,0.938206149842,0.5737704918032787,0.4262295081967213,0.0687412602173264,-1.9227623170103167,-3.266005677213362,-4.243581380114393,-77.807941478057,20.341703880852496,18,-4.82260417573,2.6236090280695,-5.690418605667437,3.4435967377254464
EQUAL_HOLD,DELAY_1,2026.03,61,-0.6870320357841803,0.364425676522,0.5245901639344263,0.47540983606557374,0.5939540823710409,-1.5650107732607335,-3.107636369536086,-4.226095884459893,-73.417115217758,22.094080752746844,18,-4.45546297658565,2.837308842252123,-5.167244935153714,3.653459988847235
EQUAL_HOLD,DELAY_3,2026.03,61,-1.9899774314634588,-2.025243535536,0.4262295081967213,0.5737704918032787,-0.9267813724752245,-2.6630829736876,-3.975015618658655,-5.028579191871697,-111.829761538326,21.17477238682892,18,-5.55041246659572,1.0554140978714517,-6.428698353066999,1.5922810111955252
EQUAL_HOLD,DELAY_5,2026.03,61,-1.5435824891735739,-1.443551135795,0.45901639344262296,0.5409836065573771,-0.9989068380082857,-2.7002873440284336,-3.9148441212705176,-4.785536183256019,-86.030901375007,19.962353531731445,18,-6.544982788471747,3.0097247283783823,-7.820312012191016,3.9413122105816614
EQUAL_HOLD,CONTROL,2026.04,66,-2.776291664636864,-2.668995981259,0.30303030303030304,0.696969696969697,-3.0194634009609076,-3.4414321752502,-4.102477209253619,-4.584395305062886,-28.776886744366,10.38466813112103,18,-4.692572738145521,-0.8627765303895847,-5.134437382977947,-0.4045822897639536
EQUAL_HOLD,DELAY_1,2026.04,66,-3.964044004545606,-3.535038742655,0.3787878787878788,0.6212121212121212,-3.5932575750001665,-4.6126556857020775,-5.307661079438698,-5.896115954210705,-39.707531705635,12.469583781584294,18,-6.502194397897313,-1.3395996063893465,-7.046077643957271,-0.7501105578269296
EQUAL_HOLD,DELAY_3,2026.04,66,-2.636063277500848,-1.4412368714485,0.42424242424242425,0.5757575757575758,-2.394577133534018,-3.2424827808394925,-4.074797465819445,-4.614324528053557,-39.866276995226,12.60832742242255,18,-5.425881257117164,-0.12334450333813622,-6.18928903029936,0.3966935703639835
