view,arm,partition,metric,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,stop_rate
COMMON_DEADLINE,DELAY_1,2026.07,mae_bps,57,7.135414347714368,4.458248868812,1.0,0.0,6.038595892535829,6.696431192187839,5.982153288607074,5.564600808934154,0.481352407724,6.609004481593435,0.15789473684210525
COMMON_DEADLINE,DELAY_1,2026.07,mfe_bps,57,7.733906635061544,4.588225191074,0.9122807017543859,0.0,6.783755595889064,7.300974106465035,6.661849400156704,6.131471403976653,0.0,7.333895709605856,0.15789473684210525
COMMON_DEADLINE,DELAY_1,2026.07,mae_atr,57,0.666593181231807,0.510904772187,1.0,0.0,0.6108593229316596,0.6438166424807857,0.5991472989663149,0.561498089149577,0.051584377303,0.5034447113188906,0.15789473684210525
COMMON_DEADLINE,DELAY_1,2026.07,mfe_atr,57,0.7177670731743333,0.550151975684,0.9122807017543859,0.0,0.6689360822461489,0.6841017510139642,0.6442391583832964,0.6046153051070962,0.0,0.5915159400362684,0.15789473684210525
COMMON_DEADLINE,DELAY_1,2026.07,stop_r,57,-0.0016256801488771942,0.038905775076,0.5087719298245614,0.49122807017543857,0.00813410146768085,-0.022804304845714284,-0.05809487310885185,-0.09455357713463462,-1.162091503268,0.6372884089823742,0.15789473684210525
COMMON_DEADLINE,DELAY_3,2026.07,mae_bps,57,6.12536019374686,5.262542392704,1.0,0.0,5.625350881546765,5.851710581591822,5.45644199697026,5.160371175021039,0.557679857817,4.40193985907865,0.08771929824561403
COMMON_DEADLINE,DELAY_3,2026.07,mfe_bps,57,6.772556794053246,4.493797086645,0.9298245614035088,0.0,5.8090567339304675,6.408705489891375,5.765269031890444,5.250965660071557,0.0,6.71783777014349,0.08771929824561403
COMMON_DEADLINE,DELAY_3,2026.07,mae_atr,57,0.6084398973015965,0.536348346104,1.0,0.0,0.5833203684422766,0.590690437636375,0.5618862814910185,0.5341322434625577,0.050492250707,0.40906025722663397,0.08771929824561403
COMMON_DEADLINE,DELAY_3,2026.07,mfe_atr,57,0.6037460803762632,0.446808510638,0.9298245614035088,0.0,0.5571033868885745,0.581096420433125,0.5380487725778518,0.5036006910083846,0.0,0.5109815987631362,0.08771929824561403
COMMON_DEADLINE,DELAY_3,2026.07,stop_r,57,-0.003933768464614039,0.016089385475,0.5263157894736842,0.47368421052631576,0.007367667921021273,-0.022934227451660717,-0.05676096276909259,-0.09188386833988461,-1.044425137562,0.5390677039909947,0.08771929824561403
COMMON_DEADLINE,DELAY_5,2026.07,mae_bps,57,6.168148734392491,5.46627850318,1.0,0.0,5.719758718694298,5.916951550796428,5.574896954966389,5.303389430606269,0.627428268057,4.10424778837862,0.08771929824561403
COMMON_DEADLINE,DELAY_5,2026.07,mfe_bps,57,4.8912015260188415,3.542055848031,0.8947368421052632,0.0,4.218900368016978,4.585606671658696,4.168910418746797,3.8132368710922693,0.0,4.75133472742798,0.08771929824561403
COMMON_DEADLINE,DELAY_5,2026.07,mae_atr,57,0.6135335851641228,0.51997408767,1.0,0.0,0.5686898625371276,0.5918098034799643,0.5550926190461482,0.5246313843068461,0.067935796939,0.41642096021722075,0.08771929824561403
COMMON_DEADLINE,DELAY_5,2026.07,mfe_atr,57,0.4303233979744386,0.428086070215,0.8947368421052632,0.0,0.39024225455776596,0.4085844411106607,0.37681822901494444,0.3527189608502885,0.0,0.3634732837093476,0.08771929824561403
COMMON_DEADLINE,DELAY_5,2026.07,stop_r,57,-0.085866853421,-0.034945397816,0.43859649122807015,0.5614035087719298,-0.07626690894572341,-0.10795727129755359,-0.13918271973275928,-0.16660494086213465,-1.022751219512,0.4804362841922458,0.08771929824561403
COMMON_DEADLINE,CONTROL,2026.08,mae_bps,31,7.874391067171709,6.171700815985,1.0,0.0,7.27329887999068,7.242513040113766,6.6049004521123935,6.071057293207769,0.913183406717,5.931540633661576,0.1935483870967742
COMMON_DEADLINE,CONTROL,2026.08,mfe_bps,31,9.386223605711226,6.95949702013,0.967741935483871,0.0,8.6770220926572,8.885633490277433,7.78802364644825,6.729996528041346,0.0,7.702543528879164,0.1935483870967742
